,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
70,1.55965322811e+18,5.664520569,-8.936716003,0.4216731262,climbing_stairs
71,1.55965322851e+18,7.81734375,-7.965385895,-0.6685098267,climbing_stairs
72,1.55965322891e+18,3.813918915,-6.047124939,0.07619155884,climbing_stairs
73,1.55965322931e+18,7.784861298,-9.467063141,2.804418182,climbing_stairs
74,1.55965322972e+18,7.493567047,-7.59146347,1.363963623,climbing_stairs
75,1.55965323012e+18,7.411387939,-11.46630569,-0.001945953369,climbing_stairs
76,1.55965323052e+18,4.619393921,-10.69031937,1.863175507,climbing_stairs
77,1.55965323092e+18,4.125121765,-7.313491516,2.066303101,climbing_stairs
78,1.55965323132e+18,6.566245422,-8.386310577,0.3405418396,climbing_stairs
79,1.55965323172e+18,4.790188751,-13.23906921,1.867217102,climbing_stairs
80,1.55965323213e+18,9.007069702,-6.049070892,-0.1863624573,climbing_stairs
81,1.55965323253e+18,5.722001038,-8.810977478,-0.02784210205,climbing_stairs
82,1.55965323293e+18,5.893095245,-12.24453735,0.8372090149,climbing_stairs
83,1.55965323333e+18,7.907755737,-6.897955627,-0.7373666382,climbing_stairs
84,1.55965323373e+18,5.965843964,-8.215515747,1.788181458,climbing_stairs
85,1.55965323413e+18,3.432512054,-10.33136581,-0.1568737793,climbing_stairs
86,1.55965323453e+18,8.048014069,-5.754782867,1.747915192,climbing_stairs
87,1.55965323494e+18,6.480922852,-11.77750854,2.634521484,climbing_stairs
88,1.55965323534e+18,5.418282623,-8.120463409,0.9648934937,climbing_stairs
89,1.55965323574e+18,7.749684448,-7.238796844,0.4864883423,climbing_stairs
90,1.55965323614e+18,6.124963074,-4.860991516,-1.511856079,climbing_stairs
91,1.55965323654e+18,4.222269745,-6.652166748,0.1330732727,climbing_stairs
92,1.55965323694e+18,9.1278685,-9.408834229,0.3629951477,climbing_stairs
93,1.55965323735e+18,5.49118103,-8.490344238,1.30932724,climbing_stairs
94,1.55965323775e+18,7.244335327,-10.66502197,2.901715851,climbing_stairs
95,1.55965323815e+18,6.981182556,-6.841822357,2.493065643,climbing_stairs
96,1.55965323855e+18,6.52088974,-9.825717316,1.089135132,climbing_stairs
97,1.55965323895e+18,5.864205322,-9.010961609,1.27190506,climbing_stairs
98,1.55965323935e+18,9.68830307,-11.24820923,-0.2094145203,climbing_stairs
99,1.55965323975e+18,7.46048584,-9.697583771,1.064885559,climbing_stairs
100,1.55965324016e+18,4.980592804,-8.857979736,0.0462538147,climbing_stairs
101,1.55965324056e+18,7.815996552,-8.642427979,2.379601593,climbing_stairs
102,1.55965324096e+18,6.040987701,-12.76784912,2.583627319,climbing_stairs
103,1.55965324136e+18,5.716312866,-10.32732422,1.144220581,climbing_stairs
104,1.55965324176e+18,7.172933807,-9.479038239,0.3201841736,climbing_stairs
105,1.55965324216e+18,1.291963348,-10.23287064,1.880689087,climbing_stairs
106,1.55965324257e+18,12.13870743,-10.96290253,1.3947995,climbing_stairs
107,1.55965324297e+18,5.699398041,-9.266330566,1.344504089,climbing_stairs
108,1.55965324337e+18,4.29427002,-7.328909454,-0.1510359192,climbing_stairs
109,1.55965324377e+18,7.279212799,-10.03438339,0.7788304138,climbing_stairs
110,1.55965324417e+18,5.2606604,-7.207062836,-1.31052475,climbing_stairs
111,1.55965324457e+18,6.731950836,-10.01776794,0.6691085815,climbing_stairs
112,1.55965324497e+18,4.363126831,-7.373067627,2.689157867,climbing_stairs
113,1.55965324538e+18,10.15548157,-8.481512604,-0.09355545044,climbing_stairs
114,1.55965324578e+18,2.924169159,-5.61168045,-1.623074799,climbing_stairs
115,1.55965324618e+18,7.664511566,-10.1337767,4.75291626,climbing_stairs
116,1.55965324658e+18,8.03259613,-9.070837097,0.4435276794,climbing_stairs
117,1.55965324698e+18,6.500532074,-8.161029053,0.726738739,climbing_stairs
118,1.55965324738e+18,5.376220093,-8.184081116,-0.2514770508,climbing_stairs
119,1.55965324779e+18,9.396859131,-8.138875122,1.267414398,climbing_stairs
120,1.55965324819e+18,1.860331421,-12.12373856,1.216220856,climbing_stairs
121,1.55965324859e+18,11.72391998,-10.37761963,1.552571411,climbing_stairs
122,1.55965324899e+18,6.40383316,-10.09021729,2.197131042,climbing_stairs
123,1.55965324939e+18,5.61287796,-9.937235413,0.07933502197,climbing_stairs
124,1.55965324979e+18,7.036118317,-7.676486664,-0.4031117249,climbing_stairs
125,1.55965325019e+18,3.473676453,-12.29198868,1.419797516,climbing_stairs
126,1.5596532506e+18,5.738466797,-8.076305237,1.011446686,climbing_stairs
127,1.559653251e+18,8.267008667,-10.384655,0.1032852173,climbing_stairs
128,1.5596532514e+18,4.500241699,-5.167554016,-1.524429932,climbing_stairs
129,1.5596532518e+18,5.506149902,-7.694898376,1.422641602,climbing_stairs
130,1.5596532522e+18,9.789043579,-8.815767517,1.836231537,climbing_stairs
131,1.5596532526e+18,3.914210358,-6.240822144,-1.152603149,climbing_stairs
132,1.55965325301e+18,4.625830536,-6.42029892,0.3784130859,climbing_stairs
133,1.55965325341e+18,9.766590271,-12.41967316,1.654808807,climbing_stairs
134,1.55965325381e+18,0.5794450378,-13.40417587,1.594184875,climbing_stairs
135,1.55965325421e+18,5.846242676,-7.889493713,0.6246510315,climbing_stairs
136,1.55965325461e+18,7.922574921,-10.31669632,3.365601196,climbing_stairs
137,1.55965325501e+18,4.174369354,-10.92173813,0.3637435913,climbing_stairs
138,1.55965325542e+18,9.308393097,-9.166188812,1.066382446,climbing_stairs
139,1.55965325582e+18,5.20452713,-12.30950226,2.109114075,climbing_stairs
140,1.55965325622e+18,8.282426605,-8.898994446,-0.1975891113,climbing_stairs
141,1.55965325662e+18,8.905431061,-9.136700134,1.24376358,climbing_stairs
142,1.55965325702e+18,0.4595443726,-10.70079758,2.193388824,climbing_stairs
143,1.55965325742e+18,9.741891632,-9.54085968,0.7514373779,climbing_stairs
144,1.55965325782e+18,6.971003723,-9.439520416,1.534758453,climbing_stairs
145,1.55965325823e+18,8.093369751,-9.231153717,1.000519409,climbing_stairs
146,1.55965325863e+18,6.231990509,-5.40810379,1.497485962,climbing_stairs
147,1.55965325903e+18,10.6740033,-11.16617981,1.197509766,climbing_stairs
148,1.55965325943e+18,6.171965332,-4.792284393,-1.715133362,climbing_stairs
149,1.55965325983e+18,7.83021698,-8.883875885,0.9623487854,climbing_stairs
150,1.55965326023e+18,9.569300537,-9.199868774,0.1742376709,climbing_stairs
151,1.55965326064e+18,5.538332977,-7.031477966,0.9249266052,climbing_stairs
152,1.55965326104e+18,5.624403992,-7.295977936,-0.1633103943,climbing_stairs
153,1.55965326144e+18,7.783514099,-6.633455658,2.090702362,climbing_stairs
154,1.55965326184e+18,5.347629547,-13.96071854,0.03218307495,climbing_stairs
155,1.55965326224e+18,8.796008606,-7.919581146,0.5357359314,climbing_stairs
156,1.55965326264e+18,7.543413391,-9.529633026,0.3195854187,climbing_stairs
157,1.55965326304e+18,2.806962891,-9.837842102,0.6258485413,climbing_stairs
158,1.55965326345e+18,7.207960968,-8.83881958,1.900447998,climbing_stairs
159,1.55965326385e+18,8.093220062,-14.90749969,1.86631897,climbing_stairs
160,1.55965326425e+18,5.152136078,-8.632249146,0.9882449341,climbing_stairs
161,1.55965326465e+18,8.104446716,-8.336613922,-0.6273454285,climbing_stairs
162,1.55965326505e+18,3.241209869,-9.538764038,0.4966671753,climbing_stairs
163,1.55965326545e+18,7.456294556,-6.358178101,2.677781525,climbing_stairs
164,1.55965326585e+18,8.876690826,-10.2333197,-0.2636018372,climbing_stairs
165,1.55965326626e+18,3.17564621,-7.709268494,-0.2239343262,climbing_stairs
166,1.55965326666e+18,5.998775482,-6.631958771,2.857857056,climbing_stairs
167,1.55965326706e+18,8.056845703,-11.69772446,0.2005828857,climbing_stairs
168,1.55965326746e+18,9.525441742,-13.80025223,0.703686676,climbing_stairs
169,1.55965326786e+18,6.869963837,-5.437891846,-1.017733612,climbing_stairs
170,1.55965326826e+18,7.516469421,-9.570797424,1.122815094,climbing_stairs
171,1.55965326866e+18,3.633993073,-10.61966629,1.801354065,climbing_stairs
172,1.55965326907e+18,10.21820114,-8.401878204,1.379381561,climbing_stairs
173,1.55965326947e+18,6.426585846,-7.741900635,1.710043945,climbing_stairs
174,1.55965326987e+18,2.739752655,-7.194189606,1.403780823,climbing_stairs
175,1.55965327027e+18,8.582103424,-10.59287201,0.05523513794,climbing_stairs
176,1.55965327067e+18,6.2599823,-7.452851715,1.861828308,climbing_stairs
177,1.55965327107e+18,5.229225769,-6.616091766,-0.5040019226,climbing_stairs
178,1.55965327147e+18,7.635172577,-7.712411957,-0.3363505554,climbing_stairs
179,1.55965327188e+18,-0.4634362793,-9.695637817,1.416204987,climbing_stairs
180,1.55965327228e+18,7.100634155,-6.927444305,-0.5842350769,climbing_stairs
181,1.55965327268e+18,6.651118927,-9.651928711,0.6938072205,climbing_stairs
182,1.55965327308e+18,4.326902161,-8.922046509,-0.5773493958,climbing_stairs
183,1.55965327348e+18,4.333937531,-6.504423981,1.862127686,climbing_stairs
184,1.55965327388e+18,7.605234833,-5.569318542,1.571282501,climbing_stairs
185,1.55965327428e+18,5.054988098,-5.315296783,-1.791175232,climbing_stairs
186,1.55965327469e+18,4.361629944,-6.480922852,0.436791687,climbing_stairs
