,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
506,1.55965339701e+18,2.443368988,0.8327183533,9.664801941,train
507,1.55965339741e+18,2.529290314,0.9795629883,9.925709381,train
508,1.55965339781e+18,2.306403809,0.850531311,9.747280426,train
509,1.55965339821e+18,2.380050659,0.840352478,9.329349518,train
510,1.55965339862e+18,2.801424408,1.07177124,9.96328125,train
511,1.55965339902e+18,2.155367889,1.083147583,9.491612091,train
512,1.55965339942e+18,2.550396423,0.8020321655,9.703122253,train
513,1.55965339982e+18,2.200124817,1.074016571,9.231303406,train
514,1.55965340022e+18,2.586172028,1.02387085,9.47185318,train
515,1.55965340062e+18,2.491419067,1.110989685,9.390422516,train
516,1.55965340102e+18,2.457589417,0.9455836487,9.478738861,train
517,1.55965340142e+18,2.437381439,0.6390211487,9.64968338,train
518,1.55965340182e+18,2.451152802,0.8400531006,9.645641785,train
519,1.55965340222e+18,2.41627533,1.011296997,9.375154266,train
520,1.55965340262e+18,2.740052032,1.102158051,10.0807869,train
521,1.55965340302e+18,2.22197937,0.9960287476,9.072483673,train
522,1.55965340342e+18,2.515518951,0.970581665,9.652527466,train
523,1.55965340382e+18,2.619103546,0.6092330933,9.879754944,train
524,1.55965340422e+18,2.537523193,1.044677582,9.615554352,train
525,1.55965340462e+18,2.128274231,1.341061249,8.807834015,train
526,1.55965340502e+18,2.659220123,0.8764274597,9.859996033,train
527,1.55965340542e+18,2.338886261,0.8126600647,9.382189636,train
528,1.55965340582e+18,2.901416473,0.5224136353,10.34858002,train
529,1.55965340622e+18,2.396815796,0.9897418213,10.5106929,train
530,1.55965340663e+18,2.963237915,0.9208850098,9.451345825,train
531,1.55965340703e+18,2.455942841,0.8053253174,9.867181091,train
532,1.55965340743e+18,1.737137604,0.8303233337,8.863069153,train
533,1.55965340783e+18,2.686164093,1.103205872,9.49759964,train
534,1.55965340823e+18,1.955982513,1.418899384,9.050180054,train
535,1.55965340863e+18,2.554138641,0.8277786255,9.720935211,train
536,1.55965340903e+18,2.476450195,0.7441026306,9.385183411,train
537,1.55965340943e+18,2.525997162,0.9610015869,9.356143799,train
538,1.55965340983e+18,2.704426117,0.9295669556,9.72812027,train
539,1.55965341023e+18,2.367776184,0.8867559814,9.320667572,train
540,1.55965341063e+18,2.656525726,0.7821235657,9.868378601,train
541,1.55965341103e+18,2.318977661,0.8167016602,9.296567688,train
542,1.55965341143e+18,2.51566864,1.015338593,9.638456726,train
543,1.55965341183e+18,2.54021759,0.886456604,9.363179169,train
544,1.55965341223e+18,2.502346344,1.06593338,9.933343506,train
545,1.55965341263e+18,2.118843842,0.7068301392,9.319170685,train
546,1.55965341303e+18,2.668201447,0.9565109253,9.689201202,train
