,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
93,1.55965322422e+18,3.960015106,-7.122937775,8.054001617,biking
94,1.55965322447e+18,4.226760406,-10.14081207,10.58853104,biking
95,1.55965322472e+18,4.653223572,-4.020339661,9.25181076,biking
96,1.55965322497e+18,6.686445465,-6.830895081,5.355862427,biking
97,1.55965322522e+18,4.255051575,-1.132544861,2.273921356,biking
98,1.55965322547e+18,1.119372253,-8.342451782,10.48030609,biking
99,1.55965322572e+18,4.100273438,-7.573051758,6.916966095,biking
100,1.55965322597e+18,2.386786652,-3.173101501,3.131488037,biking
101,1.55965322623e+18,7.305258636,-6.660848694,4.477638702,biking
102,1.55965322648e+18,3.214864655,-7.292834473,8.178243256,biking
103,1.55965322673e+18,8.821904755,-12.68821472,6.305038605,biking
104,1.55965322698e+18,9.59474762,-9.646090851,7.555538177,biking
105,1.55965322723e+18,7.590116272,-9.924960938,2.772833862,biking
106,1.55965322748e+18,5.827232208,-6.387816467,4.721481628,biking
107,1.55965322773e+18,2.267484741,-3.601660309,2.715353394,biking
108,1.55965322798e+18,3.729195099,-6.478677521,5.00559082,biking
109,1.55965322823e+18,4.689148865,-6.588998108,6.015091553,biking
110,1.55965322848e+18,5.476810913,-2.683619385,1.086590424,biking
111,1.55965322873e+18,6.884932709,-7.362888794,2.191891937,biking
112,1.55965322898e+18,2.739004211,-5.038222961,2.910248108,biking
113,1.55965322923e+18,4.307891693,-8.127199402,8.452922058,biking
114,1.55965322948e+18,5.334007874,-7.148833923,5.727988586,biking
115,1.55965322974e+18,5.863157501,-4.840334473,2.921175385,biking
116,1.55965322999e+18,4.043242035,-7.733069,7.018604736,biking
117,1.55965323024e+18,7.754025421,-7.866591339,2.40804245,biking
118,1.55965323049e+18,5.914500732,-5.914949799,1.899699554,biking
119,1.55965323074e+18,3.567680969,-7.648195496,7.201075287,biking
120,1.55965323099e+18,5.049000549,-8.03259613,9.068591766,biking
121,1.55965323124e+18,5.494474182,-3.211421814,2.780318298,biking
122,1.55965323149e+18,2.168241119,-6.696175232,6.445596313,biking
123,1.55965323174e+18,7.214846649,-9.217532043,0.3209326172,biking
124,1.55965323199e+18,4.678670654,-7.636519775,3.258424072,biking
125,1.55965323224e+18,5.242847443,-8.514294434,2.907853088,biking
126,1.55965323249e+18,7.34702179,-9.714648285,3.444187775,biking
127,1.55965323274e+18,5.686524811,-4.24038208,2.625839539,biking
128,1.55965323299e+18,4.415068817,-7.86299881,-0.4134402466,biking
129,1.55965323325e+18,8.489895172,-11.93004135,-0.8038284302,biking
130,1.5596532335e+18,7.124284973,-10.26774811,-4.000730438,biking
131,1.55965323375e+18,4.016298065,-4.926255798,1.428329773,biking
132,1.559653234e+18,3.994293823,-5.878725128,3.095113678,biking
133,1.55965323425e+18,3.320245514,-4.108506317,4.120631104,biking
134,1.5596532345e+18,3.174149323,-4.093238068,-1.359023895,biking
135,1.55965323475e+18,4.773573303,-6.542295227,-2.678979034,biking
136,1.559653235e+18,4.142186279,-11.73619446,-3.563938751,biking
137,1.55965323525e+18,7.192992096,-18.88592651,-2.388732605,biking
138,1.5596532355e+18,4.515060883,-6.661746826,0.6848258972,biking
139,1.55965323575e+18,3.267555084,-8.704548798,2.665806427,biking
140,1.559653236e+18,3.418591003,-7.872429199,5.355113983,biking
141,1.55965323625e+18,4.267176361,-9.453890533,-0.5644761658,biking
142,1.55965323651e+18,1.030906219,-15.52706131,-2.189945984,biking
143,1.55965323676e+18,1.765279083,-10.61233154,1.753753052,biking
144,1.55965323701e+18,-0.3176394653,-7.388335876,-1.134790192,biking
145,1.55965323726e+18,1.719025269,-13.81417328,0.5028044128,biking
146,1.55965323751e+18,4.333638153,-16.17386627,2.789000244,biking
147,1.55965323776e+18,3.111130371,-9.231153717,-0.01362167358,biking
148,1.55965323801e+18,2.075583801,-14.49001785,4.248016205,biking
149,1.55965323826e+18,1.827250214,-5.786516876,0.3378474426,biking
150,1.55965323851e+18,1.858834534,-8.091723175,1.600771179,biking
151,1.55965323876e+18,2.478994904,-0.2622546387,-3.647764435,biking
152,1.55965323901e+18,1.722617798,-13.65984421,2.520907745,biking
153,1.55965323926e+18,2.964285736,-12.80347504,-3.663631439,biking
154,1.55965323951e+18,3.59103241,-9.697733459,6.772067413,biking
155,1.55965323976e+18,3.287613373,-13.03309753,0.362845459,biking
156,1.55965324002e+18,0.2806663513,-6.320306854,0.7752378845,biking
157,1.55965324027e+18,2.000140686,-5.490432587,-0.502205658,biking
158,1.55965324052e+18,2.331551514,-11.70730453,-0.04894821167,biking
159,1.55965324077e+18,3.215463409,-15.08323425,2.545007629,biking
160,1.55965324102e+18,2.208357697,-8.391399994,0.6542893982,biking
161,1.55965324127e+18,1.90718399,-4.182003479,0.6508465576,biking
162,1.55965324152e+18,2.336191864,-6.54199585,-0.3833528137,biking
163,1.55965324177e+18,1.500479736,-5.61871582,-0.2504292297,biking
164,1.55965324202e+18,0.1776805115,-4.966072998,-1.792821808,biking
165,1.55965324227e+18,2.761756897,-10.70094727,-0.7225474548,biking
166,1.55965324252e+18,2.117646332,-11.22620499,0.5972579956,biking
167,1.55965324277e+18,3.081492004,-10.47776138,0.3995191956,biking
168,1.55965324302e+18,3.796405334,-15.68707855,2.971919861,biking
169,1.55965324327e+18,3.172502747,-11.38502472,0.5807922363,biking
170,1.55965324353e+18,2.361938324,-11.16932327,0.6851252747,biking
171,1.55965324378e+18,2.508184204,-10.16940262,1.25783432,biking
172,1.55965324403e+18,3.310665436,-7.68741394,0.2028282166,biking
173,1.55965324428e+18,1.459465027,-8.560248871,0.8249345398,biking
174,1.55965324453e+18,3.101250916,-14.87441849,-1.790875854,biking
175,1.55965324478e+18,2.763553162,-8.818761292,-0.9948312378,biking
176,1.55965324503e+18,1.099014587,-7.080575867,-0.1965412903,biking
177,1.55965324528e+18,3.548221436,-7.580386505,-0.2972817993,biking
178,1.55965324553e+18,3.722159729,-13.61733261,2.609673157,biking
179,1.55965324578e+18,3.317700806,-12.12837891,-2.092199249,biking
180,1.55965324603e+18,3.636986847,-9.51167038,-0.2501298523,biking
181,1.55965324628e+18,1.62412262,-10.10533585,-4.420756989,biking
182,1.55965324653e+18,1.438957672,-10.08213409,0.03577560425,biking
183,1.55965324679e+18,6.383625183,-2.584824829,2.922073517,biking
184,1.55965324704e+18,2.654579773,-9.586215363,-0.4052073669,biking
185,1.55965324729e+18,2.392923889,-10.76381653,1.452579346,biking
186,1.55965324754e+18,1.002315674,-12.19289474,-2.496658173,biking
187,1.55965324779e+18,3.219954071,-8.745862885,-0.0245489502,biking
188,1.55965324804e+18,3.264261932,-10.23706192,1.733245697,biking
189,1.55965324829e+18,2.009421387,-9.159303131,-0.2480342102,biking
190,1.55965324854e+18,3.382216644,-10.40082138,0.4981640625,biking
191,1.55965324879e+18,1.740281067,-3.604055328,-0.1425036621,biking
192,1.55965324904e+18,2.502496033,-10.61727127,-2.234403534,biking
193,1.55965324929e+18,1.994452515,-9.282496948,2.10851532,biking
194,1.55965324954e+18,2.652484131,-9.42619812,0.4867877197,biking
195,1.55965324979e+18,2.173779602,-8.102051697,-1.052611084,biking
196,1.55965325004e+18,2.224973145,-13.01887711,0.04101470947,biking
197,1.5596532503e+18,1.610351257,-6.404431915,-0.669407959,biking
198,1.55965325055e+18,3.565585327,-16.70406372,0.8797206116,biking
199,1.5596532508e+18,1.538051605,-2.139201508,-0.0628692627,biking
200,1.55965325105e+18,3.919898529,-14.68865479,2.105970612,biking
201,1.5596532513e+18,1.152603149,-10.01716919,-1.046773224,biking
202,1.55965325155e+18,3.187621307,-10.76471466,1.752854919,biking
203,1.5596532518e+18,2.998863831,-13.00929703,-1.56319931,biking
204,1.55965325205e+18,1.866169281,-11.41062149,-0.1040336609,biking
205,1.5596532523e+18,1.807640991,-6.914720764,-0.56866745,biking
206,1.55965325255e+18,2.449057159,-12.67025208,-1.251397705,biking
207,1.5596532528e+18,1.900747375,-6.175557861,0.6430627441,biking
208,1.55965325305e+18,1.531165924,-10.27927414,0.969533844,biking
209,1.55965325331e+18,1.954785004,-6.125711517,0.3394940186,biking
210,1.55965325356e+18,0.9268725586,-6.084846497,1.179098053,biking
211,1.55965325381e+18,3.471580811,-11.24491608,-0.8399034119,biking
212,1.55965325406e+18,2.286195831,-7.483088837,-0.9647438049,biking
213,1.55965325431e+18,1.69776947,-9.53966217,1.175206146,biking
214,1.55965325456e+18,2.364183655,-9.690398712,-0.1793270874,biking
215,1.55965325481e+18,1.963167572,-11.45178589,-0.5502557373,biking
216,1.55965325506e+18,1.943258972,-9.362879791,0.1740879822,biking
217,1.55965325531e+18,2.103874969,-9.231303406,2.011067963,biking
218,1.55965325556e+18,1.04961731,-8.603359222,0.7259902954,biking
219,1.55965325581e+18,2.034120026,-8.860075378,2.581681366,biking
220,1.55965325606e+18,1.584754486,-9.771979065,-0.3700305176,biking
221,1.55965325631e+18,1.019829254,-7.227121124,-0.5016069031,biking
222,1.55965325657e+18,1.609752502,-8.362510071,1.712588654,biking
223,1.55965325682e+18,1.535656586,-12.32911148,-0.3706292725,biking
224,1.55965325707e+18,2.022893372,-13.366604,-0.458795929,biking
225,1.55965325732e+18,1.542991333,-11.60910873,-0.5498066711,biking
226,1.55965325757e+18,1.292711792,-14.50588486,0.2510279846,biking
227,1.55965325782e+18,2.033221893,-9.179511108,0.45984375,biking
228,1.55965325807e+18,2.575095062,-11.41556122,0.4704716492,biking
229,1.55965325832e+18,1.580114136,-14.77218109,0.3442840576,biking
230,1.55965325857e+18,2.784509583,-8.774303741,1.298549652,biking
231,1.55965325882e+18,0.6050418091,-6.572232971,0.7542814636,biking
232,1.55965325907e+18,2.567610626,-8.748557281,-0.8092172241,biking
233,1.55965325932e+18,1.970801697,-13.52841751,0.8738827515,biking
234,1.55965325957e+18,3.281326447,-11.88543411,-1.157542877,biking
235,1.55965325983e+18,2.612517242,-7.053931274,-2.005978546,biking
236,1.55965326008e+18,1.640588379,-7.826325073,1.437909851,biking
237,1.55965326033e+18,1.570084991,-6.098019104,0.7093748474,biking
238,1.55965326058e+18,1.886676636,-5.866450653,-0.4646337891,biking
239,1.55965326083e+18,0.8686436462,-5.66901123,-1.77156601,biking
240,1.55965326108e+18,2.949915619,-12.65558258,-0.02948867798,biking
241,1.55965326133e+18,1.655557251,-14.36936874,-4.710853729,biking
242,1.55965326158e+18,0.8970845032,-10.20592667,0.1944456482,biking
243,1.55965326183e+18,1.963616638,-10.49722092,0.1951940918,biking
244,1.55965326208e+18,1.471140747,-9.821526031,0.9113049316,biking
245,1.55965326233e+18,1.784738617,-10.5412294,0.04236190796,biking
246,1.55965326258e+18,2.433938599,-16.72891205,2.775677948,biking
247,1.55965326284e+18,1.80075531,-8.593629456,-1.955533447,biking
248,1.55965326309e+18,1.774709473,-6.479425964,-1.906136169,biking
249,1.55965326334e+18,1.27654541,-5.021906891,-1.819616089,biking
250,1.55965326359e+18,1.442250824,-15.04386612,-5.527405701,biking
251,1.55965326384e+18,2.214794312,-9.045390015,-0.1749861145,biking
252,1.55965326409e+18,2.608325958,-13.38351883,-0.4116439819,biking
253,1.55965326434e+18,3.774850159,-8.331823883,4.946014709,biking
254,1.55965326459e+18,3.465593262,-11.76538376,2.319277039,biking
255,1.55965326484e+18,2.596949615,-11.69248535,-1.146765289,biking
256,1.55965326509e+18,1.059945831,-7.944728851,-1.572779388,biking
257,1.55965326534e+18,1.943258972,-12.44796432,-0.1215472412,biking
258,1.55965326559e+18,-0.4143383789,-7.022796021,-3.232228546,biking
259,1.55965326584e+18,2.298470306,-10.0926123,-4.355343018,biking
260,1.5596532661e+18,1.366358643,-8.109386444,-0.9216334534,biking
261,1.55965326635e+18,2.325863342,-5.122946777,-1.260528717,biking
262,1.5596532666e+18,2.323618011,-4.846172333,-2.376757507,biking
263,1.55965326685e+18,1.695973206,-6.996750183,-0.04326004028,biking
264,1.5596532671e+18,2.055525513,-11.35149445,-1.336570587,biking
265,1.55965326735e+18,2.071691895,-14.01191208,10.67250641,biking
266,1.5596532676e+18,2.925965424,-15.20223679,-6.813231812,biking
267,1.55965326785e+18,3.428021393,-6.082900543,-1.297950897,biking
268,1.5596532681e+18,0.8080197144,-9.889933777,-1.870510254,biking
269,1.55965326835e+18,3.555406494,-11.13010483,3.066672821,biking
270,1.5596532686e+18,2.989882507,-6.926246796,-1.520687714,biking
271,1.55965326885e+18,0.7804769897,-5.405858459,-1.64627655,biking
272,1.5596532691e+18,1.733844452,-6.681655426,-1.320254517,biking
273,1.55965326936e+18,2.009122009,-11.0880423,3.592229919,biking
274,1.55965326961e+18,1.521436157,-3.089724884,1.324296112,biking
275,1.55965326986e+18,1.142873383,-11.37574402,1.322799225,biking
276,1.55965327011e+18,2.688110046,-12.66261795,-2.326013031,biking
277,1.55965327036e+18,-0.2866539001,-7.569608917,0.247585144,biking
278,1.55965327061e+18,1.998194733,-10.1484462,0.7583230591,biking
279,1.55965327086e+18,1.710792389,-16.1005188,-0.1835183716,biking
280,1.55965327111e+18,1.52817215,-11.43097916,-3.990551605,biking
281,1.55965327136e+18,0.7441026306,-9.319919128,-2.496807861,biking
282,1.55965327161e+18,1.48251709,-7.09419754,1.318607941,biking
283,1.55965327186e+18,1.346300354,-9.446256409,-2.157912598,biking
284,1.55965327211e+18,2.375559998,-8.445886688,0.05957611084,biking
285,1.55965327237e+18,3.028352509,-16.14811981,0.7318281555,biking
286,1.55965327262e+18,1.08344696,-2.983296204,-1.259331207,biking
287,1.55965327287e+18,0.9160949707,-12.54421417,-1.344653778,biking
288,1.55965327312e+18,2.141596527,-11.73993668,-0.4816983032,biking
289,1.55965327337e+18,1.045875092,-6.448889465,-1.727557526,biking
290,1.55965327362e+18,1.674567719,-15.41988419,-2.333048401,biking
291,1.55965327387e+18,1.498384094,-8.889863434,-3.16861084,biking
292,1.55965327412e+18,-0.1179547119,-6.243965607,-0.2902464294,biking
293,1.55965327437e+18,1.407972107,-8.672365723,-0.2074685669,biking
294,1.55965327462e+18,3.093467102,-10.20188507,4.423301697,biking
295,1.55965327487e+18,1.915566559,-2.609972534,0.8384065247,biking
296,1.55965327512e+18,3.895948334,-23.67476807,-0.5792953491,biking
297,1.55965327537e+18,1.166973267,-8.421487427,1.574126587,biking
298,1.55965327563e+18,2.438578949,-9.768685913,-0.4098477173,biking
299,1.55965327588e+18,1.504671021,-13.59457993,1.522933044,biking
300,1.55965327613e+18,0.826431427,-12.3249202,-2.359692993,biking
301,1.55965327638e+18,1.999541931,-10.75588303,-0.6406677246,biking
302,1.55965327663e+18,2.050585785,-10.51099228,3.126697998,biking
303,1.55965327688e+18,2.464325409,-11.68574936,0.2067201233,biking
304,1.55965327713e+18,-0.06017486572,-3.930526428,-0.9240284729,biking
305,1.55965327738e+18,0.2523751831,-8.107889557,1.165177002,biking
306,1.55965327763e+18,1.267414398,-8.879385223,2.665956116,biking
307,1.55965327788e+18,1.610800323,-4.879852295,1.606159973,biking
308,1.55965327813e+18,1.147663422,-6.969806213,-1.604064331,biking
309,1.55965327838e+18,0.9729766846,-6.848857727,-0.48559021,biking
310,1.55965327864e+18,2.7590625,-12.45604752,-4.680915985,biking
311,1.55965327889e+18,1.821412354,-9.86613327,2.116897888,biking
312,1.55965327914e+18,2.424358521,-5.382656708,0.2920426941,biking
313,1.55965327939e+18,1.741777954,-7.566016388,1.354383545,biking
314,1.55965327964e+18,1.508413239,-9.398805084,2.006128235,biking
315,1.55965327989e+18,2.671195221,-17.55669067,-1.777703247,biking
316,1.55965328014e+18,0.1001417542,-8.240663452,-0.7475454712,biking
317,1.55965328039e+18,2.281256104,-12.72458908,-1.734143829,biking
318,1.55965328064e+18,1.525477753,-8.400830383,-0.3538641357,biking
319,1.55965328089e+18,1.657054138,-8.563991089,1.282682648,biking
320,1.55965328114e+18,1.399290161,-9.36422699,1.637295227,biking
321,1.55965328139e+18,2.203567657,-7.989635468,0.1128652954,biking
322,1.55965328165e+18,1.117126923,-3.580703888,-0.3724255371,biking
323,1.5596532819e+18,1.385069733,-4.702022095,0.6465055847,biking
324,1.55965328215e+18,1.520687714,-12.19678665,-0.4478686523,biking
325,1.5596532824e+18,1.014290771,-12.87308029,-1.924697571,biking
326,1.55965328265e+18,0.8970845032,-12.39228012,3.281925201,biking
327,1.5596532829e+18,2.074835358,-9.277856598,-1.341210938,biking
328,1.55965328315e+18,0.8999285889,-5.146597595,-1.160836029,biking
329,1.5596532834e+18,1.709894257,-12.85796173,1.266366577,biking
330,1.55965328365e+18,1.666334839,-8.890611877,-0.02215393066,biking
331,1.5596532839e+18,1.744472351,-13.63589401,-0.3594026184,biking
332,1.55965328415e+18,0.392334137,-6.728957062,0.7831713867,biking
333,1.5596532844e+18,1.665137329,-8.071964264,-1.001267853,biking
334,1.55965328466e+18,1.378483429,-9.994715881,-2.119442596,biking
335,1.55965328491e+18,1.128203888,-8.132887573,-1.181343384,biking
336,1.55965328516e+18,1.773212585,-11.3269455,0.3685336304,biking
337,1.55965328541e+18,2.196831665,-11.11214218,-2.367776184,biking
338,1.55965328566e+18,0.8247848511,-4.351451111,-1.940564575,biking
339,1.55965328591e+18,0.1176553345,-6.942413177,-0.9533674622,biking
340,1.55965328616e+18,1.121767273,-7.471562805,-0.5275030518,biking
341,1.55965328641e+18,1.984273682,-7.826624451,0.6535409546,biking
342,1.55965328666e+18,1.640887756,-12.78221924,0.4719685364,biking
343,1.55965328691e+18,1.402733002,-8.724906464,-0.789458313,biking
344,1.55965328716e+18,1.801204376,-11.88348816,-2.06869812,biking
345,1.55965328741e+18,0.4622387695,-12.27597198,-1.560804291,biking
346,1.55965328767e+18,1.740430756,-8.500074005,-1.126557312,biking
347,1.55965328792e+18,1.807640991,-9.728269958,0.9268725586,biking
348,1.55965328817e+18,1.86392395,-10.85886887,2.499053192,biking
349,1.55965328842e+18,1.296903076,-5.73921524,-0.4632865906,biking
350,1.55965328867e+18,2.443518677,-14.9817453,-0.1261875916,biking
351,1.55965328892e+18,1.033899994,-7.183412018,2.233355713,biking
352,1.55965328917e+18,0.5677693176,-4.444707184,-0.8400531006,biking
353,1.55965328942e+18,2.21150116,-15.87344101,4.703369293,biking
354,1.55965328967e+18,2.090253296,-10.18003052,-1.678609314,biking
355,1.55965328992e+18,2.054926758,-7.129673767,-2.851570129,biking
356,1.55965329017e+18,0.8728349304,-10.96290253,-0.1032852173,biking
357,1.55965329042e+18,0.3031196594,-6.997498627,-0.3198847961,biking
358,1.55965329068e+18,1.235979767,-3.322341156,0.8096662903,biking
359,1.55965329093e+18,1.854194183,-9.579030304,-2.5414151,biking
360,1.55965329118e+18,1.172362061,-13.48186432,1.940265198,biking
361,1.55965329143e+18,1.299148407,-10.07854156,-2.48872467,biking
362,1.55965329168e+18,1.160386963,-9.806407471,-1.087488556,biking
363,1.55965329193e+18,1.973496094,-9.367969208,-0.2306703186,biking
364,1.55965329218e+18,2.13066925,-11.40014328,-0.8104147339,biking
365,1.55965329243e+18,0.8783734131,-10.23855881,0.4119433594,biking
366,1.55965329268e+18,1.852846985,-10.42432251,-0.6719526672,biking
367,1.55965329293e+18,0.9985734558,-13.49069595,-2.519710236,biking
368,1.55965329318e+18,1.352437592,-12.17448303,-1.549128571,biking
369,1.55965329343e+18,1.059197388,-8.324938202,0.6086343384,biking
370,1.55965329369e+18,1.880389709,-10.38106247,1.553768921,biking
371,1.55965329394e+18,2.860252075,-12.8437413,1.045875092,biking
372,1.55965329419e+18,0.1707948303,-5.576503601,-1.552122345,biking
373,1.55965329444e+18,1.521436157,-4.284091187,-1.311273193,biking
374,1.55965329469e+18,0.8794212341,-8.280780029,1.966760101,biking
375,1.55965329494e+18,1.971849518,-9.849068756,-0.06960525513,biking
376,1.55965329519e+18,1.778900757,-7.951764221,0.8602610779,biking
377,1.55965329544e+18,2.058818665,-8.026309204,-1.565893707,biking
378,1.55965329569e+18,2.166145477,-9.796078949,-1.268462219,biking
379,1.55965329594e+18,1.682052155,-10.63553329,0.5879772949,biking
380,1.55965329619e+18,2.64320343,-15.81895432,-1.684297485,biking
381,1.55965329644e+18,1.163979492,-3.946243744,-1.705553284,biking
382,1.5596532967e+18,0.6062393188,-12.11311066,0.4040098572,biking
383,1.55965329695e+18,0.8779243469,-6.689738617,-0.7680528259,biking
384,1.5596532972e+18,1.854044495,-17.64201324,7.082970886,biking
385,1.55965329745e+18,0.7039860535,-2.712958374,0.1960922241,biking
386,1.5596532977e+18,1.452729034,-7.777975616,1.737886047,biking
387,1.55965329795e+18,0.97701828,-7.884254608,-2.268233185,biking
388,1.5596532982e+18,1.114432526,-14.67802689,1.365610199,biking
389,1.55965329845e+18,1.41351059,-6.976991272,2.148482208,biking
390,1.5596532987e+18,1.526525574,-5.186265106,0.2891986084,biking
391,1.55965329895e+18,2.541265411,-12.39587265,2.497256927,biking
392,1.5596532992e+18,1.045875092,-8.729097748,-1.912572784,biking
393,1.55965329945e+18,1.117575989,-4.405189362,-1.428928528,biking
394,1.55965329971e+18,1.175655212,-9.699529724,-1.189276886,biking
395,1.55965329996e+18,0.6213578796,-7.409591675,-0.7743397522,biking
396,1.55965330021e+18,0.7024891663,-2.711162109,0.9226812744,biking
397,1.55965330046e+18,0.3755690002,-6.728657684,-1.063688049,biking
398,1.55965330071e+18,1.152303772,-8.733887787,0.3674858093,biking
