"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.630363986E0,-5.999999866E-2,2.999999821E-1,-4.553999710E1
5.690356717E0,3.299999952E0,1.752000046E1,-4.109999847E1
5.750349048E0,1.265999985E1,3.011999893E1,-2.831999969E1
5.810341479E0,1.637999916E1,3.407999802E1,-2.045999908E1
5.870334075E0,1.535999966E1,3.713999939E1,-1.535999966E1
5.930326539E0,1.577999973E1,3.725999832E1,-1.488000011E1
5.990319069E0,1.685999870E1,3.570000076E1,-1.703999901E1
6.050311533E0,2.142000008E1,2.831999969E1,-2.537999916E1
6.110303964E0,2.789999962E1,1.481999969E1,-2.963999939E1
6.170296228E0,2.621999931E1,-1.199999928E0,-3.491999817E1
6.230288824E0,1.547999954E1,-9.479999542E0,-3.954000092E1
6.290281321E0,2.460000038E0,-1.001999950E1,-4.386000061E1
6.350273851E0,-2.339999914E0,-9.300000191E0,-4.247999954E1
6.410266482E0,8.639999390E0,-1.055999947E1,-4.295999908E1
6.470260380E0,1.529999924E1,-4.259999752E0,-4.127999878E1
6.530254779E0,2.573999977E1,3.539999962E0,-3.420000076E1
6.590249278E0,3.425999832E1,1.650000000E1,-2.045999908E1
6.650243844E0,3.641999817E1,2.310000038E1,7.199999690E-1
6.710238243E0,3.209999847E1,2.639999962E1,5.579999924E0
6.770231407E0,3.323999786E1,2.639999962E1,-1.740000010E0
6.830223805E0,3.329999924E1,2.513999939E1,-1.169999981E1
6.890216335E0,3.371999741E1,1.871999931E1,-1.847999954E1
6.950208832E0,3.209999847E1,1.475999928E1,-2.477999878E1
7.010201329E0,3.305999756E1,8.760000229E0,-2.460000038E1
7.070193793E0,3.336000061E1,4.559999943E0,-2.753999901E1
7.130186323E0,2.855999947E1,4.679999828E0,-3.329999924E1
7.190178654E0,3.185999870E1,1.919999957E0,-3.023999977E1
7.250171085E0,3.215999985E1,2.519999981E0,-3.042000008E1
7.310163549E0,3.539999771E1,1.199999928E0,-2.718000031E1
7.370156179E0,3.479999924E1,1.740000010E0,-2.609999847E1
7.430148643E0,3.761999893E1,9.179999352E0,-1.757999992E1
7.490141206E0,3.509999847E1,2.369999886E1,-9.539999962E0
7.550134638E0,3.047999954E1,3.053999901E1,6.359999657E0
7.610128968E0,3.029999924E1,2.843999863E1,1.169999981E1
7.670123199E0,3.695999908E1,1.985999870E1,7.799999714E0
7.730117595E0,4.295999908E1,7.139999866E0,2.460000038E0
7.790111826E0,4.247999954E1,-6.179999828E0,-3.059999943E0
7.850105090E0,3.881999969E1,-1.655999947E1,-1.307999992E1
7.910097421E0,3.137999916E1,-2.489999962E1,-1.637999916E1
7.970089885E0,2.021999931E1,-2.837999916E1,-2.555999947E1
8.030082349E0,2.165999985E1,-2.693999863E1,-2.597999954E1
8.090074879E0,2.669999886E1,-2.177999878E1,-2.723999977E1
8.150067409E0,2.861999893E1,-1.296000004E1,-2.981999969E1
8.210059939E0,4.025999832E1,-3.839999914E0,-1.752000046E1
8.270052370E0,4.247999954E1,1.740000010E0,-6.539999962E0
8.330044734E0,4.247999954E1,5.039999962E0,-5.699999809E0
8.390037165E0,4.031999969E1,6.839999676E0,-1.061999989E1
8.450029695E0,4.050000000E1,7.440000057E0,-1.361999989E1
8.510022225E0,4.104000092E1,-3.899999857E0,-1.313999939E1
8.570014655E0,3.750000000E1,-1.811999893E1,-1.205999947E1
8.630007653E0,3.113999939E1,-2.855999947E1,-1.050000000E1
8.690000884E0,2.526000023E1,-3.239999771E1,-1.379999924E1
8.749994014E0,2.657999992E1,-2.909999847E1,-1.721999931E1
8.809987078E0,3.288000107E1,-2.027999878E1,-1.877999878E1
8.869980274E0,3.486000061E1,-9.659999847E0,-2.550000000E1
8.929972840E0,3.761999893E1,-2.819999933E0,-2.292000008E1
8.989965205E0,4.121999741E1,3.720000029E0,-1.385999966E1
9.049957669E0,4.187999725E1,2.879999876E0,-1.073999977E1
9.109950265E0,4.091999817E1,1.679999948E0,-1.307999992E1
9.169942729E0,4.236000061E1,5.999999642E-1,-1.373999977E1
9.229935325E0,4.086000061E1,-5.400000095E0,-1.463999939E1
9.289927756E0,3.845999908E1,-1.631999969E1,-1.577999973E1
9.349920087E0,2.657999992E1,-2.987999916E1,-1.757999992E1
9.409912418E0,1.253999996E1,-3.552000046E1,-2.160000038E1
9.469905014E0,1.019999981E0,-3.425999832E1,-2.531999969E1
9.529897478E0,-3.599999845E-1,-3.161999893E1,-2.747999954E1
9.589890008E0,-2.999999821E-1,-3.281999969E1,-2.729999924E1
9.649882739E0,4.319999695E0,-2.927999878E1,-3.192000008E1
9.709876671E0,7.739999771E0,-1.655999947E1,-3.989999771E1
9.769870935E0,3.215999985E1,-3.480000019E0,-2.879999924E1
9.829865298E0,4.121999741E1,4.139999866E0,-1.355999947E1
9.889859661E0,3.881999969E1,1.085999966E1,-1.613999939E1
