"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.130192364E0,-4.212088108E0,-7.036787987E0,-5.629072189E0
7.190184795E0,-1.404517651E0,-4.970736504E-1,-7.031331539E0
7.250177325E0,4.744626045E0,2.048850060E0,2.067617416E0
7.310169789E0,2.330138683E0,-5.997761250E0,-8.875457764E0
7.370162120E0,2.292120934E0,-1.465610027E1,-1.704795456E1
7.430154551E0,-4.763543606E0,-1.323927784E1,-2.793107414E1
7.490147115E0,5.819886208E0,-6.827663422E0,-9.397637367E0
7.550139645E0,-1.642098618E1,-6.586188316E0,3.035466671E0
7.610132175E0,4.240226746E0,-1.491123772E1,1.173620892E1
7.670124906E0,-1.359187508E1,-1.393849182E1,1.067426205E1
7.730118704E0,-7.433476448E0,-9.276609421E-1,1.179233837E1
7.790113001E0,-6.546394348E0,-6.069002151E-1,1.576736069E1
7.850107331E0,-8.640152931E0,-7.762930393E0,5.444674492E0
7.910101661E0,-9.513922691E0,-9.490911484E0,-5.922373295E0
7.970095725E0,1.285369873E0,-1.989895940E0,-1.023070049E1
8.030088623E0,6.330369473E0,1.392259598E-1,-7.653135300E0
8.090080887E0,2.234032631E1,-5.486323357E0,-1.748366737E1
8.150073351E0,8.400488853E0,-6.184891224E0,-1.022477531E1
8.210065815E0,4.095507622E0,-4.015658855E0,-1.905141068E1
8.270058411E0,-2.618833303E0,-6.457702160E0,1.792358780E1
8.330050875E0,2.183553457E0,-3.504619598E0,-1.491118622E1
8.390043505E0,-2.668743896E1,-1.526934338E1,-1.670139551E0
8.450035836E0,-6.675873756E0,-1.255137920E1,-1.440165520E0
8.510028200E0,-9.138026237E-1,-3.723210096E0,4.267745018E-1
8.570020631E0,3.050370216E-1,-9.076023102E0,-1.680943966E0
8.630013227E0,-2.778515339E0,-1.184024525E1,3.584699631E-1
8.690005657E0,-6.594303131E0,-1.934223366E1,1.104728699E0
8.749998221E0,-7.262511253E-1,-5.902891159E0,-6.249268055E0
8.809991453E0,5.057281017E0,-2.330099106E0,-1.398706818E1
8.869984616E0,8.737559319E0,3.028575897E0,-5.774135590E0
8.929977680E0,6.788814068E0,-3.663924694E0,-8.938049316E0
8.989970810E0,1.646162033E1,5.202755928E0,-6.669806957E0
9.049963907E0,-9.480482101E0,-1.001169586E1,2.719096184E1
9.109956306E0,-1.172151184E1,-2.702765083E1,1.435162067E0
9.169948737E0,-1.076004410E1,-1.727926254E1,1.803505659E0
9.229941201E0,-4.258810997E0,-1.342778397E1,3.976297379E-1
9.289933731E0,-1.302908421E0,-8.656641960E0,-1.863538265E0
9.349926261E0,-2.409197807E0,-7.547891617E0,-8.742012978E-1
9.409918791E0,-2.718827724E0,-4.758628368E0,-2.381598949E0
9.469911155E0,-9.022655487E0,-1.189380074E1,-3.100285053E0
9.529903553E0,-2.397631168E0,-5.475746632E0,-2.413754463E-1
9.589895950E0,3.530655146E0,-5.109083176E0,-2.849369287E0
9.649888480E0,4.520603180E0,-6.718493462E0,-8.255866051E0
9.709880944E0,-1.066096783E0,-8.808954239E0,8.806982040E0
9.769873540E0,5.976384163E0,-9.944358826E0,-3.241026306E1
9.829866605E0,2.488914967E0,-7.551070213E0,2.883329391E0
9.889860803E0,-1.525715446E1,-3.916714859E1,4.217809677E0
9.949855067E0,-2.261053276E1,-1.286704636E1,6.539082527E-1
1.000984943E1,-2.621767044E0,-9.409730911E0,3.916206837E0
1.006984373E1,1.513053417E0,-8.375046253E-1,2.203306198E0
1.012983752E1,7.016644478E-1,-6.464524269E0,3.183789253E0
1.018983009E1,-6.989359379E0,-1.309542274E1,1.684484482E-1
1.024982242E1,-7.311167717E0,-1.659794998E1,-6.243595600E0
1.030981485E1,2.183377743E0,-3.479910374E0,-3.508620024E0
1.036980735E1,8.002031326E0,-3.648766518E0,-1.340565205E1
1.042979984E1,1.122890186E1,-6.970165730E0,-1.888365936E1
1.048979234E1,1.639653778E1,-4.951647758E0,-1.906997681E1
1.054978487E1,6.332602501E-1,-7.287580967E0,7.819087505E0
1.060977730E1,-9.935400963E0,-2.101861954E1,8.713558197E0
1.065979252E1,-1.715739059E1,-1.881583977E1,9.454198837E0
1.071978499E1,-5.792945862E0,-9.949039459E0,2.170167685E0
1.077977758E1,8.701410294E-1,-4.050466061E0,1.209469557E0
1.083977005E1,1.470438480E0,-4.057730675E0,2.121652126E0
1.089976265E1,-4.326705456E0,-1.177414513E1,3.670697212E0
1.095975591E1,-4.919784546E0,-9.125897408E0,3.926667690E0
1.101974908E1,-1.236923218E0,-9.314968109E0,5.677785873E0
1.107974214E1,-2.543042660E0,-9.942565918E0,-3.405132294E-1
1.113973534E1,8.382853508E0,-4.651751518E-1,-7.143623352E0
1.119972830E1,4.334849358E0,-9.167704582E0,-1.527453423E1
1.125972070E1,1.238316727E1,-9.234379768E0,-2.160581970E1
1.131971303E1,8.839462280E0,8.433079720E-1,-4.189325809E0
1.137970563E1,-2.307715225E1,-4.574031830E1,1.715780449E1
1.143969809E1,-1.721293259E1,-1.672338295E1,7.993174076E0
1.149969069E1,-8.819522858E-1,-6.011334896E0,6.515928268E0
1.155968315E1,1.621834755E0,1.382941365E0,6.600135803E0
1.161967561E1,1.487464905E0,-5.441922665E0,7.029261589E0
1.167966788E1,-8.045282364E-1,-1.469647217E1,4.745954514E0
1.173966037E1,-4.356559277E0,4.650454521E-1,-2.456906557E0
1.179965284E1,-1.992559910E0,-1.035857391E1,-8.082042694E0
1.185964537E1,4.990830421E0,-3.285464048E0,-2.460164309E0
1.191963790E1,1.105540466E1,-7.764555454E0,-1.227161312E1
1.197963120E1,1.498259640E1,-1.105782127E1,-1.804579926E1
1.203962553E1,7.390397072E0,-7.466990471E0,-6.545495987E0
1.209962006E1,-2.062757492E0,-8.987903595E0,2.135595512E1
1.215961460E1,-5.335426331E-1,-2.307355881E1,6.667009354E0
1.221960913E1,-1.227557373E1,-1.062966633E1,5.476601601E0
1.227960293E1,3.476463795E0,-6.413836956E0,7.208874702E0
1.233959542E1,5.678580761E0,1.526529312E0,4.646528244E0
1.239958792E1,1.182881355E0,-1.348346138E1,6.045283794E0
1.245958045E1,-1.989642143E0,-1.032406330E1,3.116727352E0
1.251957298E1,-5.630536079E0,-4.693082809E0,2.556651235E-1
1.257956541E1,4.232980728E0,-4.643927574E0,-1.327033162E0
1.263955801E1,1.227403259E1,3.085927486E0,-4.143387794E0
1.269955031E1,6.633770466E0,-8.710004807E0,-6.504259586E0
1.275954260E1,1.446788025E1,-2.659852505E0,-1.607550240E1
1.281953507E1,1.247047710E1,-4.744330883E0,-2.402783585E1
1.287952767E1,1.302125168E1,-2.174030781E0,3.642974854E0
