"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.382815762E1,-1.053480911E1,-6.258634567E0,8.808537483E0
1.388015088E1,-9.337671280E0,3.591412306E-1,-9.050358534E-1
1.393214424E1,-5.478100777E0,-5.978504181E0,-3.572257996E0
1.398413856E1,4.743058205E0,-1.438959122E0,-2.360754967E0
1.403613212E1,3.335224867E0,-1.266571403E0,2.236252785E0
1.408812531E1,-1.613741279E0,8.415876389E0,2.360754967E0
1.414011860E1,-9.672870636E0,9.981731415E0,6.560312748E0
1.419211266E1,5.593026161E0,7.537177086E0,-4.228289127E0
1.424411142E1,7.834067345E0,3.854782343E0,-8.379961967E0
1.429610824E1,-3.498035431E0,-2.291321039E0,1.134886265E1
1.434810190E1,-7.716747761E0,-2.414865494E1,1.604164124E0
1.440009519E1,-5.796539307E0,-2.849665833E1,7.723930359E0
1.445208862E1,-3.222693920E0,-1.588840771E1,7.338452339E0
1.450408194E1,-8.547560692E0,-1.394425678E1,7.027196407E0
1.455607524E1,-1.383172512E1,-1.164575291E1,1.017566776E1
1.460806856E1,-9.811738014E0,-8.858816624E-1,3.684788942E0
1.466006209E1,-6.148497581E0,6.407079220E0,4.790944099E0
1.471205620E1,-1.108549237E0,2.839609861E0,-5.746259689E-1
1.476404970E1,-3.050306082E0,-4.812492371E0,2.363149166E0
1.481604299E1,-5.628940105E0,-2.674404860E0,2.236252785E0
1.486803622E1,-4.060689926E0,4.975303173E0,4.079844475E0
1.492002971E1,3.359167576E0,7.893924236E0,1.647261024E0
1.497202293E1,-4.019987583E0,1.254600048E0,-1.692752242E0
1.502401649E1,1.362102985E1,-1.673598051E0,-1.381257153E1
1.507600998E1,1.321639657E0,-3.615355015E0,-1.415016413E0
1.512800400E1,-6.960156918E0,-1.217728138E1,2.545114136E1
1.517999740E1,-1.339596748E1,-2.734740639E1,1.374074268E1
1.523199076E1,-1.237600613E1,-1.160265541E1,1.146618176E1
1.528398445E1,-2.018852425E1,-1.353483582E1,6.646506786E0
1.533598087E1,-1.590037918E1,-3.320859194E0,7.211555958E0
1.538797466E1,-1.378862858E1,3.272973776E0,3.328042030E0
1.543996799E1,-7.331269264E0,4.273780346E0,2.660039425E0
1.549196135E1,-3.627326250E0,1.982459545E0,1.699935079E0
1.554395454E1,-4.146883965E0,-4.960937500E0,3.706337452E0
1.559594800E1,-1.633853149E1,-1.865140080E0,-1.455719113E0
1.564794129E1,-1.030495834E1,2.241041183E0,1.689160919E1
1.569993495E1,-1.237840056E0,8.202785492E0,-8.435029984E0
1.575192897E1,4.913052082E0,7.843644142E0,-1.118365765E1
1.580392250E1,4.532361984E0,3.495641351E-1,2.873129845E-1
