"Time (s)","Pressure (hPa)"
2.129854169E1,1.022150635E3
2.139852982E1,1.022168457E3
2.149851769E1,1.022056152E3
2.159850555E1,1.022056152E3
2.169849355E1,1.022086426E3
2.179848155E1,1.022258301E3
2.189846952E1,1.022258301E3
2.199845748E1,1.022168213E3
2.209844548E1,1.022052002E3
2.219843348E1,1.022052002E3
2.229842145E1,1.022033203E3
2.239840942E1,1.022105225E3
2.249839738E1,1.022170654E3
2.259838531E1,1.022267334E3
2.269837331E1,1.022217285E3
2.279836158E1,1.022178955E3
2.289834978E1,1.022189209E3
2.299833798E1,1.022158691E3
2.309832625E1,1.022091553E3
2.319831448E1,1.022263916E3
2.329830268E1,1.022391357E3
2.339829085E1,1.022306152E3
2.349827904E1,1.022180908E3
2.359826704E1,1.022143555E3
2.369825495E1,1.022106445E3
2.379824298E1,1.022056641E3
2.389823121E1,1.022155029E3
2.399821944E1,1.022140869E3
2.409820768E1,1.022207275E3
2.419819588E1,1.022175781E3
2.429818411E1,1.022160889E3
2.439817234E1,1.022166748E3
2.449816054E1,1.022104248E3
2.459814881E1,1.022068604E3
2.469813691E1,1.022161865E3
2.479812498E1,1.022215576E3
2.489811321E1,1.022179932E3
2.499810144E1,1.022114014E3
2.509808971E1,1.022109375E3
2.519807787E1,1.022069580E3
2.529805566E1,1.022030518E3
2.539804390E1,1.022059814E3
2.549803210E1,1.022122314E3
2.559802030E1,1.022181396E3
2.569800840E1,1.022173828E3
2.579799623E1,1.022126221E3
2.589798410E1,1.022217529E3
2.599797230E1,1.022117432E3
2.609796050E1,1.022091309E3
2.619794866E1,1.022224854E3
2.629793686E1,1.022241211E3
2.639792510E1,1.022274414E3
2.649791330E1,1.022193848E3
2.659790146E1,1.022165283E3
2.669788959E1,1.022174561E3
2.679787766E1,1.022078369E3
2.689786553E1,1.022102539E3
2.699785339E1,1.022061035E3
2.709784143E1,1.022129150E3
2.719782943E1,1.022111572E3
2.729781739E1,1.022055908E3
2.739780536E1,1.022100830E3
2.749779336E1,1.022051514E3
2.759778136E1,1.022012939E3
2.769776932E1,1.022163818E3
2.779775732E1,1.022125488E3
2.789774516E1,1.022138672E3
2.799773302E1,1.022083984E3
2.809772109E1,1.022028564E3
2.819770935E1,1.021951172E3
2.829769755E1,1.021992676E3
2.839768575E1,1.022088867E3
2.849767399E1,1.022287354E3
2.859766222E1,1.022248047E3
2.869765042E1,1.022201904E3
2.879763862E1,1.022134277E3
2.889762685E1,1.022128418E3
2.899761475E1,1.022073486E3
2.909760265E1,1.022050781E3
2.919759079E1,1.022114258E3
2.929757902E1,1.022332275E3
2.939756722E1,1.022198975E3
2.949755542E1,1.022129150E3
2.959754362E1,1.022091797E3
2.969753188E1,1.022064453E3
2.979752009E1,1.022063721E3
2.989750828E1,1.022067627E3
2.999749649E1,1.022126709E3
3.009748458E1,1.022327637E3
3.019747268E1,1.022272949E3
3.029746095E1,1.022242676E3
3.039744918E1,1.022202393E3
3.049743738E1,1.022171387E3
3.059742558E1,1.022157471E3
3.069741378E1,1.022059326E3
3.079740202E1,1.022076904E3
3.089739042E1,1.022185303E3
3.099737862E1,1.022277100E3
3.109736665E1,1.022264648E3
3.119735452E1,1.022159424E3
3.129734245E1,1.022096191E3
3.139733065E1,1.022087646E3
3.149731882E1,1.022091064E3
3.159730698E1,1.022254883E3
3.169729515E1,1.022203857E3
3.179728335E1,1.022212646E3
3.189727151E1,1.022156006E3
3.199725968E1,1.022142578E3
3.209724785E1,1.022168701E3
3.219723581E1,1.022092041E3
