"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.394824754E2,-9.420000076E0,-3.395999908E1,-2.465999985E1
2.395424679E2,-8.460000038E0,-3.384000015E1,-2.550000000E1
2.396024604E2,-7.619999886E0,-3.293999863E1,-2.627999878E1
2.396624530E2,-8.099999428E0,-3.234000015E1,-2.718000031E1
2.397224464E2,-6.719999790E0,-3.126000023E1,-2.873999977E1
2.397824406E2,-6.179999828E0,-3.047999954E1,-2.850000000E1
2.398424349E2,-6.539999962E0,-3.000000000E1,-2.934000015E1
2.399024293E2,-6.719999790E0,-2.976000023E1,-2.903999901E1
2.399624236E2,-6.719999790E0,-3.005999947E1,-2.939999962E1
2.400224170E2,-7.919999599E0,-2.921999931E1,-3.084000015E1
2.400824095E2,-9.420000076E0,-2.897999954E1,-3.059999847E1
2.401424019E2,-1.080000019E1,-2.795999908E1,-2.993999863E1
2.402023943E2,-1.242000008E1,-2.676000023E1,-2.939999962E1
2.402623868E2,-1.409999943E1,-2.765999985E1,-2.969999886E1
2.403223793E2,-1.517999935E1,-2.663999939E1,-2.921999931E1
2.403823719E2,-1.523999977E1,-2.759999847E1,-2.837999916E1
2.404423643E2,-1.715999985E1,-2.687999916E1,-2.831999969E1
2.405023567E2,-1.739999962E1,-2.645999908E1,-2.765999985E1
2.405623490E2,-1.811999893E1,-2.663999939E1,-2.735999870E1
2.406223416E2,-1.895999908E1,-2.693999863E1,-2.729999924E1
2.406823340E2,-1.955999947E1,-2.645999908E1,-2.729999924E1
2.407423266E2,-1.884000015E1,-2.550000000E1,-2.765999985E1
2.408023194E2,-1.973999977E1,-2.609999847E1,-2.711999893E1
2.408623128E2,-2.021999931E1,-2.579999924E1,-2.609999847E1
2.409223059E2,-2.003999901E1,-2.609999847E1,-2.657999992E1
2.409822990E2,-2.057999992E1,-2.550000000E1,-2.621999931E1
2.410422921E2,-2.063999939E1,-2.507999992E1,-2.681999969E1
2.411022849E2,-1.997999954E1,-2.507999992E1,-2.663999939E1
