"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.003369090E1,2.601827681E-1,2.358978242E-1,2.282943875E-1
1.008568422E1,-2.572200894E-1,-1.379840732E0,3.797889650E-1
1.013767768E1,-8.522028327E-1,-7.634777427E-1,3.095394671E-1
1.018967087E1,-1.008584380E0,-1.151377201E0,-1.840396374E-1
1.024166420E1,-1.228495836E0,-2.442422509E-1,-1.666257158E-2
1.029365749E1,-1.011027813E0,-3.346503079E-1,-8.691207319E-2
1.034565085E1,-8.827461004E-1,-6.577980518E-1,-1.455551386E-1
1.039764454E1,-1.000032187E0,5.431630015E-1,8.718451858E-2
1.044963863E1,-1.012249470E0,1.913046688E-1,-3.483623862E-1
1.050163179E1,-1.262704253E0,8.424869776E-1,-5.658304691E-1
1.055362534E1,-1.161300659E0,-7.075652480E-2,-9.189105034E-1
1.060556642E1,-1.254152179E0,1.283531785E0,-1.331244588E0
1.065756368E1,-9.279501438E-1,2.389197826E0,-1.672107458E0
1.070956177E1,-4.630816579E-1,2.358043671E0,-2.221885920E0
1.076155713E1,-2.260659486E-1,2.642096043E0,-2.136364937E0
1.081355042E1,-5.247790813E-1,3.238300562E0,-2.027020216E0
1.086554378E1,-8.900764585E-1,1.056289792E0,-1.570703745E0
1.091753707E1,-1.488724351E0,1.980528951E0,-1.049635768E0
1.096953043E1,-1.464900613E0,1.408759117E0,-7.949048877E-1
1.102152393E1,-1.453294158E0,1.031244397E0,-6.996099353E-1
1.107351775E1,-1.320736408E0,7.569658756E-1,-6.715101600E-1
1.112551147E1,-1.190622211E0,7.783461809E-1,-6.055366993E-1
1.117750493E1,-1.023855925E0,4.564201832E-1,-2.579543591E-1
1.122949815E1,-9.157328010E-1,-8.663901687E-2,-1.644919515E-1
1.128149168E1,-7.960032225E-1,3.043147326E-1,8.535192162E-2
1.133348481E1,-6.445086598E-1,-3.144917488E-1,7.802154869E-2
1.138547813E1,-3.085327744E-1,-1.251235306E-1,1.998934336E-2
1.143747146E1,1.294576079E-1,2.942537889E-2,-1.498311907E-1
1.148946558E1,5.711131692E-1,-9.522350430E-1,-8.401089311E-1
1.154145920E1,6.835123897E-1,-3.239314556E0,-2.063672066E0
1.159345243E1,3.904956207E-2,-3.412800312E0,-2.583518267E0
1.164544585E1,-7.141472697E-1,-1.986429930E0,-2.790601492E0
1.169743928E1,-9.102350473E-1,1.955807209E-1,-2.083830595E0
1.174943656E1,-8.179943562E-1,7.306986451E-1,-1.678826928E0
1.180143465E1,-6.249609590E-1,3.837272227E-1,-1.163867593E0
1.185342918E1,-4.569730163E-1,-4.326758534E-2,-8.126199841E-1
1.190542244E1,-3.824474514E-1,6.180123612E-2,-4.149467051E-1
1.195741613E1,-1.961335540E-1,8.073806018E-2,-1.431116760E-1
1.200940916E1,-5.807801336E-2,7.157508284E-2,1.326982584E-2
1.206140252E1,5.065600201E-2,1.662591994E-1,1.055104733E-1
1.211339591E1,9.952522069E-2,-1.226800680E-1,9.818009287E-2
1.216538920E1,6.104071066E-2,-2.198076546E-1,1.388069056E-2
1.221738345E1,-6.765332539E-3,4.408614337E-2,-1.681571454E-1
1.226937704E1,-8.190175891E-2,2.682736814E-1,-4.351052642E-1
1.232137024E1,-1.478752047E-1,2.853779197E-1,-6.922795177E-1
1.237336360E1,-2.608852983E-1,3.122559786E-1,-9.237974882E-1
1.242535682E1,-3.445738256E-1,4.008314610E-1,-1.088731050E0
1.247735022E1,-4.887380004E-1,5.620998740E-1,-1.263438463E0
1.252934361E1,-5.626527071E-1,7.197031379E-1,-1.345905423E0
1.258133703E1,-4.783532917E-1,5.743172169E-1,-1.264049411E0
1.263333125E1,-2.834872603E-1,1.363268048E-1,-9.622820020E-1
1.268532444E1,-1.545947194E-1,-7.991950214E-2,-5.817129612E-1
