"Time (s)","Pressure (hPa)"
8.849029273E1,1.021894043E3
8.859028093E1,1.021904053E3
8.869026913E1,1.021896973E3
8.879025739E1,1.021891357E3
8.889024559E1,1.021871338E3
8.899023379E1,1.021871826E3
8.909022199E1,1.021851562E3
8.919020986E1,1.021839600E3
8.929019772E1,1.021851807E3
8.939018596E1,1.021912842E3
8.949017416E1,1.021953369E3
8.959016232E1,1.021887451E3
8.969015049E1,1.021874512E3
8.979013866E1,1.021849609E3
8.989012686E1,1.021884277E3
8.999011502E1,1.021941162E3
9.009010319E1,1.022085938E3
9.019009132E1,1.022127441E3
9.029007919E1,1.021920166E3
9.039006705E1,1.021829346E3
9.049005505E1,1.021792725E3
9.059004305E1,1.021762207E3
9.069003102E1,1.021749268E3
9.079001902E1,1.021747070E3
9.088999835E1,1.021730957E3
9.098998635E1,1.021730957E3
9.108997431E1,1.021734863E3
9.118996228E1,1.021722900E3
9.128995025E1,1.021722900E3
9.138993811E1,1.021730713E3
9.148992611E1,1.021733398E3
9.158991431E1,1.021733398E3
9.168990251E1,1.021782715E3
9.178989064E1,1.021799805E3
9.188987881E1,1.021799805E3
9.198986701E1,1.021938721E3
9.208985518E1,1.021965820E3
9.218984334E1,1.021965820E3
9.228983151E1,1.021929932E3
9.238981934E1,1.021933594E3
9.248980721E1,1.021933594E3
9.258979521E1,1.021881836E3
9.268978321E1,1.021867432E3
9.278977121E1,1.021867432E3
9.288975917E1,1.021853760E3
9.298974714E1,1.021857666E3
9.308973514E1,1.021857666E3
9.318972314E1,1.021822754E3
9.328971111E1,1.021905029E3
9.338969911E1,1.021905029E3
9.348968697E1,1.021921631E3
9.358967484E1,1.021918701E3
9.368966300E1,1.021918701E3
9.378965120E1,1.021928955E3
9.388963940E1,1.022096680E3
9.398962760E1,1.022096680E3
9.408961584E1,1.021930664E3
9.418960407E1,1.021771484E3
9.428959230E1,1.021771484E3
9.438958050E1,1.021709961E3
9.448956860E1,1.021698975E3
9.458955650E1,1.021698975E3
9.468954440E1,1.021709473E3
9.478953264E1,1.021722656E3
9.488952087E1,1.021722656E3
