"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.590113284E0,1.123052001E0,-1.380729675E-1,-3.299826384E-1
6.650106583E0,1.628530025E-2,1.234455109E-1,-3.283401728E-1
6.710099813E0,-2.198767662E-1,9.006719589E-1,-9.214686155E-1
6.770092943E0,2.520499229E-1,-3.476839066E-1,4.226342440E-1
6.830086073E0,-2.140836716E-1,-2.666978836E-1,-2.056076527E-1
6.890078971E0,-1.332361102E-1,-2.441740036E-1,2.425471544E-1
6.950071269E0,-6.224796176E-1,-8.140754700E-2,3.135335445E-1
7.010063634E0,-7.380018234E-1,2.078752518E-1,3.900151253E-1
7.070056164E0,-1.223335266E-1,8.605957031E-2,3.832055330E-1
7.130048694E0,-5.541099906E-1,1.165008545E-2,2.939587831E-1
7.190041192E0,-8.669162393E-1,5.793094635E-2,8.075404167E-2
7.250033722E0,-3.305240870E-1,1.716518402E-2,1.177263260E-1
7.310026220E0,-4.474514723E-2,2.380180359E-2,7.087695599E-2
7.370018551E0,8.641993999E-2,9.454727173E-2,-5.927884579E-2
7.430010982E0,5.597451925E-1,-1.494789124E-2,2.157448530E-1
7.490003545E0,6.383616924E-1,-3.655929565E-1,8.839470148E-1
7.549996009E0,-5.392205715E-2,-4.318208694E-1,1.756112814E0
7.609988539E0,-8.889586926E-1,-3.983917236E-1,1.648175240E0
7.669982071E0,-1.335689306E0,-5.294418335E-2,1.903621674E0
7.729976503E0,-1.057984829E0,2.053203583E-1,1.150906086E0
7.789970969E0,-1.205293655E0,3.107128143E-1,8.406085968E-1
7.849965569E0,-2.340254784E-1,2.894883156E-1,2.237784863E-1
7.909960001E0,-4.316143990E-1,1.060538292E-1,-4.990482330E-1
7.969953466E0,-6.717758179E-1,-5.234599113E-1,-1.000468493E0
8.029945931E0,2.598319054E-1,-2.197518349E-1,-1.415048122E0
8.089938428E0,8.893933296E-1,1.049041748E-3,-9.122264385E-1
8.149930892E0,1.094743252E0,1.208286285E-1,-9.077832699E-1
8.209923422E0,3.965377808E-1,1.958770752E-1,-6.860020161E-1
8.269915952E0,-1.059045792E-1,4.482538700E-1,-8.713312149E-1
8.329908482E0,-4.162607193E-1,4.881455898E-1,-8.230867386E-1
8.389900846E0,1.207675934E-1,1.595568657E-2,-1.186097026E0
8.449893177E0,-1.025664330E0,-5.405480862E-1,-6.454157829E-1
8.509885674E0,-6.239118576E-1,2.572813034E-1,-1.641578674E-1
8.569878204E0,-9.495716095E-1,2.633516788E-1,-6.107480526E-1
8.629870734E0,-1.140258789E0,-2.481365204E-2,-9.122023582E-1
8.689863264E0,-4.300403595E-2,-1.010448217E0,-7.093660831E-1
8.749856496E0,1.576722145E0,-1.450940251E0,-7.350996733E-1
8.809850694E0,1.897581100E0,-2.980644226E0,-1.137757063E0
8.869845024E0,3.163567543E0,-6.339279175E0,-4.450161457E0
8.929839388E0,-1.863856316E0,5.433806419E0,-7.505452633E-2
8.989833718E0,1.987901211E0,1.895209551E0,-1.348217487E0
9.049827282E0,2.473235607E0,2.034790516E0,-1.049250126E0
9.109819780E0,3.339654922E0,2.719836712E0,-4.826581478E-2
9.169812111E0,3.564194679E0,2.146412134E0,1.818304062E-1
9.229804607E0,-5.822772980E-1,6.641294956E-1,3.161392927E0
9.289797071E0,-1.085301208E1,-7.240197659E0,6.552679062E0
9.349789667E0,-1.294739628E1,-8.416769981E0,1.395394039E1
9.409782131E0,-1.242508411E1,-6.290097713E0,6.690395355E0
9.469774661E0,-8.252348900E0,-1.059000015E1,3.102824688E-1
9.529766925E0,9.845046997E-1,-1.169699097E1,-4.768432140E0
9.589759323E0,-6.227421761E-1,-1.005706024E1,-6.185479164E0
9.649751787E0,1.817833662E0,-1.007617474E1,-7.857738495E0
9.709744383E0,6.082814217E0,-8.962470055E0,-6.535296917E0
9.769736847E0,3.636885643E0,-4.731900692E0,-6.722094059E0
9.829729813E0,6.946395874E0,1.714426041E0,-3.151582956E0
9.889723079E0,1.550932026E1,1.881160736E1,-9.698133469E-1
9.949716275E0,2.477325058E1,2.961548615E1,-1.291753292E0
1.000970934E1,1.112974262E1,3.009003639E0,9.368788719E0
1.006970247E1,-7.624820709E0,-5.164225769E1,8.192038536E0
1.012969517E1,2.338374138E1,-1.449677658E1,-5.703175545E0
1.018968750E1,1.529032326E1,6.228951931E0,-1.268703842E1
1.024967990E1,-5.051757336E0,4.640141487E0,-1.058673859E1
1.030967242E1,1.117121935E0,2.093111038E0,-4.007173061E0
1.036966496E1,3.569385529E0,1.177373886E0,6.864383221E-1
1.042965748E1,4.619223595E0,-2.389579296E0,3.045830965E0
1.048965002E1,1.848663807E0,-3.915166378E0,1.485365391E0
1.054964235E1,-5.743694901E-1,-5.139448166E0,2.036180496E-1
1.060963468E1,5.070574284E-1,-4.921171188E0,6.915512085E-1
1.066962721E1,-1.005270243E0,-2.535240650E0,-1.637202263E0
1.072961977E1,-4.147499800E-1,-1.683894157E0,-1.258830547E0
1.078961224E1,-3.170637608E0,8.825941086E-1,-2.205801010E-2
1.084954546E1,1.350088120E-1,2.769817352E0,1.410489082E-1
1.090953913E1,-1.901397705E-1,1.848026276E0,7.139182091E-1
1.096953349E1,-6.883330345E-1,1.856536865E0,-7.783083916E-1
1.102952792E1,-3.749184608E-1,1.652479410E0,-6.296744347E-1
1.108952256E1,-3.543680668E0,1.127832890E0,-8.541297913E-2
1.114951699E1,-2.714996338E-1,4.799697399E-1,1.392342567E0
1.120951042E1,-1.994788170E0,-7.025022507E-1,-2.157332897E-1
1.126950285E1,-3.106737137E-1,-6.557276249E-1,4.585373402E-1
1.132949538E1,-7.572956085E-1,-8.858010173E-1,-1.289714813E0
1.138948781E1,-1.249626160E0,-1.947287798E0,-3.066534996E-1
1.144948041E1,-1.559519768E0,-1.219815254E0,-9.514878988E-1
1.150947284E1,-4.225759506E-1,-8.981837034E-1,1.395679712E-1
1.156946537E1,-4.994907379E-1,-6.252764463E-1,-4.757871628E-1
1.162945770E1,6.258754730E-1,-1.165708184E0,1.893418789E0
1.168945006E1,1.534686089E0,-7.841981649E-1,7.409102917E-1
1.174944253E1,1.783619881E0,-1.354336739E-2,-1.727937341E0
1.180943506E1,3.074812889E0,-3.996214867E-1,-2.572744370E0
1.186942759E1,3.649061680E0,-6.260652542E-1,-2.204821348E0
1.192942012E1,5.865240097E-1,-3.055433750E0,2.084970474E-1
1.198941348E1,-1.743012905E0,-3.227993011E0,-4.075803757E-1
1.204940761E1,-2.412064075E0,-1.916803360E0,3.481893539E-1
1.210940194E1,-1.158834934E0,-6.201910973E-1,-9.832906723E-2
1.216939627E1,-1.409176350E0,-4.419569969E-1,5.987119675E-1
1.222939060E1,-4.983530045E-1,1.677374840E-1,2.953724861E-1
1.228938404E1,-1.141767502E-1,3.638811111E-1,3.654959202E-1
1.234937657E1,3.346176147E-1,1.977000237E-1,7.935810089E-2
1.240936886E1,1.495805502E0,-1.358995438E-1,1.317327023E-1
1.246936139E1,1.656071901E0,-2.138319016E-1,-1.779963970E-1
1.252935386E1,9.842979908E-1,4.281806946E-2,-4.201171398E-1
1.258934642E1,9.209372997E-1,3.158836365E-1,-9.721963406E-1
1.264933888E1,6.693279743E-1,2.016735077E-2,-8.559372425E-1
1.270933145E1,6.265407801E-1,-3.369894028E-1,-9.494540691E-1
1.276932378E1,3.127372265E-1,-9.196310043E-1,-6.983706951E-1
1.282931618E1,-4.669606686E-1,-1.356723785E0,-3.680655956E-1
1.288930864E1,-8.469249606E-1,-7.653331757E-1,-4.704890251E-1
1.294930124E1,-7.155017853E-1,-6.307077408E-1,-3.855575323E-1
1.300929370E1,-6.013036370E-1,-5.601444244E-1,-3.936504126E-1
1.306928650E1,-6.249756217E-1,1.085662842E-2,-2.588762045E-1
1.312927980E1,3.530754745E-1,2.970943451E-1,-2.516269684E-3
1.318927293E1,1.952579618E-1,1.357965469E-1,1.143953800E-1
1.324926599E1,-1.396930218E-1,-7.786941528E-2,1.001846790E-1
1.330925912E1,1.617021561E-1,1.168403625E-1,7.750213146E-1
1.336925192E1,8.037635684E-1,2.241916656E-1,1.245391130E0
1.342924425E1,6.983518600E-2,-5.190010071E-1,1.904211760E0
1.348923678E1,-1.871469975E0,-9.102468491E-1,1.658071756E0
1.354922924E1,-2.242119789E0,-2.549743652E-2,1.952695131E0
1.360922177E1,-1.772448540E0,-1.147003174E-1,1.083837748E0
1.366921434E1,-1.519438744E0,1.705775261E-1,6.539573669E-1
1.372920687E1,-8.568763733E-1,2.688736916E-1,8.127355576E-2
1.378919913E1,-1.433453560E-1,-1.569778442E0,-2.298905849E-1
1.384919163E1,-4.373745918E-1,-1.791145325E0,-1.124785423E0
1.390918409E1,8.649735451E-1,-1.496008396E0,-1.863339663E0
1.396917659E1,1.754673004E0,-1.836705208E-1,-1.338394046E0
1.402916909E1,1.677983284E0,2.465126514E-1,-1.509423494E0
1.408916175E1,1.760088444E0,5.261116028E-1,-1.148991942E0
1.414915545E1,8.702435493E-1,5.468273163E-2,-1.089599967E0
1.420914988E1,1.950473785E-1,-7.557153702E-1,8.371350765E-1
1.426914414E1,1.148395538E-1,3.070054054E-1,-4.332327843E-1
1.432913851E1,1.679682255E0,-7.624497414E-1,4.111406803E-1
1.438913270E1,8.988294601E-1,-1.128244638E0,-1.807254314E0
1.444912577E1,8.624935150E-2,-5.558562279E0,-2.978055954E0
1.450911800E1,-3.371276855E0,-3.825925589E0,-8.865448952E0
1.456911043E1,-1.686717987E0,2.438739538E0,-1.377503872E-1
1.462910286E1,2.073307037E0,5.564141750E0,1.490595222E0
1.468909539E1,1.792019844E0,2.085042953E0,-1.102217555E0
1.474908786E1,8.557920456E-1,3.558654785E0,-7.817525864E-1
1.480908045E1,1.244760513E0,1.971916080E0,1.147170663E0
1.486907288E1,-2.747101784E0,1.362709522E0,3.734639168E0
1.492906521E1,-9.600443840E0,-4.126373291E0,9.009243965E0
1.498905768E1,-1.097227859E1,-2.245266676E0,1.223326778E1
1.504905021E1,-1.244799519E1,-3.818507433E0,4.670272350E0
1.510904267E1,-4.602146149E-2,-9.226350784E0,1.664623976E0
1.516903520E1,-4.674875259E0,-8.242401123E0,-6.959658146E0
1.522902830E1,3.863604069E0,-1.033388901E1,-6.326013565E0
1.528902157E1,6.351305962E0,-7.919633865E0,-6.793467999E0
1.534901470E1,4.695100784E0,-6.968764305E0,-6.911348343E0
1.540900776E1,2.489648819E0,-4.746158600E0,-6.371725082E0
1.546900089E1,7.210886955E0,9.428110123E-1,-3.934426308E0
1.552899346E1,1.002345276E1,8.312882423E0,-2.908579350E0
1.558898579E1,1.818462944E1,3.393878937E1,8.959927559E-1
1.564897822E1,1.493410397E1,1.120056152E1,1.126581192E0
1.570897081E1,1.065731907E1,-3.842245102E1,-3.143696404E1
1.576896331E1,-1.464698887E1,-2.098847580E1,-3.639925480E0
1.582895584E1,8.407696724E0,2.909942627E0,-7.988731861E0
1.588894824E1,2.301239014E0,-6.550154686E-1,-4.781298161E0
1.594894067E1,1.479677916E0,-3.415078878E0,-7.339158058E-1
1.600893323E1,4.126559258E0,-2.108561039E0,2.696223259E-1
1.606892580E1,3.960413218E0,-1.628456116E-1,-2.501947403E0
1.612891826E1,3.892419338E0,1.248291016E0,-1.448281765E0
1.618891079E1,2.074821949E0,1.921537399E0,-3.202917576E0
1.624890362E1,1.466879129E0,1.884202957E0,-2.318562746E0
1.630889749E1,5.180251598E-1,9.966735840E-1,-2.432484150E0
1.636889195E1,1.845339537E-1,1.952714920E-1,-7.164499760E-1
1.642888655E1,4.459768534E-2,8.450098038E-1,-9.753959179E-1
1.648888109E1,-3.656543195E-1,-2.262725830E-1,9.051518440E-1
1.654887525E1,-1.820196211E-1,1.601409912E-2,-7.503099442E-1
1.660886815E1,-7.589968443E-1,-5.899615288E-1,-9.893050194E-1
1.666886058E1,-7.077153921E-1,-1.763431072E0,-3.660058498E0
1.672885308E1,-1.255285740E-2,-3.449913025E0,-4.950812817E0
1.678884561E1,1.344722629E0,-1.954554081E0,-4.958209515E0
1.684883814E1,7.771978378E-1,-1.274676323E0,-2.118370533E0
1.690883060E1,-4.421028614E0,-2.604863167E0,9.545083046E-1
1.696882303E1,-5.324591637E0,-1.466527581E0,1.724547386E0
1.702881533E1,-9.113283157E-1,-1.501366973E0,3.490783215E0
1.708880779E1,1.572031975E0,-1.709534883E0,7.224259377E-1
1.714880026E1,1.826889515E0,-4.767351151E0,2.763767242E0
1.720879289E1,2.227288723E0,-3.543630362E0,7.141780853E-2
1.726878535E1,1.179549217E0,-2.863477230E0,-8.436183929E-1
1.732877805E1,1.233060360E0,-2.461057186E0,-6.443686485E-1
1.738877181E1,1.502064705E0,-2.048831463E0,-1.510710716E-1
1.744876621E1,9.777607918E-1,-9.706625938E-1,-8.030476570E-1
1.750876044E1,8.744025230E-1,-6.443128586E-1,-7.158720493E-1
1.756875484E1,-8.950600624E-1,-1.794587135E0,-4.215741158E-2
1.762874893E1,-2.313501358E0,-2.517340660E0,-2.660120726E-1
1.768874183E1,-1.695768476E0,-2.189821243E0,2.159091234E-1
1.774873410E1,-8.587516546E-1,-3.494501114E-1,5.371316671E-1
1.780872673E1,-3.848633766E-1,-1.675319672E-1,-4.918669462E-1
1.786871919E1,-4.673106670E-1,-4.789552689E-1,-2.636283636E-1
1.792871172E1,-5.409598351E-2,2.479619980E-1,-5.850516558E-1
1.798870425E1,6.214723587E-1,2.747631073E-1,-7.176114321E-1
1.804869678E1,7.559791803E-1,2.656497955E-1,-6.156414747E-1
1.810867310E1,1.110661387E0,-6.229505539E-1,-9.731986523E-1
1.816866543E1,1.468948960E0,-7.163228989E-1,-6.190814972E-1
1.822865792E1,1.402077436E0,-1.731815338E-1,-4.520840645E-1
1.828865045E1,1.484018803E0,2.821111679E-1,-5.255305767E-1
1.834864298E1,1.295735717E0,3.328227997E-2,-2.032372952E-1
1.840863548E1,7.881828547E-1,-4.563808441E-2,-1.654051542E-1
1.846862865E1,3.427116871E-1,-3.258943558E-1,-4.298827648E-1
1.852862181E1,1.435214281E-1,-4.731121063E-1,-1.698226929E-1
1.858861494E1,-1.430772543E-1,-2.039575577E-1,-1.412229538E-1
1.864860804E1,-5.319238305E-1,7.578468323E-2,-8.467149734E-2
1.870860120E1,-4.954798818E-1,-5.462551117E-2,9.528601170E-2
1.876859363E1,-3.056833148E-1,-5.278367996E-1,4.387021065E-2
1.882858606E1,-2.413725853E-1,-5.006284714E-1,3.257976770E-1
1.888857853E1,-2.290693521E-1,2.923965454E-3,5.756866932E-2
1.894857109E1,-3.790754080E-2,1.813592911E-1,2.189314365E-2
1.900856356E1,2.710072994E-1,7.978439331E-2,-6.818246841E-2
1.906855615E1,4.765688777E-1,-1.130819321E-1,-2.532808781E-1
1.912854852E1,5.580420494E-1,3.898334503E-2,-3.591045141E-1
1.918854095E1,5.561683774E-1,2.157335281E-1,-5.677217245E-1
1.924853341E1,3.604431152E-1,3.165330887E-1,-6.045351028E-1
1.930852601E1,1.695326567E-1,1.210069656E-1,-1.756082773E-1
1.936851847E1,-3.811063766E-1,-6.517400742E-1,-1.469599009E-1
1.942851107E1,-8.072323799E-1,-2.362060547E-2,-1.600403786E-1
1.948850400E1,-7.590746880E-1,3.163700104E-1,1.170749664E-1
1.954849800E1,-9.576556683E-1,-2.373504639E-2,2.177910805E-1
1.960849226E1,-1.020978689E0,-3.219947815E-1,1.755006313E-1
1.966848666E1,-2.101337910E-1,-8.103847504E-2,2.037148476E-1
1.972848092E1,6.685018539E-3,-1.298971176E-1,3.709405661E-1
1.978847475E1,-5.443215370E-2,-4.347295761E-1,2.926018238E-1
1.984846742E1,-7.818057537E-1,-2.908029556E-1,4.332168102E-1
1.990845975E1,-1.317583799E0,-3.379325867E-1,6.689498425E-1
1.996845215E1,-9.827003479E-1,-2.049713135E-1,7.293741703E-1
2.002844468E1,-4.941692352E-1,-1.464204788E-1,5.560822487E-1
2.008843721E1,-4.969406128E-1,-6.515216827E-2,-9.692502022E-2
2.014842974E1,-2.953052521E-2,4.947471619E-2,-5.441460609E-1
2.020842227E1,1.525516510E-1,-7.355403900E-2,-8.151004314E-1
2.026841463E1,6.355314255E-1,-3.204765320E-1,-8.756341934E-1
2.032840696E1,6.958422661E-1,-7.880854607E-1,-7.050430775E-1
2.038839946E1,1.067461967E0,-4.508528709E-1,-4.119970798E-1
2.044839199E1,4.727478027E-1,3.232479095E-1,-2.558898926E-2
2.050838445E1,-3.251280785E-1,5.406956673E-1,7.621288300E-3
2.056837715E1,-6.796984673E-1,3.085474968E-1,8.554499149E-1
2.062837042E1,-7.531805038E-1,4.870724678E-1,7.155997753E-1
2.068836358E1,-2.469291687E-1,5.442652702E-1,5.550732613E-1
2.074835664E1,2.268514633E-1,8.874938488E-1,5.271720886E-1
2.080834984E1,6.189427376E-1,1.097716331E0,2.015104294E-1
