"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.025804303E2,-3.577543640E1,4.245185852E0,-3.104980469E0
1.028300333E2,-2.892030334E1,1.918831635E1,-1.231127930E1
1.030796063E2,-1.671426392E1,3.154785919E1,-1.874932861E1
1.033292093E2,-6.439025879E0,3.188446808E1,-2.126898193E1
1.035787902E2,-2.523999023E1,2.221213531E1,-1.128710938E1
1.038283932E2,-1.990008545E1,2.763121796E1,-8.291198730E0
1.040779662E2,-1.020849609E1,3.510227203E1,-2.082641602E0
1.043275692E2,1.136627197E0,3.672226715E1,1.854736328E0
1.045771551E2,-7.418441772E0,3.596176910E1,-2.119750977E-1
1.048267581E2,-2.523554993E1,2.690251923E1,5.667419434E0
1.050763311E2,-6.175033569E0,3.692198944E1,1.225646973E0
1.053259341E2,1.027688599E1,3.388741302E1,1.127630615E1
1.055755068E2,-2.849945068E0,3.853951263E1,2.206604004E0
1.058251098E2,-2.531027222E1,3.132378387E1,5.379333496E0
1.060746828E2,-1.606443787E1,3.731842804E1,4.118286133E0
1.063242548E2,7.366592407E0,3.787129974E1,8.305969238E0
1.065738422E2,5.922210693E0,4.104477692E1,3.220581055E0
1.068234143E2,-2.154283142E1,3.718946075E1,8.283081055E0
1.070730183E2,-3.089633179E1,2.908191681E1,1.314093018E1
1.073225903E2,3.445419312E0,4.198885345E1,1.086663818E1
1.075722049E2,6.878433228E0,4.263686371E1,7.961730957E0
1.078218079E2,-1.789126587E1,4.147003937E1,8.043640137E0
1.080713809E2,-3.189512634E1,3.082041168E1,1.503265381E1
1.083209839E2,-7.322433472E0,4.366548920E1,9.192077637E0
1.085705620E2,1.913162231E0,4.208260345E1,1.438671875E1
1.088201650E2,-1.113870239E1,4.217147064E1,1.065802002E1
1.090697380E2,-2.751388550E1,2.841281891E1,1.821148682E1
1.093193410E2,-1.660459900E1,3.548020172E1,1.654095459E1
1.095689382E2,-2.045466614E1,3.036660004E1,2.037176514E1
1.098185112E2,-2.247518921E1,3.541114044E1,1.321459961E1
1.100681143E2,-2.487388611E1,3.247206879E1,7.731872559E0
1.103176873E2,-3.781121826E1,8.692466736E0,1.453326416E1
1.105672804E2,-3.583670044E1,1.411148834E1,1.507666016E1
1.108168844E2,-3.583894348E1,2.143061066E1,7.559631348E0
1.110664564E2,-3.076196289E1,2.920909882E1,-5.409851074E0
1.113160604E2,-2.427317810E1,3.102678680E1,-2.011669922E1
1.115656623E2,-3.954617310E1,1.206305695E1,-9.375732422E0
1.118152353E2,-3.877243042E1,8.369956970E0,-4.144897461E0
1.120648383E2,-2.654109192E1,3.128487396E1,-7.603759766E0
1.123144413E2,-7.985412598E0,4.027751923E1,-7.955200195E0
1.125640198E2,-2.687300110E1,2.664019012E1,-1.061230469E1
1.128136227E2,-3.720838928E1,6.351036072E0,-7.716552734E0
1.130631958E2,-2.795349121E1,2.444037628E1,-1.215234375E1
1.133127988E2,-3.458343506E0,3.599115753E1,-1.467620850E1
1.135623867E2,-7.137939453E0,3.397098541E1,-1.725836182E1
1.138119587E2,-2.809072876E1,2.475107574E1,-1.124310303E1
1.140615627E2,-3.602795410E1,1.364206696E1,-1.159033203E1
1.143111657E2,-1.468489075E1,3.110555267E1,-2.111169434E1
1.145607603E2,-3.147735596E-1,3.636145782E1,-1.796105957E1
1.148103632E2,-1.745019531E1,2.993527985E1,-2.240991211E1
1.150599663E2,-3.783888245E1,1.587517548E1,-1.383563232E1
1.153095692E2,-3.254757690E1,2.384223175E1,-1.708764648E1
1.155591474E2,-5.095001221E0,3.765361786E1,-2.162066650E1
1.158087514E2,-1.427627563E0,3.568576813E1,-2.691027832E1
1.160583544E2,-3.518188477E1,2.471840668E1,-1.577087402E1
1.163079274E2,-4.306605530E1,7.208992004E0,-1.490399170E1
1.165575089E2,-2.538310242E1,3.188916779E1,-2.279278564E1
1.168071119E2,-5.962921143E0,3.952146149E1,-2.470025635E1
1.170567149E2,-7.504913330E0,3.555095673E1,-3.060479736E1
1.173062879E2,-3.747122192E1,9.153160095E0,-2.492767334E1
1.175558946E2,-3.883650208E1,1.933326721E0,-1.490710449E1
1.178054986E2,-3.628985596E1,1.561254120E1,-1.069183350E1
1.180551016E2,-2.981593323E1,2.395310211E1,-1.913507080E1
1.183046746E2,-1.261856079E1,3.285051727E1,-2.554681396E1
1.185542890E2,-1.980616760E1,2.606540680E1,-2.043835449E1
1.188038920E2,-2.815988159E1,1.899701691E1,-7.081970215E0
1.190534950E2,-2.295474243E1,2.757498932E1,-1.295104980E0
1.193030990E2,-1.203984070E1,3.617382050E1,2.599975586E0
1.195526630E2,-8.902206421E0,3.579755402E1,7.469665527E0
1.198022660E2,-5.653854370E0,3.756247711E1,8.850708008E-1
1.200518690E2,-2.566807556E1,2.777843475E1,5.999023438E0
1.203014720E2,-2.585546875E1,2.788576508E1,6.974914551E0
1.205510885E2,-2.246276855E0,3.716077423E1,9.378601074E0
1.208006605E2,-9.322372437E0,3.625563812E1,1.157159424E1
1.210502645E2,-1.593806458E1,3.697521210E1,1.142205811E1
1.212998675E2,-2.697434998E1,3.267124176E1,8.747192383E0
1.215494425E2,-6.516952515E0,4.167462921E1,7.666076660E0
1.217990155E2,-2.630508423E0,4.032427216E1,1.195233154E1
1.220486185E2,-4.240371704E0,4.059943390E1,1.182043457E1
1.222982215E2,-1.767024231E1,4.024291229E1,3.237609863E0
1.225478408E2,-3.067936707E1,3.029862213E1,4.607055664E0
1.227974438E2,-1.323680115E1,4.000992584E1,8.505493164E0
1.230470168E2,5.675582886E0,4.054267120E1,1.259539795E1
1.232966197E2,-2.581359863E0,4.290044403E1,-1.835998535E0
1.235462271E2,-2.589210510E1,3.227445221E1,6.202880859E0
1.237958311E2,-2.429571533E1,3.215892792E1,5.460754395E0
1.240454031E2,3.826675415E0,4.137081146E1,-4.558105469E-1
1.242950071E2,-3.455703735E0,4.068985748E1,-2.114868164E-1
1.245446036E2,-2.139869690E1,3.265155792E1,5.580627441E0
1.247942066E2,-2.770524597E1,2.506620026E1,1.122833252E1
1.250438096E2,-2.869779968E1,2.406493378E1,1.309173584E1
1.252933826E2,-2.242234802E1,3.279695892E1,2.883728027E0
1.255429680E2,-2.052343750E1,3.375244904E1,-1.644897461E0
1.257925720E2,-3.488667297E1,2.412976837E1,2.296875000E0
1.260421750E2,-3.802905273E1,8.377769470E0,1.157849121E1
1.262917780E2,-3.711024475E1,1.105464935E1,1.305511475E1
1.265413774E2,-3.578941345E1,2.086385345E1,7.006225586E-1
1.267909804E2,-2.434605408E1,3.235146332E1,-1.195056152E1
1.270405844E2,-3.442366028E1,2.191826630E1,-1.498760986E1
1.272901874E2,-4.171379089E1,8.692726135E0,-2.713195801E0
1.275397777E2,-3.702061462E1,2.134067535E1,-6.565734863E0
1.277893507E2,-2.502709961E1,3.508550262E1,-1.151416016E1
1.280389537E2,-1.965786743E1,3.931629181E1,-6.346618652E0
1.282885567E2,-3.147833252E1,2.209920502E1,-4.860168457E0
1.285381661E2,-3.548826599E1,5.382896423E0,-4.720520020E0
1.287877691E2,-2.333552551E1,2.525882721E1,-1.075299072E1
1.290373421E2,-3.319641113E0,3.387593842E1,-7.937683105E0
1.292869451E2,-1.647348022E1,2.453699493E1,-1.649499512E1
1.295365419E2,-3.151615906E1,5.100151062E0,-1.226916504E1
1.297861459E2,-3.002110291E1,1.187204742E1,-1.658575439E1
1.300357489E2,-6.505645752E0,2.901482391E1,-2.468395996E1
1.302853219E2,-8.232788086E0,2.804210663E1,-2.796844482E1
1.305349100E2,-3.415106201E1,1.584995270E1,-1.561981201E1
1.307845130E2,-3.690354919E1,7.331352234E0,-1.255627441E1
1.310341160E2,-1.535224915E1,3.149704742E1,-2.327410889E1
1.312837200E2,2.677612305E0,3.437410736E1,-2.559893799E1
1.315333014E2,-2.417665100E1,2.882979584E1,-1.418719482E1
1.317829054E2,-3.720675659E1,6.478309631E0,-1.875366211E0
1.320325084E2,-3.056117249E1,1.927329254E1,-1.418786621E1
1.322821114E2,-3.117492676E0,3.079093170E1,-2.535137939E1
1.325316803E2,-3.876098633E0,2.706398773E1,-2.908734131E1
1.327812833E2,-3.451391602E1,6.721702576E0,-1.799298096E1
1.330308863E2,-3.465628052E1,5.319648743E0,-7.405334473E0
1.332804593E2,-3.062973022E1,1.462877655E1,-7.877075195E0
1.335300815E2,-2.314678955E1,2.136853790E1,-1.547570801E1
1.337796845E2,-4.443176270E0,3.136287689E1,-1.730584717E1
1.340292575E2,-1.205598450E1,2.775373077E1,-1.783264160E1
1.342788605E2,-2.478507996E1,2.230393219E1,-5.222351074E0
1.345284615E2,-1.746752930E1,3.012397003E1,7.460327148E-1
1.347780345E2,-1.040975952E1,3.310890961E1,1.960449219E0
1.350276375E2,-1.727279663E0,3.341405487E1,5.975708008E0
1.352772405E2,-6.794769287E0,3.716176605E1,5.467956543E0
1.355268141E2,-2.880360413E1,2.412284088E1,8.728759766E0
1.357764171E2,-1.526388550E1,3.445186615E1,1.244787598E1
1.360260211E2,-9.927352905E0,3.048033905E1,2.194293213E1
1.362755931E2,-7.169631958E0,3.670532990E1,1.625695801E1
1.365251818E2,-2.497137451E1,2.988455963E1,1.072381592E1
1.367747847E2,-2.229051208E1,3.134430695E1,1.129766846E1
1.370243578E2,7.298278809E-1,3.925922394E1,1.407464600E1
1.372739608E2,3.809585571E0,3.813094330E1,1.642047119E1
1.375235339E2,-7.995986938E0,4.159423065E1,7.720886230E0
1.377731369E2,-2.326814270E1,3.486589813E1,1.331732178E1
1.380227399E2,-1.621481323E1,3.936492157E1,1.521575928E1
1.382723129E2,-3.672225952E0,3.956427765E1,2.036413574E1
1.385218984E2,2.088287354E0,4.607071686E1,5.119445801E0
1.387714714E2,-2.505810547E1,3.352140045E1,6.226196289E0
1.390210744E2,-1.770555115E1,3.871681976E1,2.422729492E0
1.392706784E2,5.543899536E0,4.204442596E1,1.172857666E1
1.395202611E2,-6.881561279E0,4.096985626E1,8.109436035E0
1.397698651E2,-2.631246948E1,2.708844757E1,7.904418945E0
1.400194371E2,-3.133531189E1,1.638875580E1,1.684875488E1
1.402690411E2,-2.593823242E1,2.160112762E1,1.896380615E1
1.405186564E2,-2.497283936E1,2.408338165E1,1.701910400E1
1.407682294E2,-3.010745239E1,2.525208282E1,9.770751953E0
1.410178324E2,-3.795570374E1,1.569275665E1,1.142858887E1
1.412674054E2,-3.890490723E1,3.107765198E0,1.925524902E1
1.415170099E2,-3.857252502E1,9.211433411E0,1.632208252E1
1.417665829E2,-3.912542725E1,2.388516998E1,4.888916016E-1
1.420161859E2,-2.511256409E1,3.515668488E1,-1.353253174E1
1.422657589E2,-3.442472839E1,1.805951691E1,-6.151184082E0
1.425153345E2,-3.671969604E1,2.062400818E0,-3.954345703E0
1.427649375E2,-2.986834717E1,2.059886932E1,-1.033477783E1
1.430145105E2,-1.074230957E1,3.674666595E1,-8.552917480E0
1.432641135E2,-1.727818298E1,2.971430206E1,-1.752124023E1
1.435137122E2,-3.714407349E1,7.013191223E0,-1.216693115E1
1.437633152E2,-3.845106506E1,8.167533875E0,-8.496337891E0
1.440128882E2,-2.118441772E1,2.807979584E1,-1.704345703E1
1.442624912E2,-1.739440918E0,3.644472504E1,-1.374719238E1
1.445120428E2,-2.031593323E1,2.828685760E1,-1.984234619E1
1.447616458E2,-3.801458740E1,1.075084686E1,-7.935424805E0
1.450112188E2,-3.126065063E1,1.625000763E1,-1.952740479E1
1.452608218E2,-2.764556885E0,3.711774445E1,-1.450323486E1
1.455104065E2,-4.809844971E0,3.434792328E1,-2.198388672E1
1.457600095E2,-3.195878601E1,1.897634125E1,-1.491174316E1
1.460095825E2,-3.515071106E1,1.005689240E1,-1.488092041E1
1.462591855E2,-2.125457764E1,2.771920013E1,-2.010687256E1
1.465087635E2,-6.826782227E-1,3.609462738E1,-1.931616211E1
1.467583675E2,-1.671221924E1,2.796811676E1,-2.472070312E1
1.470079395E2,-3.600973511E1,7.810691833E0,-2.201385498E1
1.472575435E2,-3.209394836E1,1.197634125E1,-2.732489014E1
1.475071071E2,-3.223770142E0,3.119968414E1,-3.100085449E1
1.477567111E2,1.241714478E1,3.254262543E1,-2.961535645E1
1.480062831E2,-3.054222107E1,9.111534119E0,-4.730139160E1
1.482558871E2,-3.845840454E1,-1.057334900E0,-1.581805420E1
1.485054407E2,-3.771353149E1,7.611579895E0,-6.829162598E0
1.487550448E2,-3.425154114E1,1.404004669E1,-1.837561035E1
1.490046168E2,-1.572999573E1,2.584561920E1,-2.897424316E1
1.492542208E2,-1.702458191E1,2.833443451E1,-3.084088135E1
1.495037968E2,-2.860121155E1,2.158031464E1,-9.096740723E0
1.497534008E2,-2.054823303E1,3.036492157E1,8.753051758E-1
1.500029728E2,-2.248782349E1,3.018447113E1,1.135552979E1
1.502525768E2,-6.766281128E0,3.495336151E1,1.325201416E1
1.505021632E2,-1.653329468E1,3.023511505E1,1.097991943E1
1.507517672E2,-2.060673523E1,2.547087860E1,1.464947510E1
1.510013392E2,-3.827804565E0,3.056459808E1,1.587463379E1
1.512509122E2,-3.731445312E0,3.405454254E1,1.162634277E1
1.515004996E2,-1.828918457E1,3.081517792E1,1.084765625E1
1.517500726E2,-2.509504700E1,2.625905609E1,1.204046631E1
1.519996766E2,-1.252331543E1,2.850064850E1,2.056091309E1
1.522492486E2,-9.666412354E0,3.263396454E1,1.780090332E1
1.524988719E2,-1.068093872E1,3.869696808E1,8.719421387E0
1.527484439E2,-2.707278442E1,2.956667328E1,1.514093018E1
1.529980479E2,-1.187731934E1,3.719770050E1,1.471655273E1
1.532476199E2,3.635833740E0,4.070035553E1,1.239849854E1
1.534972026E2,-3.778823853E0,4.426868439E1,6.380004883E0
1.537467746E2,-2.701431274E1,3.319751740E1,1.175360107E1
1.539963476E2,-1.206533813E1,4.057904816E1,1.102215576E1
1.542459506E2,4.411590576E0,4.191962433E1,9.211853027E0
1.544955235E2,-8.501770020E0,4.073183441E1,9.502807617E0
1.547451265E2,-2.385275269E1,3.197901154E1,1.067663574E1
1.549946995E2,-5.041000366E0,4.143413544E1,2.696105957E0
1.552443025E2,-1.883135986E1,3.060413361E1,1.375805664E1
1.554938874E2,-2.628724670E1,2.933670807E1,5.098388672E0
1.557434604E2,-2.478598022E1,3.037775421E1,3.946472168E0
1.559930634E2,-3.638246155E1,9.963691711E0,1.320391846E1
1.562426364E2,-3.560734558E1,9.497047424E0,1.507891846E1
1.564922446E2,-3.630087280E1,1.774408722E1,4.296875000E0
1.567418176E2,-2.861105347E1,2.616959381E1,-1.280017090E1
1.569914206E2,-3.252548218E1,2.095598602E1,-1.005865479E1
1.572409936E2,-3.736538696E1,2.379737854E0,-3.240478516E0
1.574905603E2,-3.525148010E1,1.292787933E1,-4.930664062E0
1.577401633E2,-2.692687988E1,2.744470978E1,-9.818786621E0
1.579897363E2,-1.389770508E1,3.622853851E1,-1.314190674E1
1.582393393E2,-2.721830750E1,2.430475616E1,-7.043457031E0
1.584888993E2,-3.267839050E1,9.387229919E0,-6.176269531E0
1.587384723E2,-2.833392334E1,1.877756500E1,-9.371215820E0
1.589880753E2,-1.042086792E1,3.252437592E1,-1.142645264E1
1.592376483E2,-7.469268799E0,3.180776215E1,-1.423638916E1
1.594872597E2,-2.398841858E1,2.382872772E1,-9.842468262E0
1.597368328E2,-3.353698730E1,1.152251434E1,-6.898193359E0
1.599864048E2,-1.599723816E1,3.013919830E1,-1.359490967E1
1.602360088E2,-2.889938354E0,3.323040009E1,-1.635589600E1
1.604855609E2,-2.271215820E1,2.666689301E1,-1.260571289E1
1.607351649E2,-3.374754333E1,1.059355927E1,-5.914062500E0
1.609847369E2,-2.243254089E1,2.527648163E1,-1.526153564E1
1.612343099E2,-1.908111572E-1,3.395697784E1,-1.857977295E1
1.614839220E2,-1.503938293E1,2.621877289E1,-2.275408936E1
1.617334950E2,-3.571675110E1,8.142494202E0,-9.626281738E0
1.619830980E2,-3.046353149E1,1.297440338E1,-2.021942139E1
1.622326710E2,-7.693908691E0,3.027689362E1,-2.463336182E1
1.624822560E2,2.298095703E0,3.257097626E1,-2.368811035E1
1.627318590E2,-2.047773743E1,1.399701691E1,-3.202062988E1
1.629814320E2,-3.464851379E1,6.278991699E-3,-1.590893555E1
1.632310050E2,-3.479237366E1,4.218955994E0,-1.084619141E1
1.634805774E2,-3.013711548E1,1.663912201E1,-1.233056641E1
1.637301504E2,-1.463841248E1,2.774460602E1,-2.045605469E1
1.639797534E2,-6.287948608E0,2.946054840E1,-2.291052246E1
1.642293264E2,-2.779090881E1,1.983609772E1,-1.386956787E1
1.644789074E2,-2.745553589E1,2.344243622E1,-5.477966309E0
1.647285104E2,-1.620570374E1,3.145177460E1,-3.471313477E0
1.649780834E2,-6.487060547E0,3.297219086E1,-4.861145020E0
1.652276864E2,-4.745803833E0,3.870731354E1,-1.769836426E0
1.654772627E2,-2.156590271E1,3.360959625E1,-1.508117676E0
1.657268347E2,-2.750469971E1,2.952111053E1,2.135986328E0
1.659764387E2,-1.218855286E1,3.869280243E1,6.094421387E0
1.662260107E2,-9.604461670E0,3.558002472E1,1.502117920E1
1.664755797E2,-8.796127319E0,4.042464447E1,7.397155762E0
1.667251827E2,-2.989952087E1,2.732476044E1,4.398315430E0
1.669747557E2,-2.914907837E1,2.927300262E1,5.641418457E0
1.672243587E2,-9.703994751E0,3.737157440E1,1.779693604E1
1.674739455E2,-1.441410828E1,3.854003143E1,1.338739014E1
1.677235185E2,-1.017639160E1,4.214516449E1,1.383666992E0
1.679731215E2,-3.033105469E1,3.011893463E1,8.380981445E0
1.682226945E2,-2.234716797E1,3.376305389E1,1.465161133E1
1.684722704E2,-9.775634766E0,4.026036835E1,1.284320068E1
1.687218434E2,-9.568786621E-1,4.514907074E1,-4.291381836E0
1.689714164E2,-1.783885193E1,3.923279572E1,1.175158691E1
1.692210194E2,-2.101119995E1,3.685987091E1,8.735107422E0
1.694706107E2,-1.370178223E0,4.121508026E1,1.159613037E1
1.697201837E2,9.651489258E-1,4.165091705E1,5.367248535E0
1.699697867E2,-1.413841248E1,3.776926422E1,1.761254883E1
1.702193597E2,-2.392109680E1,2.892949677E1,1.558099365E1
1.704689699E2,-1.417662048E1,3.500769806E1,1.239862061E1
1.707185429E2,-1.055804443E1,3.284256744E1,1.884033203E1
1.709681149E2,-1.680531311E1,3.067371368E1,2.022735596E1
1.712177189E2,-2.017453003E1,3.141951752E1,9.429199219E0
1.714672831E2,-3.329389954E1,1.449864960E1,1.442785645E1
1.717168561E2,-3.238832092E1,1.861753082E1,1.167901611E1
1.719664591E2,-3.015924072E1,2.337943268E1,1.073223877E1
1.722160321E2,-2.996704102E1,2.690499115E1,-4.015441895E0
1.724655847E2,-2.035023499E1,3.278083038E1,-1.304559326E1
1.727151877E2,-3.414106750E1,1.399155426E1,4.235778809E0
1.729647607E2,-3.311607361E1,8.975334167E0,1.146545410E0
1.732143637E2,-2.593974304E1,2.307059479E1,-3.553161621E0
1.734639358E2,-1.180271912E1,3.352544403E1,-1.092968750E1
1.737135087E2,-1.755632019E1,2.734738922E1,-1.300842285E1
1.739631118E2,-3.003234863E1,1.807621002E1,-8.582153320E0
1.742126848E2,-2.737322998E1,2.173007965E1,-9.917541504E0
1.744622504E2,-9.965469360E0,3.164165497E1,-1.194042969E1
1.747118544E2,-5.266510010E0,3.367633820E1,-1.029925537E1
1.749614274E2,-1.604083252E1,2.922396088E1,-1.531433105E1
1.752109994E2,-2.933161926E1,2.209140778E1,-1.724426270E0
1.754606129E2,-2.679634094E1,2.479450226E1,-1.177502441E1
1.757101849E2,-5.921081543E0,3.370459747E1,-2.078161621E1
1.759597579E2,-9.519638062E0,3.380419159E1,-1.983996582E1
1.762093609E2,-2.976742554E1,2.775753021E1,-1.066070557E1
1.764589339E2,-3.492718506E1,2.406316376E1,-9.249633789E0
1.767084988E2,-1.940948486E1,3.488719940E1,-1.366027832E1
1.769581018E2,-4.850540161E0,3.897290802E1,-1.654876709E1
1.772076748E2,-1.975834656E1,3.062749481E1,-1.623907471E1
1.774572777E2,-3.844407654E1,1.156925201E1,-1.011645508E1
1.777068574E2,-3.498934937E1,1.650098419E1,-1.646936035E1
1.779564304E2,-1.428527832E1,2.875968170E1,-2.629010010E1
1.782060334E2,-1.245645142E1,2.669533539E1,-3.218139648E1
1.784556064E2,-4.072082520E1,1.736518860E0,-1.380218506E1
1.787051714E2,-3.992001343E1,3.583755493E-1,-5.644836426E0
1.789547754E2,-3.727569580E1,1.533298492E1,-5.404357910E0
1.792043474E2,-3.017202759E1,1.619589996E1,-2.385809326E1
1.794539204E2,-1.090791321E1,3.473859406E1,-2.443914795E1
1.797035254E2,-1.543659973E1,3.211188507E1,-2.775042725E1
1.799530984E2,-3.708387756E1,1.575684357E1,-1.992932129E1
1.802026714E2,-3.521670532E1,2.484250641E1,-1.501391602E1
1.804522744E2,-2.932716370E1,3.418618011E1,-1.886431885E1
1.807018472E2,-1.131596375E1,3.986002350E1,-1.862237549E1
1.809514202E2,-1.382719421E1,3.888755035E1,-7.130676270E0
1.812010232E2,-1.829939270E1,3.405608368E1,3.767700195E-1
1.814505962E2,-2.394789124E1,2.837192535E1,9.591735840E0
1.817001795E2,-1.144476318E1,3.531591034E1,1.087908936E1
1.819497825E2,-7.884231567E0,3.593750763E1,1.075396729E1
1.821993555E2,-5.670242310E0,3.811089325E1,5.997497559E0
1.824489275E2,-1.996133423E1,3.426056671E1,4.815795898E0
1.826985304E2,-1.167276001E1,3.774483490E1,8.331970215E0
1.829481024E2,4.555175781E0,3.863542938E1,9.728820801E0
1.831976754E2,2.357772827E0,4.028572845E1,7.029541016E0
1.834472784E2,-9.984130859E0,4.270659637E1,2.114562988E0
1.836968464E2,-2.453575134E1,3.911359406E1,4.425781250E0
1.839464194E2,-1.179718018E1,4.220610809E1,7.719055176E0
1.841960224E2,3.665237427E0,4.255037689E1,9.681579590E0
1.844455954E2,-3.197570801E0,4.715416718E1,-4.981994629E0
1.846951694E2,-3.851719666E1,2.793001556E1,1.399645996E1
1.849447724E2,-2.908232117E1,3.681168365E1,9.466125488E0
1.851943454E2,-1.634658813E0,4.535468292E1,8.653747559E0
1.854439174E2,-7.631927490E0,4.607871246E1,1.144836426E0
1.856935224E2,-2.939366150E1,3.463909149E1,8.703918457E0
1.859430944E2,-3.056527710E1,3.221880341E1,1.045043945E0
1.861926674E2,-2.687040710E1,3.358823395E1,4.193176270E0
1.864422704E2,-2.239167786E1,3.747760773E1,2.444519043E0
1.866918401E2,-2.031144714E1,3.912947845E1,-6.784057617E-1
1.869414131E2,-3.954681396E1,1.424694061E1,7.573913574E0
1.871910161E2,-3.930825806E1,1.268337250E1,8.615173340E0
1.874405891E2,-3.552188110E1,2.396918488E1,2.733642578E0
1.876901371E2,-3.472509766E1,2.419709015E1,-8.731994629E0
1.879397401E2,-2.842330933E1,2.831632233E1,-1.633813477E1
1.881893131E2,-3.806250000E1,1.246799469E1,-1.357977295E1
1.884388861E2,-3.988551331E1,2.204292297E0,-7.393859863E0
1.886885038E2,-3.612257385E1,3.832252502E0,-1.115374756E1
1.889380768E2,-2.983349609E1,2.606703949E1,-1.165228271E1
1.891876488E2,-2.017625427E1,3.992671967E1,-9.262512207E0
1.894372528E2,-2.122865295E1,2.843602753E1,-2.042071533E1
1.896868098E2,-3.017016602E1,1.296723175E1,-7.272949219E-1
1.899363828E2,-2.761499023E1,1.125690460E1,-3.702392578E0
1.901859858E2,-1.834423828E1,2.411971283E1,-7.562194824E0
1.904355588E2,-1.548052979E1,2.646425629E1,-1.106549072E1
1.906851242E2,-1.947393799E1,1.730196381E1,-1.860931396E1
1.909346972E2,7.089843750E-1,-4.121360779E0,-4.072674561E1
1.911843002E2,1.072380066E1,-1.263999176E1,-3.742572021E1
1.914338732E2,1.475640869E1,-1.658338165E1,-3.415661621E1
1.916834553E2,1.809411621E1,-1.390674591E1,-3.392431641E1
1.919330593E2,2.098742676E1,-1.449411774E1,-3.392742920E1
1.921826313E2,1.942686462E1,-1.524231720E1,-3.550958252E1
1.924322042E2,2.183340454E1,-1.532624054E1,-3.592486572E1
1.926818200E2,2.313275146E1,-1.621576691E1,-3.511822510E1
1.929313930E2,1.829208374E0,-1.383975983E1,-4.213085938E1
1.931809660E2,-3.404281616E1,-1.208747101E1,-2.308099365E1
1.934305690E2,-3.217414856E1,2.094902802E1,-1.804321289E1
1.936801221E2,-1.958715820E1,2.852632904E1,-2.553692627E1
1.939296951E2,-7.932617188E0,3.445723724E1,-2.474786377E1
1.941792981E2,-3.282431030E1,1.556772614E1,-2.684234619E1
1.944288711E2,-3.914135742E1,-1.268531799E0,-9.979736328E0
1.946784600E2,-3.723504639E1,8.042762756E0,-4.056152344E0
1.949280320E2,-3.298742676E1,1.782614899E1,-1.307080078E1
1.951776360E2,-1.964909363E1,2.721767426E1,-2.322705078E1
1.954272080E2,-5.615509033E0,2.809920502E1,-2.782495117E1
1.956767606E2,-2.599580383E1,1.830976105E1,-2.224810791E1
1.959263636E2,-3.109106445E1,1.435608673E1,-1.294219971E1
1.961759366E2,-2.145542908E1,2.722849274E1,-9.476135254E0
1.964255096E2,-1.641528320E1,3.156264496E1,-7.751586914E0
1.966751201E2,1.021911621E0,3.702744293E1,-1.188330078E1
1.969246931E2,-1.700930786E1,3.628737640E1,-8.149841309E0
1.971742661E2,-2.400236511E1,3.199387360E1,-3.425292969E0
1.974238691E2,-7.977844238E0,4.001949310E1,-2.874755859E-2
1.976734418E2,2.338943481E0,3.959552765E1,7.554016113E0
1.979230138E2,-9.918167114E0,3.866976166E1,4.217956543E0
1.981725867E2,-1.913594055E1,3.337436676E1,5.240356445E0
1.984221898E2,-1.801623535E1,3.140628815E1,1.125903320E1
1.986717635E2,3.827880859E0,3.870250702E1,6.842468262E0
1.989213365E2,-3.881347656E0,3.732595062E1,1.058721924E1
1.991709395E2,-6.916824341E0,3.649141693E1,3.629272461E0
1.994205125E2,-1.948774719E1,2.559152985E1,9.273925781E0
1.996700679E2,-5.553115845E0,3.573972321E1,-2.476806641E-1
1.999196709E2,9.123947144E0,3.664760590E1,-3.471130371E0
2.001692439E2,-1.204956055E0,3.528993988E1,-4.715698242E0
2.004188159E2,-1.610183716E1,2.685604095E1,3.530639648E0
2.006683840E2,-1.706092834E1,2.735811615E1,2.509338379E0
2.009179880E2,5.895553589E0,3.555016327E1,-1.375793457E0
2.011675600E2,1.227203369E0,3.527745819E1,-2.342163086E0
2.014171330E2,-1.709364319E1,2.765468597E1,5.133850098E0
2.016667366E2,-2.592329407E1,1.825200653E1,7.577148438E0
2.019163096E2,-1.525596619E1,2.953704071E1,6.846618652E0
2.021658826E2,-1.684185791E1,2.977475739E1,6.552062988E0
2.024154856E2,-1.185610962E1,3.299799347E1,9.855957031E-1
2.026650750E2,-1.033387756E1,3.375067902E1,-6.168273926E0
2.029146480E2,-2.941130066E1,2.337223053E1,2.106323242E-1
2.031642200E2,-3.459378052E1,1.210982513E1,1.060882568E1
2.034138240E2,-3.309460449E1,1.560723114E1,1.351293945E1
2.036633750E2,-3.934196472E1,1.194966888E1,3.300781250E-1
2.039129480E2,-2.765274048E1,3.013639069E1,-1.081475830E1
2.041625510E2,-3.085939026E1,2.858962250E1,-9.863342285E0
2.044121240E2,-3.600196838E1,1.129685211E1,4.751281738E0
2.046617039E2,-3.604527283E1,1.080568695E1,3.771240234E0
2.049113069E2,-2.168827820E1,3.307987213E1,-6.522827148E-1
2.051608799E2,-1.438859558E1,3.858266449E1,4.502746582E0
2.054104529E2,-1.926744080E1,2.946825409E1,-1.015399170E1
2.056600385E2,-3.290669250E1,1.254915619E1,-2.272705078E0
2.059096425E2,-3.079310608E1,1.193610382E1,-9.887207031E0
2.061592145E2,-5.016921997E0,3.114134979E1,-1.228796387E1
