"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.833746062E1,-6.176797748E-1,2.224095345E0,2.768963575E0
9.858706700E1,5.487661362E-1,5.222979933E-3,-1.001914740E0
9.883664000E1,-1.480746508E0,-8.093006015E-1,-3.278506279E0
9.908624300E1,-5.546168685E-1,5.767372623E-2,-4.434219301E-1
9.933581600E1,-5.788453817E-1,2.299035311E0,3.248747826E0
9.958542929E1,-7.748161554E-1,6.107774377E-1,-6.523284912E-1
9.983500229E1,-8.288252950E-1,-1.751481295E0,-2.875289917E0
1.000846053E2,-9.651901722E-1,8.271265030E-2,-1.499076962E0
1.003341783E2,6.300466657E-1,5.212056041E-1,2.802579403E0
1.005837861E2,-1.288430095E0,1.473272920E0,1.666249037E0
1.008333591E2,3.391824663E-1,-1.843968034E0,-2.140061140E0
1.010829621E2,-1.030615941E-1,-4.605618715E-1,-2.437797308E0
1.013325351E2,7.086289674E-2,5.342652798E-1,2.390636444E0
1.015821170E2,-2.150444090E-1,1.345375299E0,3.221858978E0
1.018316900E2,1.769419760E-1,4.416251481E-1,-2.168273330E-1
1.020812930E2,-1.744836569E0,-1.992475867E0,-4.936066628E0
1.023308660E2,1.846111119E-1,-2.751230299E-1,-7.108193040E-1
1.025804303E2,-9.574932456E-1,1.743170768E-1,2.121083021E0
1.028300333E2,-3.220907927E0,4.875317574E0,-7.742989659E-1
1.030796063E2,-1.823830843E0,1.985532403E0,1.519819975E0
1.033292093E2,3.553231657E-1,-4.726945758E-1,-1.897501469E0
1.035787902E2,7.002924681E-1,-9.115331173E-1,-9.951926470E-1
1.038283932E2,-2.194181442E0,9.634368420E-1,2.049252033E0
1.040779662E2,-1.466501713E0,1.993625879E0,9.066071510E-1
1.043275692E2,4.386475384E-1,-2.080787718E-1,4.900068641E-1
1.045771551E2,-1.627573371E0,-1.289269686E0,-3.561836481E0
1.048267581E2,-1.455742121E0,1.637638092E0,1.592846774E-2
1.050763311E2,4.195097685E-1,2.243180275E0,3.657408476E0
1.053259341E2,-2.131125778E-1,7.157108784E-1,-7.299496531E-1
1.055755068E2,-2.279636860E-1,-1.995613694E0,-3.174999952E0
1.058251098E2,-1.555675417E-1,-8.070856333E-1,-1.202565074E0
1.060746828E2,4.750423133E-1,-1.727927476E-1,2.914277077E0
1.063242548E2,-4.846526980E-1,1.533744454E0,1.826094508E0
1.065738422E2,1.356145620E0,-3.652342319E0,-1.435807943E0
1.068234143E2,-1.091471314E-1,-1.159284592E0,-2.547249794E0
1.070730183E2,-1.586609185E-1,1.528383642E-1,3.006364822E0
1.073225903E2,-7.988303155E-2,1.138451815E0,3.513458729E0
1.075722049E2,2.070054770E0,-2.367535591E0,-3.856082261E-1
1.078218079E2,-4.784317911E-1,-3.757382184E-2,-3.028711557E0
1.080713809E2,-1.609766006E0,1.992056131E0,1.160394311E0
1.083209839E2,-6.175781488E-1,1.934789300E0,3.168333769E0
1.085705620E2,2.070362419E-1,1.055568933E0,9.602349997E-2
1.088201650E2,-1.176583648E0,-1.672390699E0,-3.846336603E0
1.090697380E2,-6.358929873E-1,-5.270242691E-1,-1.175965071E0
1.093193410E2,7.382228971E-1,1.703294814E-1,1.229257703E0
1.095689382E2,-2.062125444E0,2.556828976E0,1.562016606E0
1.098185112E2,-8.083816618E-2,1.901602030E0,1.032263994E0
1.100681143E2,3.438927531E-1,-2.054298878E0,-3.461505651E0
1.103176873E2,9.307119846E-1,-5.301901698E-1,-5.952575207E-1
1.105672804E2,-6.907764077E-1,6.933579445E-1,1.457173944E0
1.108168844E2,-2.667811394E0,3.704566479E0,-2.137705535E-1
1.110664564E2,3.713265657E-1,1.778046489E0,1.722190022E0
1.113160604E2,6.009770632E-1,9.116250277E-1,-1.797698855E0
1.115656623E2,8.109152317E-1,-1.123759031E0,-1.537865162E0
1.118152353E2,-1.994961023E0,2.863135934E-1,7.472441196E-1
1.120648383E2,2.143917680E-1,2.656296968E0,3.198949099E0
1.123144413E2,1.151423603E-1,1.099767089E0,-8.293527961E-1
1.125640198E2,-3.346063793E-1,-1.796164393E0,-3.705518246E0
1.128136227E2,1.681396067E-1,-3.536922932E-1,-2.181898057E-1
1.130631958E2,1.461005092E0,6.329837441E-1,3.769809484E0
1.133127988E2,-5.747874975E-1,1.441086292E0,1.859827042E0
1.135623867E2,1.316598177E0,-1.959506392E0,-1.388571024E0
1.138119587E2,-8.683297038E-1,-1.031730622E-1,-2.891322613E0
1.140615627E2,-4.412807524E-1,1.970368028E0,1.956532359E0
1.143111657E2,-1.582829952E0,2.275172949E0,1.772180438E0
1.145607603E2,-4.683282077E-1,4.954675734E-1,-9.875446558E-1
1.148103632E2,1.431685209E0,-4.600006580E0,-1.970098495E0
1.150599663E2,-4.465292394E-1,-6.337468624E-1,-1.168684006E0
1.153095692E2,-2.051985264E-1,1.184680700E0,2.634747267E0
1.155591474E2,-3.447607756E-1,9.170414805E-1,1.647651315E0
1.158087514E2,1.489571452E0,-2.057150126E0,-8.253421187E-1
1.160583544E2,-8.138117790E-1,7.375622988E-1,-3.315502167E0
1.163079274E2,3.239428103E-1,7.439824939E-1,1.403952241E0
1.165575089E2,-5.847374201E-1,1.143284678E0,3.934026361E-1
1.168071119E2,-2.716227770E-1,1.192577481E0,1.932601690E0
1.170567149E2,-6.033209562E-1,-6.148631573E-1,-2.808122158E0
1.173062879E2,-4.678578973E-1,5.386055633E-2,-2.866023779E0
1.175558946E2,-3.082811534E-1,-3.120050728E-1,5.341371894E-1
1.178054986E2,1.183447123E0,1.057842895E-1,1.633836627E0
1.180551016E2,-1.403829813E0,2.490418196E0,1.395061255E0
1.183046746E2,-8.646242619E-1,1.353547454E0,1.381952167E0
1.185542890E2,-3.131961524E-1,-2.351853609E0,-2.789166689E0
1.188038920E2,-8.542124033E-1,-4.689036012E-1,-3.095134199E-1
1.190534950E2,-1.748192072E0,8.670448661E-1,2.328796148E0
1.193030990E2,-2.071546793E0,2.729346752E0,7.736156583E-1
1.195526630E2,-1.423501372E0,2.101308823E0,5.960669518E-1
1.198022660E2,9.766996503E-1,-2.036941290E0,-1.641712785E0
1.200518690E2,5.649563670E-1,-1.632797360E0,-1.733546853E0
1.203014720E2,-1.074797392E0,3.712868392E-1,2.874621391E0
1.205510885E2,-2.062229216E-1,2.801588774E-1,2.809394121E0
1.208006605E2,1.492336392E0,-6.708573103E-1,-1.026771069E0
1.210502645E2,-3.354456276E-3,-1.013022423E0,-2.184556723E0
1.212998675E2,8.148941994E-1,-5.186442137E-1,4.108088911E-1
1.215494425E2,-4.873092473E-1,3.087785006E0,1.972449899E0
1.217990155E2,-6.307873726E-1,1.476687431E0,9.018979669E-1
1.220486185E2,9.074416757E-1,-1.589910030E0,-1.286491036E0
1.222982215E2,5.296897888E-1,-4.166689217E-1,-2.388212442E0
1.225478408E2,-1.041453958E0,2.079030752E0,-6.153947115E-2
1.227974438E2,-1.230330586E0,9.374619722E-1,2.674068213E0
1.230470168E2,1.009233817E-1,3.597797155E-1,1.337593645E-1
1.232966197E2,7.449325919E-1,-3.039116859E0,-1.697143316E0
1.235462271E2,-1.121321917E0,-5.505139232E-1,-1.573027015E0
1.237958311E2,1.314587951E0,-8.341732621E-1,2.203553915E0
1.240454031E2,3.469504118E-1,6.217597052E-2,2.384442091E0
1.242950071E2,-8.593612909E-2,1.675522625E-1,-1.852954984E0
1.245446036E2,1.233223438E0,-1.493515372E0,-7.211525440E-1
1.247942066E2,-7.066585422E-1,1.639383584E-1,-4.322589934E-1
1.250438096E2,-2.102729231E-1,2.180632055E-1,1.292665958E0
1.252933826E2,-3.891409934E-1,2.448527813E0,6.457514763E-1
1.255429680E2,-1.162431464E-1,1.391737103E0,5.677681565E-1
1.257925720E2,-2.730587423E-1,-1.182539463E0,-2.917364120E0
1.260421750E2,1.834171414E-1,-3.385031223E-1,-6.259020567E-1
1.262917780E2,-1.034219503E0,2.338065356E-1,2.281457663E0
1.265413774E2,-1.514449716E0,2.512459040E0,1.163827419E0
1.267909804E2,8.363096416E-2,1.713682294E0,1.151984781E-1
1.270405844E2,2.312156409E-1,-1.451485038E0,-3.059362888E0
1.272901874E2,-4.083733261E-2,-3.882359266E-1,-3.021381199E-1
1.275397777E2,2.379088663E-3,1.257462382E0,2.081953526E0
1.277893507E2,-1.576591730E0,2.263082981E0,1.769444108E0
1.280389537E2,2.758262873E0,-2.476081371E0,2.385724187E-1
1.282885567E2,-2.281574249E0,1.454345345E0,-3.978966236E0
1.285381661E2,-1.252414584E0,2.343966961E0,9.197032452E-1
1.287877691E2,-9.398016334E-1,2.746491671E0,3.240108490E0
1.290373421E2,-1.677052118E-2,7.867168784E-1,-9.339469075E-1
1.292869451E2,5.389114618E-1,-3.819925308E0,-2.129732609E0
1.295365419E2,1.672259718E-2,-8.647244573E-1,-1.676522136E0
1.297861459E2,-1.905289143E-1,4.610464573E-1,3.575586081E0
1.300357489E2,-4.956983030E-4,1.320504189E0,7.632118464E-1
1.302853219E2,1.514589429E0,-2.933064699E0,-7.177624106E-1
1.305349100E2,-6.331968307E-1,5.301386118E-2,-2.418903112E0
1.307845130E2,-6.652947068E-1,2.613756418E0,1.405965328E0
1.310341160E2,4.585506320E-1,2.346840382E0,3.532402039E0
1.312837200E2,7.901734114E-1,3.633676171E-1,-4.532880783E-1
1.315333014E2,-1.943775058E0,-4.639047384E-1,-3.002974033E0
1.317829054E2,-1.260176599E-1,1.815444529E-1,-1.246972561E0
1.320325084E2,4.114933908E-1,1.555937648E0,2.609267712E0
1.322821114E2,-1.875626594E-1,2.519420385E0,1.659074277E-1
1.325316803E2,4.631380141E-1,-1.106475592E0,-2.074676037E0
1.327812833E2,-3.585005105E-1,-6.778770089E-1,-2.318880796E0
1.330308863E2,2.465708852E-1,3.085552752E-1,5.882529020E-1
1.332804593E2,1.134449169E-1,1.145259976E0,1.613693595E0
1.335300815E2,-2.612420082E0,2.698060513E0,1.322791696E0
1.337796845E2,-3.381073475E-1,1.507190108E0,7.946335673E-1
1.340292575E2,-2.471823841E-1,-8.852291107E-1,-2.783354998E0
1.342788605E2,-9.461942911E-1,1.977209151E-1,-8.638561964E-1
1.345284615E2,-1.775771141E0,9.529430866E-1,2.667549133E0
1.347780345E2,-2.049800873E0,2.451869965E0,8.877152205E-1
1.350276375E2,-1.036763489E-1,9.347610921E-2,4.708384573E-1
1.352772405E2,4.007077776E-3,-1.927399874E0,-4.028089523E0
1.355268141E2,-1.190877557E0,2.975268662E-1,-1.198300242E0
1.357764171E2,-2.390921116E0,1.965960145E0,3.397190571E0
1.360260211E2,-1.033290982E0,6.391674876E-1,4.228260517E-1
1.362755931E2,2.271399736E0,-3.813821316E0,-2.057497025E0
1.365251818E2,9.121145010E-1,-1.203943133E0,-2.123940945E0
1.367747847E2,2.433396429E-1,7.338849306E-1,3.496474266E0
1.370243578E2,3.175003529E-1,1.294896722E0,1.706821918E0
1.372739608E2,1.940030575E0,-1.097372055E0,-2.983956784E-2
1.375235339E2,-9.608624578E-1,7.065591812E-1,-3.308665514E0
1.377731369E2,1.240096837E-1,1.281575322E0,-2.594946921E-1
1.380227399E2,-1.494669914E0,1.749458671E0,3.551943541E0
1.382723129E2,2.963908911E-1,9.096320271E-1,4.943180382E-1
1.385218984E2,-5.629342794E-1,-2.292913437E0,-2.151774168E0
1.387714714E2,-1.050541773E-1,-1.240208745E0,-1.278696179E0
1.390210744E2,-3.583999574E-1,5.935165882E-1,1.872439504E0
1.392706784E2,4.339134693E-1,3.980380893E-1,2.167263985E0
1.395202611E2,1.602469206E0,-2.766747236E0,-1.138592601E0
1.397698651E2,-1.572468132E-1,6.666631997E-2,-2.792654753E0
1.400194371E2,-1.169219494E0,1.904803216E-1,8.017537594E-1
1.402690411E2,-8.777055740E-1,1.709354043E0,4.678240716E-1
1.405186564E2,-1.705791831E0,2.173513889E0,1.089344978E0
1.407682294E2,-2.819634676E-1,8.418678641E-1,3.672080338E-1
1.410178324E2,-4.802594185E-1,-2.116004750E-2,-2.951655149E0
1.412674054E2,-7.165202498E-1,-4.236957133E-1,-3.366653323E-1
1.415170099E2,-2.609622777E-1,4.616109431E-1,2.205254555E0
1.417665829E2,-1.341063619E0,2.969923019E0,1.845162153E0
1.420161859E2,1.668191999E-1,8.187329769E-1,3.385046124E-2
1.422657589E2,6.202673316E-1,-1.051873565E0,-3.204690456E0
1.425153345E2,-1.421267033E0,6.661208272E-1,-4.201857150E-1
1.427649375E2,-1.266085625E0,2.276892424E0,2.435606718E0
1.430145105E2,-6.896330118E-1,1.142348528E0,4.549080133E-1
1.432641135E2,2.656355143E0,-5.083584785E0,-2.300010443E0
1.435137122E2,3.442617059E-1,-1.385559797E0,-2.096332550E0
1.437633152E2,-4.092529118E-1,5.336865187E-1,2.675046682E0
1.440128882E2,-1.383900881E0,2.464762449E0,2.577512980E0
1.442624912E2,-6.959946360E-3,1.907908618E-1,-2.030669749E-1
1.445120428E2,1.237007499E0,-3.665313244E0,-2.663973093E0
1.447616458E2,-8.617144823E-1,-1.077057362E0,-1.501907706E0
1.450112188E2,-6.487948895E-1,6.524703503E-1,2.867097139E0
1.452608218E2,-1.697037220E0,1.522359610E0,1.490018845E0
1.455104065E2,1.978564501E0,-3.422125816E0,-1.458762646E0
1.457600095E2,-1.066704750E0,-1.177422479E-1,-3.004441500E0
1.460095825E2,1.429082453E-1,6.242731810E-1,1.414352417E0
1.462591855E2,-1.733424366E-1,1.289731383E0,3.095131159E0
1.465087635E2,-4.281221703E-2,9.810576439E-1,-3.566986322E-1
1.467583675E2,-2.799467444E-1,-2.914693356E0,-2.409296036E0
1.470079395E2,2.526791990E-1,-7.577321529E-1,-1.193063140E0
1.472575435E2,-8.573383093E-1,1.095626950E0,1.645997763E0
1.475071071E2,1.584962606E-1,7.746033669E-1,2.067593098E0
1.477567111E2,9.299528003E-1,-1.143792048E-1,1.922114193E-1
1.480062831E2,2.977554500E-2,-3.688702881E-1,-2.564306021E0
1.482558871E2,-3.392993808E-1,-7.611634135E-1,2.615993917E-1
1.485054407E2,3.945242465E-1,4.413176775E-1,2.027084112E0
1.487550448E2,-3.298467636E0,3.103078365E0,-4.300429821E-1
1.490046168E2,-7.200039029E-1,1.005482674E0,1.744125843E0
1.492542208E2,8.041500300E-2,3.400286436E-1,-2.631393909E0
1.495037968E2,-6.723191142E-1,-1.126208249E-2,-1.168671131E0
1.497534008E2,-1.913904548E0,4.415342808E-1,4.988852739E-1
1.500029728E2,-1.889886379E0,7.322254181E-1,2.506808758E0
1.502525768E2,1.456866980E0,-8.476654887E-1,-1.009431481E0
1.505021632E2,5.362560749E-1,-9.208713770E-1,-2.510206461E0
1.507517672E2,-7.052449584E-1,1.319335401E-1,2.976818323E0
1.510013392E2,-2.272732496E0,1.909219861E0,2.275354147E0
1.512509122E2,1.633989811E0,-2.665409565E0,-1.466617227E0
1.515004996E2,4.131559134E-1,-9.203009009E-1,-2.995167494E0
1.517500726E2,-2.014186382E0,1.125120997E0,2.607978344E0
1.519996766E2,-1.138097286E0,7.317638993E-1,2.983626842E0
1.522492486E2,2.943003416E0,-2.854280472E0,-9.438169003E-2
1.524988719E2,-8.706394434E-1,-5.897550583E-1,-2.959806919E0
1.527484439E2,-1.187574744E0,9.887508750E-1,3.734672442E-2
1.529980479E2,-6.493520737E-1,1.121889591E0,4.229386330E0
1.532476199E2,1.616462827E0,-1.399928689E0,-8.637070656E-2
1.534972026E2,-1.203212619E0,-6.981570721E-1,-2.579235554E0
1.537467746E2,-8.295990229E-1,2.676752329E0,-2.132187784E-1
1.539963476E2,3.518593311E-2,1.631969571E0,4.236329556E0
1.542459506E2,1.380933642E0,-6.672479510E-1,-1.873517483E-1
1.544955235E2,-9.533299804E-1,-2.957670391E-1,-3.356798887E0
1.547451265E2,2.972859740E-1,-1.995022893E0,1.963579655E-1
1.549946995E2,-3.943275809E-1,1.464905620E0,-6.017421931E-2
1.552443025E2,-1.785498977E0,2.452820301E0,8.981533051E-1
1.554938874E2,-6.905466914E-1,9.595170617E-1,6.111948192E-2
1.557434604E2,3.149964660E-2,-1.244907260E0,-2.027369499E0
1.559930634E2,2.758677602E-1,-4.832977653E-1,-7.549237609E-1
1.562426364E2,-2.053040743E0,6.365156770E-1,1.742134571E0
1.564922446E2,-1.766078830E0,2.498799801E0,7.600524426E-1
1.567418176E2,3.033978045E-1,9.473403692E-1,7.671151161E-1
1.569914206E2,-7.632042468E-2,-1.981976390E0,-2.959355593E0
1.572409936E2,5.143768787E-1,-5.013511777E-1,-1.663264483E-1
1.574905603E2,3.685366809E-1,2.133147791E-4,4.081784248E0
1.577401633E2,-2.909220695E0,4.291168213E0,-5.238763094E-1
1.579897363E2,1.629875153E-1,-1.046848670E-1,3.777902722E-1
1.582393393E2,-3.739766777E-1,-2.131999016E0,-2.476170301E0
1.584888993E2,-1.540707648E-1,-1.079237461E0,-1.585609198E0
1.587384723E2,-1.076998591E0,1.603657007E0,2.011753559E0
1.589880753E2,-8.942316771E-1,1.058620930E0,1.467094183E0
1.592376483E2,1.991510153E0,-2.543618441E0,-7.389158607E-1
1.594872597E2,-1.205124497E0,-8.290799856E-1,-2.733407021E0
1.597368328E2,-5.167601109E-1,2.080833673E0,1.824962735E0
1.599864048E2,-5.076513290E-1,1.821914673E0,3.662893057E0
1.602360088E2,-1.891634315E-1,9.535050392E-1,-1.143393993E0
1.604855609E2,-1.410024762E0,-1.771947861E0,-2.676157236E0
1.607351649E2,-1.971764863E-1,-7.818264961E-1,-8.904595971E-1
1.609847369E2,-2.421013713E-1,1.637204647E0,3.408515692E0
1.612343099E2,-4.242480397E-1,9.492435455E-1,-3.159201741E-1
1.614839220E2,-4.488374293E-1,-4.400809288E0,-1.409503579E0
1.617334950E2,3.406630456E-1,-1.862020612E0,-1.258083701E0
1.619830980E2,1.489133120E0,-1.481192827E0,3.456130505E0
1.622326710E2,-3.548479378E-1,1.967192769E0,1.560909867E0
1.624822560E2,3.559384942E-1,3.107289374E-1,-5.109345913E-1
1.627318590E2,4.731014073E-1,-3.510574400E-1,-2.704282045E0
1.629814320E2,5.887476802E-1,-5.308728814E-1,-5.099660158E-1
1.632310050E2,-2.150869608E0,3.456659615E-1,1.050670147E0
1.634805774E2,-1.187315583E0,2.246955156E0,8.680680990E-1
1.637301504E2,-1.766191840E0,3.033350706E0,2.060606480E0
1.639797534E2,2.036222696E0,-1.926007509E0,-1.626456618E0
1.642293264E2,8.615981042E-2,8.890022337E-2,-2.068909168E0
1.644789074E2,-1.522984624E0,-5.165293813E-1,1.110438347E0
1.647285104E2,-1.620318413E0,2.082803965E0,9.856490493E-1
1.649780834E2,-1.646245837E0,3.141458511E0,6.693993211E-1
1.652276864E2,2.784225941E0,-3.833067894E0,-7.773878574E-1
1.654772627E2,2.632205188E-1,-2.647103071E-1,-2.158531189E0
1.657268347E2,-9.767729044E-1,1.664020777E0,2.054927111E0
1.659764387E2,-2.156805038E0,3.148647070E0,1.945284247E0
1.662260107E2,-6.310259700E-1,1.294553876E0,-1.478327155E0
1.664755797E2,2.660091162E0,-4.821459770E0,-1.117833138E0
1.667251827E2,-3.171916306E-2,-4.994427264E-1,-2.341603518E0
1.669747557E2,-2.395483017E0,1.386178136E0,2.160438538E0
1.672243587E2,-5.488121510E-1,1.829333544E0,-1.595325351E0
1.674739455E2,4.546748161E0,-3.050116777E0,2.379579782E0
1.677235185E2,-1.194801092E0,3.260894716E-1,-2.834438324E0
1.679731215E2,-5.245830119E-2,2.703551054E0,5.977550894E-2
1.682226945E2,-6.380394101E-1,9.843398333E-1,2.128403664E0
1.684722704E2,5.310914516E-1,1.608856171E-1,-1.072937369E0
1.687218434E2,6.456736922E-1,-3.487971544E0,2.155849636E-1
1.689714164E2,-1.483855247E0,8.797745109E-1,-2.492780447E0
1.692210194E2,-1.700767756E0,1.222711325E0,3.315971792E-1
1.694706107E2,3.671034575E-1,2.997047305E-1,3.143247128E0
1.697201837E2,5.862805843E-1,-1.932590485E0,-1.559859276E0
1.699697867E2,-9.116584659E-1,3.111004457E-2,-2.366436958E0
1.702193597E2,-5.686739683E-1,5.166406035E-1,-4.232612252E-1
1.704689699E2,-8.673443198E-1,1.046367049E0,6.776240468E-1
1.707185429E2,-1.879290938E0,2.948333025E0,1.519462466E0
1.709681149E2,2.524067834E-2,9.168266654E-1,6.161996722E-1
1.712177189E2,2.249606550E-1,-1.292761683E0,-3.010358095E0
1.714672831E2,3.305214942E-1,-1.063752174E0,-8.375829458E-1
1.717168561E2,-1.062592030E0,2.780757248E-1,1.710781336E0
1.719664591E2,-2.182667971E0,2.822421551E0,-4.744023085E-1
1.722160321E2,4.604784548E-1,2.602659225E0,1.471461296E0
1.724655847E2,1.233464241E0,-1.165495157E0,-1.603815436E0
1.727151877E2,-6.130096912E-1,-1.420262605E-1,-2.286832094E0
1.729647607E2,-2.006738901E0,1.278760791E0,5.057716370E-1
1.732143637E2,-1.111430764E0,1.601023316E0,2.281409740E0
1.734639358E2,5.273791552E-1,1.731983274E-1,3.187871873E-1
1.737135087E2,8.749398589E-1,-1.745221853E0,-2.252463579E0
1.739631118E2,-9.593747258E-1,5.474854112E-1,-2.177617550E0
1.742126848E2,6.349141151E-2,-7.974526286E-1,2.061313152E0
1.744622504E2,-1.226231694E0,1.629223704E0,2.037544489E0
1.747118544E2,7.066182327E-3,1.822390556E-1,-1.281126857E0
1.749614274E2,3.236911297E-1,-5.244547844E0,-9.331240654E-1
1.752109994E2,-3.541949987E-1,-6.127191186E-1,-1.530311108E0
1.754606129E2,1.897989035E0,-1.787957668E0,2.700061083E0
1.757101849E2,7.494007349E-1,1.082137227E0,1.075393915E0
1.759597579E2,1.914369702E0,-3.603273630E0,-7.575268745E-1
1.762093609E2,-8.015694618E-1,-1.233403087E-1,-2.287896395E0
1.764589339E2,2.007872164E-1,-3.405126035E-1,1.981072426E0
1.767084988E2,6.569434404E-1,7.113500237E-1,1.974314809E0
1.769581018E2,6.637703776E-1,5.777558088E-1,-5.358840227E-1
1.772076748E2,-6.773802042E-1,-1.818697333E0,-1.717704296E0
1.774572777E2,3.751924038E-1,-1.332780719E0,-1.301930904E0
1.777068574E2,1.389957070E0,-2.022875994E-1,2.084250212E0
1.779564304E2,-4.870330095E-1,1.706647038E0,8.150443435E-1
1.782060334E2,6.671510935E-1,-5.865880847E-1,-1.391442299E0
1.784556064E2,-2.039987743E-1,-6.918963194E-1,-2.391637802E0
1.787051714E2,4.393450320E-1,3.457298279E-1,1.239241838E0
1.789547754E2,-6.396682858E-1,3.139450312E0,1.926531553E0
1.792043474E2,-2.720498323E0,2.519396544E0,-6.608852744E-1
1.794539204E2,5.276566744E-1,1.395524442E-1,2.449141502E0
1.797035254E2,-1.289152205E-1,-6.469386816E-1,-2.439324141E0
1.799530984E2,-3.978600204E-1,-1.248905212E-1,-5.189827681E-1
1.802026714E2,-8.934277892E-1,9.217266440E-1,2.519725323E0
1.804522744E2,-1.325469375E0,1.707117438E0,6.586068869E-1
1.807018472E2,-7.178592086E-1,9.795389175E-1,4.405003190E-1
1.809514202E2,1.064722300E0,-3.770916224E0,-7.816835642E-1
1.812010232E2,-3.055870235E-1,-1.099433661E0,-1.456316829E0
1.814505962E2,-1.447323084E0,1.187847614E0,2.015395880E0
1.817001795E2,-9.013910890E-1,1.300058007E0,2.678169489E0
1.819497825E2,3.697913289E-1,4.391604960E-1,-5.417928696E-1
1.821993555E2,-2.827526629E-1,-2.277706146E0,-2.012562275E0
1.824489275E2,3.357698321E-1,-1.171657324E0,-8.047175407E-1
1.826985304E2,-1.981939971E-1,-2.953181863E-1,2.165642262E0
1.829481024E2,3.977203667E-1,9.032800198E-1,1.809245110E0
1.831976754E2,1.920678258E0,-1.125384092E0,-6.619911790E-1
1.834472784E2,-6.525695324E-1,-1.322931528E0,-2.338336945E0
1.836968464E2,-1.326473713E0,2.390500784E0,3.850941956E-1
1.839464194E2,-1.014852971E-1,2.532468081E0,4.102303028E0
1.841960224E2,-1.228596091E0,6.006463766E-1,-1.163976908E0
1.844455954E2,-1.127308130E0,-3.063320160E0,-2.710883617E0
1.846951694E2,-8.212237954E-1,-7.469493151E-1,-1.721869349E0
1.849447724E2,-1.084382772E0,1.976454616E0,1.879346728E0
1.851943454E2,-1.158411026E0,2.215510130E0,1.972393319E-2
1.854439174E2,6.029244065E-1,-2.159633160E0,-1.192972541E0
1.856935224E2,1.623310298E-1,-6.384484768E-1,-1.618816614E0
1.859430944E2,-8.371683359E-1,4.336976111E-1,1.108476520E0
1.861926674E2,-1.608340383E0,1.757853270E0,3.481273353E-1
1.864422704E2,-9.325563908E-3,1.265497446E0,6.920664310E-1
1.866918401E2,-6.972745061E-1,1.166404009E0,-9.407671690E-1
1.869414131E2,-2.428050786E-1,3.729197383E-1,-2.192024469E0
1.871910161E2,-1.353101969E0,9.631800652E-1,1.135873437E0
1.874405891E2,-7.527977228E-2,1.795583725E0,-1.786403507E-1
1.876901371E2,2.048739195E-1,1.220527768E0,1.429998875E0
1.879397401E2,-7.501294613E-1,6.106870249E-3,-5.048248172E-1
1.881893131E2,-1.272434831E0,7.347506285E-1,-2.949872255E0
1.884388861E2,-9.277189970E-1,7.868638039E-1,-7.623492479E-1
1.886885038E2,-1.800175428E0,2.131785631E0,9.598715901E-1
1.889380768E2,-2.202486515E0,2.977996349E0,5.305752158E-1
1.891876488E2,1.779593527E-1,-3.515829444E-1,9.675638676E-1
1.894372528E2,-6.145639420E-1,-6.215296984E-1,-2.959724188E0
1.896868098E2,3.395128846E-1,-3.332890272E-1,-2.069883585E0
1.899363828E2,-6.875531077E-1,1.670568466E0,1.709058404E0
1.901859858E2,1.560057044E0,5.856779814E-1,2.001106977E0
1.904355588E2,-2.053134918E0,-4.477942884E-1,-1.625688076E0
1.906851242E2,-6.002490520E-1,2.467623234E0,-3.559812784E0
1.909346972E2,1.402301311E0,3.029360771E0,-1.546616793E0
1.911843002E2,8.473222852E-1,5.155720115E-1,-9.989441931E-2
1.914338732E2,2.289921343E-1,-2.514230907E-1,-5.214077830E-1
1.916834553E2,-3.695808947E-1,5.048604310E-2,2.657509148E-1
1.919330593E2,9.134616703E-4,4.441259801E-2,1.369953305E-1
1.921826313E2,-4.152599275E-1,-5.082660317E-1,-1.373624057E-1
1.924322042E2,2.042945027E-1,4.748747349E-1,-1.790610552E-1
1.926818200E2,-4.374259710E-1,-3.975614309E-1,-2.103507519E-1
1.929313930E2,7.581468821E-1,-3.998481989E0,2.213732719E0
1.931809660E2,1.268644571E0,-1.200310469E0,3.225619555E0
1.934305690E2,9.564369321E-1,-6.368304491E-1,2.530555010E0
1.936801221E2,-2.453815222E0,3.826857328E0,-4.038430452E-1
1.939296951E2,1.952685267E-1,-2.403396845E0,1.514832616E0
1.941792981E2,-1.615441084E0,3.778896630E-1,-4.269013405E0
1.944288711E2,2.025558054E-1,1.648510098E-1,-3.467593193E-1
1.946784600E2,-4.721963033E-2,-1.175697222E-1,1.931946278E0
1.949280320E2,-3.756671190E0,3.798043489E0,-6.335513592E-1
1.951776360E2,-1.585495710E0,3.878778934E0,5.170533061E-1
1.954272080E2,1.743258953E0,-3.426866531E-1,-2.689659595E-1
1.956767606E2,-2.399436533E-1,-2.141462266E-1,-2.378498077E0
1.959263636E2,-1.472828031E0,2.814549208E-1,6.892495155E-1
1.961759366E2,-1.026431561E0,1.622149348E0,-1.286304891E-1
1.964255096E2,-2.952663302E-1,1.435638189E0,1.876309156E0
1.966751201E2,1.438705564E0,-8.513959050E-1,4.872298539E-1
1.969246931E2,-1.600669771E-1,-3.813892305E-1,-2.594556093E0
1.971742661E2,-1.377814859E-1,2.192843676E0,8.706337810E-1
1.974238691E2,-8.703613877E-1,3.421247244E0,1.843970418E0
