,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
168,1.55965359793e+18,-0.02197250724,-0.00658163568,-0.01360241324
169,1.55965359818e+18,0.02225041762,-0.02377916127,-0.03009107523
170,1.55965359843e+18,-0.04062654823,-0.01322345715,0.004977694247
171,1.55965359868e+18,-0.004037992097,-0.01744954847,-0.003460707143
172,1.55965359893e+18,-0.00462312391,0.003188565373,-0.02371872589
173,1.55965359918e+18,-0.03990517929,0.03526319563,0.004397748504
174,1.55965359943e+18,0.02988154627,0.02182096988,0.02838732861
175,1.55965359968e+18,0.01475704648,0.009425878525,0.002914661542
176,1.55965359993e+18,0.01691309549,-0.01752811298,-0.01132528763
177,1.55965360018e+18,-0.01155118644,0.03562216461,0.01310128439
178,1.55965360043e+18,-0.007286933251,0.009033165872,0.01813412644
179,1.55965360068e+18,0.01044610702,-0.01319866348,0.005089222454
180,1.55965360093e+18,0.03705934063,-0.002655474469,-0.007192478515
181,1.55965360118e+18,-0.009164888412,0.01802095585,0.02602631971
182,1.55965360143e+18,-0.03556728363,0.03271475434,0.02246602997
183,1.55965360168e+18,-0.001417290419,0.001597139053,-0.006680526771
184,1.55965360193e+18,-0.02325127274,-0.004287872463,0.02620588243
185,1.55965360217e+18,-0.01098120958,-0.004890358075,-0.01744075865
186,1.55965360242e+18,-0.003042104887,0.00195995532,-0.01475178823
187,1.55965360267e+18,-0.06514933705,0.05463160947,0.0001370552927
188,1.55965360292e+18,-0.01111451909,-0.003335628659,0.01511458121
189,1.55965360317e+18,0.05166082084,-0.03135432303,0.03026815131
190,1.55965360342e+18,-0.03151992336,-0.02045496181,0.009228996001
191,1.55965360367e+18,0.01374008134,-0.004480281845,0.01391062606
192,1.55965360392e+18,-0.006209287327,-0.00511129573,0.0003190981224
193,1.55965360417e+18,-0.00979735516,0.03062335029,0.01911210269
194,1.55965360442e+18,-0.01628333144,0.002973906696,0.0137697449
195,1.55965360467e+18,-0.06957270205,0.01644377038,-0.09294261038
196,1.55965360492e+18,-0.04848252237,-0.05405532569,-0.03027893603
197,1.55965360517e+18,0.01581455767,-0.02446656674,0.1687143892
198,1.55965360542e+18,0.2547814846,0.1836781353,-0.1492069215
199,1.55965360567e+18,-0.4812631309,0.005460618064,0.2956982851
200,1.55965360592e+18,0.03730451688,0.07732155174,0.08300858736
201,1.55965360617e+18,-0.07909497619,-0.02350953035,0.2193080187
202,1.55965360642e+18,-0.09223882109,0.06218121946,0.1490440667
203,1.55965360667e+18,-0.03595094755,0.04213229567,0.1132476404
204,1.55965360692e+18,0.008734216914,0.1155539006,0.1400634199
205,1.55965360717e+18,-0.009525952861,0.04711254686,0.05607891828
206,1.55965360742e+18,0.05056294054,0.03912377357,-0.09442284703
207,1.55965360767e+18,0.05746273696,0.009532250464,-0.1139199436
208,1.55965360792e+18,0.05111805722,-0.05511274189,-0.09455541521
209,1.55965360817e+18,-0.02684057504,-0.09616784006,-0.03140210733
210,1.55965360841e+18,0.00642306963,-0.04071421921,-0.05430464447
211,1.55965360866e+18,-0.04413332418,-0.06201666594,-0.02975523286
212,1.55965360891e+18,0.07901319116,-0.02006902732,-0.1037856042
213,1.55965360916e+18,0.07163683325,0.01107807644,-0.05956405029
214,1.55965360941e+18,-0.006830045022,-0.0116560515,-0.01192477904
215,1.55965360966e+18,-0.02864257619,0.02596697025,-0.02451508865
216,1.55965360991e+18,-0.06875040382,0.01760995761,0.04712123051
217,1.55965361016e+18,0.04922789708,0.02048404142,0.01248016302
218,1.55965361041e+18,0.007940839976,0.01256716065,-0.01039935276
219,1.55965361066e+18,-0.05617415905,-0.009892771952,-0.01288937591
220,1.55965361091e+18,-0.03642171249,0.002518231049,-0.002174920402
221,1.55965361116e+18,-0.01215761807,-0.02935442887,-0.04686261341
222,1.55965361141e+18,0.06387741119,-0.02035100572,-0.07960368693
223,1.55965361166e+18,0.02150926553,0.008024901152,-0.02972783521
224,1.55965361191e+18,-0.03279203176,-0.04066357762,0.07952196151
225,1.55965361216e+18,0.04810510948,-0.02503710426,0.1296310276
226,1.55965361241e+18,-0.102077812,0.05400319397,0.409635067
227,1.55965361266e+18,-0.1126694828,0.009200485423,0.2675963044
228,1.55965361291e+18,-0.07453283668,-0.1362226903,0.2464649975
229,1.55965361316e+18,-0.5641717911,-1.05933404,0.1967778653
230,1.55965361341e+18,0.5510428548,-0.0577166453,-0.04763736576
231,1.55965361366e+18,0.2745819688,0.0297394339,0.4528973699
232,1.55965361391e+18,-0.114055559,0.1988013685,0.4511464536
233,1.55965361416e+18,-0.2114512473,-0.05801960826,-0.2631797493
234,1.5596536144e+18,0.00597336283,0.09429937601,-0.3260293305
235,1.55965361465e+18,-0.09491745383,-0.1015245616,-0.01759755239
236,1.5596536149e+18,-0.02118073404,0.06241252273,0.03812545538
237,1.55965361515e+18,0.4053342044,0.2905379832,-0.2375541478
238,1.5596536154e+18,0.1360730231,-0.04513822496,-0.2899156809
239,1.55965361565e+18,-0.002501714975,0.003434093669,0.07291997969
240,1.5596536159e+18,0.05253623798,-0.2244611233,0.5224738121
241,1.55965361615e+18,1.066264391,-1.117529035,-1.660502672
242,1.5596536164e+18,-0.1211367995,-0.3129146993,-1.4079566
243,1.55965361665e+18,-2.437236309,2.81243062,1.23339963
244,1.5596536169e+18,0.004854413215,0.007141521201,-0.3555990458
245,1.55965361715e+18,0.4754859805,-0.1488128603,0.066125229
246,1.5596536174e+18,0.1320823431,0.04215408862,-0.0237917006
247,1.55965361765e+18,-0.2939588726,0.1642443687,0.2889792919
248,1.5596536179e+18,-0.127550602,0.01932213642,-0.05658136308
249,1.55965361815e+18,0.1527142972,-0.08761572093,-0.2728469968
250,1.5596536184e+18,0.07752136886,-0.2304158658,-0.1631796956
251,1.55965361865e+18,0.03056322969,-0.2249290794,-0.1965970248
252,1.5596536189e+18,-0.09149653465,0.08098936826,0.2489101887
253,1.55965361915e+18,-0.06120049208,0.04936422408,0.008807803504
254,1.5596536194e+18,-0.02481340617,0.06911729276,0.0279269293
255,1.55965361965e+18,-0.004944221117,0.06446868181,-0.03999080509
256,1.5596536199e+18,-0.05557178333,-0.06113381684,-0.01864692941
257,1.55965362015e+18,0.01501879841,-0.02625408024,0.1582438499
258,1.5596536204e+18,0.0243651066,-0.1193597466,-0.1137409806
259,1.55965362064e+18,-0.1048862785,0.006259618327,0.06083233654
260,1.55965362089e+18,0.0005055111833,-0.001688609831,-0.008745883591
261,1.55965362114e+18,-0.008506119251,0.02112859115,-0.002899984829
262,1.55965362139e+18,-0.07245412469,0.006769338623,-0.03237142786
263,1.55965362164e+18,0.993519783,-0.7424816489,0.221463114
264,1.55965362189e+18,0.2296042591,0.205150336,1.152595878
265,1.55965362214e+18,-0.4426328838,0.2172308564,0.1972097456
266,1.55965362239e+18,-0.2625619173,0.009826002643,0.1918386817
267,1.55965362264e+18,0.08761593699,-0.0007935566828,0.06873559952
268,1.55965362289e+18,0.06648394465,-0.1598148197,0.1150515229
269,1.55965362314e+18,0.4322065711,-0.4265931249,-0.1365825534
270,1.55965362339e+18,0.1525507569,-0.03694112599,-0.02103301883
271,1.55965362364e+18,-0.04082151502,0.218138814,0.1605645269
272,1.55965362389e+18,-0.1926936358,0.4099528491,0.5331665874
273,1.55965362414e+18,0.3780423105,-0.819745481,0.05267440528
274,1.55965362439e+18,-0.02860449255,0.1435280144,-0.05660519004
275,1.55965362464e+18,-0.08971761167,0.06852199137,-0.03273539245
276,1.55965362489e+18,-0.1296005249,0.01770049892,-0.003147912212
277,1.55965362514e+18,0.03251774982,0.02404933795,0.02054540813
278,1.55965362539e+18,2.0615623,1.597710133,0.8598428369
279,1.55965362564e+18,0.1880491525,-0.03266113997,-0.1884429008
280,1.55965362589e+18,-0.1167299598,0.048090294,0.04572829604
281,1.55965362614e+18,0.008912894875,0.1639532745,0.07090128958
282,1.55965362639e+18,0.01124397852,0.06373897195,0.1161699817
283,1.55965362663e+18,-0.03174300864,0.09124366939,-0.06142602116
284,1.55965362688e+18,-0.08970180154,0.03486873209,-0.01875225455
285,1.55965362713e+18,-0.1506565809,-0.007600943558,0.00217070803
286,1.55965362738e+18,0.01149374899,-0.02647968754,-0.03712926805
287,1.55965362763e+18,-0.09527308494,-0.0411760658,-0.02876289561
288,1.55965362788e+18,-0.09101264924,0.01482064277,-0.007611165754
289,1.55965362813e+18,-0.346269697,0.4154891372,0.1839739978
290,1.55965362838e+18,-1.002694964,-0.5177584291,-0.8675544858
291,1.55965362863e+18,0.06515321136,-0.06568688154,-0.04332587495
292,1.55965362888e+18,0.06458358467,-0.06445606053,-0.1549149603
293,1.55965362913e+18,-0.008272603154,0.0021040719,-0.09805104882
294,1.55965362938e+18,0.005620214157,-0.06649236381,-0.04461742193
295,1.55965362963e+18,-0.1124307439,-0.06718624383,-0.2178272605
296,1.55965362988e+18,0.05206637457,-0.06455215812,-0.377363205
297,1.55965363013e+18,0.1236459985,-0.02886176854,-0.282035917
298,1.55965363038e+18,0.02098048292,0.03120419756,0.0138468314
299,1.55965363063e+18,0.01676849648,0.01918119378,0.1828755587
300,1.55965363088e+18,0.05404026434,0.006270715967,0.2137566805
301,1.55965363113e+18,0.02540406957,0.06052786112,0.2620301843
302,1.55965363138e+18,-0.04186037183,-0.03597957641,0.1545305401
303,1.55965363163e+18,0.003725033719,0.002826862037,-0.05602838099
304,1.55965363188e+18,-0.02631979994,0.02015900612,-0.009905421175
305,1.55965363213e+18,-0.0353731513,0.09399785101,0.1989237368
306,1.55965363238e+18,0.00339243561,0.03428252041,0.2582908273
307,1.55965363263e+18,-0.2043437958,0.3015202582,0.07364346087
308,1.55965363287e+18,0.09536676854,0.03949616849,-0.1435182691
309,1.55965363312e+18,0.1079628468,-0.02033780515,0.01564627886
310,1.55965363337e+18,0.6400513649,-0.3447354138,-0.09390614182
311,1.55965363362e+18,-0.1512147635,0.1194171906,0.1011912152
312,1.55965363387e+18,-0.1876662672,0.1899992526,0.07664591819
313,1.55965363412e+18,-0.01748830639,-0.03069906496,0.05085619166
314,1.55965363437e+18,-0.0105680367,0.00333493948,0.04207418114
315,1.55965363462e+18,-0.04590015858,-0.0749142766,0.02191846073
316,1.55965363487e+18,-0.01244304236,-0.001760159619,-0.08776776493
317,1.55965363512e+18,-0.04175806791,0.03660951555,0.04939500242
318,1.55965363537e+18,-0.01786183566,0.01019022614,0.01206439454
319,1.55965363562e+18,0.003720686771,0.0223965589,0.01775849983
320,1.55965363587e+18,-0.005592341535,-0.004088705406,-0.02337905951
321,1.55965363612e+18,0.02246745117,-0.00458841864,-0.03167723119
322,1.55965363637e+18,0.01496974938,-0.01091091614,-0.04871978238
323,1.55965363662e+18,0.005244960543,0.03420897573,0.03512013331
324,1.55965363687e+18,0.003066971432,-0.01227405947,0.02166807093
325,1.55965363712e+18,0.6996149421,-0.6027263999,-0.4360272586
326,1.55965363737e+18,0.263341248,-0.3678768873,-0.1993952841
327,1.55965363762e+18,0.2789375484,-0.2624944746,-0.01360157225
328,1.55965363787e+18,-0.06455061585,0.09220321476,-0.001052231528
329,1.55965363812e+18,-0.1381762326,0.1527531743,-0.0646648258
330,1.55965363837e+18,-0.07722716779,0.3485388756,0.05177374929
331,1.55965363862e+18,-0.08505073935,0.008033748716,0.06044473499
332,1.55965363887e+18,-0.110275127,0.04014570266,0.05599607155
333,1.55965363911e+18,-0.08316120505,0.02467867918,0.05597064644
334,1.55965363936e+18,-0.06632891297,0.02051176876,0.05613365769
335,1.55965363961e+18,0.007233487908,0.03592832759,0.02876503393
336,1.55965363986e+18,-0.06127971411,-0.02683899552,-0.03033592738
337,1.55965364011e+18,-0.0057089529,-0.002943790518,0.01600329019
338,1.55965364036e+18,-0.0026389868,0.006252842024,0.003619388677
339,1.55965364061e+18,0.005004853476,0.001771058887,-0.02225946076
340,1.55965364086e+18,-0.005079110619,0.003693129867,-0.03178847954
341,1.55965364111e+18,-0.01598072425,0.0228687413,8.145067841e-05
342,1.55965364136e+18,-0.004868439399,0.006320217624,0.01376262121
343,1.55965364161e+18,0.007922608405,0.003178510815,-0.04127831757
344,1.55965364186e+18,0.09162018448,-0.03833043575,0.01042521838
345,1.55965364211e+18,-0.01931380108,0.002157513984,-0.00474935025
346,1.55965364236e+18,-0.06631567329,0.04387238249,0.04781145602
347,1.55965364261e+18,0.01481964625,-0.009808774106,0.05584526807
348,1.55965364286e+18,0.04419124871,0.04234962165,-0.01625616848
349,1.55965364311e+18,-0.009486813098,0.05132333189,0.173723802
350,1.55965364336e+18,-0.01494002715,-0.04797322676,-0.1533557177
351,1.55965364361e+18,0.009677575901,0.03366591781,0.01022101752
352,1.55965364386e+18,0.01894076914,0.01037478819,0.02319576219
353,1.55965364411e+18,0.01135250647,-0.01230679639,-0.1335273236
354,1.55965364436e+18,0.0895351842,-0.06212823838,-0.06901186705
355,1.55965364461e+18,0.09171615541,-0.03514946252,0.03468994424
356,1.55965364486e+18,-0.001313713379,-0.008574003354,-0.009927227162
357,1.55965364511e+18,0.09719388187,0.00597740896,0.009290378541
358,1.55965364535e+18,0.0286770463,-0.008164518513,0.0410477221
359,1.5596536456e+18,-0.05026922002,-0.001996596344,-0.009578872472
360,1.55965364585e+18,-0.03267826885,-0.03261865303,-0.04059271887
361,1.5596536461e+18,-0.006902688183,-0.01809085347,-0.01389991026
362,1.55965364635e+18,0.02741914615,-0.03148503229,0.04641420394
363,1.5596536466e+18,0.00628412934,0.009601486847,0.0925527066
364,1.55965364685e+18,-0.0759088248,0.01610926539,0.0237497706
365,1.5596536471e+18,0.01188332029,0.02254110016,0.07734428346
366,1.55965364735e+18,0.8425599933,-0.4579915702,0.3666812778
367,1.5596536476e+18,0.4110682011,-2.029446363,-1.279227972
368,1.55965364785e+18,-1.17480135,-0.6309402585,-0.6603624225
369,1.5596536481e+18,-1.806077242,1.865703583,1.884450316
370,1.55965364835e+18,0.5592988729,-0.3596182764,-0.2201849818
371,1.5596536486e+18,-0.01485004276,0.2714759111,0.2211850584
372,1.55965364885e+18,-0.1447128952,0.1427680999,0.4525415897
373,1.5596536491e+18,-0.334130913,0.2164516151,0.5188248158
374,1.55965364935e+18,-0.134377107,0.1217781529,0.2850539684
375,1.5596536496e+18,-0.04520409182,0.001243214123,-0.004790632986
376,1.55965364985e+18,0.01857112534,0.01448253356,-0.05207441002
377,1.5596536501e+18,0.0590178743,0.04173537344,-0.01494529285
378,1.55965365035e+18,-0.1162704229,0.04406894743,0.1623315662
379,1.5596536506e+18,-0.04983783886,0.04903925955,-0.1072454229
380,1.55965365085e+18,0.02745196782,-0.02880102396,-0.1512710303
381,1.5596536511e+18,-0.03582604602,-0.02364677563,0.1168275326
382,1.55965365135e+18,-0.01352350786,-0.01701645926,0.007310178131
383,1.55965365159e+18,0.001943161711,-0.02236055769,-0.1063987762
384,1.55965365184e+18,0.00935835205,0.01866546646,-0.03297840804
385,1.55965365209e+18,0.01882471889,-0.03410895169,-0.02874496207
386,1.55965365234e+18,-0.0476578325,-0.0007130783051,0.02156005055
387,1.55965365259e+18,-0.03061193228,-0.02176952362,-0.07910101116
388,1.55965365284e+18,-0.02179541066,-0.02776796743,0.04637988284
389,1.55965365309e+18,-0.05657254159,0.002134770155,0.07663100213
390,1.55965365334e+18,0.002152938861,0.01629503816,0.04644439369
391,1.55965365359e+18,0.01943982765,-0.03548466414,-0.03969153017
392,1.55965365384e+18,0.01360304002,0.006713937968,0.04097338021
393,1.55965365409e+18,-0.04681070149,-0.005300546065,0.1177579388
394,1.55965365434e+18,0.00932460092,0.006558572873,-0.003615958616
395,1.55965365459e+18,0.002918331418,-0.003315681592,-0.09128763527
396,1.55965365484e+18,-0.008963245898,-0.004828649573,0.03201225027
397,1.55965365509e+18,0.009278783575,-0.02649160847,-0.02111173794
398,1.55965365534e+18,-0.004596029408,-0.01646489464,-0.003775769845
399,1.55965365559e+18,-0.004142331891,0.01274370216,0.0416139029
400,1.55965365584e+18,0.004352549091,0.01148605719,-0.04155132547
401,1.55965365609e+18,0.009935740381,0.02999390103,0.01444063708
402,1.55965365634e+18,0.008012184873,-0.005435326137,-0.02594111487
403,1.55965365659e+18,-0.00142932497,-0.01855283044,-0.01691383123
404,1.55965365684e+18,-0.06073541567,-0.03272468597,-0.1219069138
405,1.55965365709e+18,0.02578946948,-0.01839424297,-0.01392925251
