,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0,1.5596532e+18,-0.0004958347417,0.0004857862368,0.0002827076241
1,1.55965320025e+18,0.001906190999,0.0005915155634,-0.0003565009683
2,1.5596532005e+18,0.0009859739803,-0.000680196099,0.0006370265037
3,1.55965320075e+18,0.001517329365,-0.001302857883,0.0008080294356
4,1.559653201e+18,-0.001115625259,0.002039494924,-0.001204768196
5,1.55965320125e+18,-0.0007194583304,0.001485048793,-0.00141261518
6,1.5596532015e+18,-0.0005305400118,0.001337728463,0.0005213664845
7,1.55965320175e+18,0.001143839676,-9.692832828e-05,9.864009917e-05
8,1.559653202e+18,0.0009700111113,-0.0008301166818,0.0005083028227
9,1.55965320225e+18,0.001057599671,-0.002466487698,0.0006686151028
10,1.5596532025e+18,0.003168288153,-0.001436851919,-0.0004617283121
11,1.55965320275e+18,-0.0006459406577,0.0002248324454,-0.0003092363477
12,1.55965320299e+18,0.0009774728678,0.0004543829709,-0.0006782282144
13,1.55965320324e+18,0.001486509573,0.0007962407544,-0.0001783082262
14,1.55965320349e+18,-0.001186426729,0.0009610429406,-0.0002507632598
15,1.55965320374e+18,0.002065622248,0.002613512799,-0.0005403924733
16,1.55965320399e+18,0.001261821948,-0.0002538161352,0.0008849333972
17,1.55965320424e+18,4.441663623e-05,-0.0008152825758,0.001390158199
18,1.55965320449e+18,0.000649753958,-0.0004945686087,0.000262289308
19,1.55965320474e+18,0.0001445109956,0.0005253730342,0.0005037607625
20,1.55965320499e+18,-0.001994536258,-0.0004763398319,0.0006315950304
21,1.55965320524e+18,-0.0002902820706,-0.0001731319353,-0.0007143560797
22,1.55965320549e+18,2.303579822e-05,0.0003820741549,-0.0001956196502
23,1.55965320574e+18,-0.0001917514019,0.001757055521,-0.00084619876
24,1.55965320599e+18,0.0003533838317,-0.000872428529,0.0003147590905
25,1.55965320624e+18,-0.0009816638194,-4.869140685e-05,0.001094526611
26,1.55965320649e+18,-0.00141875213,-0.0004050051793,0.0004357341677
27,1.55965320674e+18,0.0006425399333,0.0002369005233,0.0006650071591
28,1.55965320699e+18,-0.0001684706658,-0.001274373382,0.001645584591
29,1.55965320724e+18,-0.0003520944156,-0.0002619996667,0.0005791662261
30,1.55965320749e+18,0.001065349672,0.0005387840793,-0.0005842493847
31,1.55965320774e+18,0.00214346312,-0.0002399152145,-0.001041671261
32,1.55965320799e+18,-0.0007905382663,-0.001029567793,0.0001632459462
33,1.55965320824e+18,0.0008710059337,-0.001205185428,0.0002045752481
34,1.55965320848e+18,0.0008207480423,-0.00147979334,0.0005935607478
35,1.55965320873e+18,-0.0004271408543,-0.00101346802,0.001118343323
36,1.55965320898e+18,0.001583880745,-0.002007861622,0.0001461850479
37,1.55965320923e+18,0.0006694542244,-0.0008882470429,-7.811561227e-05
38,1.55965320948e+18,-0.0001393738203,-0.0007729735225,-0.0002436898649
39,1.55965320973e+18,0.0008986499161,0.0006093168631,0.0005622571334
40,1.55965320998e+18,-0.001762646716,0.00125881657,0.0003108596429
41,1.55965321023e+18,-0.0002097301185,-0.0009873174131,-0.002419629134
42,1.55965321048e+18,0.0005841613747,0.0002045510337,-0.001722496003
43,1.55965321073e+18,-0.0003341203555,-0.0005254363641,0.0005137436092
44,1.55965321098e+18,-0.0005040415563,0.00136890728,-0.0001097014174
45,1.55965321123e+18,-0.0003080009483,0.001883807592,0.001100177877
46,1.55965321148e+18,0.000678632874,-1.239683479e-05,-0.000331372954
47,1.55965321173e+18,-0.00120735541,-8.967425674e-05,0.001470840536
48,1.55965321198e+18,-0.0006680041552,0.002872808836,0.00011732243
49,1.55965321223e+18,0.0003850227222,0.0005126679316,-0.001265473664
50,1.55965321248e+18,0.001051147934,0.0006446531042,0.0009294794872
51,1.55965321273e+18,-0.0006825886667,0.001315069385,-0.0006390931085
52,1.55965321298e+18,-9.664846584e-05,-0.0004440052435,0.000258570537
53,1.55965321323e+18,-0.004177123774,0.001134955324,0.0009040441364
54,1.55965321348e+18,-0.0003296467476,-3.240164369e-05,-0.0002088369802
55,1.55965321373e+18,0.002084454987,0.0005947574973,-0.0004791105166
56,1.55965321398e+18,-0.001695646904,-0.0006377641112,0.0003423439339
57,1.55965321422e+18,-0.003448715666,0.002841494977,0.0003395071253
58,1.55965321447e+18,0.003294630442,0.001009661704,-0.001138032414
59,1.55965321472e+18,0.0001582475379,-0.0003234986216,0.0002079727128
60,1.55965321497e+18,0.0005820621736,-0.001280854456,0.001083855517
61,1.55965321522e+18,-0.001717062667,-0.001140737906,-0.000111755915
62,1.55965321547e+18,0.0006212377921,-0.001303634606,-0.000104740262
63,1.55965321572e+18,5.214707926e-05,0.0002736458555,0.0005873003975
64,1.55965321597e+18,0.0008539245464,0.0005374532193,-8.88351351e-05
65,1.55965321622e+18,-0.001447261311,0.0002610934898,-0.0003044568002
66,1.55965321647e+18,-0.001765633933,0.001374373212,-5.199294537e-05
67,1.55965321672e+18,0.001691455953,0.0002781189978,0.0004310496151
68,1.55965321697e+18,0.0009716609493,0.0004053711891,0.000347959809
69,1.55965321722e+18,0.001878169831,0.001352712512,-0.000576402992
70,1.55965321747e+18,0.001908751205,0.0001074019819,-0.0002303356305
71,1.55965321772e+18,-0.000637082383,0.0008181035519,0.0002521285787
72,1.55965321797e+18,-0.0008452567272,0.0008635539562,-0.001690701582
73,1.55965321822e+18,0.0003297338262,3.722961992e-05,-0.0009571127594
74,1.55965321847e+18,-0.001112053171,0.0003235656768,8.610356599e-05
75,1.55965321872e+18,0.0004094210453,-0.0007708752528,0.0007480178028
76,1.55965321897e+18,0.0002027465962,0.001708270982,-0.0003723381087
77,1.55965321922e+18,0.0007937629707,0.0006468398497,0.0002656523138
78,1.55965321947e+18,-0.0006133364514,-0.0001340815797,0.0005731396377
79,1.55965321972e+18,-0.001897318289,0.000304906629,-0.0009583309293
80,1.55965321996e+18,5.389284343e-05,-0.0006094835699,0.001156802289
81,1.55965322021e+18,-0.0001953314058,-0.000983635895,-0.0001202747226
82,1.55965322046e+18,-0.0002245609649,0.0007814997807,-8.667074144e-05
83,1.55965322071e+18,-0.001473181881,0.0005022445694,0.001228054985
84,1.55965322096e+18,-0.0007294663228,-0.001447383314,9.741913527e-05
85,1.55965322121e+18,-0.0004780613817,0.0004897341132,-0.0003563286737
86,1.55965322146e+18,-0.001972462516,-0.0003453111276,-0.001232834533
87,1.55965322171e+18,-0.0003654123284,-0.0001150164753,0.0005343090743
88,1.55965322196e+18,0.001234256197,-0.0009702360258,0.000937785022
89,1.55965322221e+18,-0.001317382324,-0.001054330729,0.0008069835603
90,1.55965322246e+18,-0.0001346319914,0.0006008865312,-0.0005900515243
91,1.55965322271e+18,0.0004603406414,0.0003117881715,-0.0001046191901
92,1.55965322296e+18,0.001424329355,-0.000146442093,-0.001147554256
93,1.55965322321e+18,-0.000846453011,0.0003519626334,0.001160123385
94,1.55965322346e+18,0.0002881097607,0.0004490958527,-0.000252625905
95,1.55965322371e+18,0.0008821021765,0.001170357689,0.001145469956
96,1.55965322396e+18,-0.00106594665,0.0005009993911,-0.0002182452008
97,1.55965322421e+18,0.001001520548,-0.001043161377,-0.0001355744898
98,1.55965322446e+18,-0.001050844789,-0.0002152174711,-0.0001512086019
99,1.55965322471e+18,-0.001829714514,0.0006848257035,-0.0003778878599
100,1.55965322496e+18,0.0009013274685,0.001260356978,2.077408135e-05
101,1.55965322521e+18,0.0007529114373,0.0002416064963,0.00131058041
102,1.55965322546e+18,0.001898687333,-0.001772108488,0.0009424220771
103,1.5596532257e+18,-0.0006076297723,-0.0004297569394,0.0001774830744
104,1.55965322595e+18,0.0001022112556,-0.00148590561,-0.001327961683
105,1.5596532262e+18,-0.0005543506704,-0.0001554181799,0.0005521457642
106,1.55965322645e+18,0.0003464710899,-0.0009337924421,-0.001009118743
107,1.5596532267e+18,-0.0006184014492,-0.0004035998136,-0.0002840030938
108,1.55965322695e+18,0.0007368260995,-5.175173283e-05,-0.0005439789966
109,1.5596532272e+18,0.0006044879556,-5.644932389e-05,-0.001221647486
110,1.55965322745e+18,0.0005655898713,-0.0003713881597,0.001097532921
111,1.5596532277e+18,-0.004787325859,-0.000254121609,-0.0003395779058
112,1.55965322795e+18,0.0005818055943,0.001806336455,0.001236665063
113,1.5596532282e+18,0.0002755513415,0.0009227395058,-0.001116253436
114,1.55965322845e+18,-0.0002977764234,-0.0004419088364,-0.000699210912
115,1.5596532287e+18,-0.001189467963,-0.001505205408,0.001239128411
116,1.55965322895e+18,-0.001424236689,0.001252613962,-0.0005450164899
117,1.5596532292e+18,0.000696270261,-0.0004865620285,-6.02947548e-05
118,1.55965322945e+18,0.001187872142,-0.001137746498,0.0006020152941
119,1.5596532297e+18,0.0020810063,-0.0002745008096,-0.0004663784057
120,1.55965322995e+18,-0.002063834108,-2.895575017e-05,-0.001505013555
121,1.5596532302e+18,0.002073879354,0.0003476925194,0.0001723729074
122,1.55965323045e+18,-0.0008448776789,0.0004783887416,-0.0002310341224
123,1.5596532307e+18,-0.0006858985871,0.00044436194,0.0007365439087
124,1.55965323095e+18,9.696977213e-05,-0.002862763591,-0.0003301268443
125,1.5596532312e+18,-0.0001930883154,-0.0005263909698,2.775806934e-05
126,1.55965323144e+18,-0.000302830711,0.002106400207,0.0002415962517
127,1.55965323169e+18,-0.0008175233379,-0.001083006151,-0.001277192496
128,1.55965323194e+18,-0.0007554087788,0.001221393235,-0.001446804963
129,1.55965323219e+18,-0.001850955188,0.001092957333,-0.0005374457687
130,1.55965323244e+18,-0.001002278179,0.002316206694,-0.001279841177
131,1.55965323269e+18,-0.001677984837,-0.00107631553,-0.0001144809648
132,1.55965323294e+18,0.001678884961,-0.002029884607,0.001244259067
133,1.55965323319e+18,0.002467280719,0.0007867673412,0.0003044325858
134,1.55965323344e+18,-0.0008184695616,-0.0004259617999,-0.0002504903823
135,1.55965323369e+18,0.001103438903,0.001915603876,0.0001312736422
136,1.55965323394e+18,-0.0009425687604,-0.0004646079615,0.001252407208
137,1.55965323419e+18,-0.0004410045221,0.001705195755,0.0008108690381
138,1.55965323444e+18,-4.564831033e-05,-0.0002646129578,0.001320463605
139,1.55965323469e+18,0.0005044224672,0.001294485293,0.0003284970298
140,1.55965323494e+18,-0.0002697096206,-0.001367790624,-0.001036356203
141,1.55965323519e+18,0.0005450928584,0.0007582278922,-0.001464170404
142,1.55965323544e+18,-0.0008293539286,0.00132407248,-0.000568007119
143,1.55965323569e+18,0.0001853918657,-0.001701522619,0.0009355675429
144,1.55965323594e+18,7.267482579e-05,0.001234546304,-0.001024073921
145,1.55965323619e+18,0.0008891024627,-0.00066729635,-6.824731827e-06
146,1.55965323644e+18,-0.0006859884597,0.000338146463,-0.0008971309289
147,1.55965323669e+18,-0.0002002096735,-0.0005600629374,0.0004280982539
148,1.55965323693e+18,-0.0005472120829,0.0002149380744,-0.0004756897688
149,1.55965323718e+18,0.0003624414094,0.0001825941727,-0.0004256907851
150,1.55965323743e+18,9.864615276e-05,0.0006568515673,-0.0003996873274
151,1.55965323768e+18,0.0004110452719,-0.0007129600272,0.0009953016415
152,1.55965323793e+18,0.0003635725006,0.0005298061296,-0.0001800889149
153,1.55965323818e+18,0.002177804708,-0.0001693014055,-0.001506625675
154,1.55965323843e+18,0.00228847703,0.0003052977845,0.001227317378
155,1.55965323868e+18,-0.0001076334156,-6.86077401e-05,-0.0002750968561
156,1.55965323893e+18,-0.0003385981545,0.0005980180576,-0.001197794452
157,1.55965323918e+18,-0.0002257931046,-1.18855387e-05,-0.0006933091208
