"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
1.060035531E2	6.078709259E0	-8.545729065E0	-1.750759277E0
1.064050731E2	6.014792175E0	-6.895410919E0	7.596702576E-1
1.068065964E2	7.706574097E0	-8.285420380E0	-1.563498688E0
1.072081164E2	4.496948547E0	-1.165416504E1	-3.969744873E-1
1.076096354E2	7.687413940E0	-8.035440216E0	-5.379812622E-1
1.080111484E2	6.081104279E0	-9.256151733E0	6.797364807E-1
1.084126684E2	7.632178802E0	-9.179211731E0	-7.843688965E-1
1.088141162E2	8.152646484E0	-1.071202423E1	3.755690002E-1
1.092156662E2	4.888234863E0	-7.718549194E0	-2.207908630E-1
1.096171862E2	5.998925171E0	-7.283104706E0	-1.953138428E0
1.100186639E2	8.015232239E0	-1.139849670E1	-2.549198914E-1
1.104201839E2	4.777315521E0	-8.900042267E0	4.153862000E-1
1.108216902E2	6.608457642E0	-1.053479279E1	3.469784546E-1
1.112231792E2	7.600594482E0	-7.949818268E0	-1.131646729E0
1.116246682E2	5.564528503E0	-4.863985291E0	-2.409389648E0
1.120261616E2	6.250252533E0	-7.679779816E0	-6.168672180E-1
1.124276506E2	4.884642334E0	-6.676116943E0	-2.383044434E-1
1.128290865E2	6.420448608E0	-1.078447357E1	7.902067566E-1
1.132306055E2	5.173691254E0	-5.599405975E0	-1.399439850E0
1.136320645E2	5.547913055E0	-6.686894531E0	1.824705505E0
1.140335655E2	9.296118622E0	-9.766290894E0	-1.633253632E0
1.144350555E2	5.987399139E0	-1.220052887E1	3.300636292E-1
1.148365269E2	6.253994751E0	-5.710924072E0	3.278182983E-2
1.152380469E2	7.057673492E0	-9.151968384E0	-4.822970581E-1
1.156395669E2	5.878425751E0	-1.160641434E1	8.081694031E-1
1.160410706E2	7.297175446E0	-7.831264801E0	-4.343966675E-1
1.164425296E2	5.738317108E0	-8.477321320E0	1.603465576E0
1.168440035E2	5.542374573E0	-9.095835114E0	-4.475692749E-1
1.172455235E2	8.526419220E0	-1.031549881E1	1.701960754E-1
1.176469515E2	3.980522461E0	-7.013665009E0	3.706292725E-1
1.180483898E2	6.124663696E0	-8.067772980E0	4.873864746E-1
1.184498488E2	8.206384735E0	-1.265333725E1	3.070115662E-1
1.188513124E2	5.683381348E0	-6.920708313E0	3.056643677E-1
1.192528014E2	5.395529938E0	-6.825506287E0	-1.109792175E0
1.196542904E2	7.176975403E0	-1.190833649E1	-5.331912231E-1
1.200558181E2	3.937711487E0	-6.787784729E0	-8.352630615E-1
1.204574301E2	6.295009460E0	-8.227790222E0	-1.180445251E0
1.208590298E2	5.464087372E0	-6.978338470E0	1.116677856E-1
1.212605198E2	8.007747803E0	-7.637417908E0	-2.099084930E0
1.216620483E2	3.614982605E0	-4.679868164E0	-1.502874756E0
1.220635372E2	4.524790649E0	-6.865323486E0	1.211281128E0
1.224650882E2	7.778873749E0	-6.731651459E0	-1.866169281E0
1.228666582E2	4.101171570E0	-1.079195801E1	-9.313632202E-1
1.232682092E2	6.287375336E0	-5.824986877E0	-6.129753113E-1
1.236697755E2	6.747069397E0	-8.099656677E0	7.813751221E-2
1.240712955E2	5.374872894E0	-1.304686890E1	-1.546284485E-1
1.244728455E2	6.217321014E0	-5.991291046E0	-1.327738953E0
1.248744068E2	5.904022522E0	-9.173673248E0	6.429130554E-1
1.252759877E2	3.834575958E0	-8.694669342E0	4.851411438E-1
1.256775788E2	7.428003387E0	-1.050665131E1	1.038240967E0
1.260791297E2	4.399800568E0	-8.193062439E0	-6.331832886E-2
1.264806497E2	5.857768707E0	-7.804320831E0	-6.053411865E-1
1.268821995E2	7.344028015E0	-9.638157349E0	-4.605921936E-1
1.272837805E2	5.470673676E0	-4.406835938E0	-1.365759888E0
1.276853444E2	7.059918823E0	-9.024732971E0	-8.442443848E-1
1.280869254E2	6.708300018E0	-6.290369110E0	-6.982978821E-1
1.284884764E2	6.305787048E0	-8.807384949E0	-4.999603271E-2
1.288900638E2	6.264622650E0	-7.015012207E0	-1.149609375E0
1.292916448E2	7.365882568E0	-6.684649200E0	4.098477173E-1
1.296932548E2	8.478518829E0	-1.008587631E1	-8.207432556E-1
1.300948668E2	7.348219299E0	-1.189501419E1	-6.027964783E-1
1.304964478E2	4.664899292E0	-5.518424377E0	-1.064286804E-1
1.308980605E2	7.096742249E0	-8.595126343E0	-6.218069458E-1
1.312996415E2	4.608017578E0	-8.694669342E0	3.138972473E-1
1.317012616E2	7.184908905E0	-9.611063690E0	-6.219566345E-1
1.321028426E2	4.152215424E0	-6.907086639E0	6.045927429E-1
1.325043926E2	6.158493347E0	-8.524024200E0	-1.389111328E-1
1.329059541E2	7.231611786E0	-1.023227188E1	-2.993774414E-2
1.333075351E2	5.167104950E0	-1.101574265E1	-2.158511353E-1
1.337091286E2	7.341932373E0	-7.927215271E0	-4.493655396E-1
1.341107086E2	7.185208282E0	-1.016116974E1	2.498304749E-1
1.345122286E2	4.845573578E0	-1.151824768E1	-1.951940918E-1
1.349137294E2	5.770649872E0	-6.026916962E0	2.180964661E-1
1.353152494E2	5.352868652E0	-8.787326660E0	-7.731422424E-1
