"Time (s)","Pressure (hPa)"
9.400477931E0,1.022249023E3
9.500477931E0,1.022250488E3
9.600477964E0,1.022250488E3
9.700477930E0,1.022240723E3
9.800477930E0,1.022235107E3
9.900477896E0,1.022235107E3
1.000047790E1,1.022234131E3
1.010047786E1,1.022228760E3
1.020047786E1,1.022228760E3
1.030047786E1,1.022197754E3
1.040047786E1,1.022206299E3
1.050047790E1,1.022206299E3
1.060047793E1,1.022211670E3
1.070053774E1,1.022215332E3
1.080053777E1,1.022215332E3
1.090053777E1,1.022226318E3
1.100053774E1,1.022241699E3
1.110053771E1,1.022241699E3
1.120053767E1,1.022234131E3
1.130053764E1,1.022222656E3
1.140053764E1,1.022222656E3
1.150053764E1,1.022212158E3
1.160053764E1,1.022210938E3
1.170053767E1,1.022210938E3
1.180053767E1,1.022218506E3
1.190053770E1,1.022217773E3
1.200053770E1,1.022217773E3
1.210053774E1,1.022208740E3
1.220053770E1,1.022178467E3
1.230053770E1,1.022178467E3
1.240053767E1,1.022108398E3
1.250053767E1,1.022158447E3
1.260053764E1,1.022158447E3
1.270053764E1,1.022182617E3
1.280053764E1,1.022233398E3
1.290053764E1,1.022233398E3
1.300053767E1,1.022123047E3
1.310053770E1,1.022123047E3
1.320053773E1,1.022123047E3
1.330053777E1,1.022163574E3
1.340053777E1,1.022211670E3
1.350053773E1,1.022211670E3
1.360053770E1,1.022208252E3
1.370053766E1,1.022207520E3
1.380053763E1,1.022207520E3
1.390053763E1,1.022207520E3
1.400053763E1,1.022215576E3
1.410053763E1,1.022215576E3
1.420053766E1,1.022221924E3
1.430053766E1,1.022222412E3
1.440053770E1,1.022222412E3
1.450053770E1,1.022220703E3
1.460053773E1,1.022221924E3
1.470053770E1,1.022221924E3
1.480053773E1,1.022249756E3
1.490053770E1,1.022144531E3
1.500053770E1,1.022144531E3
1.510053766E1,1.022126221E3
1.520053766E1,1.022143799E3
1.530053766E1,1.022143799E3
1.540053766E1,1.022156494E3
1.550053769E1,1.022144531E3
1.560053773E1,1.022144531E3
1.570053773E1,1.022163574E3
1.580053776E1,1.022192383E3
1.590053776E1,1.022192383E3
1.600053773E1,1.022197754E3
1.610053769E1,1.022209229E3
1.620053766E1,1.022209229E3
1.630053762E1,1.022203613E3
1.640053762E1,1.022219482E3
1.650053762E1,1.022219482E3
1.660053762E1,1.022231445E3
1.670053766E1,1.022244873E3
1.680053766E1,1.022244873E3
1.690053769E1,1.022239746E3
1.700053769E1,1.022225342E3
1.710053772E1,1.022225342E3
1.720053769E1,1.022222412E3
1.730053769E1,1.022222900E3
1.740053766E1,1.022222900E3
1.750053766E1,1.022228027E3
1.760053762E1,1.022237061E3
1.770053762E1,1.022237061E3
1.780053759E1,1.022254150E3
1.790053759E1,1.022304932E3
1.800053762E1,1.022304932E3
1.810046958E1,1.022316162E3
1.820046962E1,1.022296875E3
1.830046965E1,1.022296875E3
1.840046965E1,1.022287842E3
1.850046962E1,1.022255371E3
1.860046958E1,1.022255371E3
1.870046958E1,1.022241455E3
1.880046955E1,1.022232666E3
1.890046955E1,1.022232666E3
1.900046955E1,1.022223877E3
1.910046955E1,1.022217529E3
1.920046958E1,1.022217529E3
1.930046958E1,1.022210449E3
1.940046961E1,1.022270996E3
1.950046961E1,1.022270996E3
1.960046965E1,1.022247070E3
1.970046961E1,1.022200684E3
1.980046961E1,1.022200684E3
1.990046958E1,1.022191650E3
2.000046958E1,1.022208740E3
2.010046954E1,1.022208740E3
2.020046954E1,1.022240479E3
2.030046954E1,1.022254639E3
2.040046954E1,1.022254639E3
2.050046958E1,1.022217529E3
2.060046961E1,1.022186768E3
2.070046964E1,1.022186768E3
2.080046968E1,1.022164551E3
2.090046968E1,1.022174561E3
2.100046964E1,1.022174561E3
2.110046961E1,1.022226562E3
2.120046957E1,1.022227539E3
2.130046954E1,1.022227539E3
2.140046954E1,1.022226807E3
2.150046954E1,1.022224854E3
2.160046954E1,1.022224854E3
2.170046957E1,1.022227295E3
2.180046957E1,1.022219238E3
2.190046961E1,1.022219238E3
2.200046961E1,1.022217529E3
2.210046964E1,1.022223877E3
2.220046961E1,1.022223877E3
2.230046960E1,1.022226807E3
2.240046957E1,1.022226074E3
2.250046957E1,1.022226074E3
2.260046954E1,1.022232178E3
2.270046954E1,1.022226562E3
2.280046954E1,1.022226562E3
2.290046954E1,1.022216553E3
2.300046957E1,1.022208252E3
2.310046960E1,1.022208252E3
2.320046964E1,1.022222168E3
2.330046967E1,1.022210449E3
2.340046967E1,1.022210449E3
2.350046964E1,1.022216309E3
2.360046960E1,1.022262207E3
2.370046957E1,1.022262207E3
2.380046953E1,1.022259033E3
2.390046953E1,1.022228027E3
2.400046953E1,1.022228027E3
2.410046953E1,1.022226562E3
2.420046957E1,1.022226807E3
2.430046957E1,1.022226807E3
2.440046960E1,1.022214844E3
2.450046960E1,1.022240967E3
2.460046963E1,1.022240967E3
2.470046960E1,1.022232666E3
2.480046960E1,1.022200684E3
2.490046956E1,1.022200684E3
2.500046956E1,1.022161377E3
2.510046956E1,1.022132812E3
2.520046956E1,1.022132812E3
2.530040896E1,1.022137695E3
2.540040896E1,1.022272705E3
2.550040900E1,1.022272705E3
2.560040903E1,1.022255859E3
2.570040906E1,1.022192139E3
2.580040909E1,1.022192139E3
2.590040909E1,1.022174072E3
2.600040906E1,1.022154297E3
2.610040903E1,1.022154297E3
2.620040899E1,1.022162842E3
2.630040896E1,1.022207275E3
2.640040896E1,1.022207275E3
2.650040896E1,1.022214600E3
2.660040896E1,1.022207275E3
2.670040899E1,1.022207275E3
2.680040899E1,1.022204590E3
2.690040902E1,1.022210938E3
2.700040902E1,1.022210938E3
2.710040906E1,1.022220215E3
2.720040902E1,1.022228027E3
2.730040906E1,1.022228027E3
2.740040902E1,1.022224609E3
2.750040902E1,1.022216064E3
2.760040899E1,1.022216064E3
2.770040899E1,1.022214355E3
2.780040899E1,1.022205566E3
2.790040899E1,1.022205566E3
2.800040902E1,1.022204102E3
2.810040902E1,1.022197998E3
2.820040905E1,1.022197998E3
2.830040909E1,1.022197266E3
2.840040909E1,1.022209229E3
2.850040905E1,1.022209229E3
2.860040902E1,1.022226074E3
2.870040899E1,1.022219482E3
2.880040895E1,1.022219482E3
2.890040895E1,1.022229736E3
2.900040895E1,1.022241455E3
2.910040895E1,1.022241455E3
2.920040898E1,1.022235596E3
2.930040898E1,1.022215820E3
2.940040902E1,1.022215820E3
2.950040902E1,1.022208008E3
2.960040905E1,1.022201660E3
2.970040902E1,1.022201660E3
2.980040905E1,1.022193115E3
2.990040902E1,1.022205078E3
3.000040902E1,1.022205078E3
3.010040898E1,1.022206299E3
3.020040898E1,1.022207031E3
3.030040895E1,1.022207031E3
3.040040895E1,1.022204834E3
3.050040898E1,1.022153564E3
3.060040901E1,1.022153564E3
3.070040905E1,1.022125488E3
3.080040908E1,1.022166748E3
3.090040908E1,1.022166748E3
3.100040904E1,1.022222168E3
3.110040901E1,1.022311768E3
3.120040898E1,1.022311768E3
3.130040894E1,1.022235596E3
3.140040894E1,1.022175049E3
3.150040894E1,1.022175049E3
3.160040894E1,1.022163086E3
3.170040898E1,1.022192871E3
3.180040898E1,1.022192871E3
3.190040901E1,1.022225830E3
3.200040901E1,1.022206787E3
3.210040904E1,1.022206787E3
3.220040901E1,1.022204346E3
3.230040901E1,1.022202637E3
3.240040897E1,1.022202637E3
3.250040897E1,1.022203857E3
3.260040894E1,1.022206055E3
3.270040250E1,1.022206055E3
3.280040246E1,1.022226562E3
3.290040246E1,1.022224609E3
3.300040249E1,1.022224609E3
3.310040253E1,1.022220459E3
3.320040256E1,1.022214600E3
3.330040259E1,1.022214600E3
3.340040259E1,1.022227539E3
3.350040256E1,1.022224854E3
3.360040252E1,1.022224854E3
3.370040249E1,1.022244141E3
3.380040246E1,1.022221436E3
3.390040246E1,1.022221436E3
3.400040246E1,1.022218506E3
3.410040246E1,1.022202881E3
3.420040249E1,1.022202881E3
3.430040249E1,1.022207520E3
3.440040252E1,1.022200195E3
3.450040252E1,1.022200195E3
3.460040256E1,1.022166016E3
3.470040252E1,1.022129639E3
3.480040252E1,1.022129639E3
3.490040249E1,1.022127930E3
3.500040249E1,1.022216309E3
3.510040245E1,1.022216309E3
3.520040245E1,1.022225830E3
3.530040245E1,1.022207520E3
3.540040245E1,1.022207520E3
3.550040249E1,1.022189453E3
3.560040252E1,1.022166748E3
3.570040255E1,1.022166748E3
3.580040259E1,1.022187744E3
3.590040259E1,1.022248779E3
3.600040255E1,1.022248779E3
3.610040252E1,1.022229004E3
3.620040248E1,1.022195312E3
3.630040245E1,1.022195312E3
3.640040245E1,1.022201660E3
3.650040245E1,1.022195068E3
3.660040245E1,1.022195068E3
3.670040248E1,1.022199219E3
3.680040248E1,1.022216309E3
3.690040252E1,1.022216309E3
3.700040252E1,1.022217773E3
3.710040255E1,1.022209473E3
3.720040252E1,1.022209473E3
3.730040252E1,1.022212158E3
3.740040248E1,1.022210449E3
3.750040248E1,1.022210449E3
3.760040245E1,1.022203857E3
3.770040245E1,1.022212891E3
3.780040245E1,1.022212891E3
3.790040245E1,1.022211914E3
