"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.664477397E0,1.062447354E-1,-6.205351949E-1,-2.617115974E0
7.716477128E0,2.638479471E-1,-1.211852789E0,-2.761890888E0
7.766477291E0,1.923767328E-1,-9.711718559E-1,-2.266479254E0
7.816477317E0,6.926753521E-1,-1.592421889E0,-2.102767229E0
7.868477046E0,9.779494405E-1,-1.227735400E0,-1.541993022E0
7.918477343E0,1.303540707E0,-1.972380042E0,-8.969193697E-1
7.968477503E0,1.403722525E0,-1.864867806E0,-1.608267725E-1
8.020477130E0,1.428767920E0,-1.860591650E0,2.008054554E-1
8.070477260E0,1.444039702E0,-2.272925854E0,9.478936791E-1
8.120477386E0,1.245508432E0,-2.205119610E0,1.236832857E0
8.172477080E0,7.042818069E-1,-2.896008253E0,1.723692536E0
8.222477211E0,3.294090554E-2,-2.257043123E0,1.643669248E0
8.272477270E0,-4.178776443E-1,-1.664503932E0,1.431698918E0
8.324477097E0,-3.824474514E-1,-2.414646387E0,1.424979329E0
8.374477129E0,-1.313818395E-1,-2.013918877E0,1.366336346E0
8.424477222E0,-2.875648066E-2,-1.659617066E0,1.326019287E0
8.476477116E0,-2.370615304E-1,-1.443370700E0,1.388327479E0
8.526477180E0,-4.563621581E-1,-6.956716776E-1,1.237443686E0
8.578477172E0,-5.638744235E-1,-8.929811120E-1,1.338236570E0
8.630477098E0,-5.192812681E-1,-5.991549492E-1,1.415816426E0
8.682477096E0,-6.231283545E-1,-5.802181363E-1,1.366947293E0
8.732477122E0,-6.243500710E-1,-2.821159065E-1,1.021808386E0
8.782477148E0,-6.017481089E-1,-6.351959705E-1,8.299966455E-1
8.834477046E0,-5.302768350E-1,-6.840652227E-1,5.117358565E-1
8.884477073E0,-3.574019670E-1,-3.749673963E-1,2.979330420E-1
8.934477100E0,-2.731025815E-1,-3.456458747E-1,1.388069056E-2
8.984477132E0,-2.981480360E-1,-3.260982037E-1,-9.118813276E-2
9.036477024E0,-3.121979535E-1,-1.782688051E-1,-3.257603645E-1
9.086477183E0,-1.826945245E-1,-2.310903184E-2,-2.994931936E-1
9.138477079E0,-6.235406920E-2,2.881451324E-2,-3.123213649E-1
9.190477105E0,-5.441282317E-2,-2.692877054E-1,-1.913700253E-1
9.242477098E0,-1.051146388E-1,-4.571104795E-2,-1.544084027E-2
9.294477028E0,-5.441282317E-2,-2.075903267E-1,1.067322046E-1
9.344477189E0,6.042984501E-2,-1.550559253E-1,3.034308255E-1
9.396477016E0,1.911550164E-1,-5.539509058E-1,5.911483765E-1
9.446477112E0,2.693457603E-1,-4.672080576E-1,7.371451259E-1
9.498477038E0,3.976274729E-1,-4.207823277E-1,8.642051220E-1
9.550477030E0,3.872427344E-1,-7.420974374E-1,9.857672453E-1
9.600477060E0,3.218801618E-1,-4.946970046E-1,1.030971289E0
9.652476987E0,2.638479471E-1,-4.873666167E-1,9.943193793E-1
9.704476946E0,3.872427344E-1,-4.134519398E-1,1.013256192E0
9.754476976E0,5.106375217E-1,-6.840652227E-1,9.998171926E-1
9.804477103E0,5.448459983E-1,-4.708732665E-1,6.992715001E-1
9.856476929E0,5.717240572E-1,-2.082011998E-1,4.127756953E-1
9.906477027E0,5.760000944E-1,-2.644008100E-1,1.876761205E-2
9.956477289E0,4.471075535E-1,-9.059132077E-3,-1.681571454E-1
1.000847711E1,2.724000812E-1,-1.532233208E-1,-2.897193432E-1
1.006047701E1,-3.914118931E-2,4.530787840E-2,-3.202626109E-1
1.011047731E1,-9.472993016E-2,1.693135202E-1,-3.672992289E-1
1.016247703E1,1.795485616E-1,3.769038711E-3,-4.644267857E-1
1.021447703E1,2.901151776E-1,-3.432024121E-1,-2.182481140E-1
1.026447709E1,2.162004858E-1,-1.862100512E-1,1.326982584E-2
1.031647705E1,1.257924289E-1,-4.403299987E-1,2.670885995E-2
1.036847695E1,1.728290617E-1,4.714047164E-2,7.863240689E-2
1.041847718E1,2.015397251E-1,-6.892392784E-2,2.374573648E-1
1.046853694E1,1.960419267E-1,3.675575927E-2,3.498565555E-1
1.052053667E1,2.552958429E-1,2.682736814E-1,3.077068925E-1
1.057053687E1,3.304322958E-1,1.289964169E-1,8.962798119E-2
1.062053693E1,3.298214078E-1,2.615541816E-1,-3.233169317E-1
1.067253675E1,4.416097701E-1,7.850656509E-1,-5.823237896E-1
1.072453678E1,6.230367422E-1,5.950866342E-1,-8.694304824E-1
1.077453688E1,8.007985353E-1,1.381593943E-1,-1.232895255E0
1.082653664E1,9.736734033E-1,1.075837493E0,-1.281764507E0
1.087653677E1,9.706190825E-1,7.416942716E-1,-1.456471920E0
1.092853680E1,9.596234560E-1,1.781386852E0,-1.281764507E0
1.098053662E1,7.910246849E-1,1.459460974E0,-1.083233237E0
1.103053669E1,6.725168228E-1,1.511995316E0,-6.800622344E-1
1.108053675E1,5.149135590E-1,1.178462863E0,-1.479986012E-1
1.113253664E1,3.652516007E-1,6.180123612E-2,1.388069056E-2
1.118453664E1,3.059976697E-1,-1.259500265E0,1.769817024E-1
1.123453667E1,3.377626538E-1,-2.968701124E0,4.213278294E-1
1.128453669E1,4.978093505E-1,-2.382881641E0,8.861963153E-1
1.133653669E1,3.634189963E-1,-1.739029527E0,9.955411553E-1
1.138853665E1,1.196837798E-1,-1.781790018E0,1.313191056E0
1.144053661E1,2.675131559E-1,-1.662060380E0,1.245385051E0
1.149053674E1,-1.460426003E-1,-2.067675114E0,6.699499488E-1
1.154253660E1,-1.275532484E0,-3.481828213E0,-3.449725389E0
1.159253663E1,-2.651613355E-1,5.877562165E-1,-2.203560114E0
1.164453663E1,-1.283275187E-1,-2.407316208E0,-2.526096821E0
1.169653659E1,-1.591960669E0,-7.818036675E-1,-1.859643102E0
1.174853658E1,-1.888841152E0,4.545875788E-1,-1.076513767E0
1.179853661E1,-2.220541000E0,1.267038345E0,-1.563984275E0
1.185053658E1,-2.180834770E0,2.271911621E0,-1.653781414E0
1.190053660E1,-1.948095083E0,1.604846835E0,-1.877969027E0
1.195253653E1,-1.632888675E0,1.872405887E0,-1.775343657E0
1.200253659E1,-1.707414150E0,3.002506495E0,-1.795502186E0
1.205253662E1,-1.496665597E0,5.092276573E0,-1.582310200E0
1.210453658E1,-9.810953736E-1,5.637168407E0,-9.867165685E-1
1.215653654E1,-4.056603312E-1,7.100801468E0,-2.704728208E-2
1.220653657E1,-5.571548939E-1,8.453256607E0,2.021183729E0
1.225853657E1,-5.633445263E0,-4.140627682E-1,5.492120266E0
1.231053656E1,-5.711024761E0,-3.755495548E0,8.062029839E0
1.236253649E1,-3.468538523E0,7.174105644E0,7.774923801E0
1.241253652E1,4.368251324E0,-1.838600636E0,-2.504106045E0
1.246253664E1,3.547859669E0,-9.363526106E-1,-4.715437889E0
1.251453654E1,1.046977162E0,1.707472205E0,-4.656485319E-1
1.256653654E1,6.462496519E-1,-9.106962085E-1,-1.416765690E0
1.261853650E1,6.712951064E-1,-2.825758696E0,-1.904236197E0
1.267053649E1,9.669538736E-1,-1.454977155E0,-2.160188675E0
1.272053652E1,1.281549454E0,-4.007172108E0,-1.789393544E0
1.277053655E1,1.135552764E0,-5.376731873E0,-4.094489217E-1
1.282053657E1,7.142541558E-2,-5.509901047E0,1.158642173E0
1.287253657E1,-5.889199376E-1,-6.512941360E0,2.823250055E0
1.292253670E1,1.422857791E-1,-6.798215389E0,4.433490753E0
1.297453659E1,1.259558320E0,-4.808627605E0,4.384010792E0
1.302653643E1,1.713431120E0,-2.269260406E0,3.971676588E0
1.307653666E1,9.596234560E-1,5.718737245E-1,2.401752949E0
1.312853655E1,-3.274695873E-1,1.460071802E0,2.912135124E-1
1.318053644E1,-6.438977718E-1,7.966721058E-1,-1.429593921E0
1.323053664E1,-2.859307528E-1,9.188451767E-1,-1.317805529E0
1.328053673E1,1.771050990E-1,8.620347381E-1,-1.034974933E0
1.333253649E1,2.742326558E-1,7.502463460E-1,-9.482320547E-1
1.338253656E1,3.395952880E-1,9.600968659E-2,-9.928252697E-1
1.343253665E1,1.691638678E-1,3.238624334E-1,-7.887962461E-1
1.348453634E1,-1.252731979E-1,2.328435034E-1,-4.247205555E-1
1.353453654E1,-3.256369829E-1,3.446318507E-1,2.655571699E-1
1.358653657E1,-3.231935501E-1,-2.014816850E-1,4.897447228E-1
1.363853643E1,-2.749351859E-1,-1.120833874E0,6.626195908E-1
1.368853649E1,-1.130558848E-1,-6.455807090E-1,7.041584253E-1
1.374053655E1,2.561052516E-2,-6.865086555E-1,6.943845749E-1
1.379253645E1,-4.708243906E-2,-4.659863412E-1,7.084344625E-1
1.384453644E1,-1.808619201E-1,-5.234076381E-1,3.791781068E-1
1.389453647E1,-3.329673707E-1,1.354288310E-2,-5.575794727E-2
1.394653636E1,-4.471991956E-1,2.456716746E-1,-4.002859592E-1
1.399853636E1,-2.902068198E-1,3.427992463E-1,-4.363270104E-1
1.404853642E1,-1.729206890E-1,2.920974493E-1,-3.453080654E-1
1.410053635E1,-1.898263767E-2,-8.297382295E-2,-3.813491166E-1
1.415253635E1,-1.295492351E-1,3.183646500E-1,-1.406682134E-1
1.420253641E1,-1.878410578E-3,8.760845661E-1,-3.501950204E-1
