"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.190478002E0,1.230279207E0,-6.520562172E0,2.156066895E-1
5.240478034E0,5.521995544E0,-3.895326614E0,1.636892319E0
5.300478033E0,6.031812668E0,-8.317680359E-1,3.232362747E0
5.350478066E0,4.898600101E0,-7.159614563E-2,8.387584686E-1
5.410478031E0,4.126329422E0,3.084746361E0,-2.470464706E-1
5.470477996E0,3.158979893E0,3.427351713E0,-2.894535303E0
5.530477927E0,3.122156382E0,2.246692657E0,-2.864853621E0
5.580477960E0,5.087671280E-1,1.413718462E0,-3.169449091E0
5.640477891E0,9.164981842E-1,-1.959542990E0,-1.665570736E0
5.690477923E0,3.148755074E0,-1.041886806E0,1.306763649E0
5.740477956E0,4.079601288E0,1.860114574E0,3.833734512E0
5.790477988E0,2.857435703E0,2.642333984E0,2.568905830E0
5.850477986E0,1.571751595E0,1.161233664E0,-1.683137894E0
5.910477951E0,-1.055908203E-2,1.000020027E0,-3.448091269E0
5.970477983E0,-1.701991558E0,1.684597254E0,-1.634946823E0
6.020478015E0,-2.013546944E0,1.330329180E0,-2.604809046E0
6.080478014E0,-4.118600368E0,7.627506256E-1,-2.168692589E0
6.130478046E0,-5.075662613E0,2.152056932E0,-1.470711708E0
6.190477978E0,-1.579276562E0,-6.526122093E-1,-3.701651573E0
6.240478010E0,9.139323235E-1,-9.825904369E-1,-3.516165018E0
6.300477975E0,-1.726408005E-1,-3.645840406E0,-4.483619213E0
6.360477974E0,9.143762589E-1,-5.467857838E0,4.870599270E0
6.420477938E0,-5.202465057E0,1.268295288E0,7.008323073E-1
6.480477970E0,-3.878677845E0,2.252402306E-1,1.808434010E0
6.540477969E0,-6.998470783E0,2.426657677E0,-2.199379206E0
6.590478001E0,-5.233993530E-1,2.907312870E0,-3.003881693E0
6.650477966E0,2.025156021E-1,-3.025569439E0,-1.613217354E0
6.710477931E0,5.704034805E0,-7.699718475E0,4.230205536E0
6.770477896E0,6.679472923E0,-5.894315720E0,5.474991798E-1
6.830477895E0,8.764763832E0,-3.741042614E0,2.068763733E0
6.890477860E0,1.251889992E1,-5.167890549E0,3.360458612E-1
6.940477892E0,1.022170544E1,-6.169552803E0,-1.206067204E-1
6.990477925E0,6.806710243E0,-7.243992805E0,-3.071400404E0
7.040477957E0,4.063929558E0,-8.565124512E0,-5.297444344E0
7.100477922E0,4.541125298E-1,-7.176328659E0,-7.692670822E0
7.160477887E0,-1.819156289E0,-5.843615532E0,-7.920761108E0
7.220477919E0,9.002703428E-1,-4.725030899E0,-7.423565865E0
7.270477951E0,-3.556072712E-2,-1.968113422E0,-5.060806274E0
7.330477950E0,-4.683118343E0,5.106311798E0,1.770200729E0
7.380477982E0,-2.254978943E1,9.690044403E0,2.876842976E0
7.440477947E0,-3.158255386E1,1.280152416E1,-1.387719631E1
7.490477979E0,-1.300740814E1,-7.466271400E0,-1.661359406E1
7.550477977E0,2.784859657E1,-2.180955696E1,-4.992088795E0
7.610477976E0,2.273721695E1,-1.161894703E1,-5.949806213E0
7.670477907E0,7.313324928E0,-2.004876709E1,-1.067247391E1
7.720477939E0,-4.088497162E-1,5.857598305E0,-1.185466576E1
7.770478005E0,6.316671371E-1,5.900515556E0,-8.386143684E0
7.830477970E0,4.313578129E0,-8.063575029E-1,-3.224153042E0
7.890477935E0,9.121532440E-1,1.256665826E0,2.406094074E-1
7.950477934E0,4.259109497E-3,-1.060720235E-1,2.472205162E0
8.010477865E0,-9.583272934E-1,1.042977571E-1,4.063621521E0
8.070477864E0,-1.515460968E0,-4.034314156E-1,2.982618570E0
8.130477863E0,-2.384463310E0,-7.460222244E-1,1.748243809E0
8.180477895E0,-8.835916519E-1,2.420213223E-1,5.019326210E-1
8.240477894E0,-1.010770798E-1,-2.667450905E-1,5.120768547E-1
8.290477926E0,4.203877449E-1,4.022805691E-1,-1.272631645E0
8.350477891E0,8.785085678E-1,-2.703896761E-1,-1.155846119E0
8.410477856E0,1.511742830E0,1.934744120E-1,-1.460999966E0
8.470477888E0,1.695955038E0,3.017196357E-1,8.181362152E-1
8.520477920E0,1.659057617E0,6.678417325E-1,1.629082680E0
8.580477919E0,2.696045876E0,-5.482220650E-1,2.278413773E0
8.630477951E0,2.905957222E0,-9.422741532E-1,1.575905800E0
8.690477916E0,7.470402122E-1,2.751583159E-1,4.978065491E-1
8.740477981E0,1.525680065E0,1.082386971E-1,5.258932114E-1
8.800477946E0,1.606574059E0,7.697850466E-3,-5.151729584E-1
8.860477911E0,2.692389965E0,-1.521622539E-1,-2.475585938E-1
8.920477842E0,1.332340002E0,9.546760321E-1,-1.004589081E0
8.980477874E0,6.311831474E-1,1.998728991E0,-1.630935669E-1
9.040477839E0,1.042971134E0,2.096631289E0,-3.786115646E-1
9.090477871E0,8.552432060E-1,2.028865099E0,-5.055561066E-1
9.150477870E0,1.354888916E0,9.171319008E-2,9.628582001E-2
9.200477902E0,5.176572800E-1,-6.854703426E-1,2.556753159E-1
9.260477867E0,7.280631065E-1,-1.428903818E0,1.942615509E-1
9.320477866E0,6.105523109E-1,-2.387168407E0,8.620471954E-1
9.380477865E0,-1.521525383E-1,-1.545863390E0,-9.416952133E-1
9.430477897E0,1.022257805E-1,-1.450475693E0,-7.397866249E-1
9.490477862E0,-1.889319420E-1,-1.215986013E0,-1.465150833E0
9.540477894E0,1.012382507E-1,-1.206652164E0,-8.180909157E-1
