"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.679060036E0,2.993193865E0,-1.237509131E0,3.070960045E-1
4.731053396E0,1.486800194E0,6.531187892E-1,4.133865535E-1
4.783046655E0,-1.244378328E0,1.300025105E0,-4.613724649E-1
4.835040048E0,-4.023815155E0,6.274624467E-1,-1.198686719E0
4.887033374E0,-5.693310261E0,-5.853921548E-2,-1.684935570E0
4.939026700E0,-5.689033508E0,1.096606970E0,-1.067961693E0
4.991020059E0,-4.228455067E0,1.166856408E0,-8.804260492E-1
5.043013385E0,-6.390108466E-1,-1.996203780E0,8.623725176E-1
5.095007636E0,1.113561511E0,-1.002326012E0,1.048686385E0
5.147000994E0,2.218616724E0,1.487560630E0,2.124420166E0
5.198994420E0,3.103760481E0,-1.918623924E0,1.509278774E0
5.250987912E0,3.334667444E0,-2.031023026E0,1.697425246E0
5.302983667E0,2.710974216E0,-1.224681020E0,2.351051092E0
5.354978427E0,1.652955532E0,-1.801948667E0,2.475056887E0
5.406971753E0,1.972438097E0,-1.962606192E0,2.577682018E0
5.458965012E0,1.351188064E0,-4.177279770E-1,1.848309040E0
5.510958472E0,-2.450027764E-1,-2.845593691E-1,8.642051220E-1
5.562951731E0,-2.185721636E0,-2.005470730E-2,-5.310111046E-1
5.614945090E0,-3.927909374E0,7.313095927E-1,-1.729528666E0
5.666938515E0,-5.011584282E0,4.839091301E-1,-2.579242229E0
5.718932701E0,-5.483172417E0,8.583695292E-1,-2.513268709E0
5.770926127E0,-3.951733112E0,4.800282478E0,-1.009318590E0
5.822919487E0,-2.191219568E0,5.817373753E0,-1.901181936E0
5.874912713E0,5.845522285E-1,-6.498567462E-1,1.092668653E0
5.926906105E0,1.402500749E0,-1.420157790E0,1.217896104E0
5.978899498E0,2.199679852E0,-9.458027035E-2,1.679099321E0
6.030892857E0,2.736630440E0,-9.699501395E-1,1.520274401E0
6.082886545E0,3.475777388E0,-1.326695442E0,1.129931569E0
6.134880432E0,4.032886505E0,-1.903352261E0,3.975040615E-1
6.186873825E0,4.093973160E0,-1.605250001E0,-9.424245358E-2
6.238867117E0,3.615665436E0,-1.666336536E0,-5.413957834E-1
6.290860577E0,3.370708466E0,-2.433583260E0,-1.720976591E0
6.342857264E0,2.261377335E0,-2.757341862E0,-2.653767824E0
6.394855524E0,1.172204614E0,-1.871587276E0,-3.563956976E0
6.446851549E0,-2.957046032E-1,1.085000515E0,-3.410019159E0
6.498844842E0,-1.885175943E0,3.367804050E0,-2.627500772E0
6.550838101E0,-4.248003006E0,7.685723305E-1,-2.556029320E0
6.602831461E0,-5.013416767E0,-2.070118427E0,-5.383414626E-1
6.654824820E0,-3.857048988E0,-5.925289154E0,-5.328437090E-1
6.706818146E0,-3.844220638E0,1.516882181E0,1.459798694E0
6.758812101E0,-2.312170744E0,2.912709236E0,1.309525847E0
6.810805822E0,-3.690084219E-1,1.262151480E0,1.197126746E0
6.862799115E0,9.321345091E-1,1.029411793E0,1.585026145E0
6.914792508E0,2.175856113E0,-8.893159628E-1,1.479957223E0
6.966785900E0,2.765951872E0,-1.414659977E0,1.052962542E0
7.018779159E0,2.987695932E0,-1.725590467E0,1.287233531E-1
7.070772452E0,2.409817696E0,5.944756866E-1,-4.045620263E-1
7.122765877E0,1.854541063E0,1.695254922E0,-9.268518090E-1
7.174760196E0,1.345079422E0,-5.777746439E-1,-3.752404749E-1
7.226753488E0,1.618334800E-1,4.197682738E-1,-1.004431725E0
7.278746848E0,-2.303618670E0,1.507719278E0,-9.097475410E-1
7.330740207E0,-3.975556850E0,-3.994020224E-1,-1.934168577E0
7.382733533E0,-4.050082207E0,-2.185859084E-1,-1.890186310E0
7.434730120E0,-3.728156567E0,1.632048637E-1,-1.907591671E-1
7.486728607E0,-3.155164719E0,1.664711714E0,8.168672770E-2
7.538723432E0,-7.648491263E-1,3.178435802E0,4.518710673E-1
7.590716925E0,1.242454052E0,-1.010267258E0,6.943845749E-1
7.642710217E0,2.266875029E0,6.690012813E-1,7.951773405E-1
7.694703543E0,2.715861082E0,-6.278656125E-1,7.304255962E-1
7.746697003E0,2.902785778E0,-1.349908352E0,7.982316613E-1
7.798690262E0,2.921111822E0,-1.097010136E0,1.214841843E0
7.850683821E0,3.417134285E0,-3.022457361E0,1.372444987E0
7.902677840E0,2.847807884E0,-1.797672629E0,2.832722664E-1
7.954671297E0,7.415446043E-1,6.903815866E-1,2.496746778E-1
8.006664523E0,-2.372035742E0,6.665577888E-1,-5.035221577E-1
8.058657816E0,-4.718979836E0,-2.485183179E-1,-1.334298968E0
8.110651242E0,-5.557086945E0,-1.577864960E-2,-1.843760490E0
8.162644501E0,-4.455085754E0,2.108523548E-1,-1.390498519E0
8.214638060E0,-2.132576466E0,3.199205160E0,-9.549515843E-1
8.266631351E0,9.830348939E-2,2.314672470E0,7.518059015E-1
8.318625436E0,4.458858073E-1,9.872620702E-1,1.844033003E0
8.370618928E0,9.535148144E-1,-2.635168791E0,1.727968574E0
8.422612221E0,1.778182864E0,-2.997411966E0,1.592356443E0
8.474605513E0,2.440971613E0,-1.946723580E0,1.151922584E0
8.526600936E0,2.436695576E0,-1.541719913E0,4.653101265E-1
8.578596327E0,1.619357944E0,6.525079608E-1,8.770332932E-1
8.630589553E0,1.113561511E0,-2.375227362E-1,1.749959707E0
8.682582912E0,1.935984641E-1,-1.114114404E0,3.242002130E-1
8.734576171E0,-1.849134922E0,3.647904098E-1,-5.065764785E-1
8.786569664E0,-3.397067308E0,2.139066756E-1,-1.771067500E0
8.838563023E0,-4.652395725E0,4.790221751E-1,-2.297022343E0
8.890556381E0,-3.219916582E0,5.120089054E-1,-1.897516608E0
8.942550566E0,-1.199785113E0,3.065425634E0,-8.865346909E-1
8.994543925E0,2.809522152E-1,2.338496208E0,1.193461418E0
9.046537251E0,8.484460115E-1,2.481151372E-1,1.840978622E0
9.098530643E0,2.053683043E0,-1.395112395E0,1.319299698E0
9.150524003E0,2.566199064E0,-9.675067067E-1,1.216674328E0
9.202517196E0,2.909505367E0,-1.097010136E0,1.137872815E0
9.254510588E0,3.112312555E0,-2.091498852E0,6.540674567E-1
9.306504279E0,2.901564121E0,-9.442937970E-1,-8.569034934E-2
9.358498298E0,2.936383247E0,-2.470846176E0,-2.530674338E-1
9.410491590E0,1.492298007E0,1.028800845E0,-7.674159408E-1
9.462485051E0,-1.603567123E0,1.620118499E0,-1.319638133E0
9.514478477E0,-4.427597046E0,4.796330631E-1,-2.004418135E0
9.566474131E0,-5.880845547E0,-1.462307453E0,-2.932933331E0
9.618472754E0,-4.413547516E0,-3.309850991E-1,-1.457082748E0
9.670468311E0,-2.087983131E0,2.102701902E0,-9.378473759E-1
9.722461703E0,-6.174320728E-2,2.992121935E0,6.522348523E-1
9.774455029E0,5.252982974E-1,1.328735709E0,1.311969399E0
9.826448288E0,1.468474269E0,-3.951259851E-1,1.381608009E0
9.878441614E0,2.101941347E0,-1.996203780E0,1.219728589E0
9.930435007E0,2.261377335E0,-1.444592357E0,1.454300880E0
9.982428432E0,2.160584450E0,-1.461696625E0,1.497672319E0
1.003442259E1,2.152032375E0,-9.876652956E-1,1.509278774E0
1.008641624E1,1.988320589E0,-8.532748818E-1,8.605399132E-1
1.013840940E1,1.456256986E0,-6.749022007E-1,7.878469825E-1
1.019040270E1,-2.505005598E-1,3.525730968E-1,5.013511777E-1
1.024239609E1,-2.514367104E0,6.323493719E-1,-8.394980431E-1
1.029438952E1,-4.320695877E0,1.766439080E-1,-1.797945738E0
1.034638268E1,-4.739138126E0,-1.611645818E-1,-2.196840525E0
1.039837590E1,-3.016498327E0,6.164668798E-1,-7.802441120E-1
1.045036992E1,-1.573634624E0,3.398957968E0,-1.152871966E0
1.050236384E1,4.821253940E-2,2.657978535E0,9.100199938E-1
1.055435697E1,6.841232181E-1,-1.862100512E-1,1.495839715E0
1.060634433E1,1.765354753E0,-1.754912019E0,1.683986306E0
1.065833879E1,2.426921844E0,-2.353559971E0,1.347399592E0
1.071033478E1,2.607126951E0,-1.051806211E0,1.388327479E0
