"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.473887625E1,-7.244229317E-1,-2.183115005E0,1.257855892E-1
1.479886872E1,-9.866595268E-1,9.719405174E-1,-4.147450924E-1
1.485886112E1,-3.539035559E0,3.653362751E0,-1.269620419E0
1.491885345E1,-6.642560959E0,5.912230968E0,-3.456169367E0
1.497884598E1,-8.317794800E0,9.352107048E0,-6.244799614E0
1.503883841E1,8.665399551E0,-5.703245163E0,9.909385681E0
1.509883104E1,-2.824239969E0,-8.369022369E0,-2.982600689E0
1.515882380E1,6.858820915E0,1.036009789E0,2.043055058E0
1.521881783E1,1.221865654E0,-3.518555641E0,-1.394177914E0
1.527881230E1,1.963731289E0,-4.202937126E0,-1.488485217E0
1.533880683E1,1.444472790E0,7.736158371E-2,-1.528360367E0
1.539880127E1,-1.094839096E0,4.616862297E0,-2.063837528E0
1.545879556E1,-3.053147554E0,7.159560204E0,8.235359192E-1
1.551878859E1,-4.332861900E0,6.918268204E0,-1.793863058E0
1.557878096E1,-5.777432442E0,7.389464378E0,2.145124435E0
1.563877349E1,-5.737873077E0,1.244174957E1,-9.837335587E0
1.569876602E1,4.476646423E0,-1.258911896E1,8.353145599E0
1.575875848E1,-6.424923897E0,-1.074072456E1,-4.197669029E0
1.581875108E1,5.347303391E0,-2.095731735E0,2.991652966E0
1.587874358E1,1.102382421E0,-1.845864296E0,1.224058867E0
1.593873591E1,1.616299152E0,-6.028246880E-1,1.098993301E0
1.599872837E1,2.759278774E0,-2.940053940E-1,1.630074024E0
1.605872087E1,-7.177495956E-2,1.850200176E0,1.136894703E0
1.611871333E1,-3.374146938E0,1.716578007E0,-5.758900642E-1
1.617870586E1,-6.205869675E0,1.178604722E0,-4.357855797E0
1.623869846E1,-6.857263088E0,3.830497980E0,-6.754244804E0
1.629869209E1,-5.666963100E0,3.873274803E0,-4.503413677E0
1.635868645E1,4.190070152E0,-6.049463749E0,4.571698666E0
1.641868068E1,3.872481108E0,-5.211584091E0,4.819631577E-3
1.647867498E1,7.198866367E0,-2.805287361E0,3.851433992E0
1.653866918E1,4.256271362E0,2.675876617E-1,3.217326880E0
1.659866228E1,1.848381996E0,-5.361461639E-1,7.964448929E-1
1.665865454E1,1.632098675E0,-1.176080704E0,4.756879807E-2
1.671864704E1,1.151881218E-1,-1.371969700E0,-1.358316898E0
1.677863957E1,-2.240891933E0,-1.660494804E-1,-2.129221201E0
1.683863207E1,-6.235047340E0,2.100349426E0,-6.453376293E0
1.689862453E1,-1.252128983E1,4.038056850E0,-2.749342918E0
1.695861713E1,-1.078437996E1,8.749393463E0,-6.744569778E0
1.701860949E1,1.252782249E1,-8.818801880E0,1.142464638E1
1.707860186E1,-4.069327354E0,-1.404083729E1,-3.134283781E0
1.713859445E1,6.055911541E0,-2.411108971E0,3.356563568E0
1.719858698E1,1.405599117E0,7.697043419E-1,7.737972736E-1
1.725857945E1,1.691437721E0,9.141921997E-3,8.756420612E-1
1.731857204E1,2.309757233E0,-1.326655388E0,4.772219658E-1
1.737856508E1,-7.316431999E-1,2.555607557E0,1.214451790E-1
1.743855817E1,-5.403697014E0,4.891161919E0,-2.499900579E0
1.749855130E1,-4.412726402E0,-1.845582962E0,-3.416394234E0
1.755854443E1,-7.357308388E0,-2.995261908E0,-8.074132919E0
1.761853756E1,-8.339522362E0,7.775056362E-1,-4.215654373E0
1.767853013E1,4.480683804E0,-3.709571362E0,3.668326378E0
1.773852253E1,6.178214073E0,-5.454116821E0,5.476632595E0
1.779851506E1,5.804437637E0,-4.671049118E0,1.565193653E0
1.785850759E1,5.595594883E0,5.694875717E-1,3.453443527E0
1.791849998E1,2.001483917E0,4.917273521E-1,8.237428665E-1
1.797849251E1,4.315746784E0,-3.030643463E-1,2.549672127E0
1.803848498E1,8.177599907E-1,1.048147678E0,1.078668594E0
1.809847734E1,-9.944729805E-1,2.055245399E0,-2.429567575E0
1.815846981E1,-4.726961136E0,-7.260560989E-2,-4.917264462E0
1.821846240E1,-2.439723253E0,-8.380637169E0,-3.432168961E-1
1.827845487E1,-1.652788353E1,8.705028534E0,-6.444735527E0
1.833826263E1,8.698276520E0,-1.068569088E1,8.146396637E0
1.839825546E1,-3.540120125E-1,-8.068444252E0,-2.630712032E0
1.845824946E1,2.231828213E0,-2.532816887E0,6.459026337E0
1.851824372E1,1.746068716E0,-8.374681473E-1,4.203174591E0
1.857823812E1,1.849183798E0,-8.220481873E-2,1.971947670E0
1.863823238E1,6.453447342E-1,-5.104722977E-1,-2.780466080E-1
1.869822632E1,-2.188713312E0,-7.962870598E-1,-2.420961380E0
1.875821898E1,-1.242044449E0,1.046323299E0,-5.230323315E0
1.881821138E1,-3.042678833E0,4.704060555E0,-5.228089809E0
1.887820381E1,-5.171884060E0,6.685569286E0,1.943991661E0
1.893819634E1,-6.056913376E0,4.737218857E0,-5.042417049E0
1.899818887E1,-9.095833302E-1,-1.471745968E0,3.348471642E0
1.905818140E1,2.597003222E0,-8.265084267E0,-3.223532915E0
1.911817386E1,1.115513229E1,-2.877493858E0,7.395583153E0
1.917816623E1,2.791880369E0,1.090312958E0,4.367191315E0
1.923815856E1,1.400049210E0,-9.454002380E-1,3.286054850E0
1.929815109E1,3.333052635E0,-1.689171791E0,2.098485947E0
1.935814362E1,2.070202827E-1,-1.149455547E0,2.374558449E-1
