"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.545878996E1,-1.763999939E1,3.636000061E1,-1.968000031E1
1.551878249E1,-8.460000038E0,4.181999969E1,-1.692000008E1
1.557877502E1,-1.799999923E-1,4.643999863E1,-3.659999847E0
1.563876755E1,8.519999504E0,4.602000046E1,-4.199999869E-1
1.569876014E1,4.679999828E0,4.739999771E1,-1.199999928E0
1.575875244E1,-2.279999971E0,4.715999985E1,-3.119999886E0
1.581874484E1,-1.026000023E1,4.602000046E1,-7.859999657E0
1.587873734E1,-1.734000015E1,4.241999817E1,-1.235999966E1
1.593872983E1,-2.418000031E1,3.695999908E1,-1.571999931E1
1.599872233E1,-2.742000008E1,3.179999924E1,-1.955999947E1
1.605871493E1,-2.837999916E1,2.868000031E1,-2.310000038E1
1.611870816E1,-2.268000031E1,3.011999893E1,-2.526000023E1
1.617870232E1,-1.500000000E1,3.755999756E1,-1.979999924E1
1.623869659E1,-6.779999733E0,4.577999878E1,-9.059999466E0
1.629869092E1,-1.199999928E0,4.686000061E1,-3.779999971E0
1.635868518E1,2.460000038E0,4.757999802E1,-1.620000005E0
1.641867868E1,-2.819999933E0,4.661999893E1,-3.659999847E0
1.647867114E1,-7.919999599E0,4.655999756E1,-6.359999657E0
1.653866351E1,-1.434000015E1,4.379999924E1,-1.050000000E1
1.659865604E1,-2.039999962E1,4.002000046E1,-1.415999985E1
1.665864854E1,-2.561999893E1,3.539999771E1,-1.727999878E1
1.671864106E1,-2.603999901E1,3.300000000E1,-2.063999939E1
1.677863360E1,-2.250000000E1,3.288000107E1,-2.069999886E1
1.683862609E1,-1.013999939E1,4.061999893E1,-1.644000053E1
1.689861839E1,-4.980000019E0,4.613999939E1,-5.039999962E0
1.695861092E1,2.279999971E0,4.668000031E1,-2.519999981E0
1.701860345E1,-2.099999905E0,4.691999817E1,-3.539999962E0
1.707859598E1,-6.899999619E0,4.643999863E1,-7.139999866E0
1.713858851E1,-1.325999928E1,4.421999741E1,-1.193999958E1
1.719858134E1,-2.010000038E1,3.887999725E1,-1.800000000E1
