"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.522089338E2,2.739050388E0,3.804502726E0,1.021158218E1
2.522609271E2,3.828445435E0,2.681587696E0,5.449369431E0
2.523129207E2,2.913832426E0,-2.552296877E0,-2.463708878E0
2.523649138E2,-5.375146866E0,-8.365595818E0,-9.601041794E0
2.524169080E2,-2.791724443E0,-5.116565228E0,-2.868341208E0
2.524689016E2,3.842811108E0,-1.120041752E1,3.986467600E0
2.525208948E2,2.650462151E0,-2.219732094E1,6.026389599E0
2.525728881E2,1.236403465E1,-8.937828064E0,5.537957668E0
2.526248817E2,7.237892628E0,-1.299372959E1,7.609005451E0
2.526768750E2,3.974496126E0,-1.202165413E1,5.542746067E0
2.527288682E2,5.923435688E0,-1.013496494E1,4.872349262E0
2.527808615E2,1.055156898E1,-7.467742920E0,6.227508545E0
2.528328555E2,4.932206154E0,-1.908236980E0,1.920208454E0
2.528848492E2,4.486870766E0,-9.744698405E-1,2.569056988E0
2.529368425E2,3.842811108E0,-3.112557173E0,1.352765322E0
2.529888359E2,-2.683982134E0,-7.589851022E-1,-6.256239891E0
2.530408294E2,9.349642754E0,3.907456398E0,-7.024802208E0
2.530928274E2,5.468523502E0,-9.203592300E0,8.221940041E0
2.531448251E2,9.608224869E0,-1.534490681E1,2.892283916E0
2.531968191E2,9.615407944E0,-9.742303848E0,3.263396502E0
2.532488126E2,8.035185814E0,-1.218446445E1,3.883513689E0
2.533008060E2,8.245882034E0,-9.191620827E0,2.209915638E0
2.533527992E2,1.100648117E1,-8.940221786E0,2.937775135E0
2.534047926E2,9.170072556E0,-6.624958515E0,4.103786945E0
2.534567859E2,1.934574008E0,-4.201952457E0,3.193962574E0
2.535087794E2,-3.967313290E0,-7.853221297E-1,-2.315263748E0
2.535607736E2,-3.581835032E0,7.613793612E-1,6.033572674E0
2.536127669E2,-6.952973843E0,1.413101006E1,1.422199249E0
2.536647602E2,5.506832004E-1,-2.735698318E1,6.857203007E0
2.537167536E2,4.446168423E0,-2.651659393E1,-8.930644989E0
2.537687468E2,2.751021862E0,-1.502167988E1,1.750214934E0
2.538207402E2,4.415042877E0,-1.103042412E1,4.860377789E0
2.538727338E2,8.734314919E0,-5.897099018E0,3.189173937E0
2.539247272E2,7.659285069E0,-5.367964268E0,3.474092722E0
2.539767213E2,5.904281616E0,-6.091034889E0,1.221080184E0
2.540287147E2,1.012778282E0,-6.117372036E0,-1.723877907E0
2.540807080E2,-7.254652500E0,4.891503334E0,-7.877163887E0
2.541327015E2,-7.925049663E-1,2.683503151E1,-5.791750908E0
2.541846974E2,-4.956148624E0,-4.680567932E1,9.682447433E0
2.542366921E2,1.476788712E1,-2.322925377E1,5.985686779E-1
