,Time (s),X (rad/s),Y (rad/s),Z (rad/s),label
129,1.5596532322e+18,0.1415183693,0.08877149969,-0.0169916451,walking
130,1.55965323245e+18,-0.05435971543,0.0176058989,-0.03404129297,walking
131,1.5596532327e+18,0.04672480002,0.02371581644,-0.01517441496,walking
132,1.55965323295e+18,-0.1033134609,-0.03670256957,-0.01249196287,walking
133,1.5596532332e+18,-0.05139286071,0.01297925599,-0.03700562194,walking
134,1.55965323345e+18,0.01958249323,-0.03341478109,-0.005343317986,walking
135,1.5596532337e+18,0.03801612929,0.03599017859,0.03255973756,walking
136,1.55965323394e+18,0.006475631148,-0.01392361056,-0.02525237203,walking
137,1.55965323419e+18,0.003524838947,0.0157551039,-0.01337960735,walking
138,1.55965323444e+18,0.0204714369,0.01557309553,-0.006557473913,walking
139,1.55965323469e+18,0.00517066149,-0.02029086836,-0.02378924936,walking
140,1.55965323494e+18,0.01769660972,0.001653362066,-0.02690339833,walking
141,1.55965323519e+18,0.02088384517,0.002174492925,-0.01928984001,walking
142,1.55965323544e+18,0.01797039807,0.002012500539,0.0005605779588,walking
143,1.55965323569e+18,-0.008433409035,0.01559610851,-0.004178868607,walking
144,1.55965323594e+18,0.005379317794,-0.01336227078,-0.01585044339,walking
145,1.55965323619e+18,-0.01838566549,0.006678016856,0.007244489156,walking
146,1.55965323644e+18,-0.01747533865,0.02154513076,0.003907436039,walking
147,1.55965323669e+18,0.0337237604,0.02531937137,0.02701360732,walking
148,1.55965323694e+18,-0.03379563987,-0.01118120365,-0.0006495881826,walking
149,1.55965323719e+18,-0.03025163338,0.007309062406,0.008377792314,walking
150,1.55965323744e+18,0.0101531744,-0.004043931141,-0.02382841147,walking
151,1.55965323769e+18,0.01306844596,-0.04127573222,0.0004747454077,walking
152,1.55965323794e+18,-0.01062098518,-0.004150656983,-0.008931715041,walking
153,1.55965323819e+18,0.003022852354,-0.05250124633,-0.01615317538,walking
154,1.55965323844e+18,0.0193104241,-0.008053047583,0.00988384895,walking
155,1.55965323869e+18,-0.01164135709,0.04241607338,0.03382234648,walking
156,1.55965323894e+18,0.04897310212,0.02028304897,0.01597150415,walking
157,1.55965323919e+18,-0.04348105565,0.004675265402,0.005829453003,walking
158,1.55965323944e+18,0.007421796676,0.01127688959,-0.03105574101,walking
159,1.55965323969e+18,-0.03817229718,0.0009940639138,0.01666359976,walking
160,1.55965323993e+18,0.02297804877,-0.01371245459,-0.0106455693,walking
161,1.55965324018e+18,0.03708823025,-0.04008933902,0.008094269782,walking
162,1.55965324043e+18,0.006082342006,-0.007351682521,-0.02551896684,walking
163,1.55965324068e+18,0.01375615969,-0.01460152958,-0.01443240233,walking
164,1.55965324093e+18,-0.02861708403,0.001041484065,0.005293922033,walking
165,1.55965324118e+18,0.0006668036804,0.009819582105,0.003857829142,walking
166,1.55965324143e+18,0.00336337043,0.02763104253,0.01330358908,walking
167,1.55965324168e+18,-0.02939793281,0.02856436558,-0.00601506792,walking
168,1.55965324193e+18,-0.02197250724,-0.00658163568,-0.01360241324,walking
169,1.55965324218e+18,0.02225041762,-0.02377916127,-0.03009107523,walking
170,1.55965324243e+18,-0.04062654823,-0.01322345715,0.004977694247,walking
171,1.55965324268e+18,-0.004037992097,-0.01744954847,-0.003460707143,walking
172,1.55965324293e+18,-0.00462312391,0.003188565373,-0.02371872589,walking
173,1.55965324318e+18,-0.03990517929,0.03526319563,0.004397748504,walking
174,1.55965324343e+18,0.02988154627,0.02182096988,0.02838732861,walking
175,1.55965324368e+18,0.01475704648,0.009425878525,0.002914661542,walking
176,1.55965324393e+18,0.01691309549,-0.01752811298,-0.01132528763,walking
177,1.55965324418e+18,-0.01155118644,0.03562216461,0.01310128439,walking
178,1.55965324443e+18,-0.007286933251,0.009033165872,0.01813412644,walking
179,1.55965324468e+18,0.01044610702,-0.01319866348,0.005089222454,walking
180,1.55965324493e+18,0.03705934063,-0.002655474469,-0.007192478515,walking
181,1.55965324518e+18,-0.009164888412,0.01802095585,0.02602631971,walking
182,1.55965324543e+18,-0.03556728363,0.03271475434,0.02246602997,walking
183,1.55965324568e+18,-0.001417290419,0.001597139053,-0.006680526771,walking
184,1.55965324593e+18,-0.02325127274,-0.004287872463,0.02620588243,walking
185,1.55965324617e+18,-0.01098120958,-0.004890358075,-0.01744075865,walking
186,1.55965324642e+18,-0.003042104887,0.00195995532,-0.01475178823,walking
187,1.55965324667e+18,-0.06514933705,0.05463160947,0.0001370552927,walking
188,1.55965324692e+18,-0.01111451909,-0.003335628659,0.01511458121,walking
189,1.55965324717e+18,0.05166082084,-0.03135432303,0.03026815131,walking
190,1.55965324742e+18,-0.03151992336,-0.02045496181,0.009228996001,walking
191,1.55965324767e+18,0.01374008134,-0.004480281845,0.01391062606,walking
192,1.55965324792e+18,-0.006209287327,-0.00511129573,0.0003190981224,walking
193,1.55965324817e+18,-0.00979735516,0.03062335029,0.01911210269,walking
194,1.55965324842e+18,-0.01628333144,0.002973906696,0.0137697449,walking
195,1.55965324867e+18,-0.06957270205,0.01644377038,-0.09294261038,walking
196,1.55965324892e+18,-0.04848252237,-0.05405532569,-0.03027893603,walking
197,1.55965324917e+18,0.01581455767,-0.02446656674,0.1687143892,walking
198,1.55965324942e+18,0.2547814846,0.1836781353,-0.1492069215,walking
199,1.55965324967e+18,-0.4812631309,0.005460618064,0.2956982851,walking
200,1.55965324992e+18,0.03730451688,0.07732155174,0.08300858736,walking
201,1.55965325017e+18,-0.07909497619,-0.02350953035,0.2193080187,walking
202,1.55965325042e+18,-0.09223882109,0.06218121946,0.1490440667,walking
203,1.55965325067e+18,-0.03595094755,0.04213229567,0.1132476404,walking
204,1.55965325092e+18,0.008734216914,0.1155539006,0.1400634199,walking
205,1.55965325117e+18,-0.009525952861,0.04711254686,0.05607891828,walking
206,1.55965325142e+18,0.05056294054,0.03912377357,-0.09442284703,walking
207,1.55965325167e+18,0.05746273696,0.009532250464,-0.1139199436,walking
208,1.55965325192e+18,0.05111805722,-0.05511274189,-0.09455541521,walking
209,1.55965325217e+18,-0.02684057504,-0.09616784006,-0.03140210733,walking
210,1.55965325241e+18,0.00642306963,-0.04071421921,-0.05430464447,walking
211,1.55965325266e+18,-0.04413332418,-0.06201666594,-0.02975523286,walking
212,1.55965325291e+18,0.07901319116,-0.02006902732,-0.1037856042,walking
213,1.55965325316e+18,0.07163683325,0.01107807644,-0.05956405029,walking
214,1.55965325341e+18,-0.006830045022,-0.0116560515,-0.01192477904,walking
215,1.55965325366e+18,-0.02864257619,0.02596697025,-0.02451508865,walking
216,1.55965325391e+18,-0.06875040382,0.01760995761,0.04712123051,walking
217,1.55965325416e+18,0.04922789708,0.02048404142,0.01248016302,walking
218,1.55965325441e+18,0.007940839976,0.01256716065,-0.01039935276,walking
219,1.55965325466e+18,-0.05617415905,-0.009892771952,-0.01288937591,walking
220,1.55965325491e+18,-0.03642171249,0.002518231049,-0.002174920402,walking
221,1.55965325516e+18,-0.01215761807,-0.02935442887,-0.04686261341,walking
222,1.55965325541e+18,0.06387741119,-0.02035100572,-0.07960368693,walking
223,1.55965325566e+18,0.02150926553,0.008024901152,-0.02972783521,walking
224,1.55965325591e+18,-0.03279203176,-0.04066357762,0.07952196151,walking
225,1.55965325616e+18,0.04810510948,-0.02503710426,0.1296310276,walking
226,1.55965325641e+18,-0.102077812,0.05400319397,0.409635067,walking
227,1.55965325666e+18,-0.1126694828,0.009200485423,0.2675963044,walking
228,1.55965325691e+18,-0.07453283668,-0.1362226903,0.2464649975,walking
229,1.55965325716e+18,-0.5641717911,-1.05933404,0.1967778653,walking
230,1.55965325741e+18,0.5510428548,-0.0577166453,-0.04763736576,walking
231,1.55965325766e+18,0.2745819688,0.0297394339,0.4528973699,walking
232,1.55965325791e+18,-0.114055559,0.1988013685,0.4511464536,walking
233,1.55965325816e+18,-0.2114512473,-0.05801960826,-0.2631797493,walking
234,1.5596532584e+18,0.00597336283,0.09429937601,-0.3260293305,walking
235,1.55965325865e+18,-0.09491745383,-0.1015245616,-0.01759755239,walking
236,1.5596532589e+18,-0.02118073404,0.06241252273,0.03812545538,walking
237,1.55965325915e+18,0.4053342044,0.2905379832,-0.2375541478,walking
238,1.5596532594e+18,0.1360730231,-0.04513822496,-0.2899156809,walking
239,1.55965325965e+18,-0.002501714975,0.003434093669,0.07291997969,walking
240,1.5596532599e+18,0.05253623798,-0.2244611233,0.5224738121,walking
241,1.55965326015e+18,1.066264391,-1.117529035,-1.660502672,walking
242,1.5596532604e+18,-0.1211367995,-0.3129146993,-1.4079566,walking
243,1.55965326065e+18,-2.437236309,2.81243062,1.23339963,walking
244,1.5596532609e+18,0.004854413215,0.007141521201,-0.3555990458,walking
245,1.55965326115e+18,0.4754859805,-0.1488128603,0.066125229,walking
246,1.5596532614e+18,0.1320823431,0.04215408862,-0.0237917006,walking
247,1.55965326165e+18,-0.2939588726,0.1642443687,0.2889792919,walking
248,1.5596532619e+18,-0.127550602,0.01932213642,-0.05658136308,walking
249,1.55965326215e+18,0.1527142972,-0.08761572093,-0.2728469968,walking
250,1.5596532624e+18,0.07752136886,-0.2304158658,-0.1631796956,walking
251,1.55965326265e+18,0.03056322969,-0.2249290794,-0.1965970248,walking
252,1.5596532629e+18,-0.09149653465,0.08098936826,0.2489101887,walking
253,1.55965326315e+18,-0.06120049208,0.04936422408,0.008807803504,walking
254,1.5596532634e+18,-0.02481340617,0.06911729276,0.0279269293,walking
255,1.55965326365e+18,-0.004944221117,0.06446868181,-0.03999080509,walking
256,1.5596532639e+18,-0.05557178333,-0.06113381684,-0.01864692941,walking
257,1.55965326415e+18,0.01501879841,-0.02625408024,0.1582438499,walking
258,1.5596532644e+18,0.0243651066,-0.1193597466,-0.1137409806,walking
259,1.55965326464e+18,-0.1048862785,0.006259618327,0.06083233654,walking
260,1.55965326489e+18,0.0005055111833,-0.001688609831,-0.008745883591,walking
261,1.55965326514e+18,-0.008506119251,0.02112859115,-0.002899984829,walking
262,1.55965326539e+18,-0.07245412469,0.006769338623,-0.03237142786,walking
263,1.55965326564e+18,0.993519783,-0.7424816489,0.221463114,walking
264,1.55965326589e+18,0.2296042591,0.205150336,1.152595878,walking
265,1.55965326614e+18,-0.4426328838,0.2172308564,0.1972097456,walking
266,1.55965326639e+18,-0.2625619173,0.009826002643,0.1918386817,walking
267,1.55965326664e+18,0.08761593699,-0.0007935566828,0.06873559952,walking
268,1.55965326689e+18,0.06648394465,-0.1598148197,0.1150515229,walking
269,1.55965326714e+18,0.4322065711,-0.4265931249,-0.1365825534,walking
270,1.55965326739e+18,0.1525507569,-0.03694112599,-0.02103301883,walking
271,1.55965326764e+18,-0.04082151502,0.218138814,0.1605645269,walking
272,1.55965326789e+18,-0.1926936358,0.4099528491,0.5331665874,walking
273,1.55965326814e+18,0.3780423105,-0.819745481,0.05267440528,walking
274,1.55965326839e+18,-0.02860449255,0.1435280144,-0.05660519004,walking
275,1.55965326864e+18,-0.08971761167,0.06852199137,-0.03273539245,walking
276,1.55965326889e+18,-0.1296005249,0.01770049892,-0.003147912212,walking
277,1.55965326914e+18,0.03251774982,0.02404933795,0.02054540813,walking
278,1.55965326939e+18,2.0615623,1.597710133,0.8598428369,walking
279,1.55965326964e+18,0.1880491525,-0.03266113997,-0.1884429008,walking
280,1.55965326989e+18,-0.1167299598,0.048090294,0.04572829604,walking
281,1.55965327014e+18,0.008912894875,0.1639532745,0.07090128958,walking
282,1.55965327039e+18,0.01124397852,0.06373897195,0.1161699817,walking
283,1.55965327063e+18,-0.03174300864,0.09124366939,-0.06142602116,walking
284,1.55965327088e+18,-0.08970180154,0.03486873209,-0.01875225455,walking
285,1.55965327113e+18,-0.1506565809,-0.007600943558,0.00217070803,walking
286,1.55965327138e+18,0.01149374899,-0.02647968754,-0.03712926805,walking
287,1.55965327163e+18,-0.09527308494,-0.0411760658,-0.02876289561,walking
288,1.55965327188e+18,-0.09101264924,0.01482064277,-0.007611165754,walking
289,1.55965327213e+18,-0.346269697,0.4154891372,0.1839739978,walking
290,1.55965327238e+18,-1.002694964,-0.5177584291,-0.8675544858,walking
291,1.55965327263e+18,0.06515321136,-0.06568688154,-0.04332587495,walking
292,1.55965327288e+18,0.06458358467,-0.06445606053,-0.1549149603,walking
293,1.55965327313e+18,-0.008272603154,0.0021040719,-0.09805104882,walking
294,1.55965327338e+18,0.005620214157,-0.06649236381,-0.04461742193,walking
295,1.55965327363e+18,-0.1124307439,-0.06718624383,-0.2178272605,walking
296,1.55965327388e+18,0.05206637457,-0.06455215812,-0.377363205,walking
297,1.55965327413e+18,0.1236459985,-0.02886176854,-0.282035917,walking
298,1.55965327438e+18,0.02098048292,0.03120419756,0.0138468314,walking
299,1.55965327463e+18,0.01676849648,0.01918119378,0.1828755587,walking
300,1.55965327488e+18,0.05404026434,0.006270715967,0.2137566805,walking
301,1.55965327513e+18,0.02540406957,0.06052786112,0.2620301843,walking
302,1.55965327538e+18,-0.04186037183,-0.03597957641,0.1545305401,walking
303,1.55965327563e+18,0.003725033719,0.002826862037,-0.05602838099,walking
304,1.55965327588e+18,-0.02631979994,0.02015900612,-0.009905421175,walking
305,1.55965327613e+18,-0.0353731513,0.09399785101,0.1989237368,walking
306,1.55965327638e+18,0.00339243561,0.03428252041,0.2582908273,walking
307,1.55965327663e+18,-0.2043437958,0.3015202582,0.07364346087,walking
308,1.55965327687e+18,0.09536676854,0.03949616849,-0.1435182691,walking
309,1.55965327712e+18,0.1079628468,-0.02033780515,0.01564627886,walking
310,1.55965327737e+18,0.6400513649,-0.3447354138,-0.09390614182,walking
311,1.55965327762e+18,-0.1512147635,0.1194171906,0.1011912152,walking
312,1.55965327787e+18,-0.1876662672,0.1899992526,0.07664591819,walking
313,1.55965327812e+18,-0.01748830639,-0.03069906496,0.05085619166,walking
314,1.55965327837e+18,-0.0105680367,0.00333493948,0.04207418114,walking
315,1.55965327862e+18,-0.04590015858,-0.0749142766,0.02191846073,walking
316,1.55965327887e+18,-0.01244304236,-0.001760159619,-0.08776776493,walking
317,1.55965327912e+18,-0.04175806791,0.03660951555,0.04939500242,walking
318,1.55965327937e+18,-0.01786183566,0.01019022614,0.01206439454,walking
319,1.55965327962e+18,0.003720686771,0.0223965589,0.01775849983,walking
320,1.55965327987e+18,-0.005592341535,-0.004088705406,-0.02337905951,walking
321,1.55965328012e+18,0.02246745117,-0.00458841864,-0.03167723119,walking
322,1.55965328037e+18,0.01496974938,-0.01091091614,-0.04871978238,walking
323,1.55965328062e+18,0.005244960543,0.03420897573,0.03512013331,walking
324,1.55965328087e+18,0.003066971432,-0.01227405947,0.02166807093,walking
325,1.55965328112e+18,0.6996149421,-0.6027263999,-0.4360272586,walking
326,1.55965328137e+18,0.263341248,-0.3678768873,-0.1993952841,walking
327,1.55965328162e+18,0.2789375484,-0.2624944746,-0.01360157225,walking
328,1.55965328187e+18,-0.06455061585,0.09220321476,-0.001052231528,walking
329,1.55965328212e+18,-0.1381762326,0.1527531743,-0.0646648258,walking
330,1.55965328237e+18,-0.07722716779,0.3485388756,0.05177374929,walking
331,1.55965328262e+18,-0.08505073935,0.008033748716,0.06044473499,walking
332,1.55965328287e+18,-0.110275127,0.04014570266,0.05599607155,walking
333,1.55965328311e+18,-0.08316120505,0.02467867918,0.05597064644,walking
334,1.55965328336e+18,-0.06632891297,0.02051176876,0.05613365769,walking
335,1.55965328361e+18,0.007233487908,0.03592832759,0.02876503393,walking
336,1.55965328386e+18,-0.06127971411,-0.02683899552,-0.03033592738,walking
337,1.55965328411e+18,-0.0057089529,-0.002943790518,0.01600329019,walking
338,1.55965328436e+18,-0.0026389868,0.006252842024,0.003619388677,walking
339,1.55965328461e+18,0.005004853476,0.001771058887,-0.02225946076,walking
340,1.55965328486e+18,-0.005079110619,0.003693129867,-0.03178847954,walking
341,1.55965328511e+18,-0.01598072425,0.0228687413,8.145067841e-05,walking
342,1.55965328536e+18,-0.004868439399,0.006320217624,0.01376262121,walking
343,1.55965328561e+18,0.007922608405,0.003178510815,-0.04127831757,walking
344,1.55965328586e+18,0.09162018448,-0.03833043575,0.01042521838,walking
345,1.55965328611e+18,-0.01931380108,0.002157513984,-0.00474935025,walking
346,1.55965328636e+18,-0.06631567329,0.04387238249,0.04781145602,walking
347,1.55965328661e+18,0.01481964625,-0.009808774106,0.05584526807,walking
348,1.55965328686e+18,0.04419124871,0.04234962165,-0.01625616848,walking
349,1.55965328711e+18,-0.009486813098,0.05132333189,0.173723802,walking
350,1.55965328736e+18,-0.01494002715,-0.04797322676,-0.1533557177,walking
351,1.55965328761e+18,0.009677575901,0.03366591781,0.01022101752,walking
352,1.55965328786e+18,0.01894076914,0.01037478819,0.02319576219,walking
353,1.55965328811e+18,0.01135250647,-0.01230679639,-0.1335273236,walking
354,1.55965328836e+18,0.0895351842,-0.06212823838,-0.06901186705,walking
355,1.55965328861e+18,0.09171615541,-0.03514946252,0.03468994424,walking
356,1.55965328886e+18,-0.001313713379,-0.008574003354,-0.009927227162,walking
357,1.55965328911e+18,0.09719388187,0.00597740896,0.009290378541,walking
358,1.55965328935e+18,0.0286770463,-0.008164518513,0.0410477221,walking
359,1.5596532896e+18,-0.05026922002,-0.001996596344,-0.009578872472,walking
360,1.55965328985e+18,-0.03267826885,-0.03261865303,-0.04059271887,walking
361,1.5596532901e+18,-0.006902688183,-0.01809085347,-0.01389991026,walking
362,1.55965329035e+18,0.02741914615,-0.03148503229,0.04641420394,walking
363,1.5596532906e+18,0.00628412934,0.009601486847,0.0925527066,walking
364,1.55965329085e+18,-0.0759088248,0.01610926539,0.0237497706,walking
365,1.5596532911e+18,0.01188332029,0.02254110016,0.07734428346,walking
366,1.55965329135e+18,0.8425599933,-0.4579915702,0.3666812778,walking
367,1.5596532916e+18,0.4110682011,-2.029446363,-1.279227972,walking
368,1.55965329185e+18,-1.17480135,-0.6309402585,-0.6603624225,walking
369,1.5596532921e+18,-1.806077242,1.865703583,1.884450316,walking
370,1.55965329235e+18,0.5592988729,-0.3596182764,-0.2201849818,walking
371,1.5596532926e+18,-0.01485004276,0.2714759111,0.2211850584,walking
372,1.55965329285e+18,-0.1447128952,0.1427680999,0.4525415897,walking
