,Time (s),X (rad/s),Y (rad/s),Z (rad/s),label
95,1.55965355956e+45,-1.082140684,-0.281609714,-0.4715667665,biking
96,1.55965355956e+45,0.7106797695,-1.245313406,0.3249338865,biking
97,1.55965355956e+45,0.4369062185,-1.180777788,-0.1954352558,biking
98,1.55965355956e+45,-0.3797810376,-0.4885285795,0.1115601584,biking
99,1.55965355956e+45,0.2277183086,0.5289362073,0.2980674803,biking
100,1.55965355956e+45,0.9812025428,-1.511400461,0.6711499095,biking
101,1.55965355956e+45,-0.285582453,-2.060194492,0.4393133521,biking
102,1.55965355956e+45,-0.5369229913,-0.1644928604,-0.3003392816,biking
103,1.55965355956e+45,0.5265761614,-1.26567173,0.3718831241,biking
104,1.55965355956e+45,0.676981926,-0.3634532392,0.3357431591,biking
105,1.55965355956e+45,-0.6662118435,0.511056304,-0.370999366,biking
106,1.55965355956e+45,0.355202049,-0.1451129913,-0.1457431912,biking
107,1.55965355956e+45,0.5415068865,0.2136350721,0.1028620228,biking
108,1.55965355956e+45,-0.7103262544,1.569764018,-0.1731846482,biking
109,1.55965355956e+45,-0.4914248586,0.06175305322,0.103297092,biking
110,1.55965355956e+45,0.6000781059,-1.66499114,0.3442074656,biking
111,1.55965355956e+45,0.1328933835,0.3414211869,-0.6104626656,biking
112,1.55965355956e+45,-0.7920139432,0.4222611189,-0.657030046,biking
113,1.55965355956e+45,0.2992574275,-2.035167694,0.9515690804,biking
114,1.55965355956e+45,-0.2276283205,-0.6261042953,0.1277204454,biking
115,1.55965355956e+45,0.7090869546,-0.5067316294,-0.06227239221,biking
116,1.55965355956e+45,-0.2348802686,0.3395278454,0.1213600487,biking
117,1.55965355956e+45,-0.2214550972,0.8616097569,-0.3762357831,biking
118,1.55965355956e+45,-0.0275740996,-0.1131152809,0.3246349096,biking
119,1.55965355956e+45,0.2508607805,0.2098385543,-0.2237401307,biking
120,1.55965355956e+45,-0.1244179085,0.3711042106,0.1328120679,biking
121,1.55965355956e+45,-0.05861196667,-0.6912475824,-0.3257190287,biking
122,1.55965355956e+45,0.1482252479,-0.1453471929,-0.2154929787,biking
123,1.55965355956e+45,-0.2612470984,0.306162715,-0.338737607,biking
124,1.55965355956e+45,0.5547783971,-0.3972943127,0.4552611709,biking
125,1.55965355956e+45,-0.4112642407,-0.1530574113,0.3143588603,biking
126,1.55965355956e+45,0.8302916884,0.3499642909,0.7044891119,biking
127,1.55965355956e+45,-0.1399158835,-0.3723169863,0.2243867218,biking
128,1.55965355956e+45,0.06320303679,0.3688029647,0.2006616294,biking
129,1.55965355956e+45,0.1465265453,-0.008976237848,0.2832736075,biking
130,1.55965355956e+45,-0.09527806938,-2.125122309,-0.4558241367,biking
131,1.55965355956e+45,0.5385434031,0.510305047,0.1754599661,biking
132,1.55965355956e+45,0.2179234773,-1.966216803,0.58629632,biking
133,1.55965355956e+45,0.2679943144,-0.767719388,0.3637875915,biking
134,1.55965355956e+45,-0.4047041237,-0.1692666709,-0.3579914868,biking
135,1.55965355956e+45,0.9389174581,0.800465405,0.02230967954,biking
136,1.55965355956e+45,0.1965745389,0.7733048201,0.1429203749,biking
137,1.55965355956e+45,-0.3080966771,-0.5401063561,0.4565608203,biking
138,1.55965355956e+45,-0.06828010827,-1.142001748,-0.1680279821,biking
139,1.55965355956e+45,-0.936457634,-0.2447775453,0.04452287406,biking
140,1.55965355956e+45,0.3792978227,-2.815008163,0.4713671207,biking
141,1.55965355956e+45,-0.2299248427,0.2555630803,-0.2164991945,biking
142,1.55965355956e+45,0.3195078373,0.4121157527,-0.09613327682,biking
143,1.55965355956e+45,1.718537092,0.1536659449,0.5055086017,biking
144,1.55965355956e+45,-0.6914592385,-0.1788834184,0.2509378791,biking
145,1.55965355956e+45,0.03567370027,0.7075157762,-0.1268150508,biking
146,1.55965355956e+45,-0.377289921,0.3149990439,0.6670070887,biking
147,1.55965355956e+45,0.1266190857,-1.105597019,0.2854658663,biking
148,1.55965355956e+45,-0.1733036637,0.1683722436,-0.1125849485,biking
149,1.55965355956e+45,-0.3455893099,0.73616606,-0.2117776573,biking
150,1.55965355956e+45,-0.7137761712,-0.0180044882,0.335875988,biking
151,1.55965355956e+45,-0.1039130241,-1.06724143,0.4372434914,biking
152,1.55965355956e+45,0.1562165916,0.6258470416,-0.3600873351,biking
153,1.55965355956e+45,-0.06328075379,-0.2379407734,0.03440969437,biking
154,1.55965355956e+45,0.2570356131,0.05512087792,-0.2414617687,biking
155,1.55965355956e+45,-0.6276263595,0.3825016916,0.306175679,biking
156,1.55965355956e+45,-0.4981217384,-1.573206186,0.0392773971,biking
157,1.55965355956e+45,0.02362193353,0.4675989151,0.0280531235,biking
158,1.55965355956e+45,-0.27474159,0.3802946508,0.180335328,biking
159,1.55965355956e+45,-0.1941075027,-0.1972888559,-0.1436029375,biking
160,1.55965355956e+45,0.5165804029,0.09088487178,0.3078233302,biking
161,1.55965355956e+45,-0.2776728272,0.2170101255,-0.20129399,biking
162,1.55965355956e+45,-0.224218443,0.2189985663,0.334149152,biking
163,1.55965355956e+45,-0.170196563,0.27434057,-0.2347691804,biking
164,1.55965355956e+45,-0.3129969835,0.1599024087,0.003264355473,biking
165,1.55965355956e+45,0.2519333661,-0.5294491649,0.16675134,biking
166,1.55965355956e+45,0.4303283393,-0.4007661939,-0.4720924497,biking
167,1.55965355956e+45,0.4460789561,0.1995247453,0.1393527836,biking
168,1.55965355956e+45,0.2385776192,0.006623617373,-0.1778670251,biking
169,1.55965355956e+45,-0.03647771478,0.04549980536,-0.119347021,biking
170,1.55965355956e+45,-0.1889849007,-0.08980766684,0.04557151347,biking
171,1.55965355956e+45,-0.5101296902,-0.475127846,0.002692847513,biking
172,1.55965355956e+45,0.2179807574,-0.1698965132,-0.2150299549,biking
173,1.55965355956e+45,-0.1288457066,0.1655374914,0.1165992022,biking
174,1.55965355956e+45,0.1473274529,-0.6521535516,0.02548508905,biking
175,1.55965355956e+45,0.06692190468,-0.0833812058,-0.1850477457,biking
176,1.55965355956e+45,-0.04949380457,-0.02047470957,0.248513341,biking
177,1.55965355956e+45,0.1293167621,0.4427092969,0.04503722116,biking
178,1.55965355956e+45,0.1387514174,0.1524872482,0.01561574452,biking
179,1.55965355956e+45,0.02077920549,-0.3598013818,-0.1167472377,biking
180,1.55965355956e+45,0.05596497282,-0.3456944227,-0.2294847965,biking
181,1.55965355956e+45,-0.3928608596,-0.3196962774,0.08799444884,biking
182,1.55965355956e+45,0.6031348705,-0.1809765995,-0.1050398052,biking
183,1.55965355956e+45,-0.1421851367,0.2339841127,-0.158584252,biking
184,1.55965355956e+45,-0.4464331865,-0.1845643967,0.29280743,biking
185,1.55965355956e+45,0.02074801177,0.003757067956,-0.1754162908,biking
186,1.55965355956e+45,-0.8042386174,0.863835454,-0.1033471897,biking
187,1.55965355956e+45,-0.4038194418,0.3743125796,0.03394281864,biking
188,1.55965355956e+45,-0.3503399491,-0.3957256377,-0.2088074833,biking
189,1.55965355956e+45,0.3158988357,0.4821661115,0.3105519414,biking
190,1.55965355956e+45,-1.032276273,0.2084387243,0.718585968,biking
191,1.55965355956e+45,-0.04629859701,0.2615040243,-0.08775512129,biking
192,1.55965355956e+45,0.113432385,0.1173383221,-0.4183567762,biking
193,1.55965355956e+45,-0.4356573224,0.03826032951,0.3285455108,biking
194,1.55965355956e+45,-0.3799758852,-0.08383591473,0.1449022293,biking
195,1.55965355956e+45,0.3125665784,0.3476345837,-0.114332445,biking
196,1.55965355956e+45,-0.06706865877,0.3435988426,-0.144407779,biking
197,1.55965355956e+45,0.01047041547,-0.2697057128,-0.1323771924,biking
198,1.55965355956e+45,0.2028889358,0.3478490114,0.2504175007,biking
199,1.55965355956e+45,-0.08986544609,0.1975352466,0.1480586231,biking
200,1.55965355956e+45,0.2207427025,-0.1306509078,-0.3009105325,biking
201,1.55965355956e+45,-0.2018880993,-0.06616675109,0.459002912,biking
202,1.55965355956e+45,-0.3302562833,-0.1869684309,-0.3001851439,biking
203,1.55965355956e+45,-0.3282424212,0.131908983,-0.00636374671,biking
204,1.55965355956e+45,-0.0809674412,-0.8092004061,-0.2864629626,biking
205,1.55965355956e+45,0.02727059834,0.4430719018,0.06788460165,biking
206,1.55965355956e+45,-0.07252667844,-0.01534143556,0.2566094398,biking
207,1.55965355956e+45,-0.09036967903,-1.153199196,-0.4799403846,biking
208,1.55965355956e+45,0.02393883467,0.2098604739,-0.06179024279,biking
209,1.55965355956e+45,0.9349809885,0.2575345635,0.05308934674,biking
210,1.55965355956e+45,-0.1668720394,-0.09997587651,-0.1138467491,biking
211,1.55965355956e+45,0.08359238505,0.2885146141,0.06539197266,biking
212,1.55965355956e+45,0.4992631674,-0.7531918883,-0.2646740675,biking
213,1.55965355956e+45,0.1840137094,0.4433820546,-0.002294306643,biking
214,1.55965355956e+45,1.026717067,-0.3421325386,-0.1407479793,biking
215,1.55965355956e+45,-0.4061179757,0.4808953106,0.00897166878,biking
216,1.55965355956e+45,-0.04474422336,-0.3879740536,0.0175364539,biking
217,1.55965355956e+45,0.3115941584,-0.420599699,-0.2453800142,biking
218,1.55965355956e+45,0.01721273549,0.8462204933,0.246185407,biking
219,1.55965355956e+45,-0.0777798295,-0.1335501373,-0.1318360716,biking
220,1.55965355956e+45,-0.2779102027,-0.2148952037,0.2287575603,biking
221,1.55965355956e+45,0.05001724139,-0.4626420736,-0.242173925,biking
222,1.55965355956e+45,0.2257347852,0.1922158003,0.05055518448,biking
223,1.55965355956e+45,-0.3328894079,0.4477562904,0.2006976455,biking
224,1.55965355956e+45,-0.01845504716,-0.2321826667,0.04677664489,biking
225,1.55965355956e+45,-0.03125667572,-0.07868465036,-0.1271005273,biking
226,1.55965355956e+45,0.5113844872,-0.1169113591,-0.1606632769,biking
227,1.55965355956e+45,0.3412584066,0.1829953492,-0.004864713177,biking
228,1.55965355956e+45,0.33810848,0.1002588496,-0.1203178912,biking
229,1.55965355956e+45,-0.1639924198,-0.08912248164,0.005111813545,biking
230,1.55965355956e+45,-0.4462622702,-0.05594651774,-0.0212910641,biking
231,1.55965355956e+45,-0.002054109238,-0.4103353024,0.0346160531,biking
232,1.55965355956e+45,0.25208655,0.1626669765,0.03536546603,biking
233,1.55965355956e+45,-0.3457958996,0.6561611891,-0.07327852398,biking
234,1.55965355956e+45,-0.6280648708,-0.02238072082,0.4574114382,biking
235,1.55965355956e+45,0.6179842949,-0.8483644724,-0.1742281616,biking
236,1.55965355956e+45,0.01964247786,0.6597546935,-0.8726356626,biking
237,1.55965355956e+45,0.1606280953,-0.2709957957,0.2122180611,biking
238,1.55965355956e+45,0.09925205261,0.2868678868,0.5135544538,biking
239,1.55965355956e+45,-0.9031777978,1.66320312,-0.4648064971,biking
240,1.55965355956e+45,-0.07656850666,-0.4290356338,-0.1122575179,biking
241,1.55965355956e+45,0.2914956808,-0.4417761564,0.1327444464,biking
242,1.55965355956e+45,0.4164850414,0.8302620053,-0.02603572607,biking
243,1.55965355956e+45,-0.08888833225,-0.4563972354,0.1945414096,biking
244,1.55965355956e+45,0.5316446424,-0.3017531931,-0.09364779294,biking
245,1.55965355956e+45,-0.05525941402,0.4650412798,-0.4763415456,biking
246,1.55965355956e+45,0.03328790143,0.2218610644,0.1520998031,biking
247,1.55965355956e+45,-0.3600857854,0.6204046011,0.3586289585,biking
248,1.55965355956e+45,-0.1621247828,-1.266015172,-0.02519244701,biking
249,1.55965355956e+45,-0.1644320339,0.189459458,-0.3343727589,biking
250,1.55965355956e+45,-0.5791727304,0.7710703015,0.2830309868,biking
251,1.55965355956e+45,-0.1152737811,-1.461914539,-0.01014152728,biking
252,1.55965355956e+45,0.7396392822,1.613871455,-0.7942166924,biking
253,1.55965355956e+45,-0.3065717816,0.2939253151,0.09919351339,biking
254,1.55965355956e+45,0.8556936979,-1.042333245,-0.04095683619,biking
255,1.55965355956e+45,-0.07407455891,0.1022843644,-0.3811368644,biking
256,1.55965355956e+45,0.6417096853,0.1383148581,0.1384565085,biking
257,1.55965355956e+45,-0.5197732449,0.2784677446,0.3421230912,biking
258,1.55965355956e+45,-0.5100147724,-0.6278163791,0.2673579752,biking
259,1.55965355956e+45,0.2039885372,-0.8186115026,0.1167549714,biking
260,1.55965355956e+45,-0.08184115589,0.1894776821,-0.2517559826,biking
261,1.55965355956e+45,-0.1378809214,0.6188408732,0.383547008,biking
262,1.55965355956e+45,-0.1348192841,-0.07755461335,0.4658181965,biking
263,1.55965355956e+45,0.8304677606,-0.2129133493,-0.4856609106,biking
264,1.55965355956e+45,-0.06509612501,0.1140193418,0.001369025558,biking
265,1.55965355956e+45,0.7487018108,0.5245915651,-0.1092734188,biking
266,1.55965355956e+45,-0.9879626632,0.5464100838,0.1022939011,biking
267,1.55965355956e+45,0.1449688226,-0.4170911908,0.1985697746,biking
268,1.55965355956e+45,-0.5903755426,0.4138478935,0.02497011423,biking
269,1.55965355956e+45,0.1119199321,0.3523946106,-0.03079716861,biking
270,1.55965355956e+45,0.06185221672,0.3188924491,-0.7901016474,biking
271,1.55965355956e+45,-0.1286189258,0.4379330873,0.1663137376,biking
272,1.55965355956e+45,0.462215215,-0.3736759126,0.1392937899,biking
273,1.55965355956e+45,0.3014785349,-0.3940711915,0.09436146915,biking
274,1.55965355956e+45,-0.08588414639,0.1845222563,-0.1192674786,biking
275,1.55965355956e+45,-0.3203704655,-0.1494627744,-0.09359676391,biking
276,1.55965355956e+45,0.1913230568,-0.2378707826,0.4018740356,biking
277,1.55965355956e+45,0.9571313262,0.3115560412,-0.5747212768,biking
278,1.55965355956e+45,0.2648648918,-0.3068614602,-0.1259205639,biking
279,1.55965355956e+45,0.4044346809,0.09266477078,-0.256038636,biking
280,1.55965355956e+45,-0.6257916093,0.7292827368,0.6274405718,biking
281,1.55965355956e+45,-0.07943257689,-0.6858198047,-0.01812339947,biking
282,1.55965355956e+45,0.370403111,0.07284174114,-0.1876363456,biking
283,1.55965355956e+45,-0.3974764943,1.43227756,0.0124796927,biking
284,1.55965355956e+45,0.125311479,-0.3503130376,0.1393428892,biking
285,1.55965355956e+45,-0.5562810898,0.3413401842,-0.2530081868,biking
286,1.55965355956e+45,0.04922545329,-0.007907813415,-0.1873874366,biking
287,1.55965355956e+45,0.03144314513,0.4589392841,-0.03737695515,biking
288,1.55965355956e+45,-0.2789434493,0.1594068706,-0.03421018273,biking
289,1.55965355956e+45,-0.46201998,-0.262870729,0.4878595769,biking
290,1.55965355956e+45,0.6250808835,-0.8252759576,-0.5128420591,biking
291,1.55965355956e+45,-0.1829536557,0.2733704746,0.08169612288,biking
292,1.55965355956e+45,0.3850821555,-0.02966634557,-0.1245896146,biking
293,1.55965355956e+45,-0.3601717651,-0.4266906679,0.1033684462,biking
294,1.55965355956e+45,-0.2506792545,-0.8695733547,-0.1607304066,biking
295,1.55965355956e+45,0.2325767726,0.90416646,0.1038290262,biking
296,1.55965355956e+45,-0.2309943438,0.03018118814,-0.03460900858,biking
297,1.55965355956e+45,-0.1742658317,0.393563211,-0.2121609151,biking
298,1.55965355956e+45,-0.6305506825,-0.7520651221,0.4082933962,biking
299,1.55965355956e+45,0.8592995405,0.6258792877,-0.7713974118,biking
300,1.55965355956e+45,-1.216796756,0.5373144746,0.5320180058,biking
301,1.55965355956e+45,0.2219268829,-0.8821744323,-0.01246012375,biking
302,1.55965355956e+45,0.07056421041,0.2275217474,0.02830538899,biking
303,1.55965355956e+45,-0.3904023767,0.1018963903,0.4204045832,biking
304,1.55965355956e+45,-0.2424734384,-0.2993310392,-0.0905508697,biking
305,1.55965355956e+45,-0.2807054222,0.1122424677,0.2181816995,biking
306,1.55965355956e+45,-0.01230271347,0.08428681642,-0.003546016291,biking
307,1.55965355956e+45,-0.015307175,0.3564221859,0.3275321126,biking
308,1.55965355956e+45,0.455856353,0.4235628843,-0.5037075877,biking
309,1.55965355956e+45,-0.3243727982,-0.1360196471,-0.2173160017,biking
310,1.55965355956e+45,0.07284080237,0.4725089073,0.09813074768,biking
311,1.55965355956e+45,-0.01104926784,0.07978352904,0.06824304163,biking
312,1.55965355956e+45,0.01262957975,-0.6321718097,-0.3274303079,biking
313,1.55965355956e+45,-0.5711237788,0.7329423428,0.4633430839,biking
314,1.55965355956e+45,0.8802454472,-1.201443315,0.04770778492,biking
315,1.55965355956e+45,-0.195024699,-0.7286390066,0.08768624067,biking
316,1.55965355956e+45,0.4312523007,0.01301413309,-0.5495358706,biking
317,1.55965355956e+45,0.2581303418,0.5426838994,0.0687373504,biking
318,1.55965355956e+45,-0.5400928259,-0.2162696421,0.2645488083,biking
319,1.55965355956e+45,0.4218118489,-0.663882494,-0.4076694846,biking
320,1.55965355956e+45,-0.07640221715,0.909047544,-0.2497147173,biking
321,1.55965355956e+45,0.04034392908,0.6589818597,0.1909402013,biking
322,1.55965355956e+45,-0.1995661706,-0.1792497486,-0.2901269794,biking
323,1.55965355956e+45,-0.3025147915,-0.4371368885,0.02868344076,biking
324,1.55965355956e+45,-0.1818448007,-0.2557533681,0.0766922757,biking
325,1.55965355956e+45,0.2413583845,0.3945406675,0.4421680868,biking
326,1.55965355956e+45,0.1064947918,-0.1265722811,-0.1563974917,biking
327,1.55965355956e+45,-0.5531032681,0.2719907463,0.01559229661,biking
328,1.55965355956e+45,0.5239531398,-0.04969793931,0.02139455266,biking
329,1.55965355956e+45,0.1960710287,0.4812059104,-0.1755665094,biking
330,1.55965355956e+45,-0.8164968491,0.02884586155,-0.1604173779,biking
331,1.55965355956e+45,0.4789524376,-0.7708043456,-0.3290324211,biking
332,1.55965355956e+45,-0.4009818435,0.5911869407,0.2718808353,biking
333,1.55965355956e+45,0.4076083601,-0.2082803547,0.1317363381,biking
334,1.55965355956e+45,-0.2284401208,-0.03600599617,-0.1869003028,biking
335,1.55965355956e+45,0.2923900783,0.2198761553,-0.5206820965,biking
336,1.55965355956e+45,-0.4867509604,0.3612523377,0.2744685709,biking
337,1.55965355956e+45,-0.2900178432,-0.2770641148,0.3608413041,biking
338,1.55965355956e+45,0.1971247643,-0.5969914794,0.03283992782,biking
339,1.55965355956e+45,-0.05254551768,0.408796072,0.03404420987,biking
340,1.55965355956e+45,0.01400406379,0.3304415643,0.02029143833,biking
341,1.55965355956e+45,-0.2625972033,0.1439683139,0.1107974797,biking
342,1.55965355956e+45,-0.7064878941,-0.8831675649,-0.1366716027,biking
343,1.55965355956e+45,0.1015119255,-0.04691693187,0.2040956914,biking
344,1.55965355956e+45,-0.1052490398,0.2551100552,-0.3441407084,biking
345,1.55965355956e+45,-0.2589769065,-0.01749452576,0.224436149,biking
346,1.55965355956e+45,0.09349833429,0.266486913,0.08225731552,biking
347,1.55965355956e+45,0.1656799316,-0.1292881966,-0.1318332255,biking
348,1.55965355956e+45,-0.1984653324,0.2705820501,0.1761268228,biking
349,1.55965355956e+45,0.04435335472,0.2901223898,-0.3146620989,biking
350,1.55965355956e+45,-0.4126319289,-0.0149551332,0.3937676847,biking
351,1.55965355956e+45,0.2709546387,-0.7696428299,-0.1696092635,biking
352,1.55965355956e+45,0.240588516,0.6450295448,-0.06581947207,biking
353,1.55965355956e+45,0.1961516589,-0.3312954605,-0.2585816681,biking
354,1.55965355956e+45,-0.3956133723,0.4590066373,0.266179055,biking
355,1.55965355956e+45,0.4151279628,-0.904489398,0.2426837087,biking
356,1.55965355956e+45,0.07435490936,-0.1197702587,-0.1890325695,biking
357,1.55965355956e+45,-0.2416802198,0.2328312248,-0.004649515264,biking
358,1.55965355956e+45,-0.1647037864,-0.246867612,-0.1145114899,biking
359,1.55965355956e+45,0.3259341717,-0.6586909294,0.6444776058,biking
360,1.55965355956e+45,0.1935080886,-0.7054739594,-0.05856488645,biking
361,1.55965355956e+45,0.1867916137,-0.2706750929,-0.6073765755,biking
362,1.55965355956e+45,0.8561249971,0.2068484724,-0.1739689559,biking
363,1.55965355956e+45,-0.109113954,-0.7406671047,0.05170388892,biking
364,1.55965355956e+45,0.03882114217,0.4283414781,0.2723389268,biking
365,1.55965355956e+45,0.4100072384,-0.8114141822,-0.1667516083,biking
366,1.55965355956e+45,-0.3610920906,0.4874201119,0.3062798679,biking
367,1.55965355956e+45,0.4841344357,-0.03212251514,-0.1043961123,biking
368,1.55965355956e+45,-0.02494425699,0.329992801,0.2787592411,biking
369,1.55965355956e+45,-0.3343473077,-0.1112425327,0.3065863848,biking
370,1.55965355956e+45,0.3280295432,-0.4037171304,-0.34558478,biking
371,1.55965355956e+45,0.2751974761,1.117629051,-0.06704648584,biking
372,1.55965355956e+45,-0.06967313588,-0.04446670413,-0.3924231231,biking
373,1.55965355956e+45,-0.5685458779,0.6036480069,0.04122745991,biking
