,Time (s),X (hPa)
90,1.5596532925e+18,1010.041962
91,1.55965329354e+18,1010.041962
92,1.55965329458e+18,1010.037766
93,1.55965329562e+18,1010.033722
94,1.55965329666e+18,1010.030136
95,1.55965329769e+18,1010.027924
96,1.55965329873e+18,1010.027924
97,1.55965329977e+18,1010.029221
98,1.55965330081e+18,1010.029221
99,1.55965330185e+18,1010.028687
100,1.55965330289e+18,1010.026321
101,1.55965330392e+18,1010.024338
102,1.55965330496e+18,1010.018997
103,1.559653306e+18,1010.017548
104,1.55965330704e+18,1010.017548
105,1.55965330808e+18,1010.018463
106,1.55965330912e+18,1010.020447
107,1.55965331015e+18,1010.024033
108,1.55965331119e+18,1010.024338
109,1.55965331223e+18,1010.024033
110,1.55965331327e+18,1010.023956
111,1.55965331431e+18,1010.02121
112,1.55965331535e+18,1010.016708
113,1.55965331639e+18,1010.012894
114,1.55965331742e+18,1010.009689
115,1.55965331846e+18,1010.008316
116,1.5596533195e+18,1010.003586
117,1.55965332054e+18,1010.003586
118,1.55965332158e+18,1010.00351
119,1.55965332262e+18,1010.003052
120,1.55965332365e+18,1010.001144
121,1.55965332469e+18,1009.999924
122,1.55965332573e+18,1009.999084
123,1.55965332677e+18,1009.998016
124,1.55965332781e+18,1009.997177
125,1.55965332884e+18,1009.997177
126,1.55965332988e+18,1009.997253
127,1.55965333092e+18,1009.997253
128,1.55965333196e+18,1009.996262
129,1.55965333299e+18,1009.996033
130,1.55965333403e+18,1009.993744
131,1.55965333507e+18,1009.991531
132,1.55965333611e+18,1009.990387
133,1.55965333715e+18,1009.989548
134,1.55965333818e+18,1009.987259
135,1.55965333922e+18,1009.985504
136,1.55965334026e+18,1009.982147
137,1.5596533413e+18,1009.980392
138,1.55965334234e+18,1009.980392
139,1.55965334338e+18,1009.984055
140,1.55965334441e+18,1009.989548
141,1.55965334545e+18,1009.994278
142,1.55965334649e+18,1009.994659
143,1.55965334753e+18,1009.994278
144,1.55965334857e+18,1009.992447
145,1.55965334961e+18,1009.986877
146,1.55965335064e+18,1009.981079
147,1.55965335168e+18,1009.979095
148,1.55965335272e+18,1009.978333
149,1.55965335376e+18,1009.977493
150,1.5596533548e+18,1009.975128
151,1.55965335584e+18,1009.975128
152,1.55965335688e+18,1009.975128
153,1.55965335791e+18,1009.974365
154,1.55965335895e+18,1009.969025
155,1.55965335999e+18,1009.963989
156,1.55965336103e+18,1009.957047
157,1.55965336207e+18,1009.952164
158,1.55965336311e+18,1009.948273
159,1.55965336414e+18,1009.948196
160,1.55965336518e+18,1009.948196
161,1.55965336622e+18,1009.948196
162,1.55965336726e+18,1009.94751
163,1.5596533683e+18,1009.946518
164,1.55965336934e+18,1009.946518
165,1.55965337037e+18,1009.948273
166,1.55965337141e+18,1009.950256
167,1.55965337245e+18,1009.95079
168,1.55965337349e+18,1009.952011
169,1.55965337453e+18,1009.952011
170,1.55965337556e+18,1009.950638
171,1.5596533766e+18,1009.950485
172,1.55965337764e+18,1009.950485
173,1.55965337868e+18,1009.950562
174,1.55965337972e+18,1009.950562
175,1.55965338075e+18,1009.951096
176,1.55965338179e+18,1009.950562
177,1.55965338283e+18,1009.950562
178,1.55965338387e+18,1009.948807
179,1.55965338491e+18,1009.942169
180,1.55965338594e+18,1009.941254
181,1.55965338698e+18,1009.93988
182,1.55965338802e+18,1009.93988
183,1.55965338906e+18,1009.940109
184,1.5596533901e+18,1009.943466
185,1.55965339113e+18,1009.945068
186,1.55965339217e+18,1009.947815
187,1.55965339321e+18,1009.948578
188,1.55965339425e+18,1009.949875
189,1.55965339529e+18,1009.95163
190,1.55965339633e+18,1009.95163
191,1.55965339737e+18,1009.948425
192,1.55965339841e+18,1009.946136
193,1.55965339945e+18,1009.945831
194,1.55965340048e+18,1009.945831
195,1.55965340152e+18,1009.948959
196,1.55965340256e+18,1009.95163
197,1.5596534036e+18,1009.955215
198,1.55965340464e+18,1009.957581
199,1.55965340567e+18,1009.957581
200,1.55965340671e+18,1009.957352
201,1.55965340775e+18,1009.955673
202,1.55965340879e+18,1009.954529
203,1.55965340983e+18,1009.954376
204,1.55965341087e+18,1009.954453
205,1.55965341191e+18,1009.954453
206,1.55965341294e+18,1009.954834
207,1.55965341398e+18,1009.954834
208,1.55965341502e+18,1009.954529
209,1.55965341606e+18,1009.95285
210,1.5596534171e+18,1009.950638
211,1.55965341813e+18,1009.950638
212,1.55965341917e+18,1009.949722
213,1.55965342021e+18,1009.951324
214,1.55965342125e+18,1009.949722
215,1.55965342229e+18,1009.949722
216,1.55965342333e+18,1009.948502
217,1.55965342436e+18,1009.946594
218,1.5596534254e+18,1009.946594
219,1.55965342644e+18,1009.946594
220,1.55965342748e+18,1009.947052
221,1.55965342852e+18,1009.947891
222,1.55965342956e+18,1009.950867
223,1.55965343059e+18,1009.950867
224,1.55965343163e+18,1009.950562
225,1.55965343267e+18,1009.949341
226,1.55965343371e+18,1009.949036
227,1.55965343475e+18,1009.949036
228,1.55965343579e+18,1009.949036
229,1.55965343682e+18,1009.949188
230,1.55965343786e+18,1009.948502
231,1.5596534389e+18,1009.94606
232,1.55965343994e+18,1009.945679
233,1.55965344098e+18,1009.945679
234,1.55965344201e+18,1009.945602
235,1.55965344305e+18,1009.945602
236,1.55965344409e+18,1009.946671
237,1.55965344513e+18,1009.946671
