"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.882665500E1,-3.194969177E1,-1.119873047E0,-2.475463867E1
9.907619700E1,-3.210281372E1,-1.210983276E0,-2.459301758E1
9.932577000E1,-3.234445190E1,-1.132736206E0,-2.468353271E1
9.957534300E1,-3.235911560E1,-1.123077393E0,-2.454864502E1
9.982488821E1,-3.221975708E1,-1.349624634E0,-2.493225098E1
1.000744612E2,-3.230363464E1,-1.319107056E0,-2.458642578E1
1.003240332E2,-3.208638000E1,-1.484313965E0,-2.476275635E1
1.005736062E2,-3.208403015E1,-1.481307983E0,-2.459613037E1
1.008231326E2,-3.223722839E1,-1.498229980E0,-2.507623291E1
1.010727056E2,-3.202276611E1,-1.322479248E0,-2.488903809E1
1.013222786E2,-3.218467712E1,-1.357437134E0,-2.465454102E1
1.015718516E2,-3.213836670E1,-1.343948364E0,-2.493518066E1
1.018213997E2,-3.222659302E1,-1.173019409E0,-2.468786621E1
1.020709727E2,-3.218952942E1,-1.076766968E0,-2.485192871E1
1.023205448E2,-3.253964233E1,-1.524337769E0,-2.443060303E1
1.025701178E2,-3.220980835E1,-1.347625732E0,-2.459136963E1
1.028196415E2,-3.217741394E1,-1.522949219E0,-2.501641846E1
1.030692145E2,-3.212945557E1,-1.363189697E0,-2.455816650E1
1.033187875E2,-3.229890442E1,-1.284301758E0,-2.486651611E1
1.035683605E2,-3.215318298E1,-1.306457520E0,-2.476092529E1
1.038179208E2,-3.216818237E1,-1.088806152E0,-2.491082764E1
1.040674938E2,-3.251716614E1,-1.393051147E0,-2.484863281E1
1.043170658E2,-3.223115540E1,-1.522216797E0,-2.486462402E1
1.045666388E2,-3.219227600E1,-1.342788696E0,-2.476025391E1
1.048161620E2,-3.251448059E1,-1.030853271E0,-2.476452637E1
1.050657350E2,-3.263114929E1,-1.393264771E0,-2.481433105E1
1.053153080E2,-3.224647522E1,-1.312957764E0,-2.466296387E1
1.055648810E2,-3.197357178E1,-1.359069824E0,-2.475000000E1
1.058144081E2,-3.215829468E1,-1.094757080E0,-2.451104736E1
1.060639811E2,-3.207131958E1,-1.115890503E0,-2.473291016E1
1.063135531E2,-3.168092346E1,-1.346862793E0,-2.492816162E1
1.065631261E2,-3.189160156E1,-1.324020386E0,-2.484375000E1
1.068126748E2,-3.187652588E1,-1.345520020E0,-2.507446289E1
1.070622478E2,-3.193762207E1,-1.388061523E0,-2.483508301E1
1.073118208E2,-3.186538696E1,-1.431350708E0,-2.451837158E1
1.075613938E2,-3.200256348E1,-1.419082642E0,-2.495031738E1
1.078109170E2,-3.218699646E1,-1.656356812E0,-2.481909180E1
1.080604900E2,-3.234403992E1,-1.283676147E0,-2.472314453E1
1.083100620E2,-3.194227600E1,-1.468826294E0,-2.478918457E1
1.085596350E2,-3.185310364E1,-1.548187256E0,-2.459716797E1
1.088091941E2,-3.241195679E1,-1.557357788E0,-2.483673096E1
1.090587671E2,-3.229519653E1,-1.752212524E0,-2.484942627E1
1.093083401E2,-3.202380371E1,-1.390243530E0,-2.492053223E1
1.095579131E2,-3.218151855E1,-1.299880981E0,-2.480346680E1
1.098074366E2,-3.218099976E1,-1.427124023E0,-2.463916016E1
1.100570096E2,-3.202548218E1,-1.484939575E0,-2.482818604E1
1.103065816E2,-3.188400269E1,-1.333374023E0,-2.472344971E1
1.105561546E2,-3.228849792E1,-1.430007935E0,-2.464483643E1
1.108056930E2,-3.210459900E1,-1.035415649E0,-2.450378418E1
1.110552660E2,-3.228613281E1,-1.219772339E0,-2.475836182E1
1.113048390E2,-3.205496216E1,-1.674667358E0,-2.486413574E1
1.115544120E2,-3.216351318E1,-1.393493652E0,-2.488946533E1
1.118039684E2,-3.194990540E1,-1.482360840E0,-2.485595703E1
1.120535414E2,-3.191387939E1,-1.571319580E0,-2.452484131E1
1.123031134E2,-3.193038940E1,-1.488723755E0,-2.442010498E1
1.125526864E2,-3.222155762E1,-1.473052979E0,-2.476586914E1
1.128022033E2,-3.198638916E1,-1.361373901E0,-2.463623047E1
1.130517763E2,-3.217048645E1,-1.521636963E0,-2.455474854E1
1.133013493E2,-3.228514099E1,-1.238510132E0,-2.486267090E1
1.135509223E2,-3.218463135E1,-1.524566650E0,-2.486010742E1
1.138004766E2,-3.192027283E1,-1.160156250E0,-2.477905273E1
1.140500496E2,-3.237606812E1,-1.287475586E0,-2.475561523E1
1.142996216E2,-3.197996521E1,-1.455444336E0,-2.480261230E1
1.145491946E2,-3.210273743E1,-1.377746582E0,-2.458428955E1
1.147987386E2,-3.194880676E1,-1.481567383E0,-2.481237793E1
1.150483116E2,-3.218186951E1,-1.345703125E0,-2.477447510E1
1.152978846E2,-3.217997742E1,-1.283081055E0,-2.468469238E1
1.155474576E2,-3.234100342E1,-1.139694214E0,-2.436370850E1
1.157970080E2,-3.173529053E1,-1.187927246E0,-2.467059326E1
1.160465510E2,-3.189805603E1,-1.287277222E0,-2.448272705E1
1.162961230E2,-3.364274597E1,-1.041885376E0,-2.466198730E1
1.165456960E2,-3.210041809E1,-1.172119141E0,-2.449725342E1
1.167952776E2,-3.197080994E1,-1.277725220E0,-2.481433105E1
1.170448196E2,-3.203894043E1,-1.530441284E0,-2.473754883E1
1.172943926E2,-3.215727234E1,-1.295211792E0,-2.450793457E1
1.175439656E2,-3.217317200E1,-1.472610474E0,-2.462225342E1
1.177935179E2,-3.203932190E1,-1.429046631E0,-2.469360352E1
1.180430609E2,-3.184419250E1,-1.510147095E0,-2.452087402E1
1.182926329E2,-3.238325500E1,-1.267837524E0,-2.464190674E1
1.185422059E2,-3.189343262E1,-1.436645508E0,-2.465118408E1
1.187917800E2,-3.250859070E1,-1.461288452E0,-2.456811523E1
1.190413530E2,-3.212196350E1,-1.244842529E0,-2.445581055E1
1.192908950E2,-3.254116821E1,-1.548736572E0,-2.440332031E1
1.195404680E2,-3.219647217E1,-1.349838257E0,-2.444055176E1
1.197900336E2,-3.218530273E1,-1.250595093E0,-2.451062012E1
1.200396066E2,-3.222389221E1,-1.069717407E0,-2.478808594E1
1.202891486E2,-3.216998291E1,-1.065994263E0,-2.482220459E1
1.205387216E2,-3.220062256E1,-1.251434326E0,-2.406579590E1
1.207882908E2,-3.204429626E1,-1.467269897E0,-2.414892578E1
1.210378638E2,-3.194854736E1,-1.491271973E0,-2.461083984E1
1.212874058E2,-3.185462952E1,-1.158538818E0,-2.469360352E1
1.215369788E2,-3.216520691E1,-1.092987061E0,-2.456115723E1
1.217865636E2,-3.176608276E1,-1.319381714E0,-2.462322998E1
1.220361366E2,-3.223886108E1,-1.236175537E0,-2.454803467E1
1.222857096E2,-3.183140564E1,-1.256790161E0,-2.461096191E1
1.225352516E2,-3.201734924E1,-1.548019409E0,-2.436114502E1
1.227848070E2,-3.187286377E1,-1.313690186E0,-2.471325684E1
1.230343800E2,-3.183699036E1,-1.212722778E0,-2.482440186E1
1.232839520E2,-3.230848694E1,-1.723541260E0,-2.439453125E1
1.235334950E2,-3.219425964E1,-1.431838989E0,-2.450231934E1
1.237830736E2,-3.211849976E1,-1.557800293E0,-2.469677734E1
1.240326466E2,-3.221708679E1,-1.341201782E0,-2.449224854E1
1.242822196E2,-3.218849182E1,-1.271392822E0,-2.473706055E1
1.245317926E2,-3.258850098E1,-1.280609131E0,-2.463208008E1
1.247813387E2,-3.229287720E1,-1.420074463E0,-2.453283691E1
1.250309118E2,-3.222062683E1,-1.275619507E0,-2.449981689E1
1.252804838E2,-3.260995483E1,-1.433837891E0,-2.453417969E1
1.255300568E2,-3.201420593E1,-1.376876831E0,-2.448065186E1
1.257795731E2,-3.189424133E1,-1.068603516E0,-2.451812744E1
1.260291461E2,-3.233468628E1,-1.151138306E0,-2.440435791E1
1.262787191E2,-3.197183228E1,-1.508911133E0,-2.436169434E1
1.265282921E2,-3.198133850E1,-1.515594482E0,-2.468304443E1
1.267778395E2,-3.217460632E1,-1.114547729E0,-2.427587891E1
1.270274125E2,-3.198898315E1,-1.484436035E0,-2.448638916E1
1.272769845E2,-3.191737366E1,-1.310104370E0,-2.423413086E1
1.275265575E2,-3.223017883E1,-1.500595093E0,-2.454614258E1
1.277761141E2,-3.190583801E1,-1.396591187E0,-2.437487793E1
1.280256561E2,-3.241589355E1,-1.231857300E0,-2.450842285E1
1.282752291E2,-3.200936890E1,-1.360687256E0,-2.435632324E1
1.285248021E2,-3.221473694E1,-1.482406616E0,-2.450048828E1
1.287743781E2,-3.224349976E1,-1.225936890E0,-2.444885254E1
1.290239211E2,-3.221308899E1,-1.494750977E0,-2.449688721E1
1.292734931E2,-3.190614319E1,-1.492462158E0,-2.457275391E1
1.295230661E2,-3.200057983E1,-1.486907959E0,-2.447619629E1
1.297726375E2,-3.221998596E1,-1.389144897E0,-2.468518066E1
1.300222105E2,-3.186071777E1,-1.722015381E0,-2.485205078E1
1.302717525E2,-3.215203857E1,-1.005432129E0,-2.463629150E1
1.305213255E2,-3.223977661E1,-1.419662476E0,-2.469110107E1
1.307708905E2,-3.226721191E1,-1.320465088E0,-2.447558594E1
1.310204635E2,-3.201887512E1,-1.486297607E0,-2.447998047E1
1.312700055E2,-3.227194214E1,-1.154968262E0,-2.475402832E1
1.315195785E2,-3.213943481E1,-1.219207764E0,-2.471142578E1
1.317691671E2,-3.229013062E1,-1.746231079E0,-2.484680176E1
1.320187401E2,-3.218927002E1,-1.498489380E0,-2.470019531E1
1.322683121E2,-3.194096375E1,-1.457550049E0,-2.469201660E1
1.325178551E2,-3.213328552E1,-1.071563721E0,-2.450830078E1
1.327674056E2,-3.202749634E1,-1.154541016E0,-2.455175781E1
1.330169786E2,-3.214546204E1,-1.294692993E0,-2.474975586E1
1.332665516E2,-3.212364197E1,-1.126358032E0,-2.448681641E1
1.335160936E2,-3.194718933E1,-1.110443115E0,-2.438159180E1
1.337656790E2,-3.228662109E1,-1.410415649E0,-2.458935547E1
1.340152520E2,-3.253393555E1,-1.409484863E0,-2.453491211E1
1.342648240E2,-3.238569641E1,-1.193237305E0,-2.452593994E1
1.345143970E2,-3.234085083E1,-1.350845337E0,-2.451574707E1
1.347639390E2,-3.239370728E1,-1.405883789E0,-2.490197754E1
1.350134935E2,-3.230718994E1,-1.571945190E0,-2.460339355E1
1.352630665E2,-3.211471558E1,-1.262649536E0,-2.458105469E1
1.355126395E2,-3.182490540E1,-1.467849731E0,-2.463885498E1
1.357621815E2,-3.195988464E1,-1.232833862E0,-2.454486084E1
1.360117474E2,-3.221324158E1,-1.248794556E0,-2.453613281E1
1.362613194E2,-3.213604736E1,-1.271377563E0,-2.466369629E1
1.365108924E2,-3.207647705E1,-1.301651001E0,-2.458215332E1
1.367604654E2,-3.200129700E1,-1.493286133E0,-2.460705566E1
1.370100092E2,-3.190260315E1,-1.321365356E0,-2.490252686E1
1.372595822E2,-3.186817932E1,-1.396682739E0,-2.465270996E1
1.375091552E2,-3.203695679E1,-1.454284668E0,-2.453381348E1
1.377587272E2,-3.215466309E1,-1.271911621E0,-2.434857178E1
1.380082517E2,-3.221928406E1,-1.314514160E0,-2.460906982E1
1.382578237E2,-3.206254578E1,-1.281723022E0,-2.478247070E1
1.385073967E2,-3.197854614E1,-1.078750610E0,-2.473333740E1
1.387569697E2,-3.222555542E1,-1.120590210E0,-2.444897461E1
1.390065572E2,-3.197984314E1,-1.334732056E0,-2.473944092E1
1.392560992E2,-3.212039185E1,-1.630691528E0,-2.464337158E1
1.395056722E2,-3.219630432E1,-1.589431763E0,-2.439251709E1
1.397552442E2,-3.206880188E1,-1.696609497E0,-2.460900879E1
1.400048211E2,-3.258723450E1,-1.535217285E0,-2.474578857E1
1.402543631E2,-3.188981628E1,-1.489837646E0,-2.451318359E1
1.405039361E2,-3.239677429E1,-1.276290894E0,-2.441815186E1
1.407535091E2,-3.165638733E1,-1.595138550E0,-2.500390625E1
1.410030586E2,-3.216050720E1,-1.569778442E0,-2.449047852E1
1.412526306E2,-3.190266418E1,-1.133361816E0,-2.484100342E1
1.415021736E2,-3.180648804E1,-1.357009888E0,-2.466302490E1
1.417517456E2,-3.166076660E1,-1.180923462E0,-2.461798096E1
1.420013076E2,-3.167903137E1,-1.250442505E0,-2.454962158E1
1.422508806E2,-3.164651489E1,-1.516784668E0,-2.491833496E1
1.425004226E2,-3.183224487E1,-1.470779419E0,-2.461376953E1
1.427499956E2,-3.202122498E1,-1.522460938E0,-2.477209473E1
1.429995826E2,-3.200636292E1,-1.408020020E0,-2.448156738E1
1.432491546E2,-3.228215027E1,-1.248901367E0,-2.406884766E1
1.434987276E2,-3.239910889E1,-1.652587891E0,-2.463183594E1
1.437482696E2,-3.208302307E1,-1.423370361E0,-2.427160645E1
1.439978236E2,-3.206849670E1,-1.245178223E0,-2.452014160E1
1.442473966E2,-3.203047180E1,-1.232055664E0,-2.454956055E1
1.444969696E2,-3.187677002E1,-1.508209229E0,-2.478564453E1
1.447465416E2,-3.186514282E1,-1.501815796E0,-2.480004883E1
1.449961015E2,-3.166929626E1,-1.427078247E0,-2.450610352E1
1.452456735E2,-3.241967773E1,-1.351470947E0,-2.478302002E1
1.454952465E2,-3.202389526E1,-1.457580566E0,-2.443804932E1
1.457448195E2,-3.194300842E1,-1.321426392E0,-2.461590576E1
1.459943416E2,-3.233274841E1,-1.658279419E0,-2.463171387E1
1.462439146E2,-3.217317200E1,-1.657104492E0,-2.462829590E1
1.464934876E2,-3.207200623E1,-1.490875244E0,-2.408276367E1
1.467430596E2,-3.174856567E1,-1.335815430E0,-2.462658691E1
1.469926476E2,-3.171629333E1,-1.339996338E0,-2.466369629E1
1.472421896E2,-3.217840576E1,-1.592025757E0,-2.457464600E1
1.474917626E2,-3.175839233E1,-1.529876709E0,-2.449182129E1
1.477413356E2,-3.190750122E1,-1.350646973E0,-2.455969238E1
1.479908995E2,-3.228842163E1,-1.419540405E0,-2.420825195E1
1.482404415E2,-3.181199646E1,-1.759552002E0,-2.461254883E1
1.484900145E2,-3.175555420E1,-1.457717896E0,-2.435974121E1
1.487395865E2,-3.235403442E1,-1.498291016E0,-2.440966797E1
1.489891311E2,-3.195860291E1,-1.185150146E0,-2.469042969E1
1.492387041E2,-3.197631836E1,-1.127502441E0,-2.421606445E1
1.494882461E2,-3.206436157E1,-1.145172119E0,-2.419378662E1
1.497378191E2,-3.188766479E1,-1.413452148E0,-2.444696045E1
1.499874150E2,-3.241242981E1,-1.522933960E0,-2.436535645E1
1.502369870E2,-3.246423340E1,-1.331115723E0,-2.437316895E1
1.504865300E2,-3.225569153E1,-1.381576538E0,-2.460906982E1
1.507361020E2,-3.213603210E1,-1.242019653E0,-2.433062744E1
1.509856583E2,-3.187005615E1,-1.285232544E0,-2.436718750E1
1.512352313E2,-3.219720459E1,-1.525665283E0,-2.447106934E1
1.514848043E2,-3.279751587E1,-1.384933472E0,-2.421368408E1
1.517343463E2,-3.198027039E1,-1.144149780E0,-2.446099854E1
1.519839308E2,-3.197677612E1,-1.316543579E0,-2.454925537E1
1.522335028E2,-3.196032715E1,-1.589416504E0,-2.446240234E1
1.524830758E2,-3.223257446E1,-1.243820190E0,-2.417468262E1
1.527326177E2,-3.170388794E1,-1.438201904E0,-2.453613281E1
1.529821697E2,-3.199447632E1,-1.227340698E0,-2.451452637E1
1.532317427E2,-3.200674438E1,-1.317886353E0,-2.449365234E1
1.534813157E2,-3.195832825E1,-1.393020630E0,-2.436273193E1
1.537308877E2,-3.210464478E1,-1.346389771E0,-2.451977539E1
1.539804426E2,-3.223501587E1,-1.529525757E0,-2.456164551E1
1.542300146E2,-3.211575317E1,-1.046890259E0,-2.442077637E1
1.544795876E2,-3.201405334E1,-1.146408081E0,-2.425915527E1
1.547291606E2,-3.224542236E1,-1.716567993E0,-2.431201172E1
1.549787142E2,-3.230422974E1,-1.783798218E0,-2.455511475E1
1.552282563E2,-3.226338196E1,-1.440963745E0,-2.454431152E1
1.554778293E2,-3.195095825E1,-1.526367188E0,-2.430224609E1
1.557274012E2,-3.228102112E1,-1.589675903E0,-2.479077148E1
1.559769852E2,-3.219403076E1,-1.317016602E0,-2.453417969E1
1.562265272E2,-3.254742432E1,-1.343368530E0,-2.445562744E1
1.564761002E2,-3.181977844E1,-1.495834351E0,-2.462585449E1
1.567256732E2,-3.192506409E1,-1.562942505E0,-2.458166504E1
1.569752210E2,-3.196403503E1,-1.430633545E0,-2.448571777E1
1.572247930E2,-3.189517212E1,-1.591217041E0,-2.438964844E1
1.574743360E2,-3.171740723E1,-1.656204224E0,-2.455468750E1
1.577239080E2,-3.176611328E1,-1.400299072E0,-2.469445801E1
1.579734872E2,-3.194354248E1,-1.312454224E0,-2.469879150E1
1.582230602E2,-3.203105164E1,-1.167221069E0,-2.463854980E1
1.584726022E2,-3.223345947E1,-1.205154419E0,-2.437054443E1
1.587221752E2,-3.195771790E1,-1.369094849E0,-2.438208008E1
1.589717299E2,-3.197688293E1,-1.598571777E0,-2.464007568E1
1.592213019E2,-3.244619751E1,-1.744689941E0,-2.458917236E1
1.594708749E2,-3.218060303E1,-1.570159912E0,-2.466107178E1
1.597204169E2,-3.215391541E1,-1.388458252E0,-2.460876465E1
1.599700025E2,-3.223510742E1,-1.457321167E0,-2.457238770E1
1.602195755E2,-3.263427734E1,-1.472900391E0,-2.458923340E1
1.604691485E2,-3.213847351E1,-1.740524292E0,-2.458837891E1
1.607187205E2,-3.225865173E1,-1.601135254E0,-2.459704590E1
1.609682435E2,-3.201290894E1,-1.392379761E0,-2.463238525E1
1.612178155E2,-3.197647095E1,-1.149353027E0,-2.439807129E1
1.614673885E2,-3.218418884E1,-1.683319092E0,-2.441424561E1
1.617169615E2,-3.189662170E1,-1.536499023E0,-2.452447510E1
1.619665241E2,-3.238119507E1,-1.705581665E0,-2.460046387E1
1.622160971E2,-3.211885071E1,-1.594070435E0,-2.460229492E1
1.624656701E2,-3.214231873E1,-1.367431641E0,-2.472204590E1
1.627152421E2,-3.209707642E1,-1.346450806E0,-2.465771484E1
1.629647915E2,-3.190449524E1,-1.586257935E0,-2.422973633E1
1.632143335E2,-3.191223145E1,-1.391830444E0,-2.464794922E1
1.634639065E2,-3.194540405E1,-1.555282593E0,-2.472119141E1
1.637134795E2,-3.183224487E1,-1.673645020E0,-2.463983154E1
1.639630627E2,-3.182830811E1,-1.585784912E0,-2.444293213E1
1.642126347E2,-3.186541748E1,-1.420791626E0,-2.451232910E1
1.644621777E2,-3.175349426E1,-1.378021240E0,-2.439190674E1
1.647117497E2,-3.211624146E1,-1.436203003E0,-2.455041504E1
1.649612981E2,-3.209342957E1,-1.569061279E0,-2.462530518E1
1.652108711E2,-3.230450439E1,-1.528320312E0,-2.445959473E1
1.654604131E2,-3.226998901E1,-1.553710938E0,-2.461010742E1
1.657099861E2,-3.200910950E1,-1.537307739E0,-2.460571289E1
1.659595690E2,-3.245918274E1,-1.584335327E0,-2.484075928E1
1.662091410E2,-3.192597961E1,-1.501739502E0,-2.463720703E1
1.664587140E2,-3.204753113E1,-1.596908569E0,-2.438928223E1
1.667082560E2,-3.204463196E1,-1.294631958E0,-2.446240234E1
1.669578103E2,-3.231086731E1,-1.302368164E0,-2.468499756E1
1.672073833E2,-3.224929810E1,-1.544647217E0,-2.440063477E1
1.674569563E2,-3.198905945E1,-1.678924561E0,-2.459411621E1
1.677065283E2,-3.205523682E1,-1.566284180E0,-2.454132080E1
1.679560668E2,-3.221730042E1,-1.556793213E0,-2.444744873E1
1.682056388E2,-3.195198059E1,-1.559539795E0,-2.448010254E1
1.684552118E2,-3.196565247E1,-1.561279297E0,-2.422473145E1
1.687047848E2,-3.193415833E1,-1.743255615E0,-2.437670898E1
1.689543437E2,-3.226145935E1,-1.748001099E0,-2.416912842E1
1.692039167E2,-3.223696899E1,-1.527450562E0,-2.436346436E1
1.694534897E2,-3.210487366E1,-1.683456421E0,-2.462139893E1
1.697030617E2,-3.239178467E1,-1.776840210E0,-2.432781982E1
1.699526236E2,-3.207922363E1,-1.776748657E0,-2.450817871E1
1.702021656E2,-3.197102356E1,-1.927536011E0,-2.427740479E1
1.704517386E2,-3.260868835E1,-1.556304932E0,-2.440667725E1
1.707013116E2,-3.249455261E1,-1.732192993E0,-2.415899658E1
1.709508742E2,-3.225212097E1,-1.588989258E0,-2.449694824E1
1.712004462E2,-3.237350464E1,-1.492965698E0,-2.460742188E1
1.714499892E2,-3.204335022E1,-1.569519043E0,-2.428906250E1
1.716995612E2,-3.247270203E1,-1.467025757E0,-2.458288574E1
1.719491287E2,-3.216339111E1,-1.768310547E0,-2.438238525E1
1.721987017E2,-3.217091370E1,-1.514816284E0,-2.414453125E1
1.724482438E2,-3.232559204E1,-1.596542358E0,-2.434161377E1
1.726978167E2,-3.205699158E1,-1.810821533E0,-2.416040039E1
1.729473962E2,-3.239189148E1,-1.665481567E0,-2.445849609E1
1.731969682E2,-3.237347412E1,-1.340515137E0,-2.420434570E1
1.734465412E2,-3.243182373E1,-2.043502808E0,-2.449884033E1
1.736960832E2,-3.255137634E1,-1.738128662E0,-2.446466064E1
1.739456446E2,-3.225650024E1,-1.742858887E0,-2.454882812E1
1.741952176E2,-3.218298340E1,-1.616500854E0,-2.421337891E1
1.744447906E2,-3.211993408E1,-1.613189697E0,-2.480029297E1
1.746943626E2,-3.221411133E1,-1.585098267E0,-2.441278076E1
1.749438942E2,-3.229934692E1,-1.668960571E0,-2.459857178E1
1.751934662E2,-3.228297424E1,-1.559448242E0,-2.436859131E1
1.754430392E2,-3.247021484E1,-1.493591309E0,-2.438641357E1
1.756926123E2,-3.193696594E1,-1.625411987E0,-2.452465820E1
1.759421482E2,-3.221354675E1,-1.456008911E0,-2.427252197E1
1.761917212E2,-3.254753113E1,-1.497680664E0,-2.466107178E1
1.764412942E2,-3.221972656E1,-1.761215210E0,-2.444049072E1
1.766908662E2,-3.211018372E1,-2.063842773E0,-2.452349854E1
1.769404517E2,-3.218960571E1,-1.554229736E0,-2.457458496E1
1.771899937E2,-3.248654175E1,-1.934509277E0,-2.412805176E1
1.774395667E2,-3.212753296E1,-1.778320312E0,-2.449194336E1
1.776891397E2,-3.224380493E1,-1.527099609E0,-2.435974121E1
1.779387160E2,-3.221182251E1,-1.762420654E0,-2.424627686E1
1.781882880E2,-3.228382874E1,-1.772125244E0,-2.416656494E1
1.784378310E2,-3.262480164E1,-1.817855835E0,-2.438964844E1
1.786874030E2,-3.230854797E1,-1.803833008E0,-2.455261230E1
1.789369545E2,-3.239941406E1,-1.808074951E0,-2.451330566E1
1.791865275E2,-3.200691223E1,-1.684234619E0,-2.477606201E1
1.794361005E2,-3.208091736E1,-1.686370850E0,-2.429205322E1
1.796856425E2,-3.202989197E1,-1.824295044E0,-2.432586670E1
1.799352287E2,-3.205882263E1,-1.824615479E0,-2.455328369E1
1.801848007E2,-3.211938477E1,-1.167984009E0,-2.426110840E1
1.804343737E2,-3.209405518E1,-1.457931519E0,-2.438574219E1
1.806839157E2,-3.186093140E1,-1.262100220E0,-2.440747070E1
1.809334900E2,-3.196174622E1,-1.609573364E0,-2.413818359E1
1.811830630E2,-3.242062378E1,-1.627212524E0,-2.432061768E1
1.814326360E2,-3.236421204E1,-1.632751465E0,-2.446392822E1
1.816822080E2,-3.244424438E1,-1.878768921E0,-2.439758301E1
1.819317252E2,-3.230097961E1,-1.623764038E0,-2.452343750E1
1.821812972E2,-3.209001160E1,-1.724807739E0,-2.414257812E1
1.824308702E2,-3.211576843E1,-1.514801025E0,-2.437585449E1
1.826804432E2,-3.233229065E1,-1.755935669E0,-2.436090088E1
1.829300223E2,-3.238438416E1,-1.254821777E0,-2.432507324E1
1.831795643E2,-3.250904846E1,-1.431259155E0,-2.438830566E1
1.834291373E2,-3.224072266E1,-1.397720337E0,-2.445666504E1
1.836787093E2,-3.229953003E1,-1.663558960E0,-2.450805664E1
1.839282897E2,-3.239279175E1,-1.695358276E0,-2.455780029E1
1.841778627E2,-3.223486328E1,-1.535095215E0,-2.422900391E1
1.844274047E2,-3.226040649E1,-1.651412964E0,-2.432220459E1
1.846769777E2,-3.206048584E1,-1.494934082E0,-2.446691895E1
1.849265338E2,-3.230218506E1,-1.796585083E0,-2.432489014E1
1.851761058E2,-3.226824951E1,-1.600341797E0,-2.471264648E1
1.854256488E2,-3.244346619E1,-1.626434326E0,-2.438378906E1
1.856752208E2,-3.242834473E1,-1.408050537E0,-2.434240723E1
1.859248036E2,-3.205149841E1,-1.540802002E0,-2.446508789E1
1.861743766E2,-3.263458252E1,-1.457275391E0,-2.427612305E1
1.864239496E2,-3.211978149E1,-1.231384277E0,-2.431982422E1
1.866734916E2,-3.213276672E1,-1.416244507E0,-2.436608887E1
1.869230566E2,-3.223858643E1,-1.521560669E0,-2.441296387E1
1.871726286E2,-3.234230042E1,-1.194747925E0,-2.428851318E1
1.874222016E2,-3.213723755E1,-1.758224487E0,-2.448870850E1
1.876717746E2,-3.245129395E1,-1.751296997E0,-2.406384277E1
1.879212972E2,-3.234658813E1,-1.315521240E0,-2.454589844E1
1.881708702E2,-3.229512024E1,-1.548492432E0,-2.435266113E1
1.884204432E2,-3.207385254E1,-1.489028931E0,-2.429602051E1
1.886700152E2,-3.262789917E1,-1.542526245E0,-2.454748535E1
1.889195906E2,-3.222891235E1,-1.595413208E0,-2.452740479E1
1.891691326E2,-3.255546570E1,-1.379180908E0,-2.434185791E1
1.894187056E2,-3.223271179E1,-1.416641235E0,-2.455041504E1
1.896682786E2,-3.220616150E1,-1.597061157E0,-2.422650146E1
1.899178455E2,-3.224932861E1,-1.551803589E0,-2.451281738E1
1.901674175E2,-3.236489868E1,-1.475997925E0,-2.457031250E1
1.904169605E2,-3.204278564E1,-1.555358887E0,-2.431127930E1
1.906665325E2,-3.184742737E1,-1.280349731E0,-2.450329590E1
1.909160919E2,-3.193513489E1,-1.326736450E0,-2.448431396E1
1.911656649E2,-3.197692871E1,-1.398071289E0,-2.433264160E1
1.914152069E2,-3.258929443E1,-1.654266357E0,-2.456970215E1
1.916647799E2,-3.211431885E1,-1.517486572E0,-2.433020020E1
1.919143593E2,-3.207768250E1,-1.532699585E0,-2.449621582E1
1.921639313E2,-3.208367920E1,-1.121170044E0,-2.434271240E1
1.924135042E2,-3.223947144E1,-1.482925415E0,-2.434130859E1
1.926630463E2,-3.242504883E1,-1.330642700E0,-2.433764648E1
1.929126158E2,-3.219584656E1,-1.387878418E0,-2.441589355E1
1.931621888E2,-3.244369507E1,-1.563812256E0,-2.450573730E1
1.934117618E2,-3.210754395E1,-1.330810547E0,-2.452905273E1
1.936613338E2,-3.207862854E1,-1.549026489E0,-2.455310059E1
1.939108847E2,-3.229289246E1,-1.508560181E0,-2.447412109E1
1.941604567E2,-3.231814575E1,-1.492599487E0,-2.443157959E1
1.944100297E2,-3.208181763E1,-1.531097412E0,-2.432385254E1
1.946596027E2,-3.186563110E1,-1.346527100E0,-2.387890625E1
1.949091565E2,-3.188618469E1,-1.659912109E0,-2.454760742E1
1.951586985E2,-3.195451355E1,-1.752624512E0,-2.449609375E1
1.954082715E2,-3.229165649E1,-1.903060913E0,-2.448229980E1
1.956578435E2,-3.195832825E1,-1.452331543E0,-2.433288574E1
1.959074048E2,-3.186904907E1,-1.594100952E0,-2.451953125E1
1.961569778E2,-3.271784973E1,-1.512817383E0,-2.447790527E1
1.964065198E2,-3.250941467E1,-1.818786621E0,-2.449633789E1
1.966560928E2,-3.233076477E1,-1.551696777E0,-2.447863770E1
1.969056785E2,-3.245660400E1,-1.655853271E0,-2.427117920E1
1.971552505E2,-3.210687256E1,-1.519561768E0,-2.424877930E1
1.974048235E2,-3.213537598E1,-1.246704102E0,-2.432617188E1
1.976543655E2,-3.207879639E1,-1.315567017E0,-2.433691406E1
1.979039185E2,-3.236889648E1,-1.421783447E0,-2.455328369E1
1.981534915E2,-3.228367615E1,-1.567596436E0,-2.429260254E1
