,acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),bar_X (hPa),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (muT),mag_Y (muT),mag_Z (muT),loc_Latitude (degree),loc_Longitude (degree),loc_Height (m),loc_Velocity (m/s),loc_Direction (degree),loc_Horizontal Accuracy (m),loc_Vertical Accuracy (degree),labelNothing,labelWalking,labelClimbingstairs,labelBiking,labelTrain
2019-06-04 13:06:42.750,-2.9545559689999998,1.35378479,9.8073056029999996,1009.572296,-0.01111451909,-0.003335628659,0.01511458121,5.88432312,8.892196655,-51.41662598,52.33498293,4.868428716,5.354824066,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:43.000,,,,,0.05166082084,-0.03135432303,0.03026815131,6.106689453,8.376083374,-51.43389893,,,,,,,,0,1,0,0,0
2019-06-04 13:06:43.250,-2.9585975649999998,1.4148577880000002,9.3277029420000002,,-0.03151992336,-0.02045496181,0.009228996001,6.057296753,8.717102051,-51.3135376,,,,,,,,0,1,0,0,0
2019-06-04 13:06:43.500,,,,,0.01374008134,-0.004480281845,0.01391062606,6.045898438,8.233047485,-50.92114258,,,,,,,,0,1,0,0,0
2019-06-04 13:06:43.750,-2.8780650329999999,1.4540762330000001,9.2176817320000008,1009.572296,-0.006209287327,-0.00511129573,0.0003190981224,6.359451294,8.379180908,-51.41479492,52.33498293,4.868428716,5.147914886,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:44.000,-2.9958700560000002,1.435963898,9.456285552999999,,-0.00979735516,0.03062335029,0.01911210269,6.363372803,8.301330566,-51.52630615,,,,,,,,0,1,0,0,0
2019-06-04 13:06:44.250,,,,,-0.01628333144,0.002973906696,0.0137697449,6.103973389,8.740646362,-51.42285156,,,,,,,,0,1,0,0,0
2019-06-04 13:06:44.500,-2.8818072510000001,1.5844551090000001,9.3089918520000001,,-0.06957270205,0.01644377038,-0.09294261038,6.415405273,9.180633545,-51.3460083,,,,,,,,0,1,0,0,0
2019-06-04 13:06:44.750,-3.2213012700000001,1.61349472,9.7878460690000004,1009.572906,-0.04848252237,-0.05405532569,-0.03027893603,6.554458618,9.038909912,-51.62689209,52.33498293,4.868428716,5.258815765,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:45.000,,,,,0.01581455767,-0.02446656674,0.1687143892,6.315429688,8.973022461,-51.54089355,,,,,,,,0,1,0,0,0
2019-06-04 13:06:45.250,-3.189417572,1.6893869019999999,9.5646601870000012,,0.2547814846,0.1836781353,-0.1492069215,6.848709106,8.391693115,-51.35119629,,,,,,,,0,1,0,0,0
2019-06-04 13:06:45.500,,,,,-0.4812631309,0.005460618064,0.2956982851,6.604385376,10.42347717,-51.37573242,,,,,,,,0,1,0,0,0
2019-06-04 13:06:45.750,-3.1626232910000001,1.2246034240000001,8.9156098939999993,1009.572906,0.03730451688,0.07732155174,0.08300858736,8.723464966,9.839889526,-50.65032959,52.33498293,4.868428716,5.194484711,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:46.000,-3.4302667239999995,1.490899658,8.7927154539999997,,-0.07909497619,-0.02350953035,0.2193080187,9.614379883,10.26751709,-50.75811768,,,,,,,,0,1,0,0,0
2019-06-04 13:06:46.250,,,,,-0.09223882109,0.06218121946,0.1490440667,11.27806091,9.565750122,-49.94055176,,,,,,,,0,1,0,0,0
2019-06-04 13:06:46.500,-2.9916787719999998,1.2621752929999999,9.2362431340000004,,-0.03595094755,0.04213229567,0.1132476404,11.70314026,8.981079102,-49.94848633,,,,,,,,0,1,0,0,0
2019-06-04 13:06:46.750,-3.3438963319999999,1.5438894649999999,9.4179652399999991,,0.008734216914,0.1155539006,0.1400634199,12.95068359,8.920059204,-49.54211426,52.33498293,4.868428716,5.32125473,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:47.000,,,,1009.573669,-0.009525952861,0.04711254686,0.05607891828,13.71459961,8.448455811,-49.73486328,,,,,,,,0,1,0,0,0
2019-06-04 13:06:47.250,-3.3181498719999998,1.6968713380000002,9.036857758,,0.05056294054,0.03912377357,-0.09442284703,13.51963806,8.180755615,-49.40283203,,,,,,,,0,1,0,0,0
2019-06-04 13:06:47.500,,,,,0.05746273696,0.009532250464,-0.1139199436,13.6315155,7.714111328,-49.60089111,,,,,,,,0,1,0,0,0
2019-06-04 13:06:47.750,-3.5275643919999999,1.8332377619999998,8.9370153810000001,,0.05111805722,-0.05511274189,-0.09455541521,13.25909424,7.420898438,-49.64135742,52.33498293,4.868428716,5.041347504,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:48.000,-3.6089950560000004,1.783840485,8.8942044070000001,1009.572449,-0.02684057504,-0.09616784006,-0.03140210733,12.38328552,7.61517334,-50.30175781,,,,,,,,0,1,0,0,0
2019-06-04 13:06:48.250,,,,,0.00642306963,-0.04071421921,-0.05430464447,11.47016907,8.139953613,-50.12231445,,,,,,,,0,1,0,0,0
2019-06-04 13:06:48.500,-3.3100666810000003,1.73519165,8.916807404,,-0.04413332418,-0.06201666594,-0.02975523286,11.27900696,8.529846191,-50.11669922,,,,,,,,0,1,0,0,0
2019-06-04 13:06:48.750,-3.2545321660000002,1.5711328130000002,9.6270803829999991,,0.07901319116,-0.02006902732,-0.1037856042,10.98695374,8.943206787,-50.24987793,52.33498293,4.868428716,5.009548187,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:49.000,,,,1009.571075,0.07163683325,0.01107807644,-0.05956405029,11.04100037,9.070724487,-50.00421143,,,,,,,,0,1,0,0,0
2019-06-04 13:06:49.250,-3.1394215389999998,1.7064514159999999,9.3049502559999997,,-0.006830045022,-0.0116560515,-0.01192477904,10.11125183,8.397674561,-50.42352295,,,,,,,,0,1,0,0,0
2019-06-04 13:06:49.500,,,,,-0.02864257619,0.02596697025,-0.02451508865,10.29284668,8.524230957,-50.24963379,,,,,,,,0,1,0,0,0
2019-06-04 13:06:49.750,-3.2052845760000004,1.627116394,9.130113831000001,,-0.06875040382,0.01760995761,0.04712123051,10.5914917,8.298461914,-50.25085449,52.33498293,4.868428716,5.010951996,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:50.000,-3.2708482360000004,1.4720388790000001,9.310937805,1009.568939,0.04922789708,0.02048404142,0.01248016302,10.77565002,8.293457031,-50.37963867,,,,,,,,0,1,0,0,0
2019-06-04 13:06:50.250,,,,,0.007940839976,0.01256716065,-0.01039935276,11.61701965,8.668365479,-50.06732178,,,,,,,,0,1,0,0,0
2019-06-04 13:06:50.500,-3.2620166020000001,1.600322113,9.0024293520000001,,-0.05617415905,-0.009892771952,-0.01288937591,11.92430115,8.593658447,-49.92504883,,,,,,,,0,1,0,0,0
2019-06-04 13:06:50.750,,,,,-0.03642171249,0.002518231049,-0.002174920402,11.95837402,8.445037842,-49.88293457,52.33498293,4.868428716,4.922756195,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:51.000,-3.6184254460000003,1.710043945,9.1522677610000009,1009.568939,-0.01215761807,-0.02935442887,-0.04686261341,12.30789185,8.515106201,-49.68054199,,,,,,,,0,1,0,0,0
2019-06-04 13:06:51.250,-3.4138009639999995,1.534309387,9.0778724670000006,,0.06387741119,-0.02035100572,-0.07960368693,11.06393433,9.168365479,-49.64532471,,,,,,,,0,1,0,0,0
2019-06-04 13:06:51.500,,,,,0.02150926553,0.008024901152,-0.02972783521,11.19824219,9.151199341,-49.9989624,,,,,,,,0,1,0,0,0
2019-06-04 13:06:51.750,-3.3066238399999999,1.5365547180000001,8.9153105159999999,,-0.03279203176,-0.04066357762,0.07952196151,10.99380493,9.193969727,-49.92553711,52.33498293,4.868428716,4.326442719,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:52.000,-3.5004707339999999,1.4150074769999998,9.1640931699999992,1009.571609,0.04810510948,-0.02503710426,0.1296310276,11.21011353,8.19102478,-49.90869141,,,,,,,,0,1,0,0,0
2019-06-04 13:06:52.250,,,,,-0.102077812,0.05400319397,0.409635067,12.77552795,7.649902344,-49.61621094,,,,,,,,0,1,0,0,0
2019-06-04 13:06:52.500,-3.5868411249999999,1.7278569030000002,9.0292236329999991,,-0.1126694828,0.009200485423,0.2675963044,12.96591187,8.423751831,-49.65844727,,,,,,,,0,1,0,0,0
2019-06-04 13:06:52.750,,,,,-0.07453283668,-0.1362226903,0.2464649975,13.7384491,8.740066528,-49.02508545,52.33498293,4.868428716,4.300930023,0.0,141.6796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:53.000,-3.157683563,1.60885437,9.3164762879999987,1009.571762,-0.5641717911,-1.05933404,0.1967778653,6.925750732,11.67112732,-49.75305176,,,,,,,,0,1,0,0,0
2019-06-04 13:06:53.250,-1.3675561519999999,0.71221893310000006,10.41219772,,0.5510428548,-0.0577166453,-0.04763736576,-11.22848511,13.17633057,-49.80358887,,,,,,,,0,1,0,0,0
2019-06-04 13:06:53.500,,,,,0.2745819688,0.0297394339,0.4528973699,-7.175186157,8.684875488,-50.92962646,,,,,,,,0,1,0,0,0
2019-06-04 13:06:53.750,1.7549505619999999,0.44786865229999995,9.3432705689999995,,-0.114055559,0.1988013685,0.4511464536,-2.486846924,8.220611572,-51.23638916,52.33498293,4.868428716,4.089809418,0.0,250.6640625,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:54.000,1.46021347,0.48005172729999995,9.8094012450000001,,-0.2114512473,-0.05801960826,-0.2631797493,-2.783447266,11.01504517,-50.82141113,,,,,,,,0,1,0,0,0
2019-06-04 13:06:54.250,,,,1009.575043,0.00597336283,0.09429937601,-0.3260293305,-2.530212402,13.43658447,-50.4229126,,,,,,,,0,1,0,0,0
2019-06-04 13:06:54.500,1.027164001,0.61087966920000003,10.20577698,,-0.09491745383,-0.1015245616,-0.01759755239,-2.96925354,13.95617676,-50.10675049,,,,,,,,0,1,0,0,0
2019-06-04 13:06:54.750,,,,,-0.02118073404,0.06241252273,0.03812545538,-4.104949951,15.10836792,-49.83172607,52.33498553,4.868431818,4.421596527,0.2700000107,333.6328125,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:55.000,1.0762619019999999,0.34054183960000001,9.9587905879999994,,0.4053342044,0.2905379832,-0.2375541478,-1.522003174,14.40466309,-50.15185547,,,,,,,,0,1,0,0,0
2019-06-04 13:06:55.250,0.54516632079999994,0.72224807739999997,9.958940277,1009.577789,0.1360730231,-0.04513822496,-0.2899156809,-2.003585815,12.04023743,-50.59680176,,,,,,,,0,1,0,0,0
2019-06-04 13:06:55.500,,,,,-0.002501714975,0.003434093669,0.07291997969,-4.488189697,10.42266846,-50.92358398,,,,,,,,0,1,0,0,0
2019-06-04 13:06:55.750,0.27288253779999999,1.9220031740000001,9.3848840329999987,,0.05253623798,-0.2244611233,0.5224738121,-3.709991455,11.58503723,-50.64776611,52.33498435,4.868425615,3.956020355,0.1899999976,27.421875,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:56.000,1.9830761719999999,1.3892610169999999,9.2043594360000007,,1.066264391,-1.117529035,-1.660502672,-13.93074036,9.37121582,-49.43676758,,,,,,,,0,1,0,0,0
2019-06-04 13:06:56.250,,,,1009.58046,-0.1211367995,-0.3129146993,-1.4079566,-33.61949158,-4.361038208,-41.1159668,,,,,,,,0,1,0,0,0
2019-06-04 13:06:56.500,4.4032434079999998,2.4712110900000002,6.2152253720000008,,-2.437236309,2.81243062,1.23339963,-22.16188049,2.295227051,-47.93084717,,,,,,,,0,1,0,0,0
2019-06-04 13:06:56.750,,,,,0.004854413215,0.007141521201,-0.3555990458,-3.257064819,10.99241638,-50.59674072,52.3349815,4.868418491,4.191555023,0.3300000131,162.7734375,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:57.000,-2.7361601260000001,-1.4081217959999999,20.009190669999999,,0.4754859805,-0.1488128603,0.066125229,0.09716796875,6.876678467,-51.37548828,,,,,,,,0,1,0,0,0
2019-06-04 13:06:57.250,-1.410516815,2.7225384519999998,8.3191003420000005,1009.583817,0.1320823431,0.04215408862,-0.0237917006,1.893264771,6.730697632,-51.35919189,,,,,,,,0,1,0,0,0
2019-06-04 13:06:57.500,,,,,-0.2939588726,0.1642443687,0.2889792919,4.981430054,7.770965576,-50.65893555,,,,,,,,0,1,0,0,0
2019-06-04 13:06:57.750,-1.951940918,2.1731808469999998,10.40621017,,-0.127550602,0.01932213642,-0.05658136308,6.065734863,9.145904541,-50.01763916,52.3349815,4.868418491,3.979091644,0.0,238.7109375,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:58.000,-1.753753052,1.7799485780000002,9.2682765200000006,,0.1527142972,-0.08761572093,-0.2728469968,4.655502319,8.78314209,-50.03479004,,,,,,,,0,1,0,0,0
2019-06-04 13:06:58.250,,,,1009.583817,0.07752136886,-0.2304158658,-0.1631796956,2.672561646,8.53918457,-50.79638672,,,,,,,,0,1,0,0,0
2019-06-04 13:06:58.500,-1.4968872069999999,1.4654525759999999,9.7603033450000005,,0.03056322969,-0.2249290794,-0.1965970248,-0.2412872314,8.222366333,-50.99450684,,,,,,,,0,1,0,0,0
2019-06-04 13:06:58.750,,,,,-0.09149653465,0.08098936826,0.2489101887,-0.6114959717,8.809616089,-50.75628662,52.33497082,4.868408097,3.629482269,0.3199999928,191.25,10.0,10.0,0,1,0,0,0
2019-06-04 13:06:59.000,-1.7612374880000001,2.0420535280000003,9.2610914609999995,,-0.06120049208,0.04936422408,0.008807803504,1.283462524,9.400253296,-50.26843262,,,,,,,,0,1,0,0,0
2019-06-04 13:06:59.250,-1.359023895,1.5634986880000001,9.6236375429999992,1009.58374,-0.02481340617,0.06911729276,0.0279269293,2.113616943,9.163970947,-50.68725586,,,,,,,,0,1,0,0,0
2019-06-04 13:06:59.500,,,,,-0.004944221117,0.06446868181,-0.03999080509,2.734313965,8.785202026,-50.36376953,,,,,,,,0,1,0,0,0
2019-06-04 13:06:59.750,-1.658251648,1.734143829,9.5609179690000001,,-0.05557178333,-0.06113381684,-0.01864692941,3.11781311,9.236602783,-50.44226074,52.33497136,4.868402146,3.617336273,0.3199999928,342.7734375,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:00.000,-1.9658619690000001,1.5292199709999998,9.2670790099999998,,0.01501879841,-0.02625408024,0.1582438499,3.299621582,9.875274658,-50.55877686,,,,,,,,0,1,0,0,0
2019-06-04 13:07:00.250,,,,,0.0243651066,-0.1193597466,-0.1137409806,2.464126587,9.461868286,-50.88867188,,,,,,,,0,1,0,0,0
2019-06-04 13:07:00.500,-1.7577946469999999,1.5365547180000001,10.07524841,1009.582977,-0.1048862785,0.006259618327,0.06083233654,2.855194092,9.641189575,-51.04888916,,,,,,,,0,1,0,0,0
2019-06-04 13:07:00.750,,,,,0.0005055111833,-0.001688609831,-0.008745883591,2.920669556,9.650253296,-51.14678955,52.33497505,4.868397368,3.773403168,0.4099999964,33.75,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:01.000,-1.6811540219999999,1.586101685,9.2941726679999999,,-0.008506119251,0.02112859115,-0.002899984829,2.941726685,9.625900269,-50.86712646,,,,,,,,0,1,0,0,0
2019-06-04 13:07:01.250,-1.695524139,1.335223389,9.6329182429999989,,-0.07245412469,0.006769338623,-0.03237142786,2.947525024,9.491867065,-51.04302979,,,,,,,,0,1,0,0,0
2019-06-04 13:07:01.500,,,,1009.581757,0.993519783,-0.7424816489,0.221463114,0.9398803711,6.703613281,-51.65148926,,,,,,,,0,1,0,0,0
2019-06-04 13:07:01.750,-2.1986279299999998,1.2669653320000001,11.05121887,,0.2296042591,0.205150336,1.152595878,-7.081985474,-0.2198486328,-51.76348877,52.33497639,4.86839653,3.695888519,0.4099999964,34.1015625,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:02.000,1.4172528080000002,1.8431172180000002,8.8793852229999999,,-0.4426328838,0.2172308564,0.1972097456,-4.131240845,3.460693359,-51.89086914,,,,,,,,0,1,0,0,0
2019-06-04 13:07:02.250,,,,,-0.2625619173,0.009826002643,0.1918386817,-0.5459289551,7.681854248,-51.33435059,,,,,,,,0,1,0,0,0
2019-06-04 13:07:02.500,0.23366409300000002,1.8546432500000001,10.04710693,1009.575729,0.08761593699,-0.0007935566828,0.06873559952,0.5459594727,7.883224487,-51.20751953,,,,,,,,0,1,0,0,0
2019-06-04 13:07:02.750,,,,,0.06648394465,-0.1598148197,0.1150515229,0.1888427734,6.277481079,-51.47387695,52.33497639,4.86839653,4.059597015,0.0,346.640625,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:03.000,-0.061971130370000002,1.9631675719999999,9.6645025629999992,,0.4322065711,-0.4265931249,-0.1365825534,-3.591690063,2.416885376,-51.5647583,,,,,,,,0,1,0,0,0
2019-06-04 13:07:03.250,0.90846084589999998,2.883004761,9.4872711179999989,,0.1525507569,-0.03694112599,-0.02103301883,-7.728134155,-2.213317871,-51.19763184,,,,,,,,0,1,0,0,0
2019-06-04 13:07:03.500,,,,1009.5755,-0.04082151502,0.218138814,0.1605645269,-4.810180664,-3.918380737,-51.22650146,,,,,,,,0,1,0,0,0
2019-06-04 13:07:03.750,1.02387085,4.0347097779999999,8.8217550659999997,,-0.1926936358,0.4099528491,0.5331665874,-2.293624878,-2.740829468,-51.5446167,52.33497639,4.86839653,4.227016449,0.0,219.7265625,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:04.000,0.68497558590000007,3.308120728,9.6839620970000002,,0.3780423105,-0.819745481,0.05267440528,-8.582855225,-5.220184326,-50.98486328,,,,,,,,0,1,0,0,0
2019-06-04 13:07:04.250,,,,,-0.02860449255,0.1435280144,-0.05660519004,-10.20652771,-7.100570679,-50.73327637,,,,,,,,0,1,0,0,0
2019-06-04 13:07:04.500,2.1806652830000002,4.3604324339999998,8.5262695310000005,1009.5755,-0.08971761167,0.06852199137,-0.03273539245,-8.464996338,-5.634841919,-50.87237549,,,,,,,,0,1,0,0,0
2019-06-04 13:07:04.750,,,,,-0.1296005249,0.01770049892,-0.003147912212,-8.510162354,-5.131454468,-50.89318848,52.33497639,4.86839653,3.820339203,0.0,242.9296875,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:05.000,1.983375549,4.2032592769999999,8.4740281680000002,,0.03251774982,0.02404933795,0.02054540813,-7.670852661,-4.784088135,-51.07373047,,,,,,,,0,1,0,0,0
2019-06-04 13:07:05.250,1.357227631,4.3301953119999999,8.2039897160000006,,2.0615623,1.597710133,0.8598428369,2.372024536,-6.881210327,-50.7824707,,,,,,,,0,1,0,0,0
2019-06-04 13:07:05.500,,,,1009.578247,0.1880491525,-0.03266113997,-0.1884429008,13.28829956,-18.53677368,-44.85778809,,,,,,,,0,1,0,0,0
2019-06-04 13:07:05.750,-0.72254745480000004,5.7926541139999994,7.8549156189999998,,-0.1167299598,0.048090294,0.04572829604,11.89369202,-18.42222595,-45.57269287,52.33497639,4.86839653,3.819606781,0.0,241.875,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:06.000,-0.35087036130000004,5.6184164429999992,7.2793624879999994,,0.008912894875,0.1639532745,0.07090128958,9.952301025,-17.4392395,-46.25830078,,,,,,,,0,1,0,0,0
2019-06-04 13:07:06.250,,,,,0.01124397852,0.06373897195,0.1161699817,11.46458435,-17.75845337,-45.92468262,,,,,,,,0,1,0,0,0
2019-06-04 13:07:06.500,-0.33066238399999998,5.4916300960000006,7.6407110600000001,1009.580154,-0.03174300864,0.09124366939,-0.06142602116,11.19911194,-17.37481689,-46.00341797,,,,,,,,0,1,0,0,0
2019-06-04 13:07:06.750,,,,,-0.08970180154,0.03486873209,-0.01875225455,11.28549194,-16.75119019,-45.86395264,52.33495929,4.868344311,4.002468109,0.1800000072,211.2890625,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:07.000,-0.66147445679999994,5.7727455139999995,7.7871066279999992,,-0.1506565809,-0.007600943558,0.00217070803,11.49046326,-14.73928833,-46.14086914,,,,,,,,0,1,0,0,0
2019-06-04 13:07:07.250,-0.48184799189999999,5.3155961610000002,8.2935035710000005,,0.01149374899,-0.02647968754,-0.03712926805,11.46104431,-14.9256897,-46.72283936,,,,,,,,0,1,0,0,0
2019-06-04 13:07:07.500,,,,,-0.09527308494,-0.0411760658,-0.02876289561,10.56828308,-14.02616882,-46.98937988,,,,,,,,0,1,0,0,0
2019-06-04 13:07:07.750,-0.51253417970000004,5.3474798579999998,8.327333221,1009.584427,-0.09101264924,0.01482064277,-0.007611165754,10.87571716,-13.46160889,-46.8260498,52.33495929,4.868344311,4.209255219,0.0,338.5546875,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:08.000,,,,,-0.346269697,0.4154891372,0.1839739978,10.6526947,-11.98815918,-48.07330322,,,,,,,,0,1,0,0,0
2019-06-04 13:07:08.250,-0.80248123169999996,5.0954040530000002,8.5961741639999989,,-1.002694964,-0.5177584291,-0.8675544858,10.06509399,0.3842773438,-49.79406738,,,,,,,,0,1,0,0,0
2019-06-04 13:07:08.500,-0.55429733280000004,2.6945466610000004,9.9405285639999992,,0.06515321136,-0.06568688154,-0.04332587495,6.42376709,3.65612793,-50.77947998,,,,,,,,0,1,0,0,0
2019-06-04 13:07:08.750,,,,1009.591751,0.06458358467,-0.06445606053,-0.1549149603,5.564361572,3.674926758,-50.83532715,52.33495414,4.868329223,4.03585434,0.150000006,67.8515625,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:09.000,-0.016765136719999997,2.1131556699999998,9.5963941960000003,,-0.008272603154,0.0021040719,-0.09805104882,4.979629517,3.479782104,-51.08807373,,,,,,,,0,1,0,0,0
2019-06-04 13:07:09.250,-0.13591735839999999,2.3481669620000001,9.6073214720000006,,0.005620214157,-0.06649236381,-0.04461742193,4.699798584,3.573028564,-51.07751465,,,,,,,,0,1,0,0,0
2019-06-04 13:07:09.500,,,,,-0.1124307439,-0.06718624383,-0.2178272605,3.995773315,4.002624512,-51.07196045,,,,,,,,0,1,0,0,0
2019-06-04 13:07:09.750,0.28545639039999998,2.2899380489999999,9.3678195189999993,1009.592133,0.05206637457,-0.06455215812,-0.377363205,2.280700684,5.822647095,-51.2409668,52.33495414,4.868329223,4.378017426,0.0,60.46875,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:10.000,,,,,0.1236459985,-0.02886176854,-0.282035917,1.56477356,6.398590088,-51.42163086,,,,,,,,0,1,0,0,0
2019-06-04 13:07:10.250,-0.24803421019999999,1.7136364749999999,10.120155029999999,,0.02098048292,0.03120419756,0.0138468314,1.031600952,6.097457886,-51.33520508,,,,,,,,0,1,0,0,0
2019-06-04 13:07:10.500,-0.79469741819999995,2.6012905879999999,9.4513458250000006,,0.01676849648,0.01918119378,0.1828755587,2.188522339,6.11177063,-51.60046387,,,,,,,,0,1,0,0,0
2019-06-04 13:07:10.750,-0.27288253779999999,2.0489392090000003,9.4133248900000002,1009.592514,0.05404026434,0.006270715967,0.2137566805,3.051589966,5.412582397,-51.38464355,52.33495414,4.868329223,4.069972992,0.0,168.046875,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:11.000,-0.31030471800000003,2.1890478519999998,9.2524095150000001,,0.02540406957,0.06052786112,0.2620301843,4.815536499,5.527191162,-50.95166016,,,,,,,,0,1,0,0,0
2019-06-04 13:07:11.250,-0.23082000729999999,2.2585034180000001,9.3399774170000001,,-0.04186037183,-0.03597957641,0.1545305401,5.870605469,5.497375488,-51.02709961,,,,,,,,0,1,0,0,0
2019-06-04 13:07:11.500,-0.1407073975,1.9520906069999999,9.5534335329999998,,0.003725033719,0.002826862037,-0.05602838099,5.141845703,5.990600586,-51.10827637,,,,,,,,0,1,0,0,0
2019-06-04 13:07:11.750,-0.26420059200000001,1.6973204040000001,9.7391972350000007,1009.593735,-0.02631979994,0.02015900612,-0.009905421175,5.428009033,6.302978516,-51.04675293,52.33495414,4.868329223,4.343349457,0.0,316.7578125,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:12.000,-0.41329055789999997,1.8119819640000001,9.6130096439999999,,-0.0353731513,0.09399785101,0.1989237368,6.769210815,6.950897217,-50.16137695,,,,,,,,0,1,0,0,0
2019-06-04 13:07:12.250,-0.84753753659999997,2.0130139159999998,10.05578888,,0.00339243561,0.03428252041,0.2582908273,6.731445312,6.089675903,-50.60766602,,,,,,,,0,1,0,0,0
2019-06-04 13:07:12.500,-0.40550674439999995,1.7989590449999999,9.7221327209999995,,-0.2043437958,0.3015202582,0.07364346087,8.830871582,7.253692627,-50.19470215,,,,,,,,0,1,0,0,0
2019-06-04 13:07:12.750,-0.61402313229999994,1.5904426569999999,10.12225067,1009.597931,0.09536676854,0.03949616849,-0.1435182691,10.18917847,6.347305298,-49.99182129,52.33495414,4.868329223,4.764308929,0.0,316.7578125,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:13.000,-1.0906320190000001,1.8092875669999999,9.364077301,,0.1079628468,-0.02033780515,0.01564627886,10.85328674,6.513580322,-49.59155273,,,,,,,,0,1,0,0,0
2019-06-04 13:07:13.250,-1.21921463,1.9420614619999998,9.7433885189999998,,0.6400513649,-0.3447354138,-0.09390614182,3.007339478,2.736236572,-51.23614502,,,,,,,,0,1,0,0,0
2019-06-04 13:07:13.500,0.34727783200000001,2.9686267089999996,8.5469265750000005,,-0.1512147635,0.1194171906,0.1011912152,4.571350098,2.054550171,-51.05786133,,,,,,,,0,1,0,0,0
2019-06-04 13:07:13.750,0.32377670289999999,2.3882835390000001,9.6748310849999992,,-0.1876662672,0.1899992526,0.07664591819,5.884262085,3.538528442,-50.83660889,52.33495414,4.868329223,5.061061859,0.0,316.7578125,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:14.000,-0.22498214719999998,2.2260209660000001,9.7115048220000002,1009.600067,-0.01748830639,-0.03069906496,0.05085619166,6.544433594,4.528182983,-50.65551758,,,,,,,,0,1,0,0,0
2019-06-04 13:07:14.250,-0.157023468,2.0800744630000003,9.5100238039999994,,-0.0105680367,0.00333493948,0.04207418114,6.767654419,4.592178345,-50.47894287,,,,,,,,0,1,0,0,0
2019-06-04 13:07:14.500,-0.056432647710000006,1.899849243,9.5948973080000002,,-0.04590015858,-0.0749142766,0.02191846073,6.808776855,4.909683228,-50.86279297,,,,,,,,0,1,0,0,0
2019-06-04 13:07:14.750,-0.086969146730000002,2.0537292480000002,9.5728930660000007,,-0.01244304236,-0.001760159619,-0.08776776493,6.365219116,5.394012451,-50.71484375,52.33495414,4.868329223,5.061000824,0.0,316.7578125,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:15.000,-0.1782792664,1.9163150019999999,9.6538746639999999,1009.602585,-0.04175806791,0.03660951555,0.04939500242,6.66456604,5.42767334,-50.71289062,,,,,,,,0,1,0,0,0
2019-06-04 13:07:15.250,-0.078885955810000005,1.8567388919999999,9.5881613160000008,,-0.01786183566,0.01019022614,0.01206439454,6.772659302,5.823165894,-50.82232666,,,,,,,,0,1,0,0,0
2019-06-04 13:07:15.500,-0.098046112059999996,1.7585430909999999,9.5917538449999995,,0.003720686771,0.0223965589,0.01775849983,7.17276001,5.887939453,-50.36877441,,,,,,,,0,1,0,0,0
2019-06-04 13:07:15.750,-0.2146536255,1.6700770569999999,9.7231805419999997,,-0.005592341535,-0.004088705406,-0.02337905951,7.338699341,6.329437256,-50.30187988,52.33495414,4.868329223,4.797634125,0.0,316.7578125,10.0,10.0,0,1,0,0,0
2019-06-04 13:07:16.000,-0.24863296510000002,1.788331146,9.7263240050000004,1009.604874,0.02246745117,-0.00458841864,-0.03167723119,7.769073486,6.138885498,-50.37738037,,,,,,,,0,1,0,0,0
