,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),press_Pressure (hPa),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (muT),mag_Magnetic field y (muT),mag_Magnetic field z (muT),linacc_Linear Acceleration x (m/s^2),linacc_Linear Acceleration y (m/s^2),linacc_Linear Acceleration z (m/s^2),hr_Heart Rate,labeldribbelRun,labeldribbelStil,labelpassing,labelthrowing
2019-06-04 13:43:28.049999872,1.1253091498888885,-7.1173806095333338,2.3878899743111108,1022.3946778,0.731838583833,-0.578928589633,-0.714745826222,-18.2999992375,19.1024995656,-29.02499938,-5.5249804915,-3.45164177137,-2.50308428839,,1,0,0,0
2019-06-04 13:43:28.549999872,4.5258976878350001,-2.5357765209940006,2.5350582359900002,1022.3114746,0.292375401031,-1.08314345468,0.185717040121,-18.1199995891,10.9349998086,-31.6349995137,-0.405859141875,-4.35062009175,-3.2256959682,,1,0,0,0
2019-06-04 13:43:29.049999872,9.5900284301899994,-11.821013370329998,4.1456867517699996,1022.387451,0.06049099555,0.46613293581,2.10902630991,-35.5533320122,-10.1799999346,-12.8333332793,-1.08336953321,-0.897380219456,-3.73350387166,,1,0,0,0
2019-06-04 13:43:29.549999872,4.3871094448777779,-1.5653235907777778,1.6121450761333334,1022.3615234,0.580751308273,-0.133268335608,-3.21454208433,-35.212498665,13.0199998023,-3.96749988163,1.59682190362,-9.39857238625,0.0648135841375,,1,0,0,0
2019-06-04 13:43:30.049999872,9.4774973787659995,-3.0665871238599998,5.1021996022000007,1022.3784178,-1.03998287017,-0.4121080293,0.70617430205,-29.4224991812,-11.8349995632,-18.3824995762,-2.91430050144,-4.55615039137,-4.04384307567,,1,0,0,0
2019-06-04 13:43:30.549999872,6.4898148471888897,-10.787538051355556,4.1391690572222224,1022.334912,-0.260002910768,0.709114803311,1.46753639656,-33.4733327233,-12.8933329721,-15.5199997167,2.41846810483,-1.22922168867,-0.887337393267,,1,0,0,0
2019-06-04 13:43:31.049999872,4.792141035717,-3.83802232158,4.6954123196100008,1022.3175294,0.22731823619,0.672544318788,-1.52714903356,-29.6924996363,9.26999983187,-20.2874996675,0.216953039375,-5.74365746973,-0.844943195188,,1,0,0,0
2019-06-04 13:43:31.549999872,2.3734445334400007,-8.0445239667999999,5.8602270868300002,1022.3580566,-0.6842760041,-0.12347418221,-0.21788158705,-20.10749948,9.70499950462,-25.9799995425,-1.3550662985,1.084740014,-2.86267331251,,1,0,0,0
2019-06-04 13:43:32.049999872,6.3887232675555561,-7.6957313625555548,5.5573779088888902,1022.347461,-2.05234943867,0.368862810989,-0.000915831933333,-10.2599996734,0.260000042444,-32.3999991944,-3.438958168,-5.02342292933,-2.75857271084,,1,0,0,0
2019-06-04 13:43:32.549999872,2.4110347512999999,-7.3554516559700005,4.3132860725599995,1022.4178222,0.04088208085,-0.95364002593,0.0946370496,-14.8199998746,5.1299997125,-31.5674996388,2.55104303321,-2.3086057305,-1.47682821661,,1,0,0,0
