,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
374,1.55965467128e+18,2.471809845,1.00396225,9.418414307
375,1.55965467168e+18,2.739453278,1.182391205,9.75386673
376,1.55965467198e+18,2.388882294,1.185834045,9.44850174
377,1.55965467238e+18,2.628833313,1.090931396,9.711355133
378,1.55965467278e+18,2.44546463,0.8749305725,9.377249908
379,1.55965467318e+18,2.49695755,0.8231382751,9.861941986
380,1.55965467358e+18,2.571352844,1.025517426,9.96088623
381,1.55965467398e+18,2.344424744,1.056053925,9.722731476
382,1.55965467438e+18,2.757266235,1.002315674,9.920470276
383,1.55965467478e+18,2.445913696,1.023421783,9.725575562
384,1.55965467518e+18,2.591411133,0.5783972168,9.741143188
385,1.55965467558e+18,2.529589691,0.9680369568,10.02914429
386,1.55965467598e+18,2.311642914,0.9880952454,9.331744537
387,1.55965467638e+18,2.698139191,0.8198451233,9.490414581
388,1.55965467678e+18,2.456242218,0.9942324829,9.862391052
389,1.55965467718e+18,2.53557724,0.8605604553,9.627529449
390,1.55965467758e+18,2.343975677,0.7923023987,9.734407196
391,1.55965467798e+18,2.470911713,0.9568103027,9.466614075
392,1.55965467838e+18,2.488874359,0.9446855164,9.577832794
393,1.55965467878e+18,2.40684494,1.128802643,9.788145447
394,1.55965467918e+18,2.262545013,0.8506809998,9.593250732
395,1.55965467958e+18,2.505040741,0.8246351624,9.527088318
396,1.55965467998e+18,2.283800812,0.3986210632,9.50807785
397,1.55965468038e+18,2.245929565,0.8807684326,9.291328583
398,1.55965468078e+18,2.516117706,1.048569489,9.682315521
399,1.55965468118e+18,2.613115997,1.228345642,9.634265442
400,1.55965468158e+18,2.182910614,0.798589325,9.761500854
401,1.55965468198e+18,2.618953857,0.43409729,9.706714783
402,1.55965468238e+18,2.319576416,0.5583389282,9.543703766
403,1.55965468278e+18,2.461032257,0.6083349609,10.33510803
404,1.55965468318e+18,2.066303101,1.213825836,9.433383179
405,1.55965468358e+18,2.483485565,1.039139099,9.975705414
406,1.55965468398e+18,2.327210541,0.926124115,9.715097351
407,1.55965468438e+18,2.870879974,0.6753955078,10.07060806
408,1.55965468478e+18,2.478096771,0.8842112732,9.488318939
409,1.55965468518e+18,2.441572723,1.057251434,9.40164917
410,1.55965468558e+18,2.687810669,1.051563263,9.405690765
411,1.55965468598e+18,2.196981354,0.9098080444,9.645492096
412,1.55965468638e+18,2.495460663,0.6586303711,9.911638641
413,1.55965468678e+18,2.472109222,0.6884184265,9.462123413
414,1.55965468718e+18,2.347119141,1.087338867,9.410929871
415,1.55965468758e+18,2.596949615,0.8331674194,9.478289795
416,1.55965468798e+18,2.332449646,0.9018745422,9.46017746
417,1.55965468838e+18,2.579585724,0.8255332947,9.949060822
418,1.55965468878e+18,2.464026031,0.6080355835,10.02944366
419,1.55965468918e+18,2.528392181,0.8081694031,9.880054321
420,1.55965468959e+18,2.697241058,0.4646337891,9.92585907
421,1.55965468999e+18,2.073937225,1.138233032,8.957822113
422,1.55965469039e+18,2.59290802,0.655486908,9.758058014
423,1.55965469079e+18,2.237546997,0.8991801453,9.211993561
424,1.55965469119e+18,2.272723846,0.8216413879,9.644444275
425,1.55965469159e+18,2.490071869,0.869841156,9.637408905
426,1.55965469199e+18,2.197729797,1.011296997,9.670490112
427,1.55965469239e+18,2.54021759,0.841999054,9.735604706
428,1.55965469279e+18,2.29218338,0.7450007629,9.635163574
429,1.55965469319e+18,2.518961792,0.8969348145,9.580826569
430,1.55965469359e+18,2.568209381,1.230141907,9.488768005
431,1.55965469399e+18,2.617906036,0.9216334534,10.11371841
432,1.55965469439e+18,2.488874359,0.7699987793,10.03992188
433,1.55965469479e+18,2.306104431,0.734223175,9.426347809
434,1.55965469519e+18,2.555036774,0.7635621643,9.443112946
435,1.55965469559e+18,2.161804504,1.365610199,9.058862
436,1.55965469599e+18,2.585573273,1.219663696,9.262588348
437,1.55965469639e+18,2.668800201,0.7806266785,9.59355011
438,1.55965469679e+18,2.560275879,0.9202862549,9.788444824
439,1.55965469719e+18,2.357447662,0.6342311096,9.73979599
440,1.55965469759e+18,2.642754364,0.7478448486,9.871372375
441,1.55965469799e+18,2.478545837,0.9743238831,9.832303619
442,1.55965469839e+18,2.474204865,1.048120422,9.773475952
443,1.55965469879e+18,2.385888519,0.8655001831,9.481732635
444,1.55965469919e+18,2.471809845,0.7806266785,9.85685257
445,1.55965469959e+18,2.189047852,0.8105644226,9.585466919
446,1.55965469999e+18,2.618055725,0.9062155151,10.01417542
447,1.55965470039e+18,2.405946808,0.969533844,9.345665588
448,1.55965470079e+18,2.463876343,0.7622149658,9.536967773
449,1.55965470119e+18,2.415975952,0.7824229431,9.573042755
450,1.55965470159e+18,2.730921021,0.8728349304,9.580826569
451,1.55965470199e+18,2.289339294,0.9684860229,9.328750763
452,1.55965470239e+18,2.279160461,0.9928852844,9.148974609
453,1.5596547028e+18,2.435884552,0.8659492493,9.518406372
