,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
213,1.55965417753e+18,7.19254303,-12.94388306,2.536325684
214,1.55965417793e+18,3.432212677,-7.849826202,0.1100212097
215,1.55965417833e+18,6.495442657,-7.475155334,-0.8077203369
216,1.55965417873e+18,-1.544188843,-13.79830627,3.14046936
217,1.55965417913e+18,8.159382477,-9.349707184,0.6512956238
218,1.55965417953e+18,7.007378082,-10.6487059,1.073567505
219,1.55965417993e+18,4.975653076,-6.347550201,0.09684860229
220,1.55965418034e+18,4.105512543,-6.325845337,3.39913147
221,1.55965418074e+18,9.138496399,-4.806504822,2.053878937
222,1.55965418114e+18,3.873644714,-6.006559296,-0.8807684326
223,1.55965418154e+18,4.550537109,-6.990463257,1.730850677
224,1.55965418194e+18,6.120622101,-7.540868683,-0.5430706787
225,1.55965418234e+18,2.575244751,-12.52206024,1.158740387
226,1.55965418275e+18,8.385861511,-9.749974823,2.963237915
227,1.55965418315e+18,8.525670776,-11.60836029,1.852996674
228,1.55965418355e+18,4.001927948,-10.18871246,0.9565109253
229,1.55965418395e+18,8.581055603,-8.172555084,1.224902802
230,1.55965418435e+18,4.173321533,-8.828191681,1.647174683
231,1.55965418475e+18,4.649032288,-8.783285065,1.211730194
232,1.55965418515e+18,7.532336426,-7.45928833,-0.8074209595
233,1.55965418556e+18,5.908363495,-12.38838821,1.556313629
234,1.55965418596e+18,13.17500244,-10.42626846,0.5888754272
235,1.55965418636e+18,9.067843323,-10.37447617,2.328707428
236,1.55965418676e+18,7.872728577,-9.568252716,1.881437531
237,1.55965418716e+18,5.649402008,-5.18581604,1.112336884
238,1.55965418756e+18,11.00810852,-6.965315552,-0.6218069458
239,1.55965418796e+18,4.345613251,-6.007457428,-1.191222839
240,1.55965418837e+18,4.005071411,-7.344028015,1.708996124
241,1.55965418877e+18,9.076076202,-6.485563202,1.933828583
242,1.55965418917e+18,5.076094208,-11.73439819,0.6993457031
243,1.55965418957e+18,6.033652954,-6.735693054,1.015787659
244,1.55965418997e+18,8.965007172,-9.894723816,2.06166275
245,1.55965419037e+18,5.290897522,-9.931247864,0.6194119263
246,1.55965419078e+18,9.142388306,-10.50021469,1.420246582
247,1.55965419118e+18,4.728666687,-8.19875061,1.866468658
248,1.55965419158e+18,6.215375061,-8.015531616,-0.8518785095
249,1.55965419198e+18,7.762707367,-8.064479828,-0.3327580261
250,1.55965419238e+18,5.130730591,-13.00974609,1.136736145
251,1.55965419278e+18,8.796906738,-10.68283493,1.620380402
252,1.55965419318e+18,6.964417419,-8.925339661,1.075064392
253,1.55965419359e+18,2.638263702,-9.068591766,1.224004669
254,1.55965419399e+18,8.711135101,-9.407187653,1.727707214
255,1.55965419439e+18,5.301226044,-12.05592957,1.731299744
256,1.55965419479e+18,4.769382019,-6.92340271,-0.2782713318
257,1.55965419519e+18,4.46506485,-7.230264587,3.559597778
258,1.55965419559e+18,8.527167664,-8.603359222,-0.436791687
259,1.559654196e+18,2.614163818,-7.768694916,0.3261717224
260,1.5596541964e+18,5.368885345,-6.959178314,1.390907593
261,1.5596541968e+18,8.218958588,-11.10046646,1.225351868
262,1.5596541972e+18,4.192631378,-10.5677243,1.596430206
263,1.5596541976e+18,8.696914673,-10.48000671,1.19586319
264,1.559654198e+18,4.077670441,-8.096812592,1.203796692
265,1.55965419841e+18,6.087391205,-9.264983368,0.783021698
266,1.55965419881e+18,6.904092865,-8.899593201,0.9779164124
267,1.55965419921e+18,5.536536713,-13.864319,1.135239258
268,1.55965419961e+18,11.90010361,-9.592651978,0.1788780212
269,1.55965420001e+18,6.7841922,-10.99044525,2.677332458
270,1.55965420041e+18,4.9939151,-8.901539154,1.543141022
271,1.55965420081e+18,7.997269592,-10.04186783,2.725382538
272,1.55965420122e+18,4.613256683,-6.208190002,-0.2221380615
273,1.55965420162e+18,5.761369171,-6.773564301,-0.08068222046
274,1.55965420202e+18,7.946525116,-8.293802948,2.323618011
275,1.55965420242e+18,7.219487,-11.67691772,2.000290375
276,1.55965420282e+18,6.921756134,-10.2319725,0.963097229
277,1.55965420322e+18,5.470973053,-7.513924713,3.412304077
278,1.55965420362e+18,7.681276703,-9.134754181,-0.3546125793
279,1.55965420403e+18,6.888225861,-12.50903732,2.499651947
280,1.55965420443e+18,7.130272522,-8.193960571,0.02065704346
281,1.55965420483e+18,6.404132538,-9.497300262,2.128274231
282,1.55965420523e+18,5.055736542,-12.61860947,3.172951813
283,1.55965420563e+18,7.663463745,-10.54946228,1.336121521
284,1.55965420603e+18,5.040617981,-8.024063873,1.486708374
285,1.55965420644e+18,5.783672791,-9.596394196,1.434916077
286,1.55965420684e+18,9.031169586,-11.49309998,2.430944824
287,1.55965420724e+18,4.362677765,-7.09779007,1.447938995
288,1.55965420764e+18,5.254972229,-7.018455048,0.6771917725
289,1.55965420804e+18,7.417076111,-7.423662415,-0.4466711426
290,1.55965420844e+18,4.020189972,-6.762337646,1.290915527
291,1.55965420884e+18,6.368806,-7.373816071,0.7665559387
292,1.55965420925e+18,8.31460968,-7.88515274,0.781973877
