"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.097679320E0,2.913369238E-1,-1.487353086E0,2.952753305E0
6.149679281E0,-6.041915417E-1,-8.160121441E-1,2.742004871E0
6.199679313E0,-1.543702245E0,-2.381048918E0,2.649153233E0
6.251679273E0,-1.648160219E0,-2.146476507E0,2.935038328E0
6.301679300E0,-1.662821054E0,-3.422574282E0,4.446318626E0
6.351679426E0,-1.103879213E0,-1.036017132E1,3.447554111E0
6.403679424E0,9.742842317E-1,-1.796450853E0,1.325408340E0
6.455679284E0,1.141859889E-1,1.259097219E0,1.406653404E0
6.507679281E0,-3.964973390E-1,-1.716427445E0,-7.408390939E-2
6.559679174E0,-5.516570807E-1,-3.505328000E-1,3.742912114E-1
6.609679267E0,-2.333963364E-1,9.719904661E-1,1.146424770E0
6.661679266E0,2.241417170E-1,-1.261943698E0,4.219386578E-1
6.713679226E0,3.536451757E-1,-1.775070548E0,-6.140888333E-1
6.765679219E0,-8.216595650E-1,-1.604028344E0,-8.999736905E-1
6.817679217E0,-1.379990339E0,1.680918038E-1,-6.165322065E-1
6.867679244E0,-1.552254438E0,2.035219669E-1,-2.652847171E-1
6.919679238E0,-2.038503170E0,1.398985267E0,-8.141428232E-2
6.971679169E0,-1.973751426E0,-4.531581700E-1,-1.828179210E-1
7.021679330E0,-1.605399609E0,-7.317126989E-1,-9.302072972E-2
7.073679256E0,-1.052566648E0,-4.768920898E0,-9.237974882E-1
7.125679153E0,-1.296301842E0,-6.823260784E0,-2.487001657E0
7.175679281E0,-4.425764561E0,-1.420157790E0,-5.864475727E0
7.227679174E0,-2.784369707E0,6.581565857E0,-4.395344734E0
7.279679172E0,1.196837798E-1,-1.347464800E0,-1.246945143E0
7.329679301E0,1.525895476E0,1.495501995E0,4.976859689E-1
7.381679159E0,1.938229561E0,2.500986099E0,2.142135143E0
7.433679123E0,8.117940426E-1,1.738626361E0,3.096917391E0
7.483679452E0,1.221272349E-1,1.906614304E0,2.186728239E0
7.535679344E0,-9.132893682E-1,2.598724604E0,1.741407633E0
7.587679240E0,-1.662210226E0,3.394071102E0,6.705608368E-1
7.637679335E0,-2.379365921E0,3.658575773E0,-7.930723429E-1
7.689679294E0,-2.254138708E0,4.715372562E0,-2.215166569E0
7.741679123E0,-1.146028996E0,5.568751335E0,-2.280529022E0
7.791679387E0,5.808870196E-1,6.436180115E0,-3.162007809E0
7.843679280E0,1.377455354E0,5.018362045E0,-3.789977312E0
7.895679110E0,1.353631616E0,2.383089066E0,-3.267687559E0
7.945679307E0,8.954825997E-1,9.518319368E-1,-2.622613668E0
7.995679501E0,4.721530080E-1,5.492717028E-1,-1.731972218E0
8.047679061E0,7.386887819E-2,1.674809307E-1,-6.605145335E-1
8.097679259E0,4.760167375E-2,-3.645827174E-1,1.610992104E-1
8.149679284E0,4.074012935E-1,-6.113722324E-1,5.459443331E-1
8.201678978E0,6.761820316E-1,2.200153321E-1,9.295676947E-1
8.251679143E0,3.872427344E-1,6.964902282E-1,1.269819617E0
8.301679337E0,-3.329673707E-1,4.551984668E-1,1.528826594E0
8.353679162E0,-6.170197129E-1,6.457883716E-1,1.625343204E0
8.405679093E0,-3.580128551E-1,1.113711238E0,1.980255842E0
8.455679153E0,5.869956613E-1,1.537547819E-2,2.196502209E0
8.505679179E0,1.364016294E0,-2.130881250E-1,2.379150867E0
8.557679007E0,2.812377691E0,-8.459445238E-1,3.612487793E0
8.607679039E0,2.888735771E0,-2.833376229E-1,2.953364372E0
8.659678999E0,2.114769697E0,-5.417336226E-1,2.149465561E0
8.709679063E0,1.356685877E0,-4.202038288E0,-2.612670651E-3
8.761679056E0,8.844870329E-1,-2.340731621E0,-9.103583694E-1
8.813678982E0,1.586982012E0,3.028162956E0,-7.619181275E-1
8.865678947E0,1.793454647E0,4.231567383E0,-2.182481140E-1
8.915679007E0,1.522230387E0,2.379424095E0,1.030360460E0
8.965679067E0,1.400587177E1,2.647593737E0,5.207457066E0
9.015679131E0,5.033071637E-1,-4.825731277E0,-3.682464838E0
9.067678991E0,2.533212423E0,-1.038367033E0,-2.059396029E0
9.119678950E0,5.869956613E-1,-2.990081549E0,-2.780216932E0
9.169679082E0,-2.346180677E-1,-8.850399256E-1,-1.311696887E0
9.221678875E0,-1.090440273E0,-2.660825253E0,2.490638196E-1
9.271678968E0,-1.295691013E0,-1.925954223E0,1.203846216E0
9.323678967E0,-1.215056777E0,-2.367609978E0,2.338222980E0
9.373679493E0,-8.332660198E-1,-4.191042423E0,3.023613691E0
9.425678952E0,-7.355275750E-1,-3.939977169E0,3.133569479E0
9.475678983E0,-4.398688078E-1,-1.332804084E0,3.151895523E0
9.527678874E0,8.295091987E-1,-4.733166993E-1,4.074302197E0
9.577678934E0,2.023750782E0,-2.230165243E0,4.436544895E0
9.627679065E0,-3.121979535E-1,1.554144979E0,1.133596659E0
9.679678858E0,3.780797720E-1,4.073353291E0,-2.508381844E0
9.731678851E0,-4.594363213E0,-1.088551426E1,-1.719754934E0
9.781678949E0,-2.916316509E0,-1.635793328E0,-5.026979446E0
9.833678909E0,3.192946672E0,5.436804771E0,5.000984192E0
9.885678867E0,1.997071207E-1,5.206508160E0,7.283177376E0
9.935678899E0,-1.538204432E0,3.503416061E0,1.913060784E0
9.985678994E0,-1.493000507E0,3.675575927E-2,2.142135143E0
1.003567912E1,-1.432524800E0,-8.966463804E-1,1.993694901E0
1.008767882E1,-1.351890683E0,4.674157798E-1,8.697028756E-1
1.013767925E1,-1.548589230E0,2.824744701E0,4.720296264E-1
1.018767934E1,-1.567525983E0,5.814929962E0,-3.935664296E-1
1.023967886E1,-1.361664414E0,7.245576859E0,-1.350792289E0
1.028967906E1,-5.638744235E-1,7.130123138E0,-2.437521458E0
1.034167899E1,4.275598526E-1,5.120987415E0,-2.672093868E0
1.039367878E1,2.907260358E-1,2.882165909E0,-2.508381844E0
1.044367904E1,2.058157623E-1,1.383102775E0,-1.683713913E0
1.049367924E1,2.194533311E-2,-1.264998078E0,-9.543406963E-1
1.054560444E1,4.393647984E-2,-2.048738241E0,-7.240445018E-1
1.059560461E1,4.361119568E-1,-1.838600636E0,1.672078669E-1
1.064560463E1,8.374504447E-1,-6.846761107E-1,8.092272282E-1
1.069760443E1,1.065914035E0,6.241210178E-2,1.333960414E0
1.074760446E1,1.114172339E0,2.023002505E-1,1.724303365E0
1.079760452E1,9.046456218E-1,7.062640786E-1,2.026070833E0
1.084960438E1,1.035981655E0,-5.802181363E-1,2.225823641E0
1.090160454E1,9.577909112E-1,-1.338912725E0,2.191615343E0
1.095160464E1,8.160701394E-1,-2.631503582E0,2.512930393E0
1.100360449E1,5.723348856E-1,-2.577747583E0,2.236208439E0
1.105560442E1,2.194533311E-2,-3.499543190E0,8.739789724E-1
1.110760442E1,-3.329673707E-1,4.896800041E0,-7.161032557E-1
1.115960438E1,1.190729067E-1,-6.639066935E-1,8.440465927E-1
1.121160438E1,8.765458465E-1,-2.405483484E0,2.140302420E0
1.126360441E1,-1.662011594E-1,5.480499864E-1,1.453079224E0
1.131360447E1,-9.920910001E-1,2.738002062E0,1.531270027E0
1.136560443E1,-3.937683105E0,7.691831589E-1,1.254547954E0
1.141760439E1,-4.501511574E0,1.910890341E0,2.892277718E0
1.146960435E1,-3.038489580E0,-5.716660023E-1,7.224843502E-1
1.151960445E1,-2.168006659E0,4.339079380E0,2.045618534E0
1.157160428E1,-1.817980886E0,4.048307896E0,9.879095852E-2
1.162160437E1,-1.506439447E0,1.095996141E0,-5.181829333E-1
1.167360436E1,-4.447557032E-1,1.414256811E0,-6.812839508E-1
1.172560436E1,6.676298976E-1,2.114632279E-1,-1.037418365E0
1.177760432E1,1.170371890E0,-1.738418698E0,-1.182193518E0
1.182960432E1,1.373179197E0,-3.152571678E0,-1.377670288E0
1.187960445E1,1.159376502E0,-3.706015587E0,-1.468078375E0
1.193160434E1,1.115394115E0,-4.041380405E0,-1.041694403E0
1.198360427E1,1.242454052E0,-3.800088882E0,-7.930723429E-1
1.203560426E1,1.125167966E0,-4.739599705E0,-8.981410861E-1
1.208560432E1,9.730625153E-1,-7.834243298E0,-1.443643808E0
1.213760429E1,1.470306873E0,-9.313147545E0,-3.687351704E0
1.218960428E1,-6.182414293E-1,5.202739313E-2,-6.662876606E0
1.223960438E1,1.416749209E-1,4.243784904E0,-3.669636726E0
1.229160427E1,-4.952589795E-2,-2.875238657E0,-2.287248850E0
1.234360427E1,1.109896421E0,3.226406872E-1,1.382218838E0
1.239560423E1,6.822906733E-1,2.073380470E0,1.517830968E0
1.244560425E1,-1.979661584E-1,1.943266273E0,1.452468395E0
1.249560428E1,-1.175961375E0,9.170125723E-1,1.131153226E0
1.254760424E1,-1.862573981E0,3.861706853E-1,3.095394671E-1
1.259760428E1,-2.442895889E0,8.785280585E-1,-2.683390379E-1
1.264960424E1,-3.043987274E0,2.464945078E0,-8.162851334E-1
1.269960427E1,-2.549186468E0,4.265775681E0,-1.565816760E0
1.274960436E1,-2.686020374E0,4.761187553E0,-2.096658707E0
1.280160429E1,-1.230328321E0,4.830215454E0,-2.209668636E0
1.285360422E1,-5.400507450E-1,4.014710426E0,-3.454612017E0
1.290360425E1,2.345264405E-1,3.214476824E0,-2.581685781E0
1.295360435E1,4.904789627E-1,2.572457314E0,-2.382543802E0
1.300360444E1,8.148484230E-1,2.745332241E0,-2.207836151E0
1.305560423E1,6.389192343E-1,2.779540777E0,-1.550545216E0
1.310560440E1,-7.090618461E-2,2.868726969E0,-6.366907954E-1
1.315760429E1,-1.037295103E0,2.304000407E-1,5.911483765E-1
1.320960421E1,-1.035462379E0,-1.455587983E0,1.451857448E0
1.325960428E1,-1.043403745E0,-6.248112917E-1,1.818987608E0
1.330960438E1,-4.129907191E-1,-5.899919868E-1,1.742629409E0
1.336160414E1,1.679421216E-1,-2.384103298E0,2.768271923E0
1.341160430E1,3.389844000E-1,-1.634571552E0,3.352259159E0
1.346160463E1,4.623791873E-1,2.284128904E0,3.668687582E0
1.351360439E1,-1.943009645E-1,-4.910317957E-1,3.280177355E0
