"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.370237336E1,3.172414064E0,8.169265747E0,1.632416534E1
1.375237352E1,1.341033363E1,1.561785412E1,1.934574127E1
1.380437335E1,1.673837471E1,2.161072350E1,1.092747021E1
1.385437338E1,-7.034379482E0,-2.609759569E-1,1.594587040E1
1.390637338E1,-1.054438591E1,-1.277585030E1,-1.161941528E1
1.395637340E1,2.624125242E0,-2.817103767E1,1.508871937E1
1.400837326E1,-8.691217303E-1,-7.046350956E0,5.195576549E-1
1.405837329E1,4.702355862E0,1.419804931E0,-9.960182905E-1
1.410837335E1,2.844398499E0,3.172414064E0,3.258608103E0
1.416037324E1,-1.316851079E-1,-2.394274808E-2,5.607391834E0
1.421037327E1,2.978477955E0,-8.930644989E-1,6.792557716E0
1.426037343E1,6.153286099E-1,5.027977005E-2,8.616994858E0
1.431237326E1,-1.491633177E0,9.337671846E-2,9.644139290E0
1.436237333E1,-4.977697372E0,-7.122967720E0,8.351230621E0
1.441437325E1,-1.169603252E1,-1.066409969E1,1.265853119E1
1.446437342E1,-1.605121803E1,-8.782199860E0,6.012023926E0
1.451637331E1,-1.841436768E1,-6.258634567E0,2.631308079E0
1.456637334E1,-1.600333214E1,-2.217098475E0,8.547561169E-1
1.461837323E1,-1.325709915E1,9.217957854E-1,8.212362528E-1
1.467037320E1,-1.234009266E1,4.788549617E-3,2.312869549E0
1.472037332E1,-1.132731438E1,-1.953728199E0,1.405439258E0
1.477237325E1,-1.130097675E1,-3.407052994E0,1.606558442E0
1.482237341E1,-1.185884285E1,-4.903474808E0,1.927391171E0
1.487237344E1,-1.143505669E1,-4.920234680E0,2.111750364E0
1.492237350E1,-1.064255142E1,-5.085439682E0,1.675992370E0
1.497437316E1,-8.535589218E0,-4.546727657E0,2.719896078E0
1.502437356E1,-6.761432171E0,-3.131711483E0,3.105374336E0
1.507637342E1,-8.569109917E0,-1.822043180E0,3.395081758E0
1.512837318E1,-9.476539612E0,1.731060743E0,2.916226625E0
1.517837374E1,-1.134646797E1,2.293715239E0,3.577046633E0
1.522837394E1,-1.092268181E1,2.875524044E0,4.616161823E0
1.528037316E1,-1.396101665E1,3.349590540E0,7.893924236E0
1.533037353E1,-1.716216278E1,3.608172178E0,8.042368889E0
1.538237335E1,-9.567522049E0,5.473312378E0,7.290566921E0
1.543437311E1,-4.525179386E0,6.988888264E0,6.342433929E0
1.548437318E1,-6.727912426E-1,8.245882034E0,2.772570133E0
1.553437334E1,-8.834874034E-1,4.692778587E0,5.162056446E0
1.558637320E1,-3.387898922E0,3.052700281E0,-1.632895470E0
1.563837323E1,-1.831620216E0,-7.015225291E-1,1.692752242E0
1.568837329E1,-5.602602959E0,-4.793338299E0,-2.585816681E-1
1.573837335E1,-5.128536701E0,-3.567469418E-1,-7.604216576E0
1.579037315E1,4.659258842E0,-7.604216576E0,-2.570493507E1
1.584237314E1,1.909194756E1,2.058118629E1,-2.655250788E0
1.589437310E1,2.748627424E0,7.245075703E0,-3.179596901E0
1.594437314E1,6.294548512E0,8.123774529E0,-1.817254543E0
1.599637313E1,5.621757030E0,1.062339687E1,6.656084061E-1
1.604837309E1,-8.619388938E-2,8.300951004E0,-4.166038036E-1
1.609837312E1,5.075862408E-1,7.915472507E0,1.245022863E-1
1.614837318E1,8.317710876E0,9.565128326E0,7.060716629E0
1.620037317E1,4.714327335E0,9.019232750E0,8.382355690E0
1.625237300E1,4.953754425E0,8.825297356E0,1.224192715E1
1.630237306E1,4.163643837E0,8.403904915E0,1.282612991E1
1.635237309E1,3.411841631E0,5.796539307E0,1.119084072E1
1.640437312E1,5.858790398E0,6.612987041E0,1.330259037E1
1.645437321E1,1.153322220E1,8.274613380E0,1.616853714E1
1.650637300E1,2.035612488E1,1.452367115E1,1.527547359E1
1.655637316E1,2.364825249E1,1.723398972E1,9.914691925E0
1.660837303E1,8.020820618E-1,-1.759791970E0,1.995867538E1
1.666037299E1,-5.719922543E0,-9.529213905E0,-2.159156990E1
1.671037302E1,-4.338426113E0,-2.950225449E1,1.390355396E1
1.676037315E1,-1.297696948E0,-1.011341667E1,6.318490982E0
1.681237307E1,1.237840056E0,-7.446194887E-1,-1.889082789E0
1.686237320E1,7.877163887E-1,3.184385538E0,3.071854591E0
1.691437303E1,-2.456526041E0,-1.024749637E0,4.350397110E0
1.696637296E1,-7.853221297E-1,-1.946545362E0,7.115784645E0
1.701637302E1,-1.048692346E0,-2.935380936E0,8.370385170E0
1.706637962E1,-1.429382086E0,-5.004034519E0,9.581888199E0
1.711637965E1,-5.260221958E0,-7.225921154E0,9.850046158E0
1.716837962E1,-8.437424660E0,-9.553156853E0,8.042368889E0
1.721837975E1,-1.454043102E1,-9.356825829E0,4.395888329E0
1.727037970E1,-1.709991074E1,-8.992896080E0,2.214704275E0
1.732237964E1,-1.477267551E1,-5.803721905E0,4.419831276E0
1.737237977E1,-1.333850479E1,-3.794925690E0,3.517189741E0
1.742237989E1,-1.333371639E1,-2.449343204E0,2.114144564E0
1.747437952E1,-1.192109394E1,-1.855562925E0,1.592192769E0
1.752437978E1,-1.029777622E1,-1.623318315E0,2.133298874E0
1.757437985E1,-9.862017632E0,-3.170019865E0,2.406246185E0
1.762637951E1,-1.210784817E1,-4.881926537E0,2.631308079E0
1.767637970E1,-1.584531021E1,-8.324893951E0,3.172414064E0
1.772637976E1,-1.405678749E1,-7.939415455E0,7.831672668E0
1.777837949E1,-7.458166122E0,-6.294548512E0,1.211024189E1
1.782837969E1,-1.819648862E0,-3.110162973E0,1.896265602E1
1.788037971E1,-4.273780346E0,2.214704275E0,1.424593544E1
1.793037977E1,-9.854835510E0,2.312869549E0,8.030397415E0
1.798237950E1,-9.902720451E0,-6.409473896E0,3.162837029E0
1.803237963E1,-7.443800449E0,-1.041030693E1,-1.261782765E0
1.808237973E1,-1.632895470E0,-1.076944828E1,-3.857176781E0
1.813437949E1,-9.577099234E-3,-1.466493320E1,-2.839609861E0
1.818437955E1,-2.061949539E1,-1.552447796E1,2.214464760E1
1.823437961E1,7.233104229E0,-3.464515686E0,-2.910719872E1
1.828637961E1,-1.816536331E1,-7.022408009E0,-1.561546040E1
1.833837951E1,-1.094662476E1,8.834874034E-1,-1.437762070E1
1.838837956E1,-2.270490837E1,-6.902694225E0,-1.201925945E1
1.844037952E1,-1.925954628E1,-4.173221111E0,-1.132731438E1
1.849237949E1,-2.462990570E1,-5.746259689E0,-9.986519814E0
1.854237952E1,-1.908715820E1,-1.266571403E0,-5.542746067E0
1.859437951E1,-2.020289040E1,9.840469360E-1,-7.443800449E0
1.864637951E1,-1.122675419E1,1.836408734E0,-3.387898922E0
1.869837947E1,-7.039167881E0,7.206767201E-1,-1.268965602E-1
1.875037940E1,-6.974522591E0,7.661679387E-2,7.901107073E-1
