"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.797416799E2,2.718160629E0,-1.722710252E0,1.139493346E0
1.797916799E2,-1.810941696E-1,-3.835230350E0,-2.550290585E0
1.798516799E2,-2.094392776E-1,-3.985205412E0,-9.737633467E-1
1.799016799E2,2.517237663E0,-2.318674803E0,5.745704770E-1
1.799616799E2,5.132105827E0,-1.147840881E1,8.596898317E-1
1.800216799E2,3.868856430E-1,-2.421830750E1,-6.076199532E0
1.800816799E2,-3.907918930E-1,-9.922727585E0,-1.116901588E1
1.801416799E2,-3.021622658E0,2.966619682E1,1.635189247E1
1.802016798E2,-1.041111946E1,9.722304344E0,7.849527359E0
1.802616798E2,-1.206596088E1,1.203381634E1,3.234275818E0
1.803216799E2,-6.315725327E0,8.798713684E0,6.485241413E0
1.803716799E2,-7.577896118E-1,7.733318806E0,5.626834393E0
1.804316799E2,6.509244919E0,6.911707878E0,5.338602066E-1
1.804916799E2,2.807187557E0,3.660292864E0,-2.640295029E-2
1.805516798E2,2.221797943E0,3.530473232E0,2.056171417E0
1.806116798E2,4.142855644E0,4.456018448E0,5.107821465E0
1.806716798E2,6.118941784E0,6.388574600E0,8.458229065E0
1.807216798E2,1.673027229E1,1.261720276E1,5.762078285E0
1.807716798E2,1.916523743E1,4.487537384E0,2.338780403E0
1.808216799E2,-1.473631001E1,-1.361549759E1,1.492166615E1
1.808816798E2,-7.040617943E0,-2.374444771E1,-1.131189346E0
1.809416798E2,-4.640200138E0,-1.769425011E1,-5.403176308E0
1.810016799E2,5.402437687E0,-1.553926110E0,-1.168356800E1
1.810516799E2,7.485997677E0,4.402072906E0,-7.906737328E0
1.811116799E2,3.546460152E0,-1.115083098E0,-6.147075653E0
1.811616799E2,4.851055145E0,1.161491871E-1,-3.394319057E0
1.812216799E2,2.645615578E0,-1.359747410E0,-8.032140732E-1
1.812716800E2,2.204326630E0,-1.489571571E0,-1.456034660E0
1.813316799E2,1.046187878E0,-1.376698852E0,2.572021484E-1
1.813916799E2,3.318309784E-1,-1.621055603E0,5.615542889E0
1.814416799E2,-1.434497356E0,-1.920565128E0,6.769199848E0
1.815016799E2,-5.985417366E0,-3.430461884E0,5.931140423E0
1.815516799E2,-7.040819645E0,6.885242462E-1,1.011496162E1
1.816116799E2,-5.642744541E0,4.688266277E0,-1.334941626E0
1.816716799E2,-1.044306755E0,3.081247807E0,1.800403357E0
1.817316799E2,1.521157265E0,3.301892519E0,5.195469856E-1
1.817916798E2,-1.226562023E0,-7.255964279E-1,9.530487061E-1
1.818516798E2,-1.793189526E0,-2.738154411E0,-6.258645058E-1
1.819116798E2,1.321258545E0,-2.341568947E0,-1.521368980E0
1.819616798E2,2.832722187E0,-1.196906090E0,-1.600510836E0
1.820216798E2,2.300908089E0,8.566856384E-3,-1.185747147E0
1.820716798E2,9.474968910E-1,-4.986405373E-2,4.587652683E-1
1.821316798E2,-3.728618622E-1,8.480939865E-1,2.364386797E0
1.821916798E2,-8.397979736E-1,2.619976044E0,2.839793444E0
1.822516798E2,-2.151341438E0,3.161155224E0,1.516943932E0
1.823016799E2,-4.611770630E0,1.916954160E0,8.631729484E-1
1.823616799E2,-6.871320724E0,1.092266798E0,1.277215958E0
1.824116799E2,-2.353521347E0,7.296398282E-1,1.353747845E-1
1.824716799E2,-2.191629410E-1,-6.148147583E-2,-5.475733280E-1
1.825216799E2,-3.257350922E-1,-1.378111362E0,-1.911522150E0
1.825816798E2,1.925411224E0,-1.897679567E0,-3.152369022E0
1.826416798E2,5.600611687E0,-2.243802071E0,-1.078600168E0
1.826916798E2,6.814846992E0,-4.123401642E0,-2.235222578E0
1.827516798E2,5.925922871E0,-1.772665596E1,-1.509367466E0
1.828016798E2,-1.736659050E0,-1.298947620E1,-9.375308990E0
1.828616798E2,5.939536095E0,1.217875957E0,-1.507259488E0
1.829116798E2,-5.491049767E0,1.133242607E1,1.092228699E1
1.829616799E2,-1.038099480E1,1.559430027E1,1.673264384E0
1.830216798E2,-4.716557503E0,1.147643566E1,2.231593132E0
1.830716799E2,4.801263809E-1,1.115257931E1,8.338509798E-1
1.831216799E2,-2.334446907E0,8.738854408E0,-4.922177315E0
1.831816798E2,5.205358028E0,5.162333965E0,2.992617846E0
1.832316799E2,1.979686260E0,3.972270012E0,1.784303665E0
1.832916799E2,1.307400703E0,2.012546301E0,2.681078434E0
1.833516799E2,1.434309483E0,2.662004948E0,2.769252777E0
1.834116799E2,1.916909218E-1,4.861347198E0,4.296029568E0
1.834616799E2,3.850435734E0,6.946122646E0,8.177726746E0
1.835216799E2,1.236835480E1,1.629549408E1,8.854016304E0
1.835716800E2,2.013402557E1,1.562531185E1,-3.376102448E-2
