"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.748160434E1,-1.799999923E-1,-1.469999981E1,-4.500000000E1
1.754160428E1,4.679999828E0,-8.279999733E0,-4.955999756E1
1.759160434E1,7.199999809E0,-4.139999866E0,-4.775999832E1
1.764160437E1,1.950000000E1,-7.199999809E0,-4.355999756E1
1.769160447E1,2.742000008E1,-1.127999973E1,-3.791999817E1
1.775160440E1,3.137999916E1,-1.061999989E1,-3.438000107E1
1.780160440E1,3.095999908E1,-8.159999847E0,-3.515999985E1
1.786160427E1,3.143999863E1,-2.279999971E0,-3.593999863E1
1.791161033E1,3.270000076E1,1.559999943E0,-3.179999924E1
1.797161027E1,3.821999741E1,8.399999619E0,-2.123999977E1
1.802161030E1,4.193999863E1,1.451999950E1,-7.199999809E0
1.807161036E1,3.947999954E1,1.919999886E1,5.219999790E0
1.813161036E1,3.209999847E1,2.807999992E1,1.038000011E1
1.818161039E1,2.753999901E1,3.395999908E1,1.157999992E1
1.824161039E1,2.147999954E1,3.791999817E1,1.301999950E1
1.830161036E1,1.943999863E1,3.936000061E1,1.481999969E1
1.836161036E1,1.835999870E1,3.947999954E1,1.397999954E1
1.841161039E1,2.045999908E1,3.839999771E1,1.367999935E1
1.847161039E1,2.519999886E1,3.486000061E1,1.277999973E1
1.853161035E1,3.005999947E1,3.095999908E1,1.367999935E1
1.858161038E1,3.443999863E1,2.519999886E1,1.457999992E1
1.864161035E1,4.020000076E1,1.776000023E1,9.599999428E0
1.870161038E1,4.295999908E1,1.175999928E1,5.159999847E0
1.875161038E1,4.391999817E1,8.159999847E0,7.079999924E0
1.881161038E1,4.325999832E1,4.319999695E0,1.265999985E1
1.886161041E1,4.229999924E1,4.079999924E0,1.655999947E1
1.892161038E1,4.163999939E1,3.899999857E0,1.631999969E1
1.898161038E1,4.175999832E1,5.519999981E0,1.265999985E1
1.904161031E1,4.181999969E1,2.339999914E0,1.181999969E1
