"Time (s)","Pressure (hPa)"
1.750160266E1,1.021939697E3
1.760160262E1,1.021945557E3
1.770160259E1,1.021945312E3
1.780160256E1,1.021947510E3
1.790160252E1,1.022128662E3
1.800160252E1,1.022035889E3
1.810160637E1,1.022011963E3
1.820160637E1,1.022002441E3
1.830160640E1,1.022043213E3
1.840160640E1,1.022134521E3
1.850160643E1,1.022129150E3
1.860160643E1,1.022073730E3
1.870160647E1,1.022031494E3
1.880160643E1,1.022023682E3
1.890160646E1,1.022097900E3
1.900160643E1,1.022064209E3
1.910160643E1,1.022035645E3
1.920160640E1,1.022012695E3
1.930160640E1,1.021987305E3
1.940160640E1,1.022610840E3
1.950160640E1,1.022516846E3
1.960160643E1,1.022445801E3
1.970160646E1,1.022405273E3
1.980160650E1,1.022331299E3
