,Time (s),X (µT),Y (µT),Z (µT),label
70,1.55965321747e+18,-7.659011841,30.22116852,17.12188721,climbing_stairs
71,1.55965321772e+18,2.940887451,28.7360611,22.32745361,climbing_stairs
72,1.55965321797e+18,-3.825149536,29.99408722,6.871948242,climbing_stairs
73,1.55965321822e+18,-18.96704102,21.2080307,14.21148682,climbing_stairs
74,1.55965321847e+18,-15.74598694,28.60558319,12.18310547,climbing_stairs
75,1.55965321872e+18,-0.652130127,35.82936859,13.87701416,climbing_stairs
76,1.55965321897e+18,-4.627563477,35.63871002,7.178100586,climbing_stairs
77,1.55965321922e+18,-15.56552124,23.54123688,10.39111328,climbing_stairs
78,1.55965321947e+18,-23.49415588,21.62873077,8.463195801,climbing_stairs
79,1.55965321972e+18,-2.651367188,34.46846771,4.518127441,climbing_stairs
80,1.55965321997e+18,0.5116729736,36.2193222,3.225891113,climbing_stairs
81,1.55965322022e+18,-22.47338867,29.74774933,3.523254395,climbing_stairs
82,1.55965322047e+18,-30.48242188,14.57685089,17.96429443,climbing_stairs
83,1.55965322072e+18,-21.74281311,27.48490143,16.74005127,climbing_stairs
84,1.55965322097e+18,-32.88464355,21.49263763,8.576599121,climbing_stairs
85,1.55965322121e+18,-32.75682068,25.03752899,-7.190368652,climbing_stairs
86,1.55965322146e+18,-36.38952637,21.90981293,-4.793151855,climbing_stairs
87,1.55965322171e+18,-40.02661133,1.800437927,9.160644531,climbing_stairs
88,1.55965322196e+18,-39.43914795,3.302207947,10.93688965,climbing_stairs
89,1.55965322221e+18,-36.14196777,17.61141205,1.265197754,climbing_stairs
90,1.55965322246e+18,-34.47280884,14.34392548,-15.84820557,climbing_stairs
91,1.55965322271e+18,-28.96913147,13.6259079,-25.7220459,climbing_stairs
92,1.55965322296e+18,-35.33299255,11.4832077,-14.89215088,climbing_stairs
93,1.55965322321e+18,-36.63337708,11.48700714,-3.302062988,climbing_stairs
94,1.55965322346e+18,-26.62620544,27.48046112,-11.5100708,climbing_stairs
95,1.55965322371e+18,-15.12045288,36.39136505,-11.06585693,climbing_stairs
96,1.55965322396e+18,-14.13372803,29.01087189,-4.995056152,climbing_stairs
97,1.55965322421e+18,-26.88079834,14.28675079,-6.945495605,climbing_stairs
98,1.55965322446e+18,-26.07946777,12.39315033,-12.75921631,climbing_stairs
99,1.55965322471e+18,-5.360717773,25.91822052,-12.86724854,climbing_stairs
100,1.55965322496e+18,-4.665222168,24.07506561,-16.51782227,climbing_stairs
101,1.55965322521e+18,-20.11166382,15.49240875,-18.97772217,climbing_stairs
102,1.55965322546e+18,-20.302948,16.46212006,-24.41381836,climbing_stairs
103,1.55965322571e+18,-4.768692017,25.70543671,-24.75164795,climbing_stairs
104,1.55965322596e+18,1.413711548,27.94191742,-25.99713135,climbing_stairs
105,1.55965322621e+18,-25.56851196,19.36511993,-21.48944092,climbing_stairs
106,1.55965322646e+18,-30.26025391,5.897926331,-21.60241699,climbing_stairs
107,1.55965322671e+18,-20.92933655,17.66107941,-26.28930664,climbing_stairs
108,1.55965322696e+18,-1.638168335,25.32100677,-27.31036377,climbing_stairs
