,Time (s),X (µT),Y (µT),Z (µT),label
136,1.55965355644e+27,6.900268555,6.833282471,-51.62091064,walking
137,1.55965355644e+27,6.557861328,7.377365112,-51.97772217,walking
138,1.55965355644e+27,6.434738159,7.002990723,-51.74951172,walking
139,1.55965355644e+27,6.728637695,7.405700684,-51.80566406,walking
140,1.55965355644e+27,6.469390869,7.516601562,-51.5970459,walking
141,1.55965355644e+27,6.525650024,7.875534058,-51.75280762,walking
142,1.55965355644e+27,6.755874634,8.062393188,-51.91650391,walking
143,1.55965355644e+27,6.339813232,7.778137207,-51.76849365,walking
144,1.55965355644e+27,6.52911377,7.687362671,-51.81219482,walking
145,1.55965355644e+27,6.040557861,7.687179565,-51.41473389,walking
146,1.55965355644e+27,6.442367554,7.70451355,-51.8067627,walking
147,1.55965355644e+27,6.620025635,7.992523193,-51.55548096,walking
148,1.55965355644e+27,7.130157471,7.773086548,-51.6027832,walking
149,1.55965355644e+27,7.120529175,8.112579346,-51.62835693,walking
150,1.55965355644e+27,7.451004028,8.661590576,-51.68823242,walking
151,1.55965355644e+27,7.99786377,8.446472168,-51.36523438,walking
152,1.55965355644e+27,7.497680664,9.017807007,-51.5480957,walking
153,1.55965355644e+27,7.615615845,8.728927612,-51.62390137,walking
154,1.55965355644e+27,7.190353394,8.674331665,-51.70245361,walking
155,1.55965355644e+27,7.421020508,8.394927979,-51.8416748,walking
156,1.55965355644e+27,7.161819458,8.237640381,-51.30859375,walking
157,1.55965355644e+27,7.641281128,8.181213379,-51.41650391,walking
158,1.55965355644e+27,7.42980957,8.217727661,-51.52185059,walking
159,1.55965355644e+27,7.338470459,7.807601929,-51.54705811,walking
160,1.55965355644e+27,7.139892578,7.77293396,-51.34228516,walking
161,1.55965355644e+27,6.962417603,8.205352783,-51.54852295,walking
162,1.55965355644e+27,6.900009155,8.230804443,-51.67694092,walking
163,1.55965355644e+27,6.865539551,8.094406128,-51.83068848,walking
164,1.55965355644e+27,7.074615479,7.938064575,-51.30645752,walking
165,1.55965355644e+27,7.010681152,7.994689941,-51.47814941,walking
166,1.55965355644e+27,6.790771484,8.314956665,-51.35076904,walking
167,1.55965355644e+27,7.035095215,8.46055603,-51.43841553,walking
168,1.55965355644e+27,7.322296143,8.724655151,-51.253479,walking
169,1.55965355644e+27,7.404891968,8.607894897,-51.18774414,walking
170,1.55965355644e+27,7.117462158,8.677352905,-51.56536865,walking
171,1.55965355644e+27,7.056503296,8.764831543,-51.63592529,walking
172,1.55965355644e+27,6.94519043,8.942733765,-51.58215332,walking
173,1.55965355644e+27,6.954040527,9.155181885,-51.6541748,walking
174,1.55965355644e+27,6.969604492,8.891952515,-51.85168457,walking
175,1.55965355644e+27,6.832321167,8.714447021,-51.6015625,walking
176,1.55965355644e+27,6.499023438,9.015594482,-51.37316895,walking
177,1.55965355644e+27,6.372009277,8.480239868,-51.42425537,walking
178,1.55965355644e+27,6.466705322,8.570922852,-51.26184082,walking
179,1.55965355644e+27,6.547302246,9.016342163,-51.57788086,walking
180,1.55965355644e+27,6.602676392,8.671981812,-51.54467773,walking
181,1.55965355644e+27,6.748275757,8.456832886,-51.45910645,walking
182,1.55965355644e+27,6.690933228,8.462127686,-51.11730957,walking
183,1.55965355644e+27,6.418243408,8.897003174,-51.38171387,walking
184,1.55965355644e+27,6.288467407,8.459320068,-51.4128418,walking
