,Time (s),X (µT),Y (µT),Z (µT),label
56,1.55965356112e+54,5.860015869,-18.15419006,39.26251221,train
57,1.55965356112e+54,6.093170166,-17.17909241,39.01193237,train
58,1.55965356112e+54,7.959625244,-18.14129639,38.54229736,train
59,1.55965356112e+54,5.364379883,-18.10354614,40.68041992,train
60,1.55965356112e+54,0.6172180176,-26.83015442,27.12115479,train
61,1.55965356112e+54,-2.439239502,-29.31988525,25.37805176,train
62,1.55965356112e+54,-1.913818359,-30.69610596,25.67840576,train
63,1.55965356112e+54,-1.106002808,-27.72151184,27.41711426,train
64,1.55965356112e+54,1.384796143,-23.80488586,30.17999268,train
65,1.55965356112e+54,4.508468628,-24.6887207,30.99273682,train
66,1.55965356112e+54,0.3683319092,-22.22705078,33.60394287,train
67,1.55965356112e+54,6.088088989,-24.40765381,32.5848999,train
68,1.55965356112e+54,1.58605957,-28.08451843,25.75463867,train
69,1.55965356112e+54,3.585113525,-23.81298828,31.12719727,train
70,1.55965356112e+54,5.46257019,-20.76849365,33.43395996,train
71,1.55965356112e+54,30.34182739,-23.79026794,20.34143066,train
72,1.55965356112e+54,-14.72550964,-95.58963013,17.39233398,train
73,1.55965356112e+54,-13.89176941,-87.46905518,18.08050537,train
74,1.55965356112e+54,-19.91720581,-93.07940674,5.757324219,train
75,1.55965356112e+54,-20.58042908,-90.04212952,8.536010742,train
76,1.55965356112e+54,-20.25140381,-87.07897949,7.692932129,train
77,1.55965356112e+54,-17.86483765,-84.40371704,8.965515137,train
78,1.55965356112e+54,-18.42446899,-82.14718628,11.62109375,train
79,1.55965356112e+54,-18.04760742,-80.41752625,13.11871338,train
80,1.55965356112e+54,-17.50041199,-80.42250061,13.15319824,train
81,1.55965356112e+54,-16.66453552,-78.87202454,14.87689209,train
82,1.55965356112e+54,-16.50222778,-77.71347046,17.14556885,train
83,1.55965356112e+54,-14.74209595,-76.29162598,19.77801514,train
84,1.55965356112e+54,-15.32667542,-74.42485046,20.7409668,train
85,1.55965356112e+54,-13.99804688,-74.16239929,21.62683105,train
86,1.55965356112e+54,-21.08473206,-87.57397461,1.148803711,train
87,1.55965356112e+54,-19.89176941,-88.59619141,1.236755371,train
88,1.55965356112e+54,-16.73553467,-87.39833069,6.72479248,train
89,1.55965356112e+54,-16.71276855,-83.41513062,12.45587158,train
90,1.55965356112e+54,-17.81874084,-59.1934967,10.15838623,train
91,1.55965356112e+54,-8.255401611,-31.57499695,2.189331055,train
92,1.55965356112e+54,-2.590377808,-9.663879395,1.059509277,train
93,1.55965356112e+54,0.07495117188,-9.247085571,-7.671447754,train
