,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
2537,1.55965396918e+18,-17.15999985,-35.57999802,-20.81999969
2538,1.55965396924e+18,-10.5,-33.71999741,-26.81999969
2539,1.5596539693e+18,4.859999657,-28.26000023,-34.02000046
2540,1.55965396936e+18,12.17999935,-31.73999977,-28.97999954
2541,1.55965396942e+18,2.039999962,-36.54000092,-25.01999855
2542,1.55965396948e+18,-1.799999952,-39.18000031,-20.57999992
2543,1.55965396954e+18,-2.159999847,-38.52000046,-19.92000008
2544,1.5596539696e+18,1.25999999,-36.0,-23.15999985
2545,1.55965396966e+18,6.480000019,-34.07999802,-27.11999893
2546,1.55965396972e+18,10.13999939,-29.27999878,-31.5
2547,1.55965396978e+18,12.23999977,-22.13999939,-35.34000015
2548,1.55965396984e+18,11.5199995,-15.59999943,-38.93999863
2549,1.5596539699e+18,15.89999962,-6.839999676,-40.07999802
2550,1.55965396996e+18,19.97999954,0.4799999893,-38.39999771
2551,1.55965397002e+18,25.61999893,6.059999943,-34.55999756
2552,1.55965397008e+18,29.09999847,9.179999352,-32.15999985
2553,1.55965397014e+18,31.6799984,9.119999886,-29.57999992
2554,1.5596539702e+18,32.34000015,7.799999714,-28.68000031
2555,1.55965397026e+18,32.88000107,7.079999924,-28.43999863
2556,1.55965397032e+18,32.45999908,3.119999886,-29.09999847
2557,1.55965397038e+18,33.11999893,-0.1799999923,-29.76000023
2558,1.55965397044e+18,31.31999969,-4.739999771,-31.01999855
2559,1.5596539705e+18,30.23999977,-9.539999962,-30.84000015
2560,1.55965397056e+18,26.63999939,-15.35999966,-31.6799984
2561,1.55965397062e+18,23.27999878,-21.18000031,-31.43999863
2562,1.55965397068e+18,19.02000046,-27.95999908,-28.92000008
2563,1.55965397074e+18,13.25999928,-34.13999939,-26.45999908
2564,1.5596539708e+18,10.19999981,-36.47999954,-22.37999916
2565,1.55965397086e+18,8.63999939,-38.93999863,-21.11999893
2566,1.55965397092e+18,3.899999857,-39.29999924,-19.79999924
2567,1.55965397098e+18,-9.840000153,-37.07999802,-18.71999931
2568,1.55965397104e+18,-18.23999977,-36.47999954,-14.27999973
2569,1.5596539711e+18,-22.26000023,-34.97999954,-14.63999939
2570,1.55965397116e+18,-19.97999954,-34.79999924,-17.94000053
2571,1.55965397122e+18,-12.35999966,-33.77999878,-24.71999931
2572,1.55965397128e+18,-1.5,-31.8599987,-28.79999924
2573,1.55965397134e+18,5.039999962,-30.84000015,-30.77999878
2574,1.5596539714e+18,2.399999857,-32.45999908,-29.15999985
2575,1.55965397146e+18,-2.339999914,-34.31999969,-25.73999977
2576,1.55965397152e+18,-8.399999619,-35.63999939,-23.51999855
2577,1.55965397158e+18,-12.65999985,-34.61999893,-20.87999916
2578,1.55965397164e+18,-18.0,-33.77999878,-20.03999901
2579,1.5596539717e+18,-15.53999996,-32.70000076,-22.68000031
2580,1.55965397176e+18,-0.3599999845,-22.43999863,-38.34000015
2581,1.55965397182e+18,12.23999977,-18.53999901,-36.95999908
2582,1.55965397188e+18,-3.720000029,-28.79999924,-32.75999832
2583,1.55965397194e+18,-5.759999752,-33.89999771,-26.27999878
2584,1.559653972e+18,-3.839999914,-34.68000031,-24.05999947
2585,1.55965397206e+18,-2.159999847,-34.97999954,-24.0
2586,1.55965397212e+18,-0.8399999738,-35.81999969,-24.53999901
2587,1.55965397218e+18,-0.8399999738,-34.61999893,-25.73999977
2588,1.55965397224e+18,-0.2999999821,-33.11999893,-28.01999855
2589,1.5596539723e+18,1.25999999,-31.73999977,-29.93999863
2590,1.55965397236e+18,5.519999981,-27.77999878,-31.92000008
2591,1.55965397242e+18,11.46000004,-25.79999924,-34.20000076
2592,1.55965397248e+18,18.42000008,-21.71999931,-33.36000061
2593,1.55965397254e+18,25.79999924,-18.77999878,-30.3599987
2594,1.5596539726e+18,29.93999863,-16.13999939,-28.73999977
2595,1.55965397266e+18,32.70000076,-15.47999954,-26.51999855
2596,1.55965397272e+18,33.54000092,-14.39999962,-26.21999931
2597,1.55965397278e+18,32.27999878,-13.92000008,-27.89999962
2598,1.55965397284e+18,30.29999924,-14.69999981,-29.69999886
2599,1.5596539729e+18,29.93999863,-17.27999878,-30.65999985
2600,1.55965397296e+18,27.71999931,-18.53999901,-29.27999878
2601,1.55965397302e+18,27.23999977,-21.89999962,-28.79999924
2602,1.55965397307e+18,26.51999855,-22.68000031,-28.8599987
2603,1.55965397313e+18,24.42000008,-25.61999893,-27.53999901
2604,1.55965397319e+18,22.5,-29.39999962,-25.07999992
2605,1.55965397325e+18,22.68000031,-30.1799984,-22.02000046
