,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
135,1.55965412615e+18,28.73999977,13.92000008,-26.81999969
136,1.55965412621e+18,29.03999901,11.93999958,-26.81999969
137,1.55965412627e+18,29.76000023,11.69999981,-27.95999908
138,1.55965412633e+18,28.79999924,11.81999969,-27.11999893
139,1.55965412639e+18,29.03999901,10.67999935,-29.15999985
140,1.55965412645e+18,29.57999992,9.179999352,-27.42000008
141,1.55965412651e+18,30.77999878,7.679999828,-27.65999985
142,1.55965412657e+18,30.77999878,7.619999886,-27.11999893
143,1.55965412663e+18,33.54000092,5.759999752,-25.5
144,1.55965412669e+18,35.52000046,3.659999847,-21.95999908
145,1.55965412675e+18,36.36000061,0.8999999762,-21.89999962
146,1.55965412681e+18,36.0,1.319999933,-25.5
147,1.55965412687e+18,34.91999817,3.059999943,-26.15999985
148,1.55965412693e+18,32.63999939,7.559999943,-26.09999847
149,1.55965412699e+18,32.57999802,14.63999939,-24.11999893
150,1.55965412705e+18,31.37999916,23.93999863,-18.60000038
151,1.55965412711e+18,29.57999992,31.92000008,-8.099999428
152,1.55965412717e+18,24.23999977,34.73999786,-1.199999928
153,1.55965412723e+18,25.92000008,34.20000076,-0.4199999869
154,1.55965412729e+18,30.1799984,27.53999901,-7.679999828
155,1.55965412735e+18,34.13999939,15.17999935,-17.69999886
156,1.55965412741e+18,30.53999901,0.2399999946,-29.93999863
157,1.55965412747e+18,22.55999947,-12.53999996,-35.04000092
158,1.55965412753e+18,11.75999928,-20.27999878,-38.09999847
159,1.55965412759e+18,0.3599999845,-24.77999878,-36.29999924
160,1.55965412765e+18,-5.099999905,-25.8599987,-33.71999741
161,1.55965412771e+18,-8.699999809,-22.8599987,-34.43999863
162,1.55965412777e+18,-13.73999977,-19.55999947,-34.20000076
163,1.55965412783e+18,-17.63999939,-19.19999886,-32.75999832
164,1.55965412789e+18,-8.699999809,-16.44000053,-36.65999985
165,1.55965412795e+18,3.779999971,-13.61999989,-39.77999878
166,1.55965412801e+18,-3.359999895,-20.39999962,-37.86000061
167,1.55965412807e+18,7.559999943,-25.13999939,-33.29999924
168,1.55965412813e+18,18.11999893,-29.15999985,-28.26000023
169,1.55965412819e+18,16.68000031,-28.68000031,-29.03999901
170,1.55965412825e+18,14.69999981,-27.65999985,-30.23999977
171,1.55965412831e+18,10.97999954,-25.5,-31.6799984
172,1.55965412837e+18,9.239999771,-22.97999954,-34.25999832
173,1.55965412843e+18,9.779999733,-20.87999916,-35.09999847
174,1.55965412849e+18,8.220000267,-19.26000023,-35.81999969
175,1.55965412855e+18,9.599999428,-16.07999992,-37.31999969
176,1.55965412861e+18,11.21999931,-14.03999996,-38.39999771
177,1.55965412867e+18,12.30000019,-10.92000008,-39.0
178,1.55965412873e+18,15.42000008,-7.139999866,-38.57999802
179,1.55965412879e+18,21.11999893,-3.480000019,-36.59999847
180,1.55965412885e+18,26.63999939,1.25999999,-32.81999969
181,1.55965412891e+18,32.15999985,4.5,-28.31999969
182,1.55965412897e+18,35.57999802,9.479999542,-23.15999985
183,1.55965412903e+18,36.47999954,13.85999966,-18.95999908
184,1.55965412909e+18,37.68000031,17.57999992,-13.97999954
185,1.55965412915e+18,37.13999939,20.93999863,-9.179999352
186,1.55965412921e+18,37.31999969,22.5,-6.179999828
187,1.55965412927e+18,36.47999954,25.13999939,-2.75999999
188,1.55965412933e+18,36.36000061,25.43999863,-0.1199999973
189,1.55965412939e+18,35.34000015,26.15999985,0.5999999642
190,1.55965412945e+18,35.63999939,25.8599987,2.879999876
191,1.55965412951e+18,35.39999771,26.27999878,4.079999924
192,1.55965412957e+18,35.39999771,26.76000023,2.399999857
193,1.55965412963e+18,33.54000092,27.53999901,-0.2999999821
194,1.55965412969e+18,28.26000023,31.6799984,-7.919999599
195,1.55965412975e+18,20.69999886,35.75999832,-11.81999969
196,1.55965412981e+18,13.43999958,38.39999771,-10.55999947
197,1.55965412987e+18,8.819999695,40.37999725,-8.340000153
198,1.55965412993e+18,6.659999847,41.21999741,-6.359999657
199,1.55965412999e+18,4.799999714,42.11999893,-5.159999847
200,1.55965413005e+18,2.75999999,42.29999924,-4.679999828
201,1.55965413011e+18,3.059999943,42.89999771,-3.899999857
202,1.55965413017e+18,3.059999943,42.54000092,-3.119999886
203,1.55965413023e+18,2.639999866,41.75999832,-3.419999838
204,1.55965413029e+18,3.539999962,42.95999908,-5.159999847
205,1.55965413035e+18,1.860000014,42.0,-3.539999962
206,1.55965413041e+18,1.439999938,42.65999985,-3.779999971
207,1.55965413047e+18,-0.6599999666,42.71999741,-4.380000114
208,1.55965413053e+18,-2.700000048,42.89999771,-3.179999828
209,1.55965413059e+18,-5.519999981,42.18000031,-2.159999847
210,1.55965413065e+18,-9.059999466,41.93999863,-1.559999943
211,1.55965413071e+18,-12.42000008,41.75999832,-0.2999999821
212,1.55965413077e+18,-15.17999935,41.57999802,0.5399999619
213,1.55965413083e+18,-16.92000008,40.43999863,-0.1199999973
