,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
89,1.55965472539e+18,27.0,26.34000015,-23.27999878
90,1.55965472545e+18,18.29999924,40.55999756,-11.46000004
91,1.55965472551e+18,23.45999908,38.15999985,-1.439999938
92,1.55965472557e+18,28.68000031,34.20000076,0.2399999946
93,1.55965472563e+18,33.05999756,29.03999901,-5.159999847
94,1.55965472569e+18,37.97999954,20.69999886,-9.239999771
95,1.55965472575e+18,39.89999771,11.81999969,-14.57999992
96,1.55965472581e+18,37.55999756,5.639999866,-21.84000015
97,1.55965472587e+18,36.36000061,1.319999933,-25.61999893
98,1.55965472593e+18,37.31999969,-4.859999657,-25.79999924
99,1.55965472599e+18,29.69999886,-3.059999943,-33.95999908
100,1.55965472605e+18,30.65999985,6.420000076,-34.07999802
101,1.55965472611e+18,28.8599987,21.05999947,-29.09999847
102,1.55965472617e+18,19.26000023,36.65999985,-16.5
103,1.55965472623e+18,22.73999977,38.45999908,-8.93999958
104,1.55965472629e+18,25.55999947,36.0,-4.739999771
105,1.55965472635e+18,31.26000023,30.89999962,-7.139999866
106,1.55965472641e+18,34.43999863,24.29999924,-13.13999939
107,1.55965472647e+18,37.43999863,16.37999916,-17.03999901
108,1.55965472653e+18,36.95999908,9.539999962,-22.73999977
109,1.55965472659e+18,35.88000107,4.440000057,-26.93999863
110,1.55965472665e+18,34.68000031,-0.9599999785,-29.76000023
111,1.55965472671e+18,29.39999962,-4.259999752,-34.38000107
112,1.55965472677e+18,28.68000031,-1.139999986,-35.93999863
113,1.55965472683e+18,29.21999931,9.359999657,-32.57999802
114,1.55965472689e+18,28.61999893,25.68000031,-23.63999939
115,1.55965472695e+18,19.19999886,38.87999725,-13.61999989
116,1.55965472701e+18,17.63999939,40.25999832,-7.199999809
117,1.55965472707e+18,24.05999947,37.5,-4.799999714
118,1.55965472713e+18,27.77999878,33.0,-9.420000076
119,1.55965472719e+18,33.84000015,25.07999992,-13.79999924
120,1.55965472725e+18,36.0,15.47999954,-20.21999931
121,1.55965472731e+18,36.65999985,5.579999924,-23.76000023
122,1.55965472737e+18,36.77999878,-2.879999876,-25.13999939
123,1.55965472743e+18,33.77999878,-9.119999886,-29.34000015
124,1.55965472749e+18,27.18000031,-8.699999809,-35.45999908
125,1.55965472755e+18,30.11999893,0.719999969,-35.09999847
126,1.55965472761e+18,31.79999924,16.97999954,-27.95999908
127,1.55965472767e+18,25.37999916,33.29999924,-15.96000004
128,1.55965472773e+18,17.45999908,41.45999908,-6.420000076
129,1.55965472779e+18,18.47999954,40.61999893,-1.679999948
130,1.55965472785e+18,24.95999908,38.21999741,-2.819999933
131,1.55965472791e+18,29.57999992,31.43999863,-8.519999504
132,1.55965472797e+18,35.04000092,23.21999931,-14.39999962
133,1.55965472803e+18,38.70000076,13.31999969,-18.29999924
134,1.55965472809e+18,38.39999771,4.679999828,-21.11999893
135,1.55965472815e+18,36.18000031,-2.819999933,-26.76000023
136,1.55965472821e+18,33.65999985,-6.960000038,-29.21999931
137,1.55965472827e+18,27.42000008,-7.440000057,-35.34000015
138,1.55965472833e+18,29.69999886,-1.679999948,-34.61999893
139,1.55965472839e+18,29.87999916,12.47999954,-30.53999901
140,1.55965472845e+18,27.23999977,26.15999985,-24.77999878
141,1.55965472851e+18,26.27999878,33.41999817,-14.27999973
142,1.55965472857e+18,29.34000015,32.45999908,-8.039999962
143,1.55965472863e+18,31.61999893,29.15999985,-11.21999931
144,1.55965472869e+18,35.09999847,24.71999931,-15.17999935
145,1.55965472875e+18,38.04000092,15.53999996,-18.29999924
146,1.55965472881e+18,36.89999771,9.779999733,-23.03999901
147,1.55965472887e+18,38.52000046,5.460000038,-23.57999992
148,1.55965472893e+18,37.97999954,1.079999924,-24.95999908
149,1.55965472899e+18,34.31999969,-2.819999933,-29.09999847
150,1.55965472905e+18,28.01999855,-4.619999886,-35.75999832
151,1.55965472911e+18,24.84000015,2.399999857,-38.34000015
152,1.55965472917e+18,30.0,14.15999985,-32.27999878
153,1.55965472923e+18,24.47999954,31.92000008,-22.31999969
154,1.55965472929e+18,20.93999863,39.54000092,-10.13999939
155,1.55965472935e+18,24.77999878,37.38000107,-2.819999933
156,1.55965472941e+18,27.29999924,34.86000061,-5.159999847
157,1.55965472947e+18,31.43999863,30.29999924,-9.119999886
158,1.55965472953e+18,35.81999969,21.89999962,-13.25999928
159,1.55965472959e+18,37.91999817,14.69999981,-19.07999992
160,1.55965472965e+18,37.86000061,6.059999943,-22.26000023
161,1.55965472971e+18,37.20000076,-2.220000029,-25.73999977
162,1.55965472977e+18,33.36000061,-7.379999638,-28.97999954
163,1.55965472983e+18,29.21999931,-8.760000229,-32.70000076
164,1.55965472989e+18,26.69999886,-2.460000038,-36.77999878
165,1.55965472995e+18,30.84000015,10.26000023,-32.39999771
166,1.55965473001e+18,30.53999901,24.23999977,-20.34000015
167,1.55965473007e+18,28.79999924,33.36000061,-9.659999847
168,1.55965473013e+18,27.65999985,34.68000031,-5.099999905
169,1.55965473019e+18,29.81999969,32.70000076,-5.699999809
170,1.55965473025e+18,31.5,27.77999878,-10.85999966
171,1.55965473031e+18,35.63999939,21.47999954,-12.84000015
172,1.55965473037e+18,36.23999786,13.43999958,-18.3599987
173,1.55965473043e+18,35.81999969,6.659999847,-24.11999893
174,1.55965473049e+18,33.18000031,-0.1199999973,-28.61999893
175,1.55965473055e+18,27.3599987,-2.939999819,-34.97999954
176,1.55965473061e+18,25.79999924,1.5,-37.13999939
177,1.55965473067e+18,30.05999947,13.38000011,-30.59999847
178,1.55965473073e+18,34.73999786,21.3599987,-17.34000015
179,1.55965473079e+18,31.92000008,28.07999992,-11.39999962
180,1.55965473085e+18,29.15999985,31.97999954,-9.059999466
181,1.55965473091e+18,31.37999916,29.81999969,-8.699999809
182,1.55965473097e+18,33.54000092,26.63999939,-11.46000004
183,1.55965473103e+18,36.59999847,21.60000038,-13.79999924
184,1.55965473109e+18,38.27999878,15.42000008,-16.92000008
185,1.55965473115e+18,39.0,9.960000038,-19.79999924
186,1.55965473121e+18,38.70000076,7.739999771,-22.07999992
187,1.55965473127e+18,36.54000092,5.879999638,-24.3599987
188,1.55965473133e+18,32.39999771,6.420000076,-31.6799984
189,1.55965473139e+18,27.71999931,13.07999992,-34.02000046
190,1.55965473145e+18,27.89999962,25.13999939,-26.27999878
191,1.55965473151e+18,19.43999863,38.27999878,-14.27999973
192,1.55965473157e+18,19.61999893,40.37999725,-6.420000076
193,1.55965473163e+18,23.10000038,38.93999863,-3.059999943
194,1.55965473169e+18,26.09999847,35.81999969,-3.059999943
195,1.55965473175e+18,30.59999847,30.71999931,-6.480000019
196,1.55965473181e+18,35.15999985,22.8599987,-11.46000004
197,1.55965473187e+18,37.5,14.5199995,-18.71999931
198,1.55965473193e+18,37.38000107,5.339999676,-23.87999916
199,1.55965473199e+18,33.41999817,-0.719999969,-29.34000015
200,1.55965473205e+18,31.92000008,-3.480000019,-32.70000076
201,1.55965473211e+18,30.71999931,2.279999971,-34.86000061
202,1.55965473217e+18,31.01999855,16.55999947,-28.01999855
203,1.55965473223e+18,24.89999962,30.71999931,-21.18000031
204,1.55965473229e+18,20.45999908,38.34000015,-13.5
205,1.55965473235e+18,24.65999985,36.95999908,-8.279999733
206,1.55965473241e+18,27.59999847,33.77999878,-6.299999714
207,1.55965473247e+18,31.13999939,29.87999916,-9.719999313
208,1.55965473253e+18,34.61999893,23.15999985,-14.46000004
209,1.55965473259e+18,36.23999786,16.26000023,-20.21999931
210,1.55965473265e+18,36.11999893,8.460000038,-24.11999893
211,1.55965473271e+18,33.11999893,1.799999952,-29.87999916
212,1.55965473277e+18,30.77999878,0.4199999869,-34.55999756
213,1.55965473283e+18,30.0,9.899999619,-32.75999832
214,1.55965473289e+18,29.45999908,23.81999969,-25.79999924
215,1.55965473295e+18,24.65999985,35.70000076,-12.42000008
216,1.55965473301e+18,16.31999969,42.23999786,-3.059999943
217,1.55965473307e+18,19.37999916,40.02000046,0.0
218,1.55965473313e+18,24.95999908,37.38000107,-2.279999971
219,1.55965473319e+18,29.39999962,32.21999741,-9.300000191
220,1.55965473325e+18,36.0,24.11999893,-12.96000004
221,1.55965473331e+18,39.0,11.39999962,-18.18000031
222,1.55965473337e+18,39.54000092,0.5999999642,-21.53999901
223,1.55965473343e+18,37.43999863,-8.460000038,-23.69999886
224,1.55965473349e+18,28.61999893,-13.55999947,-31.13999939
225,1.55965473355e+18,25.79999924,-12.53999996,-33.77999878
226,1.55965473361e+18,32.09999847,-0.3599999845,-32.09999847
227,1.55965473367e+18,33.18000031,15.0,-25.31999969
228,1.55965473373e+18,27.84000015,31.31999969,-16.02000046
229,1.55965473379e+18,26.87999916,36.54000092,-3.119999886
230,1.55965473385e+18,26.09999847,36.18000031,0.2999999821
231,1.55965473391e+18,28.26000023,34.86000061,-5.039999962
232,1.55965473397e+18,32.39999771,28.92000008,-9.960000038
233,1.55965473403e+18,35.63999939,21.60000038,-13.85999966
234,1.55965473409e+18,34.07999802,15.71999931,-23.03999901
235,1.55965473415e+18,31.73999977,10.85999966,-29.93999863
236,1.55965473421e+18,27.84000015,4.679999828,-34.5
237,1.55965473427e+18,29.34000015,2.399999857,-35.15999985
238,1.55965473433e+18,24.47999954,11.34000015,-37.13999939
239,1.55965473439e+18,26.03999901,24.95999908,-28.26000023
240,1.55965473445e+18,23.21999931,36.36000061,-13.92000008
241,1.55965473451e+18,14.21999931,43.43999863,-4.739999771
242,1.55965473457e+18,12.89999962,43.13999939,-3.299999952
243,1.55965473463e+18,16.79999924,41.21999741,-4.5
244,1.55965473469e+18,22.13999939,36.36000061,-11.88000011
245,1.55965473475e+18,29.45999908,28.55999947,-14.63999939
246,1.55965473481e+18,35.27999878,19.07999992,-18.89999962
247,1.55965473487e+18,38.09999847,10.61999989,-21.11999893
248,1.55965473493e+18,35.15999985,2.939999819,-28.43999863
249,1.55965473499e+18,28.8599987,-1.74000001,-34.31999969
250,1.55965473505e+18,28.13999939,-1.199999928,-36.89999771
251,1.55965473511e+18,29.21999931,10.67999935,-34.07999802
252,1.55965473517e+18,29.51999855,24.3599987,-24.53999901
253,1.55965473523e+18,23.27999878,36.71999741,-11.34000015
254,1.55965473529e+18,17.15999985,41.70000076,-1.559999943
255,1.55965473535e+18,16.37999916,42.23999786,-1.079999924
256,1.55965473541e+18,22.02000046,38.70000076,-2.220000029
257,1.55965473547e+18,28.55999947,32.93999863,-6.480000019
258,1.55965473553e+18,34.13999939,23.87999916,-12.59999943
259,1.55965473559e+18,38.27999878,13.61999989,-17.87999916
