,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
1442,1.55965570955e+18,-35.57999802,6.059999943,-22.37999916
1443,1.55965570961e+18,-36.23999786,-5.759999752,-20.93999863
1444,1.55965570967e+18,-30.89999962,-13.07999992,-26.57999992
1445,1.55965570973e+18,-21.18000031,-13.38000011,-33.59999847
1446,1.55965570979e+18,-12.0,-11.09999943,-37.31999969
1447,1.55965570985e+18,-16.79999924,-11.46000004,-35.45999908
1448,1.55965570991e+18,-20.10000038,-2.639999866,-35.70000076
1449,1.55965570997e+18,-30.0,13.0199995,-26.09999847
1450,1.55965571003e+18,-33.71999741,19.5,-16.8599987
1451,1.55965571009e+18,-32.52000046,19.92000008,-18.29999924
1452,1.55965571015e+18,-28.97999954,15.65999985,-22.73999977
1453,1.55965571021e+18,-28.79999924,9.239999771,-27.18000031
1454,1.55965571027e+18,-29.27999878,-0.4199999869,-29.87999916
1455,1.55965571033e+18,-33.0,-7.199999809,-25.01999855
1456,1.55965571039e+18,-37.68000031,-6.420000076,-17.03999901
1457,1.55965571045e+18,-39.18000031,-4.920000076,-12.96000004
1458,1.55965571051e+18,-40.02000046,-12.71999931,-4.019999981
1459,1.55965571057e+18,-36.84000015,-19.07999992,-6.239999771
1460,1.55965571063e+18,-41.15999985,-11.03999996,-9.059999466
1461,1.55965571069e+18,-42.0,8.579999924,-5.699999809
1462,1.55965571075e+18,-31.92000008,27.84000015,-6.059999943
1463,1.55965571081e+18,-26.51999855,32.52000046,-4.319999695
1464,1.55965571087e+18,-30.71999931,29.15999985,-5.819999695
1465,1.55965571093e+18,-35.04000092,20.21999931,-12.05999947
1466,1.55965571099e+18,-38.34000015,10.31999969,-15.17999935
1467,1.55965571105e+18,-37.20000076,2.339999914,-19.43999863
1468,1.55965571111e+18,-36.36000061,-1.9799999,-21.23999977
1469,1.55965571117e+18,-31.19999886,-7.619999886,-24.77999878
1470,1.55965571123e+18,-25.92000008,-11.69999981,-28.8599987
1471,1.55965571129e+18,-14.34000015,-14.63999939,-34.97999954
1472,1.55965571135e+18,-10.26000023,-1.74000001,-39.11999893
1473,1.55965571141e+18,-14.39999962,12.30000019,-35.63999939
1474,1.55965571147e+18,-9.840000153,21.0,-32.45999908
1475,1.55965571153e+18,-11.69999981,26.69999886,-28.73999977
1476,1.55965571159e+18,-16.97999954,21.89999962,-29.63999939
1477,1.55965571165e+18,-23.45999908,14.03999996,-30.53999901
1478,1.55965571171e+18,-28.68000031,6.299999714,-28.73999977
1479,1.55965571177e+18,-30.47999954,0.9599999785,-29.39999962
1480,1.55965571183e+18,-31.43999863,-1.679999948,-27.0
1481,1.55965571189e+18,-34.55999756,-4.139999866,-18.42000008
1482,1.55965571195e+18,-41.04000092,-7.199999809,-2.939999819
1483,1.55965571201e+18,-38.34000015,-2.519999981,-13.25999928
1484,1.55965571207e+18,-41.39999771,12.96000004,-2.579999924
1485,1.55965571213e+18,-30.47999954,29.09999847,-6.899999619
1486,1.55965571219e+18,-25.31999969,32.45999908,-8.039999962
1487,1.55965571225e+18,-28.61999893,30.71999931,-6.480000019
1488,1.55965571231e+18,-34.07999802,23.39999962,-9.179999352
1489,1.55965571237e+18,-39.59999847,11.27999973,-11.09999943
1490,1.55965571243e+18,-40.79999924,1.079999924,-13.13999939
1491,1.55965571249e+18,-40.31999969,-5.819999695,-12.96000004
1492,1.55965571255e+18,-36.71999741,-9.359999657,-15.29999924
1493,1.55965571261e+18,-36.89999771,-9.420000076,-15.17999935
1494,1.55965571267e+18,-38.81999969,-13.07999992,-9.659999847
1495,1.55965571273e+18,-39.54000092,-5.099999905,-14.15999985
1496,1.55965571279e+18,-39.0,14.75999928,-9.300000191
1497,1.55965571285e+18,-26.34000015,29.87999916,-11.21999931
1498,1.55965571291e+18,-26.76000023,31.19999886,-9.420000076
1499,1.55965571297e+18,-28.79999924,27.05999947,-10.43999958
1500,1.55965571303e+18,-35.21999741,19.26000023,-13.0199995
1501,1.55965571309e+18,-38.09999847,10.73999977,-15.96000004
1502,1.55965571315e+18,-36.71999741,2.939999819,-19.61999893
1503,1.55965571321e+18,-36.41999817,-2.279999971,-21.3599987
1504,1.55965571327e+18,-33.36000061,-7.739999771,-21.95999908
1505,1.55965571333e+18,-31.92000008,-7.859999657,-23.03999901
1506,1.55965571339e+18,-31.8599987,-8.340000153,-23.87999916
1507,1.55965571345e+18,-30.42000008,1.799999952,-28.43999863
1508,1.55965571351e+18,-28.01999855,19.43999863,-23.21999931
1509,1.55965571357e+18,-20.93999863,31.31999969,-17.57999992
1510,1.55965571363e+18,-26.87999916,29.81999969,-9.119999886
1511,1.55965571369e+18,-28.61999893,24.77999878,-15.89999962
1512,1.55965571375e+18,-29.39999962,13.92000008,-23.15999985
1513,1.55965571381e+18,-32.93999863,2.700000048,-24.65999985
1514,1.55965571387e+18,-32.52000046,-7.980000019,-24.3599987
1515,1.55965571393e+18,-30.53999901,-12.89999962,-23.03999901
1516,1.55965571399e+18,-30.71999931,-15.71999931,-22.07999992
1517,1.55965571405e+18,-24.77999878,-20.87999916,-25.61999893
1518,1.55965571411e+18,-15.23999977,-21.3599987,-32.70000076
1519,1.55965571417e+18,-24.60000038,-7.799999714,-32.52000046
1520,1.55965571423e+18,-26.27999878,9.300000191,-29.09999847
1521,1.55965571429e+18,-28.92000008,21.77999878,-17.57999992
1522,1.55965571435e+18,-32.15999985,25.8599987,-6.659999847
1523,1.55965571441e+18,-32.81999969,23.63999939,-7.739999771
