,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
0,1.55965562305e+18,-0.5870873332,0.04958393052,0.3999475539
1,1.5596556231e+18,-0.4600273371,-0.3132700324,0.5343378782
2,1.55965562316e+18,-0.4282623529,-0.4409408569,0.3700151443
3,1.55965562321e+18,-0.3873343766,0.1839742959,0.1281124949
4,1.55965562326e+18,-0.2022422254,0.1216660291,0.07741067559
5,1.55965562331e+18,-0.09350819141,0.3415775001,-0.03743198887
6,1.55965562336e+18,-0.08678868413,0.6231864095,-0.04781670123
7,1.55965562342e+18,0.1251815557,0.2975952029,0.1030670181
8,1.55965562347e+18,0.2827847898,0.5578237772,0.1275016218
9,1.55965562352e+18,0.5625610948,-0.6248112917,0.2594485283
10,1.55965562357e+18,0.8044636846,-1.675499558,0.3339740932
11,1.55965562362e+18,1.298653722,-3.906379461,-0.07652736455
12,1.55965562368e+18,1.562547445,-9.167151451,-0.9036388993
13,1.55965562373e+18,0.4990310967,-9.329030037,-1.606133938
14,1.55965562378e+18,-0.49545753,-2.604625463,-0.3465298116
15,1.55965562383e+18,-0.9609368443,0.4845199883,0.5422791243
16,1.55965562388e+18,-0.742247045,-2.348062277,0.622913301
17,1.55965562394e+18,0.9028130174,-0.78424716,1.417649031
18,1.55965562399e+18,2.252214432,-3.037729025,0.9472827911
19,1.55965562404e+18,2.174023628,0.1106704548,0.6174155474
20,1.55965562409e+18,2.759232521,1.354392052,0.06824769825
21,1.55965562414e+18,2.395156622,2.858342171,-0.4613724649
22,1.5596556242e+18,1.993207574,2.392252207,-0.06308832765
23,1.55965562425e+18,1.010325313,2.511370897,0.2643354535
24,1.5596556243e+18,-0.7172015905,3.114905834,1.178189874
25,1.55965562435e+18,-2.332329273,0.7697940469,2.073718309
26,1.5596556244e+18,-3.726323843,-0.2100338042,3.115854502
27,1.55965562446e+18,-4.847872734,-1.550883055,3.478708267
28,1.55965562451e+18,-4.152707577,-2.345007896,3.004066229
29,1.55965562456e+18,-3.49602747,-3.597892284,3.551401377
30,1.55965562461e+18,-1.843637109,-2.825758696,2.499491453
31,1.55965562466e+18,-0.3079219162,-0.4751493335,-0.2017547488
32,1.55965562472e+18,1.111118078,-0.1147388145,-0.3074344099
33,1.55965562477e+18,1.929066658,-0.4873666167,-1.282375336
34,1.55965562482e+18,2.527103662,0.7581876516,-1.813828111
35,1.55965562487e+18,3.781820774,-0.8862615824,-2.749673605
36,1.55965562492e+18,3.790373087,0.6250189543,-2.983634949
37,1.55965562498e+18,1.976714134,1.913333774,-3.097867012
38,1.55965562503e+18,0.04699081182,1.704417825,-1.38377893
39,1.55965562508e+18,-0.7734012604,4.507067204,0.4329342246
40,1.55965562513e+18,0.1935984641,0.7453594208,0.9454501867
41,1.55965562518e+18,-3.853994608,-3.113476276,2.172067642
42,1.55965562524e+18,-4.321917534,-4.137897491,3.287507534
43,1.55965562529e+18,-1.692753434,0.09112276882,2.918545008
44,1.55965562534e+18,-0.4398688078,-2.093331337,0.6888867617
45,1.55965562539e+18,0.7531510592,-2.524602413,0.8587073088
46,1.55965562544e+18,1.000551462,-0.8019621968,-0.6812839508
47,1.5596556255e+18,1.257725716,-0.7689754963,-2.40636754
48,1.55965562555e+18,2.182575703,0.7606310844,-2.262814045
49,1.5596556256e+18,1.284603715,0.3519622087,-1.577423215
50,1.55965562565e+18,-0.727586329,1.333622694,-0.815674305
51,1.5596556257e+18,0.1514487565,4.982931614,0.07496721298
52,1.55965562576e+18,0.7757530808,1.565140605,-0.6421886086
53,1.55965562581e+18,-2.828351736,-2.03591013,1.096944809
54,1.55965562586e+18,-4.475244522,-2.202676296,2.067609549
55,1.55965562591e+18,-1.529041529,-4.003507137,1.892291307
56,1.55965562596e+18,-0.1081689596,0.7563550472,1.824485183
57,1.55965562601e+18,0.4318359196,0.1015074775,-0.05270362273
58,1.55965562607e+18,1.155100346,0.8308805823,0.4659209549
59,1.55965562612e+18,2.122710943,-2.109824657,0.5966461301
60,1.55965562617e+18,1.496573925,-0.3676370382,-1.050857425
61,1.55965562622e+18,0.7971333265,-0.08602815121,-1.723420024
62,1.55965562627e+18,1.347522974,0.5840910077,-3.724003553
63,1.55965562633e+18,1.566212654,-1.308369517,-0.3141539395
64,1.55965562638e+18,-0.9456652403,-2.480009079,-2.718519449
65,1.55965562643e+18,-7.388461113,5.55653429,4.807340145
66,1.55965562648e+18,-5.120929241,-2.88379097,4.136610508
67,1.55965562653e+18,-2.00857091,1.066063762,2.996124744
68,1.55965562659e+18,1.003605723,1.544982076,-1.304977417
69,1.55965562664e+18,2.106217623,-4.483036041,-2.668428659
70,1.55965562669e+18,1.32247746,0.06668815762,-1.277488351
71,1.55965562674e+18,1.468474269,-1.835546255,-0.8364437222
72,1.55965562679e+18,1.612638474,-1.902741313,-0.8211721182
73,1.55965562685e+18,2.320020437,-1.635182381,-1.005653381
74,1.5596556269e+18,1.893025637,-2.861188889,-2.250596762
75,1.55965562695e+18,0.2699566483,2.437456131,-2.772886515
76,1.559655627e+18,2.528936386,4.962162018,-3.59572196
77,1.55965562705e+18,-2.942583799,3.832061529,2.420689583
78,1.55965562711e+18,-7.483756065,-0.6559654474,6.388259888
79,1.55965562716e+18,-2.355542183,0.7514680624,5.996695042
80,1.55965562721e+18,-0.726975441,3.946904182,-1.305588245
81,1.55965562726e+18,0.6871775985,0.07646200806,-1.501065016
82,1.55965562731e+18,1.80261755,-2.179463387,-1.158980608
83,1.55965562737e+18,2.869188309,-5.166594028,-2.223718643
84,1.55965562742e+18,1.861871481,-1.338912725,-1.83398664
85,1.55965562747e+18,0.6920645237,-0.7304909825,-1.725863576
86,1.55965562752e+18,-0.2486679703,2.55657506,-2.001363754
87,1.55965562757e+18,1.445261359,6.18267107,-2.048400402
88,1.55965562763e+18,-2.274908066,4.471026421,0.2832722664
89,1.55965562768e+18,-5.216835022,-1.359071255,1.563034892
90,1.55965562773e+18,-2.627377272,-4.961343765,3.031554937
91,1.55965562778e+18,-1.950538516,3.996995211,3.225199223
92,1.55965562783e+18,-0.4111581147,-3.387754917,-0.5957627892
93,1.55965562789e+18,-0.2853198946,-1.536222339,0.1568231732
94,1.55965562794e+18,0.6444169879,1.306744576,-1.04597044
95,1.55965562799e+18,2.0310812,-0.5392901897,-1.626292467
96,1.55965562804e+18,3.121475697,-1.673056006,-3.934141397
97,1.55965562809e+18,1.808726192,0.4295421243,-3.537078857
98,1.55965562815e+18,1.457478642,1.393487453,-2.287859678
99,1.5596556282e+18,0.9718407989,-0.7097215652,-1.276266694
100,1.55965562825e+18,-0.1888031811,2.420962811,-0.6886143088
101,1.5596556283e+18,-0.1307709813,0.0752402693,-1.038640141
102,1.55965562835e+18,0.3035542071,-0.04326758534,-0.3764621913
103,1.55965562841e+18,-0.5003444552,1.176630259,3.150673866
104,1.55965562846e+18,-3.362247944,-2.36394453,3.920363903
105,1.55965562851e+18,-4.507009983,1.122263312,7.09686327
106,1.55965562856e+18,-3.746482372,1.179073691,6.054116249
107,1.55965562861e+18,-0.830822587,1.304301143,0.5868723392
108,1.55965562867e+18,1.282160282,-2.758563757,-1.770456672
109,1.55965562872e+18,2.982809067,-1.580815434,-4.36357975
110,1.55965562877e+18,2.758621693,-0.2766180933,-5.096007347
111,1.55965562882e+18,1.920514584,1.292083859,-3.241420269
112,1.55965562887e+18,2.025583267,0.1485441029,-1.325135946
113,1.55965562893e+18,2.133095741,0.4686374962,0.3791781068
114,1.55965562898e+18,2.133095741,-4.202038288,-0.5768259764
115,1.55965562903e+18,1.753137469,-2.805600405,-3.201102972
116,1.55965562908e+18,0.8905956745,3.097190619,-2.424082518
117,1.55965562913e+18,-3.232744694,-1.299206495,3.523301601
118,1.55965562919e+18,-4.11544466,-3.225875378,7.916644573
119,1.55965562924e+18,-4.532666206,6.091041088,9.821322441
120,1.55965562929e+18,-1.635331988,-2.325460196,0.6247459054
121,1.55965562934e+18,-0.4294840693,-1.792174816,-2.320235252
122,1.55965562939e+18,0.4984202385,1.602403402,-3.024563074
123,1.55965562945e+18,1.789178491,-3.253364563,-3.074654102
124,1.5596556295e+18,1.099511623,0.4069401026,-1.710591912
125,1.55965562955e+18,1.370735884,0.1228877604,-1.572536349
126,1.5596556296e+18,1.426324606,0.7771244645,-1.508395553
127,1.55965562965e+18,0.09158396721,1.642109632,-1.640342355
128,1.55965562971e+18,2.257712126,-0.7256040573,-2.694695711
129,1.55965562976e+18,-2.554073572,7.794133186,0.1275016218
130,1.55965562981e+18,-6.287070751,-1.935728192,5.076732159
131,1.55965562986e+18,-2.728169918,-4.266179085,6.0113554
132,1.55965562991e+18,-1.703749061,0.03186883777,1.662606001
133,1.55965562997e+18,-0.8546463251,2.66958499,-0.7087728977
134,1.55965563002e+18,0.9357997179,2.126525879,-2.364217758
135,1.55965563007e+18,2.145923853,-0.2576812804,-3.336104155
136,1.55965563012e+18,2.761065245,0.5486608148,-4.467426777
137,1.55965563017e+18,1.529560804,1.130204558,-2.579853058
138,1.55965563023e+18,1.072633505,1.520547509,-1.091785431
139,1.55965563028e+18,0.5198005438,2.51014924,-0.02154949307
140,1.55965563033e+18,1.681055307,-0.6773456931,0.9466719627
141,1.55965563038e+18,1.25955832,-3.625381231,0.3669608235
142,1.55965563043e+18,-0.4985118508,2.365374088,-0.1070706248
143,1.55965563049e+18,-2.381198406,-3.650426865,2.587455988
144,1.55965563054e+18,-5.196065426,1.790549874,6.717515945
145,1.55965563059e+18,-4.651173592,1.970144272,7.388856888
146,1.55965563064e+18,-0.9890366197,-3.815360546,0.3706260026
147,1.55965563069e+18,0.3634189963,0.2621650398,-2.414308548
148,1.55965563075e+18,1.358518481,2.352545977,-2.627500772
149,1.5596556308e+18,2.54787302,-3.364542007,-3.525472641
150,1.55965563085e+18,0.7433772087,0.8040025234,-2.76433444
151,1.5596556309e+18,1.39211607,0.5914213657,-2.303131104
152,1.55965563095e+18,0.6877884269,1.97747457,-1.784506559
153,1.55965563101e+18,0.3847992718,4.049529552,-1.438145995
154,1.55965563106e+18,0.2699566483,4.13627243,-1.422874331
155,1.55965563111e+18,-0.07212791592,1.075226665,-1.532219291
156,1.55965563116e+18,-2.100811243,-1.129996777,-0.229854539
157,1.55965563121e+18,-5.078168392,-2.20511961,2.643655539
158,1.55965563127e+18,-4.596195698,-4.231970787,4.101180077
159,1.55965563132e+18,-3.438606262,2.185168982,5.174470425
160,1.55965563137e+18,-0.3354108334,-1.192305088,-0.6318038702
161,1.55965563142e+18,1.085461617,0.8174415231,-2.053898096
162,1.55965563147e+18,2.155697823,-1.03958869,-3.024563074
163,1.55965563153e+18,0.8643285036,-1.675499558,-1.922562122
164,1.55965563158e+18,0.67007339,1.777721643,-2.296411514
165,1.55965563163e+18,0.7030600309,0.2566672266,-2.71118927
166,1.55965563168e+18,0.4629900455,2.576122522,-2.472951651
167,1.55965563173e+18,1.112950683,2.777097225,-3.154066324
168,1.55965563179e+18,1.281549454,-0.02066557109,-1.417987466
169,1.55965563184e+18,-0.9902583361,-6.017529964,-1.662944436
170,1.55965563189e+18,-1.66770792,-2.195956707,1.142759681
171,1.55965563194e+18,-4.777623177,0.3525730968,5.647279739
172,1.55965563199e+18,-5.419641972,2.916374445,6.548305988
173,1.55965563205e+18,-3.725712776,7.461822987,3.854390383
174,1.5596556321e+18,0.09097310901,1.841862559,-1.260384202
175,1.55965563215e+18,1.239399791,0.8705868125,-4.438716412
176,1.5596556322e+18,0.9303019643,0.3739533722,-4.998879433
177,1.55965563225e+18,0.03233004361,0.8107220531,-3.21454215
178,1.55965563231e+18,-0.08862127364,2.171729803,-2.283583403
179,1.55965563236e+18,1.753748298,0.837600112,0.2753310204
180,1.55965563241e+18,0.7598705292,-4.027330875,-0.2463479042
181,1.55965563246e+18,-4.327414989,-6.848306656,-2.231049061
182,1.55965563251e+18,-6.712843895,7.281006813,0.7426429391
183,1.55965563257e+18,-6.571123123,1.392265797,0.8324401379
184,1.55965563262e+18,-3.751980305,1.359279037,6.446902275
