,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
111,1.55965502674e+18,0.4434423447,0.7154270411,-0.304380089
112,1.55965502679e+18,-0.5266116261,1.122874141,-0.1223422587
113,1.55965502684e+18,-0.5925850868,0.1063944027,-1.053911686
114,1.55965502689e+18,-0.6555042267,-0.1092410386,-0.7203793526
115,1.55965502694e+18,-0.6078567505,0.6066930294,0.9185721278
116,1.559655027e+18,-0.2999806404,-1.934506297,1.93444109
117,1.55965502705e+18,0.029886581,0.6073039174,2.395644188
118,1.5596550271e+18,0.2913369238,-1.487353086,2.952753305
119,1.55965502715e+18,-0.6041915417,-0.8160121441,2.742004871
120,1.5596550272e+18,-1.543702245,-2.381048918,2.649153233
121,1.55965502725e+18,-1.648160219,-2.146476507,2.935038328
122,1.5596550273e+18,-1.662821054,-3.422574282,4.446318626
123,1.55965502735e+18,-1.103879213,-10.36017132,3.447554111
124,1.5596550274e+18,0.9742842317,-1.796450853,1.32540834
125,1.55965502746e+18,0.1141859889,1.259097219,1.406653404
126,1.55965502751e+18,-0.396497339,-1.716427445,-0.07408390939
127,1.55965502756e+18,-0.5516570807,-0.3505328,0.3742912114
128,1.55965502761e+18,-0.2333963364,0.9719904661,1.14642477
129,1.55965502766e+18,0.224141717,-1.261943698,0.4219386578
130,1.55965502771e+18,0.3536451757,-1.775070548,-0.6140888333
131,1.55965502777e+18,-0.821659565,-1.604028344,-0.8999736905
132,1.55965502782e+18,-1.379990339,0.1680918038,-0.6165322065
133,1.55965502787e+18,-1.552254438,0.2035219669,-0.2652847171
134,1.55965502792e+18,-2.03850317,1.398985267,-0.08141428232
135,1.55965502797e+18,-1.973751426,-0.45315817,-0.182817921
136,1.55965502802e+18,-1.605399609,-0.7317126989,-0.09302072972
137,1.55965502807e+18,-1.052566648,-4.768920898,-0.9237974882
138,1.55965502813e+18,-1.296301842,-6.823260784,-2.487001657
139,1.55965502818e+18,-4.425764561,-1.42015779,-5.864475727
140,1.55965502823e+18,-2.784369707,6.581565857,-4.395344734
141,1.55965502828e+18,0.1196837798,-1.3474648,-1.246945143
142,1.55965502833e+18,1.525895476,1.495501995,0.4976859689
143,1.55965502838e+18,1.938229561,2.500986099,2.142135143
144,1.55965502843e+18,0.8117940426,1.738626361,3.096917391
145,1.55965502848e+18,0.1221272349,1.906614304,2.186728239
146,1.55965502854e+18,-0.9132893682,2.598724604,1.741407633
147,1.55965502859e+18,-1.662210226,3.394071102,0.6705608368
148,1.55965502864e+18,-2.379365921,3.658575773,-0.7930723429
149,1.55965502869e+18,-2.254138708,4.715372562,-2.215166569
150,1.55965502874e+18,-1.146028996,5.568751335,-2.280529022
151,1.55965502879e+18,0.5808870196,6.436180115,-3.162007809
152,1.55965502884e+18,1.377455354,5.018362045,-3.789977312
153,1.5596550289e+18,1.353631616,2.383089066,-3.267687559
154,1.55965502895e+18,0.8954825997,0.9518319368,-2.622613668
155,1.559655029e+18,0.472153008,0.5492717028,-1.731972218
156,1.55965502905e+18,0.07386887819,0.1674809307,-0.6605145335
157,1.5596550291e+18,0.04760167375,-0.3645827174,0.1610992104
158,1.55965502915e+18,0.4074012935,-0.6113722324,0.5459443331
159,1.5596550292e+18,0.6761820316,0.2200153321,0.9295676947
160,1.55965502925e+18,0.3872427344,0.6964902282,1.269819617
161,1.5596550293e+18,-0.3329673707,0.4551984668,1.528826594
162,1.55965502935e+18,-0.6170197129,0.6457883716,1.625343204
163,1.55965502941e+18,-0.3580128551,1.113711238,1.980255842
164,1.55965502946e+18,0.5869956613,0.01537547819,2.196502209
165,1.55965502951e+18,1.364016294,-0.213088125,2.379150867
166,1.55965502956e+18,2.812377691,-0.8459445238,3.612487793
167,1.55965502961e+18,2.888735771,-0.2833376229,2.953364372
168,1.55965502966e+18,2.114769697,-0.5417336226,2.149465561
169,1.55965502971e+18,1.356685877,-4.202038288,-0.002612670651
170,1.55965502976e+18,0.8844870329,-2.340731621,-0.9103583694
171,1.55965502981e+18,1.586982012,3.028162956,-0.7619181275
172,1.55965502987e+18,1.793454647,4.231567383,-0.218248114
173,1.55965502992e+18,1.522230387,2.379424095,1.03036046
174,1.55965502997e+18,14.00587177,2.647593737,5.207457066
175,1.55965503002e+18,0.5033071637,-4.825731277,-3.682464838
176,1.55965503007e+18,2.533212423,-1.038367033,-2.059396029
177,1.55965503012e+18,0.5869956613,-2.990081549,-2.780216932
178,1.55965503017e+18,-0.2346180677,-0.8850399256,-1.311696887
179,1.55965503022e+18,-1.090440273,-2.660825253,0.2490638196
180,1.55965503027e+18,-1.295691013,-1.925954223,1.203846216
181,1.55965503032e+18,-1.215056777,-2.367609978,2.33822298
182,1.55965503037e+18,-0.8332660198,-4.191042423,3.023613691
183,1.55965503043e+18,-0.735527575,-3.939977169,3.133569479
184,1.55965503048e+18,-0.4398688078,-1.332804084,3.151895523
185,1.55965503053e+18,0.8295091987,-0.4733166993,4.074302197
186,1.55965503058e+18,2.023750782,-2.230165243,4.436544895
187,1.55965503063e+18,-0.3121979535,1.554144979,1.133596659
188,1.55965503068e+18,0.378079772,4.073353291,-2.508381844
189,1.55965503073e+18,-4.594363213,-10.88551426,-1.719754934
190,1.55965503078e+18,-2.916316509,-1.635793328,-5.026979446
191,1.55965503083e+18,3.192946672,5.436804771,5.000984192
192,1.55965503089e+18,0.1997071207,5.20650816,7.283177376
193,1.55965503094e+18,-1.538204432,3.503416061,1.913060784
194,1.55965503099e+18,-1.493000507,0.03675575927,2.142135143
195,1.55965503104e+18,-1.4325248,-0.8966463804,1.993694901
196,1.55965503109e+18,-1.351890683,0.4674157798,0.8697028756
197,1.55965503114e+18,-1.54858923,2.824744701,0.4720296264
198,1.55965503119e+18,-1.567525983,5.814929962,-0.3935664296
199,1.55965503124e+18,-1.361664414,7.245576859,-1.350792289
200,1.55965503129e+18,-0.5638744235,7.130123138,-2.437521458
201,1.55965503134e+18,0.4275598526,5.120987415,-2.672093868
202,1.55965503139e+18,0.2907260358,2.882165909,-2.508381844
203,1.55965503144e+18,0.2058157623,1.383102775,-1.683713913
204,1.55965503149e+18,0.02194533311,-1.264998078,-0.9543406963
205,1.55965503155e+18,0.04393647984,-2.048738241,-0.7240445018
206,1.5596550316e+18,0.4361119568,-1.838600636,0.1672078669
207,1.55965503165e+18,0.8374504447,-0.6846761107,0.8092272282
208,1.5596550317e+18,1.065914035,0.06241210178,1.333960414
209,1.55965503175e+18,1.114172339,0.2023002505,1.724303365
210,1.5596550318e+18,0.9046456218,0.7062640786,2.026070833
211,1.55965503185e+18,1.035981655,-0.5802181363,2.225823641
212,1.5596550319e+18,0.9577909112,-1.338912725,2.191615343
213,1.55965503195e+18,0.8160701394,-2.631503582,2.512930393
214,1.559655032e+18,0.5723348856,-2.577747583,2.236208439
215,1.55965503206e+18,0.02194533311,-3.49954319,0.8739789724
216,1.55965503211e+18,-0.3329673707,4.896800041,-0.7161032557
217,1.55965503216e+18,0.1190729067,-0.6639066935,0.8440465927
218,1.55965503221e+18,0.8765458465,-2.405483484,2.14030242
219,1.55965503226e+18,-0.1662011594,0.5480499864,1.453079224
220,1.55965503231e+18,-0.9920910001,2.738002062,1.531270027
221,1.55965503237e+18,-3.937683105,0.7691831589,1.254547954
222,1.55965503242e+18,-4.501511574,1.910890341,2.892277718
223,1.55965503247e+18,-3.03848958,-0.5716660023,0.7224843502
224,1.55965503252e+18,-2.168006659,4.33907938,2.045618534
225,1.55965503257e+18,-1.817980886,4.048307896,0.09879095852
226,1.55965503262e+18,-1.506439447,1.095996141,-0.5181829333
227,1.55965503267e+18,-0.4447557032,1.414256811,-0.6812839508
228,1.55965503273e+18,0.6676298976,0.2114632279,-1.037418365
229,1.55965503278e+18,1.17037189,-1.738418698,-1.182193518
230,1.55965503283e+18,1.373179197,-3.152571678,-1.377670288
231,1.55965503288e+18,1.159376502,-3.706015587,-1.468078375
232,1.55965503293e+18,1.115394115,-4.041380405,-1.041694403
233,1.55965503298e+18,1.242454052,-3.800088882,-0.7930723429
234,1.55965503304e+18,1.125167966,-4.739599705,-0.8981410861
235,1.55965503309e+18,0.9730625153,-7.834243298,-1.443643808
236,1.55965503314e+18,1.470306873,-9.313147545,-3.687351704
237,1.55965503319e+18,-0.6182414293,0.05202739313,-6.662876606
238,1.55965503324e+18,0.1416749209,4.243784904,-3.669636726
239,1.55965503329e+18,-0.04952589795,-2.875238657,-2.28724885
240,1.55965503334e+18,1.109896421,0.3226406872,1.382218838
241,1.5596550334e+18,0.6822906733,2.07338047,1.517830968
242,1.55965503345e+18,-0.1979661584,1.943266273,1.452468395
243,1.5596550335e+18,-1.175961375,0.9170125723,1.131153226
244,1.55965503355e+18,-1.862573981,0.3861706853,0.3095394671
245,1.5596550336e+18,-2.442895889,0.8785280585,-0.2683390379
246,1.55965503365e+18,-3.043987274,2.464945078,-0.8162851334
247,1.5596550337e+18,-2.549186468,4.265775681,-1.56581676
248,1.55965503375e+18,-2.686020374,4.761187553,-2.096658707
249,1.5596550338e+18,-1.230328321,4.830215454,-2.209668636
250,1.55965503385e+18,-0.540050745,4.014710426,-3.454612017
251,1.5596550339e+18,0.2345264405,3.214476824,-2.581685781
252,1.55965503395e+18,0.4904789627,2.572457314,-2.382543802
253,1.559655034e+18,0.814848423,2.745332241,-2.207836151
254,1.55965503406e+18,0.6389192343,2.779540777,-1.550545216
255,1.55965503411e+18,-0.07090618461,2.868726969,-0.6366907954
256,1.55965503416e+18,-1.037295103,0.2304000407,0.5911483765
257,1.55965503421e+18,-1.035462379,-1.455587983,1.451857448
258,1.55965503426e+18,-1.043403745,-0.6248112917,1.818987608
259,1.55965503431e+18,-0.4129907191,-0.5899919868,1.742629409
260,1.55965503436e+18,0.1679421216,-2.384103298,2.768271923
261,1.55965503441e+18,0.3389844,-1.634571552,3.352259159
262,1.55965503446e+18,0.4623791873,2.284128904,3.668687582
263,1.55965503451e+18,-0.1943009645,-0.4910317957,3.280177355
264,1.55965503457e+18,0.1654986739,-3.770156384,2.174510956
265,1.55965503462e+18,-0.2529440224,-3.290016413,1.169026852
266,1.55965503467e+18,-0.2932611406,0.9451123476,0.6583434939
267,1.55965503472e+18,0.5650045276,1.821093082,0.7835709453
268,1.55965503477e+18,-1.865628242,4.33541441,0.4237712622
269,1.55965503482e+18,-2.582173109,-6.12565279,1.398712158
270,1.55965503487e+18,-0.5327203274,3.948736906,-4.157107353
271,1.55965503493e+18,-2.354320526,2.511370897,-2.911552906
272,1.55965503498e+18,-0.4496426284,-0.5655573606,-1.954937935
273,1.55965503503e+18,-0.3769496679,-1.19169426,-0.8272807598
274,1.55965503508e+18,-0.5498245358,0.5498825908,0.3608521521
275,1.55965503513e+18,0.7262729406,-2.231997728,0.4585905671
276,1.55965503518e+18,0.8850979209,-3.277799129,0.8293858171
277,1.55965503523e+18,0.4361119568,-3.546579838,1.049908161
278,1.55965503528e+18,0.2815630436,-1.67488873,1.319910645
279,1.55965503533e+18,-0.1100015566,-1.960773587,1.121990204
280,1.55965503539e+18,-0.5198921561,-1.469027042,1.176968098
281,1.55965503544e+18,-0.3549585342,-3.659589767,0.5825962424
282,1.55965503549e+18,1.042090297,-7.771934509,-0.6501297951
283,1.55965503554e+18,1.629131794,-6.54898262,-3.27440691
284,1.55965503559e+18,0.3664733171,0.8614238501,-4.871208668
285,1.55965503564e+18,-1.14114213,-5.7652421,-3.831516027
286,1.55965503569e+18,0.8429482579,0.6971010566,-5.601192951
287,1.55965503574e+18,1.684720635,7.09347105,4.025433064
288,1.55965503579e+18,1.030483842,4.679942608,5.719973087
289,1.55965503584e+18,-1.466122389,1.409369946,1.562424064
290,1.5596550359e+18,-1.265147686,1.085611343,1.460409522
291,1.55965503595e+18,-1.372660041,1.309188128,0.3694042563
292,1.559655036e+18,-1.813093901,3.718440771,-0.7863527536
293,1.55965503605e+18,-2.670137644,4.524171829,-2.086884737
294,1.5596550361e+18,-2.273075342,4.391003609,-3.024563074
295,1.55965503615e+18,-0.2333963364,5.634725094,-4.171768188
296,1.5596550362e+18,1.094624758,5.518049717,-4.210252285
297,1.55965503625e+18,1.688996553,4.223626137,-3.385584354
298,1.5596550363e+18,1.470306873,1.278033972,-2.357498407
299,1.55965503635e+18,0.6407518387,-0.8270077109,-1.329411983
300,1.55965503641e+18,0.1593900174,-1.502624631,0.03770443797
301,1.55965503646e+18,0.318825841,-1.136716485,1.121379375
302,1.55965503651e+18,0.4904789627,-0.6187026501,1.942993164
303,1.55965503656e+18,0.421451211,-0.04937623441,2.468947887
304,1.55965503661e+18,0.009117163718,0.1479332447,2.793317556
305,1.55965503666e+18,-0.4117689729,-0.3664153218,2.809200048
306,1.55965503671e+18,-0.5235573053,-0.8441119194,2.250869036
307,1.55965503676e+18,-0.5211138725,0.6244081259,1.899621725
308,1.55965503681e+18,-0.4905706048,1.590796947,1.658940792
309,1.55965503686e+18,-0.3293021917,0.8901345134,1.474459529
310,1.55965503691e+18,-0.2443919033,-1.075019002,1.434142351
311,1.55965503696e+18,-0.1124450192,-0.08847161382,1.649777889
312,1.55965503702e+18,0.181381166,-0.5655573606,2.203221798
313,1.55965503707e+18,0.4526053369,-2.158082962,3.413956642
314,1.55965503712e+18,0.9070890546,-3.595448971,3.487871408
315,1.55965503717e+18,1.189308882,-3.881944895,2.509876013
316,1.55965503722e+18,1.122724533,-4.214866161,0.5899266601
317,1.55965503727e+18,1.07752049,-2.626005888,-0.8572131395
318,1.55965503732e+18,1.50451529,-1.531335354,-0.7527551651
319,1.55965503737e+18,1.250395417,-1.081738472,-0.6617362499
320,1.55965503742e+18,0.7830834389,1.643331289,1.515998244
321,1.55965503747e+18,0.8948717713,-1.664503932,3.563007832
322,1.55965503753e+18,0.7134447694,-1.221015692,5.897123814
323,1.55965503758e+18,-1.588906407,-3.961967945,1.267376184
324,1.55965503763e+18,0.07386887819,0.5370543599,-0.2695607841
325,1.55965503768e+18,-0.5260007977,-1.759188056,-0.2048090696
326,1.55965503773e+18,-1.358610153,-0.6266438961,-1.104613543
327,1.55965503778e+18,-2.218708515,-0.08419555426,-1.067961693
328,1.55965503783e+18,-3.463040829,-1.051806211,-0.08996640146
329,1.55965503788e+18,-4.218681335,1.050792098,0.3461913764
330,1.55965503794e+18,-3.568720341,3.185155392,0.3254219592
331,1.55965503799e+18,-2.94624877,2.461280107,0.05541953072
332,1.55965503804e+18,-2.246808052,1.460682631,0.3400827348
333,1.55965503809e+18,-1.801487446,1.413645983,0.5025728941
334,1.55965503814e+18,-1.557141304,0.8834149837,0.9717174172
335,1.55965503819e+18,-0.6952104568,-1.739029527,0.9527806044
336,1.55965503824e+18,0.7672009468,-5.899022102,-0.3391994238
337,1.55965503829e+18,0.9602344036,-6.774391651,-3.023341417
338,1.55965503834e+18,-0.8534245491,0.1070052609,-5.331801414
339,1.5596550384e+18,-0.982927978,3.424003601,-3.526694298
340,1.55965503845e+18,-1.568747759,-0.9931630492,-5.376394272
341,1.5596550385e+18,0.6535800099,5.541873455,-0.1064597592
342,1.55965503855e+18,0.3004998863,5.470402241,4.584985256
343,1.5596550386e+18,-1.72390759,3.214476824,2.79576087
344,1.55965503865e+18,-2.056218147,0.5010133386,0.6626195908
345,1.5596550387e+18,-2.131354809,-0.4213931561,0.3669608235
346,1.55965503875e+18,-2.510091066,1.019027114,-0.07652736455
347,1.5596550388e+18,-2.391583204,3.282893658,-0.7735245824
348,1.55965503885e+18,-2.324999094,4.721481323,-1.538938761
349,1.5596550389e+18,-1.412977219,6.558963776,-2.342837334
350,1.55965503895e+18,-0.1515403837,4.774015427,-2.46928668
351,1.55965503901e+18,0.8087397218,1.4704566,-4.000114918
352,1.55965503906e+18,0.2045940459,0.2365086973,-3.246917963
353,1.55965503911e+18,-0.1839162558,1.26520586,-2.239601374
354,1.55965503916e+18,-0.08556694537,0.9848185778,-1.104613543
355,1.55965503921e+18,0.2052049041,0.08257065713,-0.2946062684
356,1.55965503926e+18,0.5497329235,-0.02677422389,0.8904722929
357,1.55965503931e+18,0.7415446043,0.400831461,1.98758626
358,1.55965503936e+18,0.4990310967,1.220612526,2.582569122
359,1.55965503941e+18,0.06104071066,0.7606310844,2.549582243
360,1.55965503946e+18,0.1282358915,-0.2747855186,3.321105242
361,1.55965503951e+18,1.012768745,-2.106770277,3.530631781
362,1.55965503956e+18,2.138593435,-1.259500265,2.200167418
363,1.55965503962e+18,3.652317286,1.756341457,1.868467569
364,1.55965503967e+18,3.796481609,2.808251381,1.696203589
365,1.55965503972e+18,3.831911802,1.76550436,1.317467213
366,1.55965503977e+18,4.848391533,1.362333417,1.685818791
367,1.55965503982e+18,3.106814861,-0.8025730848,0.6357415318
368,1.55965503987e+18,2.207621098,0.1216660291,0.2429551482
369,1.55965503992e+18,-0.6011372209,0.7478029132,2.36143589
370,1.55965503997e+18,0.5252982974,-4.264957428,-5.957327366
371,1.55965504002e+18,2.174634457,0.7209248543,0.09390404075
372,1.55965504007e+18,2.138593435,-0.5533400774,-4.896865368
373,1.55965504012e+18,1.795287132,-0.201481685,-2.986689568
374,1.55965504018e+18,2.348731041,0.5315566659,-2.163854122
375,1.55965504023e+18,2.03780055,-1.067688584,-1.658057451
376,1.55965504028e+18,1.155711174,0.06913162023,-0.8511044979
377,1.55965504033e+18,-0.3323565125,-2.166635275,0.3144263923
378,1.55965504038e+18,-1.816148162,-2.824537039,0.9087982774
379,1.55965504043e+18,-2.529639006,-2.312021017,1.902675986
380,1.55965504049e+18,-2.61454916,-2.968701124,2.765217781
381,1.55965504054e+18,-2.375089884,-3.156847715,3.290561676
382,1.55965504059e+18,-2.221762657,-2.91311264,3.996722221
383,1.55965504064e+18,-2.140517473,-3.831853867,4.109732151
384,1.55965504069e+18,-1.617006063,-2.390822649,4.147605896
385,1.55965504074e+18,-1.098381519,-2.266206264,4.618583202
386,1.55965504079e+18,-0.736749351,-1.24117434,4.051700115
387,1.55965504084e+18,-0.8057770729,-1.352351785,3.884933949
388,1.5596550409e+18,0.1172403097,-3.864840508,3.691900492
389,1.55965504095e+18,1.856373668,-5.797007561,1.801272392
390,1.559655041e+18,0.7946898937,-1.533778787,-3.343434811
391,1.55965504105e+18,0.2033723146,2.997008801,-3.328163147
392,1.5596550411e+18,-0.6524499059,-5.561824322,-2.955535173
393,1.55965504115e+18,2.177688837,1.812541008,-1.14493072
394,1.5596550412e+18,0.8734915257,5.032411575,4.154935837
395,1.55965504125e+18,-0.2633287311,4.273717403,3.670520067
396,1.5596550413e+18,-1.517435074,2.278020382,2.192837
397,1.55965504136e+18,-1.405035853,0.4643614292,1.388938308
398,1.55965504141e+18,-1.784994006,1.668987632,0.2105793059
399,1.55965504146e+18,-2.100811243,3.850387335,-0.7784115672
400,1.55965504151e+18,-2.314003468,5.401985168,-1.810773849
401,1.55965504156e+18,-1.66098845,5.890066624,-2.544422865
402,1.55965504161e+18,-0.1442100108,6.397696018,-3.356262922
403,1.55965504166e+18,0.42511639,4.585258484,-3.394136429
404,1.55965504171e+18,0.5778326988,2.369039297,-2.474173307
405,1.55965504176e+18,0.5399590731,1.06362021,-1.90667963
406,1.55965504181e+18,-0.07640396804,-0.2320249528,-1.413100481
407,1.55965504187e+18,-0.1326035708,-0.2295814753,-0.2616195381
408,1.55965504192e+18,-0.02203696407,-0.1764362007,0.4127756953
409,1.55965504197e+18,0.05065600201,-0.5020273924,1.086560011
410,1.55965504202e+18,0.468487829,-0.1764362007,1.496450663
411,1.55965504207e+18,0.5008636713,0.510787189,2.037677288
412,1.55965504212e+18,0.2931694984,0.2536129355,1.957043052
413,1.55965504217e+18,0.1141859889,-0.1116844937,2.280190706
414,1.55965504222e+18,0.03660609946,-0.8777095079,2.668090105
415,1.55965504227e+18,0.02622138895,-0.6394720674,2.906938553
416,1.55965504232e+18,0.1801594347,-1.486742139,2.75605464
417,1.55965504237e+18,0.2198656797,-1.548439622,2.318064451
418,1.55965504243e+18,0.4153425694,-0.929022193,1.448803067
419,1.55965504248e+18,0.8606633544,-1.111670852,0.2912135124
420,1.55965504253e+18,1.371346712,0.3024821579,-1.089341879
421,1.55965504258e+18,1.838047743,4.742250919,-1.738691688
422,1.55965504263e+18,-0.4227645695,2.948139429,-0.446100831
423,1.55965504268e+18,-1.029964566,-12.17566204,-2.383765459
424,1.55965504273e+18,3.182562113,6.218711853,-2.298244238
425,1.55965504279e+18,-1.172296286,-2.843473911,-2.782049656
426,1.55965504284e+18,-0.8204378486,1.757563114,-2.530373096
427,1.55965504289e+18,-0.6970430017,-0.4934752882,-0.9066932201
