"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.123274194E2,3.099861145E1,2.380092621E1,3.790747070E1
1.125770224E2,5.119458008E1,3.855683136E1,4.600396729E1
1.128266264E2,3.090379333E1,2.762654877E1,4.072314453E1
1.130761984E2,4.275770569E1,3.825975800E1,5.003457642E1
1.133258087E2,3.206101990E1,3.378119659E1,5.394763184E1
1.135754118E2,4.505535889E1,4.176598358E1,6.134973145E1
1.138250148E2,2.870545959E1,2.959539032E1,4.888873291E1
1.140746178E2,2.873554993E1,2.510485077E1,3.500555420E1
1.143242274E2,2.067901611E1,2.553566742E1,4.541668701E1
1.145738304E2,3.369874573E1,3.155806732E1,4.411236572E1
1.148234334E2,2.760899353E1,2.623793793E1,4.480047607E1
1.150730374E2,2.632833862E1,2.446825409E1,3.561077881E1
1.153226572E2,8.617596436E1,7.213858795E1,8.442675781E1
1.155722602E2,3.438835144E1,3.403240204E1,3.871209717E1
1.158218632E2,4.039796448E1,3.318346405E1,4.836859131E1
1.160714362E2,2.776983643E1,2.838898468E1,3.912091064E1
1.163210424E2,2.632612610E1,2.549999237E1,3.711224365E1
1.165706464E2,5.010888672E1,4.369210052E1,6.561669922E1
1.168202494E2,3.528274536E1,2.735991669E1,3.174389648E1
1.170698524E2,4.522476196E1,3.723831940E1,5.192230225E1
1.173194309E2,3.532360840E1,2.779448700E1,3.619531250E1
1.175690349E2,5.261236572E1,4.778664398E1,5.002984619E1
1.178186379E2,6.253549194E1,6.127474213E1,7.562225342E1
1.180682409E2,2.933470154E1,2.274758148E1,3.547351074E1
1.183178521E2,3.167268372E1,2.508478546E1,4.186303711E1
1.185674551E2,5.589984131E1,5.077121735E1,6.722351074E1
1.188170281E2,3.718478394E1,3.127033234E1,5.145864868E1
1.190666311E2,3.042723083E1,2.401401520E1,3.746459961E1
1.193162523E2,6.650000000E1,5.351708221E1,6.693417358E1
1.195658553E2,3.040660095E1,2.190221405E1,3.468353271E1
1.198154592E2,6.077349854E1,4.978601837E1,5.386734009E1
1.200650623E2,3.204780579E1,2.875605011E1,5.149017334E1
1.203146475E2,3.661537170E1,3.085601044E1,4.487060547E1
1.205642505E2,3.487931824E1,2.830818939E1,4.406375122E1
1.208138545E2,3.663667297E1,2.998648834E1,4.047906494E1
1.210634575E2,8.087832642E1,6.805728912E1,8.522198486E1
1.213130428E2,3.281333923E1,2.809278107E1,4.341766357E1
1.215626458E2,2.954515076E1,2.213547516E1,4.315991211E1
1.218122488E2,3.997857666E1,3.314170074E1,5.208740234E1
1.220618528E2,5.556967163E1,5.019356537E1,7.290460205E1
1.223114685E2,2.590646362E1,2.404247284E1,3.875833130E1
1.225610715E2,3.766624451E1,3.343248749E1,5.189453125E1
1.228106745E2,3.227381897E1,3.079425812E1,5.304187012E1
1.230602785E2,3.514759827E1,2.947388458E1,4.837026978E1
1.233098538E2,4.315701294E1,3.996399689E1,5.735198975E1
1.235594568E2,2.389497375E1,2.397241974E1,4.431842041E1
1.238090298E2,5.952410889E1,5.346688080E1,8.849676514E1
1.240586328E2,2.505490112E1,2.132192230E1,3.318109131E1
1.243082568E2,9.705856323E1,7.743596649E1,8.392077637E1
1.245578607E2,2.749540710E1,2.868189240E1,5.272937012E1
1.248074638E2,3.781568909E1,3.420351410E1,5.159667969E1
1.250570667E2,2.210981750E1,2.276340485E1,4.021044922E1
1.253066643E2,1.964152527E1,2.171991730E1,4.272650146E1
1.255562673E2,3.669555664E1,3.499825287E1,6.367984009E1
1.258058703E2,3.481101990E1,2.797063446E1,3.711227417E1
1.260554733E2,3.624519348E1,2.600753021E1,4.245056152E1
1.263050644E2,2.522607422E1,2.054653168E1,3.484375000E1
1.265546674E2,1.879708862E1,1.893607330E1,4.229699707E1
1.268042714E2,1.963359070E1,1.805126190E1,2.946697998E1
1.270538744E2,4.472248840E1,3.627895355E1,4.520861816E1
1.273034741E2,4.039012146E1,4.012938690E1,6.410754395E1
1.275530781E2,2.981446838E1,3.262912750E1,5.539392090E1
1.278026811E2,2.948233032E1,2.461643219E1,3.801226807E1
1.280522841E2,4.200338745E1,3.816962433E1,4.306018066E1
1.283018799E2,2.840687561E1,2.697235870E1,4.453881836E1
1.285514839E2,4.057734680E1,3.157462311E1,3.592974854E1
1.288010869E2,3.193051147E1,2.656873322E1,4.709222412E1
1.290506599E2,6.860113525E1,5.840674591E1,6.966027832E1
1.293002786E2,3.653765869E1,3.070894623E1,5.229821777E1
1.295498816E2,5.878140259E1,4.781159210E1,6.697576904E1
1.297994846E2,3.778436279E1,2.897209930E1,4.158486938E1
1.300490886E2,5.944168091E1,5.233596039E1,7.508065796E1
1.302986833E2,2.844409180E1,2.285044098E1,4.806494141E1
1.305482863E2,3.300668335E1,2.373621368E1,4.839782715E1
1.307978903E2,4.409259033E1,4.133487701E1,6.302368164E1
1.310474933E2,8.298889160E1,7.481998444E1,7.486215210E1
1.312970936E2,1.790435791E1,1.923126984E1,3.371209717E1
1.315466966E2,3.336444092E1,2.665842438E1,3.790521240E1
1.317962696E2,5.565841675E1,4.774120331E1,7.205041504E1
1.320458726E2,2.149571228E1,2.207488251E1,4.037274170E1
1.322954727E2,5.372885132E1,4.558588409E1,6.622183228E1
1.325450757E2,2.104473877E1,2.378792572E1,4.183874512E1
1.327946787E2,2.577024841E1,1.677591705E1,3.578732300E1
1.330442817E2,3.234960938E1,2.903583527E1,3.650802612E1
1.332938874E2,3.252316284E1,2.515419769E1,5.491101074E1
1.335434904E2,2.679437256E1,2.248593903E1,3.367187500E1
1.337930934E2,6.094384766E1,4.749514008E1,6.711529541E1
1.340426974E2,2.426184082E1,2.285852814E1,3.569631958E1
1.342923149E2,6.962597656E1,5.798334503E1,7.754998779E1
1.345418879E2,2.199661255E1,1.799330902E1,3.336209106E1
1.347914909E2,8.867962646E1,7.120153046E1,7.938812256E1
1.350410939E2,2.263259888E1,1.897632599E1,3.402154541E1
1.352906939E2,5.706512451E1,4.550844574E1,5.399072266E1
1.355402979E2,2.597622681E1,2.311324310E1,4.369689941E1
1.357899009E2,4.575160217E1,3.801386261E1,4.523416138E1
1.360395039E2,3.750611877E1,3.503685760E1,4.994641113E1
1.362891092E2,2.112403870E1,2.034024811E1,3.230834961E1
1.365387132E2,9.073919678E1,8.059899139E1,9.614749146E1
1.367883162E2,2.433508301E1,2.464188385E1,4.435858154E1
1.370378892E2,3.150396729E1,2.777149200E1,4.987292480E1
1.372874775E2,3.645230103E1,3.468175507E1,5.147744751E1
1.375370805E2,2.427719116E1,2.291193390E1,4.526483154E1
1.377866845E2,5.275018311E1,4.872791290E1,6.790618896E1
1.380362875E2,3.698182678E1,3.152539825E1,5.816790771E1
1.382859068E2,2.923341370E1,2.430571747E1,3.575115967E1
1.385355097E2,3.658320618E1,3.273175812E1,5.462271118E1
1.387851138E2,2.486355591E1,1.857942963E1,3.781549072E1
1.390347168E2,1.163140259E2,9.474828339E1,1.023497314E2
1.392842760E2,2.554600525E1,2.116059113E1,4.263305664E1
1.395338790E2,3.413417053E1,2.478070831E1,3.352209473E1
1.397834820E2,4.937710571E1,4.075426483E1,7.220016479E1
1.400330850E2,3.511271667E1,3.112427521E1,5.050323486E1
1.402827041E2,4.372976685E1,3.789771271E1,6.074871826E1
1.405323071E2,2.572039795E1,2.216881561E1,3.394146729E1
1.407819101E2,1.243627319E2,1.043768387E2,1.110088501E2
1.410315141E2,2.232525635E1,2.145548248E1,3.714959717E1
1.412811144E2,7.068859863E1,6.070378876E1,5.875942993E1
1.415307174E2,2.516531372E1,1.596208954E1,3.859484863E1
1.417802904E2,4.355981445E1,4.082398224E1,5.854858398E1
1.420298934E2,1.985853577E1,1.376680756E1,3.573156738E1
1.422795056E2,2.117657471E1,2.015387726E1,3.026550293E1
1.425291096E2,5.542327881E1,4.299396515E1,6.407531738E1
1.427787126E2,2.150460815E1,2.042870331E1,3.141943359E1
1.430283156E2,8.783197021E1,7.585796356E1,8.142852783E1
1.432779136E2,3.624205017E1,3.361061859E1,5.244317627E1
1.435275166E2,1.922470093E1,1.848110199E1,3.633984375E1
1.437771196E2,2.594189453E1,1.831615448E1,2.985455322E1
1.440267226E2,1.131284790E2,9.466701508E1,9.860491943E1
1.442762820E2,1.859201050E1,2.205411530E1,4.485083008E1
1.445258850E2,2.108843994E1,1.668608856E1,3.457861328E1
1.447754890E2,3.856214905E1,2.407630157E1,3.356903076E1
1.450250920E2,4.504394531E1,4.064521027E1,3.971823120E1
1.452747234E2,1.528163147E1,2.880948639E1,3.525079346E1
1.455243264E2,1.335612488E1,2.177213287E1,2.673577881E1
1.457739304E2,3.133287048E1,3.589760590E1,4.868450928E1
1.460235334E2,1.771354675E1,1.788616180E1,3.791015625E1
1.462731364E2,2.720199585E1,3.039774323E1,5.476898193E1
1.465226964E2,1.008279419E1,2.623748016E1,4.092169189E1
1.467722994E2,1.106544495E1,1.783603668E1,3.337228394E1
1.470219034E2,3.252426147E1,3.568364716E1,5.084796143E1
1.472715064E2,1.742890930E1,2.667414093E1,6.470486450E1
1.475210961E2,2.827102661E1,1.701717377E1,3.257623291E1
1.477706991E2,9.227883911E1,7.802512360E1,9.457202148E1
1.480203031E2,2.534733582E1,2.130765533E1,4.131698608E1
1.482699061E2,3.214859009E1,2.055887604E1,2.313623047E1
1.485195157E2,3.163943481E1,2.574845123E1,4.902316284E1
