,Time (s),X (hPa),label
107,1.55965331014e+18,1006.685791,climbing_stairs
108,1.55965331118e+18,1006.649094,climbing_stairs
109,1.55965331221e+18,1006.620407,climbing_stairs
110,1.55965331325e+18,1006.600876,climbing_stairs
111,1.55965331429e+18,1006.58493,climbing_stairs
112,1.55965331533e+18,1006.563873,climbing_stairs
113,1.55965331637e+18,1006.528473,climbing_stairs
114,1.55965331741e+18,1006.496811,climbing_stairs
115,1.55965331845e+18,1006.466522,climbing_stairs
116,1.55965331949e+18,1006.440201,climbing_stairs
117,1.55965332053e+18,1006.414032,climbing_stairs
118,1.55965332157e+18,1006.390381,climbing_stairs
119,1.55965332261e+18,1006.360168,climbing_stairs
120,1.55965332365e+18,1006.322632,climbing_stairs
121,1.55965332469e+18,1006.282578,climbing_stairs
122,1.55965332572e+18,1006.244965,climbing_stairs
123,1.55965332676e+18,1006.219482,climbing_stairs
124,1.5596533278e+18,1006.196976,climbing_stairs
125,1.55965332884e+18,1006.172791,climbing_stairs
126,1.55965332988e+18,1006.144028,climbing_stairs
127,1.55965333092e+18,1006.111526,climbing_stairs
128,1.55965333196e+18,1006.07933,climbing_stairs
129,1.559653333e+18,1006.046753,climbing_stairs
130,1.55965333404e+18,1006.022797,climbing_stairs
131,1.55965333508e+18,1006.009369,climbing_stairs
132,1.55965333612e+18,1005.992813,climbing_stairs
133,1.55965333716e+18,1005.96077,climbing_stairs
134,1.55965333819e+18,1005.928116,climbing_stairs
135,1.55965333923e+18,1005.89035,climbing_stairs
136,1.55965334027e+18,1005.848694,climbing_stairs
137,1.55965334131e+18,1005.817413,climbing_stairs
138,1.55965334235e+18,1005.800476,climbing_stairs
139,1.55965334339e+18,1005.776443,climbing_stairs
140,1.55965334443e+18,1005.751419,climbing_stairs
141,1.55965334547e+18,1005.733795,climbing_stairs
142,1.55965334651e+18,1005.714417,climbing_stairs
143,1.55965334754e+18,1005.682449,climbing_stairs
144,1.55965334858e+18,1005.655136,climbing_stairs
145,1.55965334962e+18,1005.633621,climbing_stairs
146,1.55965335066e+18,1005.601425,climbing_stairs
147,1.5596533517e+18,1005.56839,climbing_stairs
148,1.55965335274e+18,1005.543365,climbing_stairs
149,1.55965335377e+18,1005.514374,climbing_stairs
150,1.55965335481e+18,1005.481567,climbing_stairs
151,1.55965335585e+18,1005.441589,climbing_stairs
152,1.55965335689e+18,1005.404205,climbing_stairs
153,1.55965335793e+18,1005.355377,climbing_stairs
154,1.55965335897e+18,1005.309525,climbing_stairs
155,1.55965336001e+18,1005.278244,climbing_stairs
156,1.55965336105e+18,1005.262451,climbing_stairs
157,1.55965336208e+18,1005.242462,climbing_stairs
158,1.55965336312e+18,1005.2285,climbing_stairs
159,1.55965336416e+18,1005.217514,climbing_stairs
160,1.5596533652e+18,1005.194244,climbing_stairs
161,1.55965336624e+18,1005.159531,climbing_stairs
162,1.55965336728e+18,1005.132599,climbing_stairs
163,1.55965336831e+18,1005.102997,climbing_stairs
164,1.55965336935e+18,1005.074844,climbing_stairs
165,1.55965337039e+18,1005.049591,climbing_stairs
