,Time (s),X (hPa),label
100,1.55965330297e+18,1007.480545,biking
101,1.55965330401e+18,1007.485199,biking
102,1.55965330504e+18,1007.485199,biking
103,1.55965330608e+18,1007.485962,biking
104,1.55965330712e+18,1007.481232,biking
105,1.55965330816e+18,1007.481308,biking
106,1.5596533092e+18,1007.47963,biking
107,1.55965331024e+18,1007.481308,biking
108,1.55965331128e+18,1007.49176,biking
109,1.55965331232e+18,1007.492523,biking
110,1.55965331336e+18,1007.501373,biking
111,1.55965331439e+18,1007.505417,biking
112,1.55965331543e+18,1007.506104,biking
113,1.55965331647e+18,1007.506104,biking
114,1.55965331751e+18,1007.501907,biking
115,1.55965331855e+18,1007.496414,biking
116,1.55965331959e+18,1007.492523,biking
117,1.55965332063e+18,1007.490616,biking
118,1.55965332167e+18,1007.48764,biking
119,1.5596533227e+18,1007.477417,biking
120,1.55965332374e+18,1007.469788,biking
121,1.55965332478e+18,1007.465515,biking
122,1.55965332582e+18,1007.465134,biking
123,1.55965332686e+18,1007.465515,biking
124,1.5596533279e+18,1007.469635,biking
125,1.55965332893e+18,1007.473831,biking
126,1.55965332997e+18,1007.473831,biking
127,1.55965333101e+18,1007.473068,biking
128,1.55965333205e+18,1007.473068,biking
129,1.55965333309e+18,1007.483673,biking
130,1.55965333413e+18,1007.488785,biking
131,1.55965333517e+18,1007.494125,biking
132,1.55965333621e+18,1007.508316,biking
133,1.55965333724e+18,1007.508545,biking
134,1.55965333828e+18,1007.510452,biking
135,1.55965333932e+18,1007.513962,biking
136,1.55965334036e+18,1007.513962,biking
137,1.5596533414e+18,1007.51442,biking
138,1.55965334244e+18,1007.514267,biking
139,1.55965334348e+18,1007.51442,biking
140,1.55965334452e+18,1007.516479,biking
141,1.55965334556e+18,1007.516479,biking
142,1.5596533466e+18,1007.502899,biking
143,1.55965334763e+18,1007.494202,biking
144,1.55965334867e+18,1007.48291,biking
145,1.55965334971e+18,1007.466965,biking
146,1.55965335075e+18,1007.466965,biking
147,1.55965335179e+18,1007.4897,biking
148,1.55965335283e+18,1007.507706,biking
149,1.55965335387e+18,1007.52594,biking
150,1.55965335491e+18,1007.543869,biking
151,1.55965335595e+18,1007.547379,biking
152,1.55965335699e+18,1007.550812,biking
153,1.55965335802e+18,1007.550812,biking
154,1.55965335906e+18,1007.551117,biking
155,1.5596533601e+18,1007.553024,biking
156,1.55965336114e+18,1007.556686,biking
157,1.55965336218e+18,1007.559357,biking
158,1.55965336322e+18,1007.564545,biking
159,1.55965336426e+18,1007.565842,biking
160,1.55965336531e+18,1007.565842,biking
161,1.55965336635e+18,1007.565536,biking
162,1.55965336738e+18,1007.563782,biking
163,1.55965336843e+18,1007.560272,biking
164,1.55965336946e+18,1007.559814,biking
165,1.55965337051e+18,1007.55867,biking
166,1.55965337155e+18,1007.557983,biking
167,1.55965337258e+18,1007.555923,biking
168,1.55965337363e+18,1007.555466,biking
169,1.55965337466e+18,1007.546387,biking
170,1.55965337571e+18,1007.544403,biking
171,1.55965337674e+18,1007.544403,biking
172,1.55965337778e+18,1007.547379,biking
173,1.55965337882e+18,1007.548447,biking
174,1.55965337986e+18,1007.548447,biking
175,1.5596533809e+18,1007.545853,biking
176,1.55965338194e+18,1007.543564,biking
177,1.55965338298e+18,1007.533569,biking
178,1.55965338402e+18,1007.526474,biking
179,1.55965338506e+18,1007.520523,biking
180,1.5596533861e+18,1007.518082,biking
181,1.55965338714e+18,1007.517624,biking
182,1.55965338818e+18,1007.517242,biking
183,1.55965338922e+18,1007.517242,biking
184,1.55965339026e+18,1007.520142,biking
185,1.5596533913e+18,1007.528,biking
186,1.55965339234e+18,1007.532272,biking
187,1.55965339338e+18,1007.539444,biking
188,1.55965339442e+18,1007.549667,biking
189,1.55965339546e+18,1007.552719,biking
190,1.5596533965e+18,1007.556305,biking
191,1.55965339754e+18,1007.557907,biking
192,1.55965339858e+18,1007.559052,biking
193,1.55965339962e+18,1007.559052,biking
194,1.55965340066e+18,1007.56424,biking
195,1.5596534017e+18,1007.565536,biking
196,1.55965340274e+18,1007.565536,biking
197,1.55965340378e+18,1007.5634,biking
