"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.459650167E1,-4.983783886E-2,4.903925955E-2,-1.072454229E-1
9.484610467E1,2.745196782E-2,-2.880102396E-2,-1.512710303E-1
9.509569475E1,-3.582604602E-2,-2.364677563E-2,1.168275326E-1
9.534526775E1,-1.352350786E-2,-1.701645926E-2,7.310178131E-3
9.559487075E1,1.943161711E-3,-2.236055769E-2,-1.063987762E-1
9.584447375E1,9.358352050E-3,1.866546646E-2,-3.297840804E-2
9.609408375E1,1.882471889E-2,-3.410895169E-2,-2.874496207E-2
9.634365675E1,-4.765783250E-2,-7.130783051E-4,2.156005055E-2
9.659325975E1,-3.061193228E-2,-2.176952362E-2,-7.910101116E-2
9.684286375E1,-2.179541066E-2,-2.776796743E-2,4.637988284E-2
9.709248463E1,-5.657254159E-2,2.134770155E-3,7.663100213E-2
9.734208763E1,2.152938861E-3,1.629503816E-2,4.644439369E-2
9.759166063E1,1.943982765E-2,-3.548466414E-2,-3.969153017E-2
9.784126362E1,1.360304002E-2,6.713937968E-3,4.097338021E-2
9.809084917E1,-4.681070149E-2,-5.300546065E-3,1.177579388E-1
9.834045317E1,9.324600920E-3,6.558572873E-3,-3.615958616E-3
9.859005617E1,2.918331418E-3,-3.315681592E-3,-9.128763527E-2
9.883962917E1,-8.963245898E-3,-4.828649573E-3,3.201225027E-2
9.908925225E1,9.278783575E-3,-2.649160847E-2,-2.111173794E-2
9.933885525E1,-4.596029408E-3,-1.646489464E-2,-3.775769845E-3
9.958845925E1,-4.142331891E-3,1.274370216E-2,4.161390290E-2
9.983803125E1,4.352549091E-3,1.148605719E-2,-4.155132547E-2
1.000876119E2,9.935740381E-3,2.999390103E-2,1.444063708E-2
1.003372149E2,8.012184873E-3,-5.435326137E-3,-2.594111487E-2
1.005868179E2,-1.429324970E-3,-1.855283044E-2,-1.691383123E-2
1.008363909E2,-6.073541567E-2,-3.272468597E-2,-1.219069138E-1
1.010860075E2,2.578946948E-2,-1.839424297E-2,-1.392925251E-2
1.013356105E2,1.293104328E-2,2.977866679E-3,3.334564343E-2
1.015852145E2,-3.061206639E-2,3.147038072E-2,3.981757164E-2
1.018348175E2,1.831351221E-2,3.306629136E-3,-9.439370036E-2
1.020844037E2,3.778894246E-2,-3.119728528E-2,-5.797790363E-2
1.023340068E2,-4.603079055E-3,-4.020730406E-2,1.143414062E-2
1.025836097E2,9.943349287E-3,4.317589104E-3,-2.715373784E-2
1.028332138E2,-2.131341957E-2,-5.416716635E-2,8.003766835E-2
1.030827755E2,9.289742112E-1,-1.260497570E0,-3.972313702E-1
1.033323795E2,7.720254660E-1,5.307940841E-1,3.979514539E-1
1.035819825E2,3.484047353E-1,-7.023777962E-1,-4.263936877E-1
1.038315855E2,5.790410936E-2,2.654683292E-1,9.389021248E-2
1.040811585E2,2.314018086E-2,7.728298008E-2,4.411621392E-2
1.043307615E2,-4.788932502E-1,-1.303481758E-1,4.979480803E-2
1.045803645E2,-6.595328450E-1,-1.695014089E-1,5.346180871E-2
1.048299685E2,-7.461291552E-1,-2.801986635E-1,4.002249241E-2
1.050795741E2,-2.045951039E-1,-5.171039701E-2,4.733405262E-2
1.053291471E2,2.577966154E-1,1.620093137E-1,1.719583273E-1
1.055787501E2,-1.810549200E-1,-4.999563843E-2,-8.278491907E-3
1.058283531E2,-7.110836357E-2,-9.450672567E-2,-1.105919015E-2
1.060779662E2,1.638768986E-2,1.309737712E-1,-5.555980280E-2
1.063275382E2,-7.427498698E-2,-1.450542640E-2,1.581216976E-2
1.065771423E2,-2.714556754E-1,-1.997276992E-1,-1.807294413E-2
1.068267453E2,7.395254076E-2,3.071472049E-3,-1.025120765E-1
1.070763287E2,1.016389504E-1,-1.207790226E-1,-1.644081175E-1
1.073259017E2,1.372478157E-1,3.850910664E-1,-1.732628644E-1
1.075755047E2,5.326446891E-1,4.311078787E-1,-4.594288468E-1
1.078251077E2,5.610147119E-1,3.256438673E-1,-5.178129673E-1
1.080747256E2,2.352550328E-1,-3.661097288E-1,2.382646203E-1
1.083243286E2,-4.623337090E-1,-1.283228755E0,-6.866618991E-1
1.085739016E2,-1.756558418E0,1.498926044E0,1.162901998E0
1.088235046E2,1.256046176E0,9.378755093E-1,1.259118080E0
1.090731187E2,-1.133966088E0,1.451636076E0,-7.726898789E-1
1.093227227E2,-1.455572963E0,-1.596452117E0,-2.262929201E0
1.095722947E2,1.299161434E0,-7.125409693E-2,-1.566384435E0
1.098218987E2,8.219821751E-2,-2.092565000E-1,-1.680503488E-1
1.100714897E2,-1.463788271E0,2.250005245E0,1.281363249E0
1.103210927E2,1.095865607E0,-5.580693483E-1,-1.514134049E0
1.105706657E2,9.872332811E-1,-7.287123054E-2,-2.361476421E-1
1.108202687E2,-1.303066164E-1,-1.027663231E0,-6.823971272E-1
1.110698785E2,-5.912063122E-1,-3.497122228E-1,8.648166060E-2
1.113194825E2,-1.048529863E0,-5.766667128E-1,1.211442947E-1
1.115690855E2,1.166197285E-1,9.014617205E-1,7.702137232E-1
1.118186585E2,-8.742033243E-1,-8.036644459E-1,4.853462577E-1
1.120682443E2,5.928276181E-1,7.365936637E-1,-4.931064844E-1
1.123178473E2,-1.083567619E0,-7.286914587E-1,8.248671144E-2
1.125674503E2,1.315935850E0,4.397254288E-1,-6.007453799E-1
1.128170233E2,3.336876929E-1,8.018611073E-1,8.430948853E-1
1.130666447E2,9.744954705E-1,1.728672087E-1,-8.951421082E-2
1.133162477E2,-6.662135571E-2,2.809782028E-1,1.767222136E-1
1.135658507E2,1.492958069E0,-4.990123957E-2,2.825859487E-1
1.138154537E2,-1.842177473E-2,5.921597779E-2,2.385986894E-1
1.140650167E2,2.321010679E-1,-5.219814181E-1,-1.833995134E-1
1.143146198E2,8.275868297E-1,7.393047810E-1,-2.411627918E-1
1.145642237E2,-8.759154677E-1,-7.298907638E-2,-1.731508970E-1
1.148138268E2,-4.414436221E-1,-1.159150600E-1,1.076722026E0
1.150633984E2,-7.716114521E-1,-4.885383695E-2,1.322247982E-1
1.153130014E2,-4.397824109E-1,-7.056038082E-2,5.287853479E-1
1.155626044E2,-6.329634786E-1,-1.320820898E-1,-2.362861782E-1
1.158122074E2,9.234362245E-1,3.446012735E-1,-1.152500231E-2
1.160618127E2,8.102840781E-1,5.678608418E-1,-3.142840862E-1
1.163113847E2,1.504455924E0,-1.373629093E0,-2.927403688E0
1.165609887E2,-2.094125986E0,2.957270443E-1,-1.779767573E-1
1.168105917E2,3.535065800E-2,1.299095035E0,5.416936278E-1
1.170602169E2,-6.599385738E-1,5.220400542E-2,-1.159578711E-1
1.173097899E2,4.364081621E-1,2.817797959E-1,-2.248723507E-1
1.175634519E2,1.841317564E-1,7.757302374E-2,-1.456701942E-2
1.178139399E2,8.719695732E-3,-4.781531170E-2,3.992345333E-1
1.180635383E2,-3.136701584E-1,-2.574688196E-1,-1.846743673E-1
1.183131413E2,-2.785171866E-1,-6.072828174E-2,5.314809084E-1
1.185627143E2,-5.727599859E-1,-3.897298574E-1,1.259873956E-1
1.188123173E2,-5.477820337E-2,-2.937510610E-1,5.654541403E-2
1.190619281E2,1.309736013E0,8.108546138E-1,5.882635117E-1
1.193115321E2,4.736890495E-1,8.751176596E-1,2.353851795E-1
1.195611351E2,-6.455636621E-1,2.659213841E-1,6.836213470E-1
1.198107081E2,-9.019267559E-1,-5.420045257E-1,3.201042116E-1
1.200602914E2,-7.486786246E-1,-2.955368757E-1,7.474346757E-1
1.203098944E2,5.110465288E-1,-9.213376045E-1,-9.901919365E-1
1.205594974E2,1.549921036E-1,7.511329651E-1,1.480122209E-1
1.208091014E2,-1.376866698E-1,-4.327140152E-1,-7.924194336E-1
1.210586840E2,1.146641895E-1,-2.258605510E-1,3.030424416E-1
1.213082880E2,6.717231870E-1,4.964186251E-2,-4.034196138E-1
1.215578910E2,-3.129847944E-1,6.699687839E-1,-6.054472327E-1
1.218074940E2,-3.703191876E-1,-2.529156804E-1,2.717992067E-1
1.220571092E2,-8.940649033E-1,5.303301811E-1,1.011096612E-1
1.223066812E2,4.522757232E-1,4.525953233E-1,2.456726134E-1
1.225562852E2,1.442377865E-1,4.566755295E-1,-5.522022843E-1
1.228058882E2,5.687405821E-3,2.913820446E-1,1.217391416E-1
1.230554713E2,-2.646792531E-1,-7.914685011E-1,-2.835121453E-1
1.233050743E2,-1.152157784E0,2.376518726E0,2.144716024E0
1.235546472E2,6.855718046E-2,-3.399967253E-1,-2.633422315E-1
1.238042503E2,6.044510603E-1,8.438845873E-1,9.879849553E-1
1.240538779E2,-9.646437764E-1,-4.588131309E-1,-1.681951433E-1
1.243034809E2,-4.985197484E-1,-7.970321178E-1,-3.311030939E-2
1.245530839E2,-7.382163405E-1,-3.099227324E-3,-2.132586837E-1
1.248026869E2,-7.113073468E-1,-1.101973802E-1,4.866398275E-1
1.250522645E2,4.874117374E-1,-2.992905676E-2,-1.019807626E-2
1.253018675E2,-6.795929074E-1,-2.490825802E-1,3.314220607E-1
1.255514715E2,1.434289098E0,1.786059141E-1,-4.313641787E-1
1.258010745E2,-1.594047993E-1,5.626925826E-1,-1.338084042E-1
1.260506594E2,3.766755462E-1,4.313975945E-2,1.623973548E-1
1.263002634E2,-2.021474391E-1,-1.105128080E-1,4.487913847E-1
1.265498354E2,-3.809356093E-1,-4.840029180E-1,-1.490525007E0
1.267994394E2,6.933682561E-1,2.981186211E-1,-1.336624503E0
1.270490491E2,-7.553368807E-1,-1.017628312E0,-3.294588327E-1
1.272986521E2,-3.671660423E-1,7.454643399E-2,1.033269167E0
1.275482551E2,2.106682584E-2,-1.228643417E0,-1.261773109E-1
1.277978591E2,2.605657578E-1,3.037041903E0,7.024397254E-1
1.280474786E2,-1.145698309E0,7.027191520E-1,6.759943962E-1
1.282970516E2,5.639731288E-1,-1.414336711E-1,-4.247181863E-2
1.285466546E2,-4.182614982E-1,-9.035402536E-1,-4.076810926E-2
1.287962576E2,-1.476789117E-1,4.510549903E-1,-3.596705198E-2
1.290458376E2,-1.673776656E-2,-2.602092028E-1,5.439488962E-2
1.292954406E2,-7.188323736E-1,-1.287208349E-1,4.403429627E-1
1.295450436E2,-1.726600975E-1,-5.903121829E-1,-4.625280574E-2
1.297946466E2,-5.551827550E-1,-2.484882250E-2,-8.685218096E-1
1.300442445E2,7.280141115E-2,4.222845286E-2,2.657926083E-1
1.302938475E2,3.703846037E-1,-3.240486383E-1,-6.968806684E-2
1.305434515E2,-1.111098051E0,-9.281444550E-1,4.393603802E-1
1.307930545E2,2.024723768E0,-7.011577487E-1,-8.876094818E-1
1.310426618E2,-3.304333389E-1,4.795763493E-1,4.498732686E-1
1.312922648E2,-1.508539766E-1,9.589971602E-2,3.700397015E-1
1.315418688E2,-1.801776439E-1,6.024374366E-1,1.135406047E-1
1.317914718E2,2.462525368E0,6.188042164E-1,3.454477489E-1
1.320410230E2,7.766123861E-2,-1.108502969E-1,-1.077313185E0
1.322906260E2,9.477858543E-1,2.245450318E-1,1.156705260E0
1.325402290E2,-3.523379266E-1,-8.719107509E-1,-3.723581731E-1
1.327898330E2,-1.750055850E-1,-6.602851674E-3,-1.756163985E-1
1.330394471E2,-1.775103062E-1,3.685666919E-1,-5.492553711E-1
1.332890501E2,-7.111667991E-1,1.247037202E-1,9.450681508E-2
1.335386531E2,1.020927280E-1,1.818604171E-1,4.121443927E-1
1.337882571E2,4.041887224E-1,-9.400603920E-2,-7.552816272E-1
1.340378165E2,2.106592804E-1,6.808586717E-1,9.990480728E-3
1.342874205E2,6.923516393E-1,3.110697493E-2,-4.330135882E-3
1.345370235E2,-1.276953697E0,-1.207727417E-1,8.555354476E-1
1.347866265E2,-3.822059035E-1,-4.194171429E-1,-1.371024966E0
1.350362370E2,-5.802493542E-2,5.049976707E-1,-7.949910127E-3
1.352858410E2,-1.514837146E-1,-8.266579360E-2,-5.671684146E-1
1.355354440E2,-9.114696383E-1,-8.042994738E-1,1.341379523E0
1.357850470E2,-1.682667255E0,2.508187890E-1,-5.325455219E-3
1.360346512E2,4.876307845E-1,4.075624049E-2,-1.077998728E-1
1.362842232E2,-1.045162559E0,-4.715053737E-1,7.621995807E-1
1.365338272E2,-1.054715216E-1,-3.400256038E-1,6.769772768E-1
1.367834302E2,-2.053200454E-1,-3.610509634E-1,-5.378280282E-1
1.370330420E2,4.914576411E-1,7.333049178E-1,-4.280972481E-1
1.372826450E2,-1.077056527E0,-2.001860738E-1,1.241286993E-1
1.375322490E2,1.398147047E-1,-6.946979761E-1,1.531362720E-2
1.377818520E2,2.889444232E-1,8.609221876E-2,-3.746723831E-1
1.380314418E2,1.925349087E-1,9.724047780E-1,2.541022375E-2
1.382810448E2,5.682113022E-2,6.311272383E-1,2.169838250E-1
1.385306178E2,1.170351282E-1,-5.940630436E-1,-4.516752362E-1
1.387802217E2,-2.419495732E-1,-1.140092686E-2,-3.673328757E-1
1.390298274E2,-5.179493427E-1,1.501025856E-1,-6.115510464E-1
1.392794304E2,-4.891973734E-1,7.334140688E-2,-4.338560700E-1
1.395290334E2,7.267605662E-1,1.813386828E-1,8.809079230E-2
1.397786374E2,-1.624988317E-1,-3.161227703E-1,1.607339531E-1
1.400282631E2,7.742992043E-1,-1.643131971E-1,1.337487698E-1
1.402778661E2,-5.542691946E-1,-5.490666628E-1,-5.081875324E-1
1.405274691E2,1.550162792E0,8.592480421E-2,6.164924502E-1
1.407770731E2,-1.841194779E-1,1.846517324E-1,1.794423759E-1
1.410266266E2,6.940795779E-1,-5.542256236E-1,1.366892308E-1
1.412762306E2,9.470232576E-2,-1.026196331E-1,-7.068292499E-1
1.415258336E2,3.967587948E-1,2.642827034E-1,2.277482033E0
1.417754366E2,-5.234235525E-1,4.701898098E-1,4.270380437E-1
1.420250425E2,5.985628963E-1,-2.771813273E-1,-8.471402526E-1
1.422746455E2,3.075538874E-1,6.964817643E-2,-4.594340920E-1
1.425242485E2,-1.785604954E-1,7.774016261E-2,5.748383999E-1
1.427738515E2,6.457590312E-2,-3.534026146E-1,5.626025796E-1
1.430234619E2,7.750513405E-2,-1.495959908E-1,-1.092991352E0
1.432730649E2,5.886311829E-2,3.578253686E-1,-6.220341921E-1
1.435226379E2,2.891745865E-1,1.036521643E-1,-6.572477221E-1
1.437722409E2,-1.777856648E-1,1.553332061E-1,9.986749291E-1
1.440218515E2,-1.888485551E-1,-5.236410499E-1,-3.834716380E-1
1.442714545E2,-7.615540028E-1,2.490557432E-1,-1.785153300E-1
1.445210585E2,9.317346849E-4,-2.274379320E-2,2.888503075E-1
1.447706615E2,-3.157800436E-1,-4.602769613E-1,-5.403188989E-2
1.450202622E2,-2.474428564E-1,-2.805257738E-1,1.678308398E-1
1.452698662E2,6.381218880E-2,1.464944631E-1,-2.565381825E-1
1.455194692E2,-1.980419010E-1,1.339310259E-1,9.571195394E-2
1.457690722E2,2.294933200E-1,-8.108711988E-2,-2.633422613E-1
1.460186752E2,1.381810606E-1,-4.015739560E-1,3.549814522E-1
1.462682835E2,9.425072074E-1,8.487558365E-1,-3.984383643E-1
1.465178555E2,-7.177875638E-1,-3.727019131E-1,8.336476237E-2
1.467674595E2,1.046382427E0,1.979980618E-1,-1.420992613E-1
1.470170625E2,-1.896477677E-2,1.367888153E-1,5.935651064E-2
1.472666717E2,1.168141127E0,-3.396304697E-2,5.707299709E-1
1.475162747E2,-2.322867513E-1,3.775174022E-1,-4.663103819E-1
1.477658787E2,-7.349181920E-2,-1.011987329E-1,8.707312346E-1
1.480154817E2,9.645219147E-2,-1.512962282E-1,2.103061378E-1
1.482650650E2,-2.880463600E-1,1.085967720E-1,-2.201699615E-1
1.485146690E2,2.525465190E-1,4.217735529E-1,-2.242295742E-1
1.487642720E2,-7.394325137E-1,1.996717006E-1,4.741355181E-1
1.490138750E2,2.651287802E-2,9.470909089E-2,4.329728186E-1
1.492634884E2,-3.099019229E-1,-5.467471480E-1,-6.765758991E-1
1.495130614E2,1.177237928E-1,5.943264961E-1,-1.593429595E-1
1.497626644E2,-5.351751447E-1,9.446851015E-1,6.276926398E-1
1.500122684E2,-2.241438329E-1,-4.017389417E-1,3.688213825E-1
1.502618839E2,-4.770549834E-1,-7.896329761E-1,-4.036013484E-1
1.505114869E2,3.671459854E-1,6.844478846E-1,8.205614239E-2
1.507610899E2,1.139472798E-2,-7.346907258E-2,1.591574103E-1
1.510106939E2,-2.619910240E-1,-2.328585088E-1,-7.348770648E-2
1.512602799E2,2.665975690E-1,-2.219624966E-1,-1.561524421E-1
1.515098829E2,-2.550750077E-1,9.300944209E-2,-5.589216575E-2
1.517594869E2,-3.409402966E-1,-4.224710166E-1,3.383597136E-1
1.520090899E2,4.964427650E-1,1.106343791E-1,-3.166126609E-1
1.522587038E2,-1.451868862E-1,2.284633517E-1,6.535554677E-2
1.525082767E2,4.289808571E-1,7.797893286E-1,-3.787177205E-1
1.527578798E2,-3.379285336E-1,-1.645765826E-2,-9.153799713E-2
1.530074827E2,6.394914985E-1,-2.451350726E-2,2.412129194E-1
1.532571001E2,-3.227408528E-1,-3.105010986E-1,4.054504335E-1
1.535067031E2,1.098985076E0,-1.461291611E-1,6.490650773E-1
1.537563061E2,1.316858679E-1,2.314662561E-3,-8.261153102E-1
1.540059091E2,-8.099115454E-3,3.038283587E-1,5.766618252E-1
1.542554894E2,6.301498413E-2,-2.017199993E-1,-1.998150200E-1
1.545050924E2,-1.643618494E-1,7.951319218E-3,6.700140238E-1
1.547546954E2,2.387538254E-1,7.697041631E-1,-4.994387329E-1
1.550042994E2,-8.719302416E-1,7.638772950E-4,1.121541739E0
1.552539120E2,3.409570456E-1,1.358973384E-1,3.996542394E-1
1.555034850E2,-5.076693296E-1,-3.832129538E-1,-3.889498115E-1
1.557530880E2,5.031508207E-1,3.682435155E-1,-4.248562753E-1
1.560026910E2,4.048555195E-1,3.856795728E-1,9.390959889E-2
1.562523070E2,-3.000499904E-1,-2.344629318E-1,8.417454362E-1
1.565019110E2,-2.604067624E-1,-6.977158785E-1,-8.258597255E-1
1.567515140E2,6.035764813E-1,7.599284053E-1,-1.569080502E-1
1.570011170E2,-4.541255236E-1,2.695486248E-1,5.933858752E-1
1.572507014E2,-5.474696755E-1,-5.119180083E-1,8.430366218E-2
1.575003044E2,-3.277022243E-1,-4.917722046E-1,-1.515076905E-1
1.577499074E2,-5.833162069E-1,6.305239201E-1,1.244544610E-1
1.579995104E2,1.508576274E-1,2.008370496E-2,8.296161890E-2
1.582491141E2,9.841648936E-1,3.160514832E-1,-2.138786465E-1
1.584987171E2,-6.239994764E-1,-5.569585562E-1,3.932906091E-1
1.587482901E2,1.038634777E0,-2.107179165E-1,2.157116383E-1
1.589978931E2,-1.591103375E-1,-6.992944479E-1,2.595372871E-2
1.592475084E2,1.878291667E-1,1.248364598E-1,4.647708833E-1
1.594971114E2,2.420368493E-1,2.044571340E-1,-2.003317699E-3
1.597467154E2,-5.657383800E-1,-6.094215065E-2,-3.045241237E-1
1.599963184E2,3.901792765E-1,5.402423143E-1,-4.181354940E-1
1.602459180E2,2.370642424E-1,6.520414948E-1,6.503204107E-1
1.604955220E2,-6.602478623E-1,3.220151365E-2,8.690532446E-1
1.607451250E2,1.198782027E-1,-1.877683401E-1,-5.752121210E-1
1.609947280E2,3.620177209E-1,1.160127074E-1,-4.110719860E-1
1.612443384E2,2.779675424E-1,3.584407270E-1,1.310446560E-1
1.614939424E2,-2.331735566E-2,-8.730831742E-1,-7.554292679E-2
1.617435144E2,-2.466674596E-1,4.590008259E-1,-7.605073974E-3
1.619931184E2,3.207730949E-1,6.483636498E-1,-5.301285982E-1
1.622427329E2,4.364449978E-1,2.685973942E-1,-2.690999806E-1
1.624923359E2,-6.497193575E-1,-5.827122927E-1,-1.483215839E-1
1.627419389E2,-1.803954989E-1,-3.942877799E-2,4.935630858E-1
1.629915429E2,1.627285928E-1,6.290740520E-2,-4.636824429E-1
1.632411269E2,-1.344122589E-1,-3.367093205E-1,1.554724127E-1
1.634907299E2,-8.020011187E-1,-1.331429463E-2,-1.534816504E0
1.637403339E2,3.572364151E-1,-5.677634478E-1,-4.084794521E-1
1.639899369E2,6.304903422E-3,8.177996874E-1,-8.005131036E-2
1.642395576E2,2.049328238E-1,3.506629765E-1,-2.521540821E-1
1.644891606E2,-4.954853654E-1,-5.300197005E-1,4.048285186E-1
1.647387646E2,3.623249829E-1,-5.049484968E-1,4.815850854E-1
1.649883676E2,1.713991046E0,3.750381470E-1,3.987900913E-1
1.652379481E2,9.477435797E-2,3.699581325E-1,-2.715471983E-1
1.654875511E2,-1.134232730E-1,-4.573001526E-3,6.572949290E-1
1.657371541E2,-1.290997118E-1,8.643298596E-2,9.724828601E-2
1.659867571E2,3.696302697E-2,9.094757587E-2,-1.525761932E-1
1.662363347E2,4.087430611E-2,3.467080891E-1,-4.725892842E-1
1.664859378E2,9.991995990E-2,4.618218839E-1,-2.751566768E-1
1.667355407E2,4.789313376E-1,1.225579455E-1,1.893040091E-1
1.669851448E2,2.209271938E-1,-1.002117753E0,-1.306067824E0
1.672347551E2,7.327497602E-1,2.350550741E-1,-6.705768704E-1
1.674843581E2,-1.188484281E-1,-1.367846131E-1,4.165900350E-1
1.677339611E2,-3.233015537E-1,-5.672334433E-1,7.252098918E-1
1.679835651E2,-4.077025950E-1,-4.732249677E-1,-4.830289483E-1
1.682331744E2,-4.871827364E-1,3.425265849E-2,2.695035636E-1
1.684827474E2,-4.373928010E-1,-1.007267311E-1,3.298451900E-1
1.687323504E2,-1.410940886E-1,-1.624036878E-1,2.279242128E-2
1.689819534E2,-7.606496811E-1,4.562257230E-2,-1.820704192E-1
1.692315731E2,3.165247440E-1,3.611831963E-1,-4.482920766E-1
1.694811771E2,-3.685766459E-1,-7.744891942E-2,3.021809757E-1
1.697307801E2,1.177722096E0,-6.342334300E-2,-4.492371529E-2
1.699803831E2,-1.344425827E-1,-3.197121024E-1,3.128500581E-1
1.702299688E2,3.778562248E-1,-1.042516589E0,-4.922162890E-1
1.704795718E2,-6.269085687E-3,3.894806206E-1,-3.655116260E-1
1.707291748E2,2.143682837E-1,-4.561709166E-1,8.675762266E-2
1.709787778E2,-3.022166342E-2,-1.331236213E-1,-3.655733168E-1
1.712283753E2,8.028754592E-1,3.219427168E-1,-8.637168407E-1
1.714779783E2,7.130002379E-1,7.095820308E-1,-5.841553211E-1
1.717275813E2,-5.991391540E-1,2.994677722E-1,7.472582459E-1
1.719771543E2,-6.886869203E-3,-6.018567681E-1,1.089947522E-1
1.722267719E2,-6.233931184E-1,-8.873960972E-1,-1.685308218E-1
1.724763749E2,-6.766778827E-1,6.793137789E-1,-1.092413738E-1
1.727259789E2,1.386054009E-1,2.200106084E-1,4.196900725E-1
1.729755819E2,-1.636132039E-2,1.295078099E-1,4.339853302E-3
1.732251765E2,-1.686936617E-1,1.590857506E-1,1.394366771E-1
1.734747805E2,1.804885641E-2,2.725933492E-1,-2.395080775E-1
1.737243835E2,-2.185801566E-1,-2.400555611E-1,1.907039285E-1
1.739739865E2,6.248978972E-1,-9.087077528E-2,-1.459900141E-1
1.742235910E2,1.813732237E-1,1.325353235E-1,-8.996455930E-3
1.744731950E2,1.112036556E-1,-1.079020724E-1,5.120840669E-2
1.747227980E2,1.912845522E-1,1.612642035E-2,-3.089858890E-1
1.749724010E2,-6.676189303E-1,2.418320626E-1,3.737339675E-1
1.752220182E2,1.016538516E-1,-6.533416361E-2,1.294368058E-1
1.754716222E2,6.236900389E-2,-1.739655435E-1,-2.235545516E-1
1.757212252E2,2.043147534E-1,1.542242765E-1,-1.873657405E-1
1.759708282E2,5.638727918E-3,1.397558153E-1,3.801114559E-1
1.762204368E2,2.455147952E-1,-8.932223320E-1,-6.305426955E-1
1.764700398E2,-3.698482811E-1,-6.752749085E-1,-4.077041447E-1
1.767196428E2,4.186938703E-1,1.134999275E0,2.332380861E-1
1.769692458E2,-1.908835471E-1,2.205352038E-1,6.884856224E-1
1.772188350E2,2.269160599E-1,-5.759952590E-2,1.344323754E-1
1.774684680E2,-4.863625169E-1,4.219670892E-1,5.350757241E-1
1.777180720E2,9.089533091E-1,2.358414233E-1,-2.401473075E-1
1.779676750E2,-2.667760551E-1,-2.815524042E-1,-3.165203333E-1
1.782173028E2,7.921975255E-1,-4.023627192E-2,-9.871006012E-3
1.784669067E2,-2.246308774E-1,-7.468251884E-2,8.495646715E-2
1.787165098E2,1.088412166E0,-3.492056131E-1,-1.242867857E-1
1.789661128E2,4.134791717E-2,-1.201819181E-1,-4.780602157E-1
1.792156968E2,-7.429144979E-1,3.149316311E-1,4.408046305E-1
1.794653008E2,1.494893581E-1,2.089805007E-1,2.373531759E-1
1.797149338E2,-6.518703699E-1,-9.965353459E-2,2.348093688E-1
1.799645378E2,5.353289843E-1,4.938367754E-3,-8.343932033E-1
1.802141488E2,-3.025875092E-1,2.043319345E-1,-5.971972831E-3
1.804637518E2,-1.903871894E-1,-2.275790870E-1,3.126526475E-1
1.807133548E2,3.047617972E-1,-3.049445450E-1,-3.010807037E-1
1.809629588E2,3.132477999E-1,4.587607831E-2,-4.688741863E-1
1.812125996E2,-2.713410556E-1,3.422474563E-1,5.064879060E-1
1.814622026E2,-2.344088256E-1,-3.694743216E-1,5.293411016E-1
1.817118056E2,2.995870113E-1,-2.813834250E-1,-7.084095851E-3
1.819614086E2,-2.358370423E-1,9.237735868E-1,-4.854082167E-1
1.822109940E2,3.261761069E-1,4.038020223E-2,1.286905706E-1
1.824606270E2,3.126582205E-1,-2.052336782E-1,-6.507807225E-2
1.827102310E2,-5.274117589E-1,4.694200754E-1,6.119607091E-1
1.829598340E2,1.123524785E0,-4.838832319E-1,-9.108718038E-1
1.832094636E2,-3.280876577E-1,-4.919017553E-1,-4.383445680E-1
1.834590666E2,7.517382503E-2,-5.734250546E-1,6.920217276E-1
1.837086706E2,-8.429551721E-1,-1.682076603E-1,4.925590456E-1
1.839583046E2,-3.307605684E-1,3.934514821E-1,6.041485071E-1
1.842078845E2,3.338477015E-1,4.795575142E-1,-3.676096797E-1
1.844574875E2,-8.818561435E-1,6.552133560E-1,2.262108773E-1
1.847070905E2,-7.043842226E-2,-2.296981066E-1,-5.435754359E-2
1.849567245E2,2.380188107E-1,-6.105149388E-1,-7.065596581E-1
1.852063407E2,-5.740813538E-2,3.422090411E-1,-1.406960487E-1
1.854559447E2,-1.049770117E-1,-7.712775469E-2,2.278337777E-1
1.857055477E2,3.324203193E-2,-8.550173044E-1,1.743535846E-1
1.859551507E2,-6.243627667E-1,5.264020711E-2,-5.006986260E-1
1.862047728E2,-2.922122832E-3,8.445822597E-1,1.362464130E-1
1.864543757E2,-2.719654143E-1,4.565278590E-1,3.838573694E-1
1.867039798E2,-4.018979669E-1,-2.520457804E-1,9.872196615E-2
1.869535828E2,-5.151003972E-2,1.950152516E-1,4.577692449E-1
1.872032429E2,1.215440154E0,-7.684242725E-2,-2.336745262E-1
1.874528459E2,2.387027740E-1,7.245403528E-2,-4.580685794E-1
1.877024489E2,9.777008891E-1,-1.990302205E-1,7.696654648E-2
1.879520519E2,-3.154891729E-1,4.354748726E-1,1.664759219E-1
1.882016699E2,7.899268866E-1,-7.206873298E-1,-2.037511617E-1
1.884512739E2,3.945875466E-1,6.132651865E-2,-5.150345564E-1
1.887008769E2,-6.840325594E-1,6.487767696E-1,4.617861211E-1
1.889504799E2,3.460951746E-1,1.028194204E-1,1.246754751E-1
1.892001133E2,-7.768656015E-1,-8.355100155E-1,-1.049618572E-1
1.894497163E2,-3.023692966E-2,-2.085887939E-1,-8.307849169E-1
1.896993193E2,-2.591873705E-1,-5.765613914E-1,-3.524651527E-1
1.899489233E2,-6.358963996E-2,-4.135378599E-1,1.700632870E-1
1.901985527E2,2.310017943E-1,4.769733846E-1,1.506477743E-1
