"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.729975532E0,-2.627377272E0,-4.961343765E0,3.031554937E0
4.781968925E0,-1.950538516E0,3.996995211E0,3.225199223E0
4.833962418E0,-4.111581147E-1,-3.387754917E0,-5.957627892E-1
4.885955710E0,-2.853198946E-1,-1.536222339E0,1.568231732E-1
4.937949036E0,6.444169879E-1,1.306744576E0,-1.045970440E0
4.989942692E0,2.031081200E0,-5.392901897E-1,-1.626292467E0
5.041936679E0,3.121475697E0,-1.673056006E0,-3.934141397E0
5.093929939E0,1.808726192E0,4.295421243E-1,-3.537078857E0
5.145923265E0,1.457478642E0,1.393487453E0,-2.287859678E0
5.197916789E0,9.718407989E-1,-7.097215652E-1,-1.276266694E0
5.249912711E0,-1.888031811E-1,2.420962811E0,-6.886143088E-1
5.301907271E0,-1.307709813E-1,7.524026930E-2,-1.038640141E0
5.353900663E0,3.035542071E-1,-4.326758534E-2,-3.764621913E-1
5.405894088E0,-5.003444552E-1,1.176630259E0,3.150673866E0
5.457887281E0,-3.362247944E0,-2.363944530E0,3.920363903E0
5.509880607E0,-4.507009983E0,1.122263312E0,7.096863270E0
5.561873933E0,-3.746482372E0,1.179073691E0,6.054116249E0
5.613867921E0,-8.308225870E-1,1.304301143E0,5.868723392E-1
5.665861676E0,1.282160282E0,-2.758563757E0,-1.770456672E0
5.717854968E0,2.982809067E0,-1.580815434E0,-4.363579750E0
5.769848295E0,2.758621693E0,-2.766180933E-1,-5.096007347E0
5.821841654E0,1.920514584E0,1.292083859E0,-3.241420269E0
5.873834947E0,2.025583267E0,1.485441029E-1,-1.325135946E0
5.925828373E0,2.133095741E0,4.686374962E-1,3.791781068E-1
5.977821632E0,2.133095741E0,-4.202038288E0,-5.768259764E-1
6.029815420E0,1.753137469E0,-2.805600405E0,-3.201102972E0
6.081809375E0,8.905956745E-1,3.097190619E0,-2.424082518E0
6.133802634E0,-3.232744694E0,-1.299206495E0,3.523301601E0
6.185795960E0,-4.115444660E0,-3.225875378E0,7.916644573E0
6.237789386E0,-4.532666206E0,6.091041088E0,9.821322441E0
6.289786439E0,-1.635331988E0,-2.325460196E0,6.247459054E-1
6.341784826E0,-4.294840693E-1,-1.792174816E0,-2.320235252E0
6.393779320E0,4.984202385E-1,1.602403402E0,-3.024563074E0
6.445772613E0,1.789178491E0,-3.253364563E0,-3.074654102E0
6.497766072E0,1.099511623E0,4.069401026E-1,-1.710591912E0
6.549759432E0,1.370735884E0,1.228877604E-1,-1.572536349E0
6.601752658E0,1.426324606E0,7.771244645E-1,-1.508395553E0
