"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.509891499E0,-2.393999863E1,-1.529999924E1,-2.597999954E1
5.569884662E0,-2.759999847E1,-7.319999695E0,-2.609999847E1
5.629877093E0,-2.753999901E1,1.134000015E1,-2.807999992E1
5.689869557E0,-2.057999992E1,2.609999847E1,-2.381999969E1
5.749862055E0,-1.763999939E1,2.873999977E1,-2.411999893E1
5.809854651E0,-2.429999924E1,2.387999916E1,-2.429999924E1
5.869847115E0,-3.053999901E1,1.085999966E1,-2.651999855E1
5.929839711E0,-3.000000000E1,5.999999642E-1,-2.892000008E1
5.989832042E0,-2.892000008E1,-6.119999886E0,-2.969999886E1
6.049824340E0,-2.621999931E1,-1.277999973E1,-2.868000031E1
6.109816738E0,-3.065999985E1,-1.475999928E1,-2.195999908E1
6.169809334E0,-3.005999947E1,-2.393999863E1,-1.427999973E1
6.229801798E0,-2.519999886E1,-2.519999886E1,-2.081999969E1
6.289794328E0,-3.702000046E1,-7.019999981E0,-2.129999924E1
6.349787359E0,-3.155999947E1,1.752000046E1,-2.435999870E1
6.409781424E0,-2.651999855E1,2.753999901E1,-2.195999908E1
6.469775688E0,-3.089999962E1,2.484000015E1,-1.805999947E1
6.529770018E0,-3.407999802E1,1.727999878E1,-2.081999969E1
6.589764348E0,-3.821999741E1,9.719999313E0,-1.644000053E1
6.649758179E0,-3.900000000E1,3.720000029E0,-1.794000053E1
6.709750844E0,-3.743999863E1,-1.139999986E0,-1.794000053E1
6.769743141E0,-3.570000076E1,-6.480000019E0,-2.129999924E1
6.829735639E0,-3.245999908E1,-1.776000023E1,-1.703999901E1
6.889728169E0,-2.142000008E1,-1.403999996E1,-3.126000023E1
6.949720699E0,-3.101999855E1,4.500000000E0,-3.035999870E1
7.009713163E0,-3.234000015E1,1.865999985E1,-2.207999992E1
7.069705726E0,-2.909999847E1,2.165999985E1,-2.357999992E1
7.129698024E0,-2.639999962E1,1.752000046E1,-2.765999985E1
7.189690355E0,-2.771999931E1,9.479999542E0,-2.957999992E1
7.249682786E0,-2.963999939E1,-2.639999866E0,-3.089999962E1
7.309675416E0,-2.592000008E1,-9.779999733E0,-3.065999985E1
7.369667880E0,-2.105999947E1,-1.307999992E1,-3.257999802E1
7.429660578E0,-1.697999954E1,-1.493999958E1,-3.323999786E1
7.489653844E0,-2.261999893E1,-1.668000031E1,-2.951999855E1
7.549647074E0,-2.400000000E1,-1.511999989E1,-3.000000000E1
7.609640105E0,-2.903999901E1,-7.679999828E0,-2.987999916E1
7.669633301E0,-2.795999908E1,1.134000015E1,-2.993999863E1
7.729626232E0,-1.937999916E1,2.759999847E1,-2.718000031E1
7.789618630E0,-2.460000038E1,2.801999855E1,-2.285999870E1
7.849611060E0,-2.507999992E1,2.292000008E1,-2.592000008E1
7.909603557E0,-2.993999863E1,1.343999958E1,-2.705999947E1
7.969596021E0,-3.402000046E1,6.179999828E0,-2.555999947E1
8.029588651E0,-3.227999878E1,-3.599999845E-1,-2.771999931E1
8.089581115E0,-2.831999969E1,-4.859999657E0,-3.029999924E1
8.149573479E0,-1.607999992E1,-9.539999962E0,-3.557999802E1
8.209565910E0,-8.819999695E0,-1.038000011E1,-3.965999985E1
8.269558474E0,-8.699999809E0,-1.050000000E1,-3.959999847E1
8.329550938E0,-1.415999985E1,1.620000005E0,-4.020000076E1
8.389543468E0,-2.129999924E1,1.769999886E1,-3.179999924E1
8.449535998E0,-1.313999939E1,2.789999962E1,-2.861999893E1
8.509529397E0,-1.415999985E1,2.807999992E1,-2.885999870E1
8.569523629E0,-1.781999969E1,2.273999977E1,-3.161999893E1
8.629518095E0,-2.484000015E1,1.745999908E1,-3.005999947E1
8.689512628E0,-2.447999954E1,1.211999989E1,-3.318000031E1
8.749507228E0,-2.501999855E1,6.420000076E0,-3.300000000E1
8.809500825E0,-1.931999969E1,1.319999933E0,-3.600000000E1
8.869493356E0,-1.073999977E1,-5.400000095E0,-3.870000076E1
8.929485886E0,-1.259999943E1,-8.159999847E0,-3.941999817E1
8.989478350E0,-2.292000008E1,-4.980000019E0,-3.539999771E1
9.049470814E0,-2.303999901E1,6.779999733E0,-3.593999863E1
9.109463278E0,-1.607999992E1,2.429999924E1,-3.192000008E1
9.169455908E0,1.740000010E0,3.329999924E1,-2.550000000E1
9.229448239E0,5.879999638E0,3.504000092E1,-2.387999916E1
9.289440670E0,-1.860000014E0,3.359999847E1,-2.705999947E1
9.349433134E0,-1.043999958E1,3.161999893E1,-2.892000008E1
9.409425664E0,-1.151999950E1,2.885999870E1,-2.843999863E1
9.469418062E0,-1.067999935E1,2.669999886E1,-3.101999855E1
9.529410658E0,-1.253999996E1,2.411999893E1,-3.275999832E1
9.589403690E0,-2.687999916E1,2.592000008E1,-1.919999886E1
9.649397787E0,-2.393999863E1,2.873999977E1,-1.421999931E1
9.709392117E0,-2.237999916E1,3.713999939E1,-5.699999809E0
9.769386448E0,-4.440000057E0,4.379999924E1,7.199999690E-1
9.829380745E0,1.350000000E1,4.181999969E1,5.639999866E0
9.889374475E0,1.284000015E1,4.247999954E1,2.279999971E0
9.949367040E0,4.440000057E0,4.493999863E1,5.399999619E-1
1.000935937E1,-7.980000019E0,4.368000031E1,-5.460000038E0
1.006935194E1,-1.847999954E1,3.936000061E1,-8.519999504E0
1.012934437E1,-2.477999878E1,3.473999786E1,-1.217999935E1
1.018933690E1,-2.657999992E1,3.270000076E1,-1.284000015E1
1.024932943E1,-2.639999962E1,3.017999840E1,-1.157999992E1
1.030932196E1,-2.819999886E1,3.035999870E1,-1.001999950E1
1.036931425E1,-2.279999924E1,3.239999771E1,-8.460000038E0
1.042930675E1,-1.127999973E1,4.271999741E1,2.399999946E-1
1.048921913E1,4.199999869E-1,4.463999939E1,4.199999869E-1
1.054921166E1,-8.999999762E-1,4.397999954E1,3.419999838E0
1.060920412E1,-6.239999771E0,4.505999756E1,5.159999847E0
1.066919685E1,-1.350000000E1,4.320000076E1,1.799999952E0
1.072919002E1,-2.207999992E1,3.870000076E1,-4.980000019E0
1.078918321E1,-2.723999977E1,3.354000092E1,-1.109999943E1
1.084917628E1,-2.753999901E1,3.053999901E1,-1.602000046E1
1.090916941E1,-2.676000023E1,2.855999947E1,-1.739999962E1
1.096916231E1,-2.411999893E1,3.047999954E1,-1.517999935E1
1.102915470E1,-2.418000031E1,3.570000076E1,-7.079999924E0
1.108914717E1,-1.644000053E1,4.157999802E1,-7.199999690E-1
1.114913970E1,-2.399999857E0,4.493999863E1,1.919999957E0
1.120913223E1,2.099999905E0,4.470000076E1,4.019999981E0
1.126912476E1,-1.079999924E0,4.559999847E1,4.739999771E0
1.132911722E1,-1.313999939E1,4.373999786E1,2.999999821E-1
1.138910955E1,-2.387999916E1,3.665999985E1,-8.099999428E0
1.144910195E1,-2.981999969E1,2.873999977E1,-1.500000000E1
1.150909448E1,-2.987999916E1,2.387999916E1,-2.165999985E1
1.156908701E1,-2.807999992E1,2.243999863E1,-2.345999908E1
1.162907951E1,-2.250000000E1,1.950000000E1,-3.029999924E1
1.168907211E1,-2.255999947E1,1.361999989E1,-3.275999832E1
1.174906560E1,-2.243999863E1,2.268000031E1,-2.789999962E1
1.180905987E1,-1.950000000E1,3.887999725E1,-9.420000076E0
1.186905413E1,-1.007999992E1,4.481999969E1,-5.399999619E-1
1.192904853E1,-1.031999969E1,4.337999725E1,2.639999866E0
1.198904273E1,-1.217999935E1,4.307999802E1,8.399999738E-1
1.204903602E1,-1.926000023E1,4.097999954E1,-2.579999924E0
1.210902835E1,-2.519999886E1,3.738000107E1,-6.179999828E0
1.216902082E1,-2.909999847E1,3.239999771E1,-9.840000153E0
1.222901325E1,-3.077999878E1,2.837999916E1,-1.559999943E1
1.228900588E1,-3.047999954E1,2.423999977E1,-2.003999901E1
1.234899834E1,-3.179999924E1,1.889999962E1,-2.010000038E1
1.240899087E1,-2.873999977E1,2.273999977E1,-2.189999962E1
1.246898327E1,-2.489999962E1,3.581999969E1,-8.519999504E0
1.252897567E1,-5.759999752E0,4.379999924E1,-1.259999990E0
1.258896797E1,3.659999847E0,4.541999817E1,4.980000019E0
1.264896056E1,2.279999971E0,4.493999863E1,6.779999733E0
1.270895309E1,-4.859999657E0,4.463999939E1,3.480000019E0
1.276894562E1,-1.403999996E1,4.331999969E1,-1.439999938E0
1.282893855E1,-2.171999931E1,3.959999847E1,-5.819999695E0
1.288893189E1,-2.526000023E1,3.618000031E1,-1.085999966E1
1.294892495E1,-2.471999931E1,3.234000015E1,-1.301999950E1
1.300891808E1,-2.879999924E1,3.071999931E1,-1.127999973E1
1.306891121E1,-2.447999954E1,2.939999962E1,-1.457999992E1
1.312890387E1,-2.027999878E1,3.936000061E1,-3.119999886E0
1.318889614E1,-3.659999847E0,4.481999969E1,5.039999962E0
1.324888864E1,5.879999638E0,4.421999741E1,1.001999950E1
1.330888116E1,5.279999733E0,4.404000092E1,1.097999954E1
1.336887370E1,3.599999845E-1,4.505999756E1,8.519999504E0
1.342886622E1,-8.099999428E0,4.427999878E1,4.859999657E0
1.348885869E1,-1.745999908E1,4.086000061E1,0.000000000E0
1.354885105E1,-2.597999954E1,3.677999878E1,-5.400000095E0
1.360884338E1,-2.873999977E1,3.323999786E1,-9.359999657E0
1.366883591E1,-2.963999939E1,2.909999847E1,-1.181999969E1
1.372882841E1,-2.729999924E1,2.489999962E1,-1.739999962E1
1.378882108E1,-2.292000008E1,3.270000076E1,-1.571999931E1
1.384881374E1,-1.757999992E1,4.091999817E1,-2.819999933E0
1.390880771E1,-4.500000000E0,4.470000076E1,3.779999971E0
1.396880197E1,-1.979999900E0,4.500000000E1,6.179999828E0
1.402879633E1,-6.539999962E0,4.415999985E1,7.619999886E0
1.408879053E1,-1.307999992E1,4.361999893E1,2.819999933E0
1.414878473E1,-2.105999947E1,4.025999832E1,-1.740000010E0
1.420877756E1,-2.634000015E1,3.605999756E1,-8.099999428E0
1.426876989E1,-2.831999969E1,3.281999969E1,-1.301999950E1
1.432876225E1,-2.693999863E1,3.029999924E1,-1.631999969E1
1.438875485E1,-3.035999870E1,2.681999969E1,-1.818000031E1
1.444874731E1,-3.252000046E1,1.860000038E1,-2.027999878E1
1.450873984E1,-3.071999931E1,2.093999863E1,-2.052000046E1
1.456873237E1,-2.645999908E1,3.479999924E1,-1.013999939E1
1.462872477E1,-9.599999428E0,4.337999725E1,2.639999866E0
1.468871703E1,3.000000000E0,4.475999832E1,1.031999969E1
1.474870950E1,2.339999914E0,4.500000000E1,9.539999962E0
1.480870203E1,-6.659999847E0,4.529999924E1,3.659999847E0
1.486869473E1,-1.668000031E1,4.254000092E1,-2.879999876E0
1.492868732E1,-2.237999916E1,3.839999771E1,-8.939999580E0
1.498868045E1,-2.651999855E1,3.359999847E1,-1.434000015E1
1.504867365E1,-2.489999962E1,2.777999878E1,-2.015999985E1
1.510866678E1,-2.609999847E1,2.747999954E1,-2.315999985E1
1.516865975E1,-2.279999924E1,2.627999878E1,-2.442000008E1
1.522865278E1,-2.195999908E1,3.359999847E1,-1.734000015E1
1.528864534E1,-1.607999992E1,4.265999985E1,-2.700000048E0
1.534863761E1,-3.480000019E0,4.452000046E1,1.043999958E1
1.540863010E1,3.779999971E0,4.529999924E1,1.205999947E1
1.546862257E1,-6.599999666E-1,4.541999817E1,7.259999752E0
1.552861516E1,-1.200000000E1,4.493999863E1,-1.439999938E0
1.558860759E1,-2.069999886E1,3.929999924E1,-9.539999962E0
1.564860019E1,-2.484000015E1,3.461999893E1,-1.637999916E1
1.570859249E1,-2.447999954E1,3.119999886E1,-2.147999954E1
1.576858485E1,-2.393999863E1,2.850000000E1,-2.321999931E1
1.582857732E1,-2.381999969E1,2.387999916E1,-2.634000015E1
1.588856995E1,-2.381999969E1,3.053999901E1,-2.250000000E1
1.594856241E1,-1.811999893E1,4.223999786E1,-5.400000095E0
1.600855548E1,1.679999948E0,4.637999725E1,-1.860000014E0
1.606854967E1,3.480000019E0,4.631999969E1,-8.999999762E-1
1.612854421E1,-4.199999869E-1,4.668000031E1,-1.500000000E0
1.618853864E1,-6.659999847E0,4.577999878E1,-7.199999809E0
1.624853320E1,-1.488000011E1,4.157999802E1,-1.469999981E1
1.630852720E1,-2.261999893E1,3.618000031E1,-1.943999863E1
1.636852004E1,-2.729999924E1,2.868000031E1,-2.418000031E1
1.642851240E1,-2.873999977E1,2.345999908E1,-2.531999969E1
1.648850486E1,-3.270000076E1,1.865999985E1,-2.592000008E1
1.654849736E1,-2.321999931E1,1.811999893E1,-3.395999908E1
1.660848992E1,-1.692000008E1,2.819999886E1,-3.107999992E1
1.666848249E1,-3.299999952E0,3.984000015E1,-2.381999969E1
1.672847492E1,9.300000191E0,4.313999939E1,-1.734000015E1
1.678846732E1,7.079999924E0,4.386000061E1,-1.926000023E1
1.684845968E1,3.779999971E0,4.236000061E1,-2.034000015E1
1.690845218E1,-5.759999752E0,3.804000092E1,-2.885999870E1
1.696844461E1,-1.517999935E1,3.011999893E1,-3.384000015E1
1.702843720E1,-1.992000008E1,2.376000023E1,-3.695999908E1
1.708842997E1,-1.889999962E1,1.865999985E1,-3.881999969E1
1.714842397E1,-1.163999939E1,1.734000015E1,-4.229999924E1
1.720841823E1,6.599999666E-1,1.379999924E1,-4.500000000E1
1.726841256E1,8.999999762E-1,1.392000008E1,-4.445999908E1
1.732840693E1,-2.879999876E0,2.285999870E1,-4.265999985E1
1.738840106E1,-1.307999992E1,3.204000092E1,-3.377999878E1
1.744839382E1,-6.420000076E0,3.654000092E1,-2.963999939E1
1.750838615E1,-4.739999771E0,3.809999847E1,-3.023999977E1
1.756837858E1,-1.230000019E1,3.029999924E1,-3.557999802E1
1.762837101E1,-1.763999939E1,1.589999962E1,-4.181999969E1
1.768836344E1,-1.769999886E1,3.299999952E0,-4.295999908E1
1.774834147E1,-1.661999893E1,-3.959999800E0,-4.320000076E1
1.780833400E1,-1.092000008E1,-6.359999657E0,-4.373999786E1
1.786832646E1,-5.099999905E0,-6.239999771E0,-4.584000015E1
1.792831879E1,6.960000038E0,-5.339999676E0,-4.679999924E1
1.798831132E1,2.159999847E0,4.739999771E0,-4.818000031E1
1.804830382E1,-5.699999809E0,2.231999969E1,-4.200000000E1
1.810829635E1,-1.500000000E1,3.065999985E1,-3.468000031E1
1.816828891E1,-1.997999954E1,2.765999985E1,-3.377999878E1
1.822828218E1,-2.189999962E1,2.034000015E1,-3.509999847E1
1.828827531E1,-2.951999855E1,1.026000023E1,-3.557999802E1
1.834826837E1,-3.215999985E1,-2.460000038E0,-3.204000092E1
1.840826150E1,-3.042000008E1,-1.188000011E1,-3.131999969E1
1.846825457E1,-2.669999886E1,-1.488000011E1,-3.221999741E1
1.852824696E1,-1.655999947E1,-1.673999977E1,-3.725999832E1
1.858823933E1,-1.313999939E1,-1.781999969E1,-3.971999741E1
1.864823192E1,-2.297999954E1,-6.420000076E0,-3.779999924E1
1.870822439E1,-3.870000076E1,9.719999313E0,-2.261999893E1
1.876821692E1,-2.615999985E1,2.321999931E1,-2.879999924E1
1.882820938E1,-2.819999886E1,2.465999985E1,-2.573999977E1
1.888820188E1,-3.557999802E1,2.561999893E1,-1.488000011E1
1.894819414E1,-4.025999832E1,1.979999924E1,-1.007999992E1
1.900818664E1,-4.307999802E1,8.279999733E0,-1.223999977E1
1.906817911E1,-4.157999802E1,-3.000000000E0,-1.439999962E1
1.912817164E1,-3.954000092E1,-1.127999973E1,-1.529999924E1
1.918816413E1,-3.684000015E1,-1.463999939E1,-1.703999901E1
1.924815733E1,-3.113999939E1,-1.631999969E1,-2.310000038E1
1.930815150E1,-2.987999916E1,-1.350000000E1,-2.573999977E1
1.936814603E1,-3.911999893E1,2.099999905E0,-2.105999947E1
1.942814056E1,-3.918000031E1,1.757999992E1,-1.296000004E1
1.948813506E1,-3.504000092E1,2.543999863E1,-1.553999996E1
1.954812893E1,-3.077999878E1,2.297999954E1,-2.177999878E1
1.960812166E1,-3.042000008E1,1.823999977E1,-2.657999992E1
1.966811409E1,-3.384000015E1,1.073999977E1,-2.568000031E1
1.972810662E1,-3.654000092E1,2.399999857E0,-2.442000008E1
1.978809915E1,-3.047999954E1,-7.559999943E0,-2.885999870E1
1.984809161E1,-1.877999878E1,-1.121999931E1,-3.641999817E1
1.990808414E1,-2.609999847E1,-1.679999948E0,-3.413999939E1
1.996807657E1,-3.257999802E1,1.205999947E1,-2.885999870E1
2.002806890E1,-2.837999916E1,2.045999908E1,-2.826000023E1
2.008806137E1,-1.877999878E1,2.039999962E1,-3.407999802E1
2.014805400E1,-2.555999947E1,2.063999939E1,-3.059999847E1
2.020804650E1,-3.023999977E1,1.907999992E1,-2.639999962E1
2.026803906E1,-3.420000076E1,9.659999847E0,-2.603999901E1
2.032803196E1,-3.389999771E1,-6.960000038E0,-2.621999931E1
2.038802595E1,-3.077999878E1,-1.829999924E1,-2.345999908E1
2.044802018E1,-3.239999771E1,-2.315999985E1,-1.392000008E1
2.050801455E1,-3.689999771E1,-1.800000000E1,-2.759999990E0
2.056800878E1,-3.887999725E1,-1.547999954E1,-3.599999905E0
2.062800268E1,-3.491999817E1,-1.805999947E1,-1.271999931E1
2.068799534E1,-3.815999985E1,-6.659999847E0,-1.919999886E1
2.074798774E1,-3.923999786E1,1.277999973E1,-1.613999939E1
2.080798017E1,-2.892000008E1,2.705999947E1,-1.950000000E1
2.086797273E1,-3.179999924E1,2.753999901E1,-1.403999996E1
