"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.498921493E2,1.040654182E-1,6.788420677E-1,-7.153000355E0
1.499521417E2,-1.877369165E0,-6.726788044E0,-2.902252436E0
1.500121342E2,3.691010475E-1,1.442210674E0,-2.487325668E-2
1.500721268E2,-8.031830788E-1,3.276296377E0,9.555610657E0
1.501321193E2,-6.310300350E0,1.795675755E0,-5.988415241E0
1.501921117E2,-1.202585220E1,7.401161194E0,-1.143019485E1
1.502521041E2,1.666893959E0,1.328309059E1,-7.953652382E0
1.503120964E2,-3.637760878E0,-6.955620289E0,2.746444225E0
1.503720889E2,1.183595276E1,-2.197631836E1,9.961688995E0
1.504320815E2,-2.623886585E0,-5.260082245E0,2.417656660E0
1.504920740E2,5.188579559E-1,3.599299431E0,7.967365265E0
1.505520665E2,-4.243527412E0,1.474551773E1,1.188468933E-1
1.506120597E2,-2.110471725E-1,-2.941065788E0,1.711132050E0
1.506720529E2,5.016693115E0,-4.220907211E0,4.298894882E0
1.507320459E2,-1.909418106E-1,1.333013415E0,2.380629063E0
1.507920391E2,-4.457582474E0,3.323591709E0,-2.345639706E0
1.508520321E2,-8.348217964E0,7.066715240E0,-4.737891197E0
1.509120246E2,-1.370832062E1,1.520102692E1,-2.779461288E1
1.509720170E2,-7.112164497E-1,1.003353691E1,1.365775585E0
1.510320096E2,-4.394973278E0,-2.801829147E1,5.498149395E0
1.510920020E2,-2.279272079E-1,-1.333148193E1,-4.669508934E-1
1.511519946E2,-3.495044231E0,-1.087141323E1,-2.736676216E0
1.512119871E2,-5.666455746E0,-2.762220383E0,2.986111641E-1
1.512719795E2,-6.760242462E0,3.573060989E0,2.471290112E0
1.513319718E2,-2.875661850E0,-8.508412838E-1,4.047034264E0
1.513919643E2,1.005869675E1,-1.384137630E0,-4.250707626E0
1.514519567E2,9.632403374E0,3.039866924E0,-1.038520050E1
1.515119493E2,-3.083662987E0,5.646380901E0,-4.269471169E0
1.515719419E2,-3.043995667E1,1.207803059E1,-1.496607685E1
1.516319348E2,1.424637890E1,-3.138196230E0,-3.665138626E1
1.516919288E2,-6.329660416E-1,-3.356343269E0,5.079945087E0
1.517519231E2,2.656610966E0,-3.906921387E1,-9.953521729E0
1.518119174E2,-2.960927010E0,-1.422957611E1,-8.390430450E0
1.518719117E2,-2.457317114E0,-4.351531029E0,-6.688599586E0
1.519319057E2,-6.392261028E0,-5.278176785E0,-5.303081036E0
1.519918983E2,2.389711380E0,1.988779068E0,-2.143676758E0
1.520518907E2,1.716414928E0,8.455980301E0,-7.346236229E0
1.521118832E2,-6.054935455E-1,6.679221153E0,-6.458587646E-1
1.521718757E2,3.172468185E0,1.630897969E-1,8.752045631E0
1.522318682E2,-1.478293991E1,1.678772163E1,-9.731932640E0
1.522918608E2,-1.290593719E1,8.739185929E-1,-8.489251137E0
1.523518532E2,8.230773926E0,-2.980796623E1,1.023285103E1
1.524118455E2,3.962228775E0,-2.340619659E1,-3.359263897E0
1.524718378E2,2.056630135E0,-9.439802170E0,-2.741034269E0
1.525318304E2,-2.746077538E0,-1.366014481E0,-5.322012901E0
1.525918228E2,-5.273091793E0,-1.000326633E0,-3.450080156E0
1.526518154E2,5.479918480E0,-7.298942566E0,-6.650075912E0
1.527118080E2,6.841077805E0,5.203560829E0,-5.049788475E0
1.527718014E2,2.167096138E0,-3.369300067E-1,2.390762329E0
1.528317945E2,-3.854305506E0,-1.364951611E0,-2.305961132E0
1.528917877E2,-1.191557312E1,1.741542578E0,-1.195053101E1
1.529517807E2,-2.825892448E0,-4.061292648E0,-8.996992111E-1
1.530117737E2,-5.257241726E0,-8.441886902E0,-7.437993526E0
1.530717661E2,-5.126628399E0,-1.060178947E1,-7.344698429E0
1.531317585E2,9.368858337E-1,-3.443499756E1,-9.811428070E0
1.531917510E2,1.297898865E1,-6.706924438E0,-6.250460148E-1
1.532517435E2,1.135288239E0,6.230442047E0,-1.746101737E0
1.533117360E2,-1.055027008E0,3.318521976E0,-5.038183212E0
1.533717286E2,5.381635189E0,-8.596256256E0,-2.754352331E0
1.534317210E2,6.658997059E0,-4.377530098E0,9.803652763E-1
1.534917133E2,1.480956554E0,1.255645514E0,2.329808235E0
1.535517058E2,-7.615106106E0,3.882587433E0,-2.774028063E0
1.536116983E2,-1.503801155E1,7.618940830E0,-6.466492653E0
1.536716908E2,-8.471428871E0,6.387613773E0,-6.010784149E0
1.537316832E2,8.853062630E0,-1.071623993E1,3.916716576E0
1.537916766E2,-1.356952190E0,-1.034995937E1,-3.808567047E0
1.538516709E2,6.651770592E0,-1.189822578E1,6.203989506E0
1.539116655E2,-1.762867928E0,-7.153452873E0,1.026657820E0
1.539716599E2,2.768055201E0,1.415070915E1,-6.781568527E-1
1.540316546E2,2.502222061E0,-1.372021675E0,5.374473572E0
1.540916482E2,6.805505276E0,-1.509435654E1,4.445149422E0
1.541516408E2,2.377410412E0,-8.864295959E0,2.853925228E0
1.542116332E2,-1.519873619E0,-1.623560190E-1,4.510464668E-1
1.542716258E2,-5.626014709E0,4.235768795E0,-5.179113865E0
1.543316182E2,-1.158087349E1,2.014142513E0,-8.360667229E0
1.543916108E2,-1.106124496E1,3.769903183E-1,-9.972451210E0
1.544516033E2,3.402022934E1,4.709255219E0,1.349913025E1
1.545115957E2,-6.246489525E0,-1.981400967E0,-7.260574818E0
1.545715880E2,2.114473343E0,-1.846980476E1,1.989544392E0
1.546315805E2,4.961003780E0,1.483730316E0,6.248456955E0
1.546915730E2,-8.839761734E0,-3.682148933E0,-4.808815956E0
1.547515656E2,-9.171964645E0,-4.448171139E0,-1.295803547E0
1.548115581E2,8.535038948E0,-5.970602989E0,8.319704056E0
1.548715512E2,3.083105564E0,-1.527180672E0,2.819268703E0
1.549315453E2,-1.543876648E0,1.627988100E0,-3.375054359E0
1.549915396E2,-4.521808147E0,1.041494560E1,-7.570983887E0
1.550515339E2,-1.092073250E1,1.069800568E1,-8.300885201E0
1.551115283E2,2.556447506E0,9.012195468E-1,3.383287907E0
1.551715220E2,7.815232277E-1,-4.959496975E0,7.635779381E-1
1.552315146E2,6.343522549E0,-2.771973419E1,1.621743202E0
1.552915070E2,-3.566790104E0,-1.248630810E1,-1.456387997E0
1.553514994E2,4.695625305E0,1.314970779E1,1.919523001E0
1.554114918E2,-2.400821447E0,5.923352718E0,-9.597363472E-1
1.554714844E2,6.015354633E0,-6.615550518E0,9.107933044E-1
1.555314769E2,7.324165821E0,-8.822144508E0,1.613947392E0
1.555914694E2,1.884150028E0,-4.556105614E0,3.466260433E0
1.556514618E2,-5.941019535E0,2.161242008E0,-5.272380829E0
1.557114542E2,-1.168099022E1,4.429157257E0,-7.541687012E0
1.557714467E2,-1.081688690E1,1.735234737E0,-7.267918587E0
1.558314392E2,-2.502085686E0,7.252018452E-1,-3.321695566E0
1.558914319E2,6.742763996E0,-3.240241289E0,3.449299812E0
1.559514246E2,-6.703115940E0,-1.551021957E1,-3.624188185E0
1.560114179E2,4.315898418E0,-8.901424408E0,1.322404861E0
1.560714109E2,1.054887295E0,1.047298622E1,2.647081137E0
1.561314040E2,-2.652915239E0,1.085396290E0,3.228998184E-2
1.561913969E2,3.573120594E0,-2.042449188E1,-4.974913597E-1
1.562513900E2,2.994810104E0,-4.330043316E0,2.017857075E0
1.563113780E2,-3.883934021E-2,-1.554620266E-1,2.271265984E0
1.563713705E2,-3.988934755E0,4.387667656E0,-2.766229391E0
1.564313631E2,-1.099975586E1,8.331803322E0,-6.249170780E0
