"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.441191123E2,-1.697540879E0,7.312115192E0,-1.036720991E0
1.441711058E2,-7.087053657E-1,1.517970204E0,2.406246185E0
1.442230989E2,-8.456578255E0,-2.181184292E0,5.985686779E-1
1.442750923E2,-1.786128998E0,-5.454157829E0,9.354432106E0
1.443270857E2,1.249332619E1,-1.089155579E1,1.593389893E1
1.443790790E2,2.897072434E-1,-1.296978664E1,-2.183578730E0
1.444310724E2,1.223953247E1,-1.237600613E1,2.236252785E0
1.444830662E2,6.574678421E0,-8.356019020E0,5.650488734E-1
1.445350600E2,3.392687321E0,-1.190672874E1,8.308133483E-1
1.445870534E2,1.188757420E1,-1.511026859E1,3.323253393E0
1.446390467E2,1.146857643E1,-6.933819771E0,8.281796455E0
1.446910405E2,5.734288216E0,-1.805283189E0,7.922655106E0
1.447430367E2,1.024749637E0,-1.077423692E0,4.992063046E0
1.447950307E2,-3.608172178E0,6.505244732E0,1.060663700E0
1.448470240E2,-2.765387297E0,7.348029613E0,-6.773403645E0
1.448990174E2,-1.699935150E1,6.739883423E0,-1.019721603E1
1.449510107E2,1.561067224E0,-1.015172482E0,2.648067951E0
1.450030041E2,1.840718460E1,-2.872411537E1,8.059128761E0
1.450549973E2,2.914311218E1,-2.709840202E1,6.529187202E0
1.451069914E2,4.304905891E0,-1.664021015E0,-4.333637357E-1
1.451589850E2,5.083045483E0,-1.314456820E0,4.745452881E0
1.452109784E2,3.117345810E0,-1.210066509E1,3.179596901E0
1.452629718E2,8.739103317E0,-2.087568283E1,3.088614464E0
1.453149651E2,1.027383327E1,-1.117886925E1,7.077476501E0
1.453669584E2,6.086246490E0,-2.784541607E0,3.670423269E0
1.454189518E2,1.300091267E0,1.388679445E-1,2.379909277E0
1.454709450E2,-3.943370581E0,1.068085957E1,-4.233078003E0
1.455229393E2,-1.503604531E0,1.257712555E1,-2.559479713E0
1.455749328E2,2.549663162E1,-7.022408009E0,1.115971470E1
1.456269261E2,3.885908127E0,1.012059975E1,3.462121487E0
1.456789194E2,3.624932051E0,-2.870495987E1,5.269798756E0
1.457309129E2,1.278303337E1,-3.234425735E1,8.827691078E0
1.457829111E2,6.962551117E0,-7.333663940E0,1.915419817E0
1.458349086E2,1.328822494E0,1.608952641E0,1.735849261E0
1.458869027E2,5.494860649E0,-4.764606953E0,5.547534943E0
1.459388961E2,1.139195919E1,-1.071198559E1,7.099024773E0
1.459908894E2,1.863703537E1,-1.371201229E1,8.655303001E0
1.460428827E2,9.409500122E0,-1.097056675E1,8.219545364E0
1.460948761E2,1.628106833E-1,-1.800494671E0,2.748627424E0
1.461468693E2,-8.269824982E0,8.638543129E0,8.667274714E-1
1.461988628E2,-1.290514112E0,8.169265747E0,-5.827664852E0
1.462508569E2,3.306493521E0,3.191568375E0,-9.364008904E0
1.463028504E2,1.826352882E1,-1.769608498E1,-7.908289909E0
1.463548438E2,-4.166038036E-1,-6.316096783E0,-2.616942406E0
1.464068371E2,1.835690498E1,-2.738810921E1,7.168458939E0
1.464588305E2,9.335277557E0,-1.191870022E1,-1.635289669E0
1.465108238E2,4.178009510E0,-1.886688590E0,6.873962879E0
1.465628170E2,2.736656189E0,-9.577099234E-3,6.304125786E0
1.466148109E2,5.320078850E0,-9.016839027E0,9.593858719E0
1.466668047E2,8.832479477E0,-1.947263718E1,5.164450645E0
1.467187982E2,1.588361931E1,-1.192588329E1,6.763826370E0
1.467707915E2,1.062579155E1,-5.468523502E0,3.397475958E0
1.468227851E2,6.787769318E0,2.542719841E0,1.778946161E0
1.468747812E2,-1.436564922E-1,6.984099388E0,-8.990502357E0
1.469267755E2,-3.344801903E0,7.982511997E0,-1.030016994E1
1.469787688E2,3.034982681E1,6.799740195E-1,1.170321560E1
1.470307621E2,4.606584549E0,4.386311531E0,1.333611012E0
1.470827555E2,1.355398941E1,-2.591084290E1,-2.001613855E0
1.471347487E2,1.540955257E1,-2.514946175E1,6.208354473E0
1.471867422E2,5.332049847E0,-9.234718323E0,2.049499273E0
1.472387356E2,4.333637357E-1,3.950553536E-1,8.272219658E0
1.472907298E2,1.189954638E0,-1.236403465E1,5.839636326E0
1.473427233E2,4.695172787E0,-1.281894779E1,6.122160912E0
1.473947165E2,1.207432747E1,-9.665687561E0,5.499649048E0
1.474467098E2,7.764633179E0,-3.639297724E0,2.298503876E0
1.474987032E2,4.242654800E0,3.557892323E0,-4.328848839E0
1.475506966E2,2.013585091E0,9.759063721E0,-5.930618763E0
1.476026898E2,2.025556564E0,8.607418060E0,-1.683175206E0
1.476546835E2,5.344021320E0,3.950553417E0,6.083852291E0
1.477066774E2,1.075747681E1,-5.116565228E0,5.588237286E0
1.477586708E2,1.205038548E1,-1.640796471E1,-6.225114465E-1
1.478106642E2,6.304125786E0,-2.316939735E1,3.766194344E0
1.478626576E2,1.072874546E1,-1.754524612E1,2.446948767E0
1.479146549E2,7.261835575E0,4.297723293E0,5.406272411E0
1.479666530E2,7.166064739E0,-9.505270720E-1,3.804502726E0
1.480186486E2,1.175828362E1,-8.868393898E0,6.043149471E0
1.480706419E2,1.846464729E1,-2.507523918E1,1.125309110E0
1.481226352E2,1.172236919E1,-1.221319580E1,1.312062621E0
1.481746285E2,5.197970390E0,-4.391099930E0,4.359974384E0
1.482266221E2,4.620950520E-1,2.147664547E0,4.221106529E0
1.482786152E2,-6.593832970E0,6.852414608E0,1.151646137E0
1.483306092E2,-9.074301720E-1,5.537957668E0,-5.578660369E-1
1.483826028E2,-5.868367672E0,-5.707951069E0,4.549122155E-1
1.484345963E2,-1.812466025E0,-1.397538185E1,-2.968900681E0
1.484865895E2,2.054766655E1,-1.706878471E1,1.852450371E1
1.485385419E2,1.996825218E0,-1.550771809E1,-5.061496735E0
1.485905352E2,1.874717116E0,-4.525179386E0,3.033546209E0
1.486425286E2,2.336812258E0,-5.667248249E0,1.728666425E0
1.486945221E2,3.651269197E0,-1.307513428E1,6.416656494E0
1.487465162E2,3.572257996E0,-2.038006783E1,1.920208454E0
1.487985096E2,4.565882206E0,-7.594639778E0,6.706363678E0
1.488505029E2,1.078860188E1,-7.666468143E0,9.074301720E0
1.489024962E2,1.163138676E1,5.339232683E-1,2.961717844E0
1.489544897E2,9.536396980E0,7.458166122E0,5.435003638E-1
1.490064867E2,2.698347807E0,7.771816254E0,-3.105374336E0
1.490584849E2,-3.256213665E0,1.077423692E-1,-2.375120640E0
1.491104796E2,-5.260221958E0,5.506832004E-1,-1.108549237E0
1.491624729E2,9.572310448E0,-1.732257843E1,2.820455790E0
1.492144662E2,2.552296877E0,-4.028367233E1,6.612987041E0
1.492664596E2,1.123154354E1,-1.201447105E1,9.826104164E0
1.493184529E2,-1.141350842E1,-4.975303173E0,3.258608103E0
1.493704463E2,-1.628106833E0,-3.500429869E0,-1.498816013E0
1.494224399E2,4.625739098E0,-1.166969585E1,2.317657948E0
1.494744339E2,4.790944099E0,-1.404481602E1,3.373533249E0
1.495264273E2,6.976916790E0,9.002473354E-1,1.071916866E1
1.495784206E2,5.825270653E0,-6.081457734E-1,1.414537525E1
1.496304140E2,5.123748183E-1,-1.829225898E0,-5.315290093E-1
1.496824072E2,-5.722316742E0,3.191568375E0,-2.583422422E0
1.497344006E2,9.816526622E-2,1.123872566E1,-2.746233225E0
1.497863940E2,3.447755814E0,-3.950553417E0,9.876383781E0
1.498383874E2,4.175615311E0,-5.147451401E1,-5.988081455E0
1.498903817E2,1.205517387E1,-2.164184952E1,1.508393168E0
1.499423750E2,1.996825218E0,-1.137519932E1,4.376734257E0
1.499943682E2,4.213923454E0,-3.287339211E0,1.049650097E1
1.500463618E2,8.739103079E-1,7.381549358E0,4.829252243E0
1.500983572E2,3.229876757E0,-7.960963726E0,6.768614769E0
1.501503523E2,1.463380718E1,-1.127942848E1,9.869200706E0
1.502023457E2,8.791776657E0,-2.032739401E0,7.331269264E0
1.502543390E2,6.706363678E0,4.608979225E0,4.077449799E0
1.503063323E2,1.745426297E0,3.407052994E0,2.348783493E0
1.503583257E2,-4.573064744E-1,9.589070320E0,1.302485466E0
1.504103190E2,-7.295355320E0,1.435128307E1,-2.897072601E1
1.504623126E2,1.472478986E0,6.591438770E0,2.684700394E1
1.505143067E2,1.242149734E1,-1.930264282E1,5.133325100E0
1.505663000E2,2.760598898E0,-2.384458351E1,-9.337671846E-2
1.506182933E2,5.509226322E0,-1.261543369E1,4.860377789E0
1.506702868E2,2.162030220E0,-1.384369659E1,2.087807655E0
1.507222800E2,-8.284190893E-1,-4.362368584E0,6.885934353E0
1.507742733E2,-6.296942830E-1,-4.166038036E-1,9.162889481E0
1.508262667E2,3.344801903E0,-3.253819466E0,1.088197899E1
1.508782604E2,1.517730808E1,-3.517189741E0,2.399063349E0
1.509302543E2,1.880942345E1,-1.831620216E0,-1.805283189E0
1.509822477E2,1.250769138E1,6.268211365E0,-1.192348838E0
1.510342412E2,-7.743084908E0,6.332856655E0,7.046350956E0
1.510862343E2,-2.801062012E1,9.433443069E0,-1.086521912E1
1.511382306E2,1.790917516E0,-2.049499273E0,2.478792763E1
1.511902292E2,5.320078850E0,-6.615381241E0,1.242868042E1
1.512422244E2,5.320078850E0,-5.126621246E1,-4.608979225E0
1.512942178E2,7.759844780E0,-1.748778343E1,3.591412306E-1
1.513462111E2,4.585036278E0,-1.420762634E1,-1.982459545E0
1.513982043E2,3.074248791E0,-4.671230316E0,1.374313712E0
1.514501978E2,1.237840056E0,-8.913885117E0,1.326428294E0
1.515021910E2,8.039975166E0,-1.276148438E0,2.152452946E0
1.515541845E2,1.038157558E1,7.338452339E0,-1.723877907E0
1.516061782E2,7.577879906E0,5.897099018E0,4.247443676E0
1.516581721E2,2.063864946E0,3.567469358E0,7.477320194E0
1.517101655E2,-1.105197239E1,4.300117493E0,5.593026161E0
1.517621587E2,-1.396341038E1,1.168645573E1,-1.265374279E1
1.518141520E2,4.237866402E0,-6.304125786E0,4.429408550E0
1.518661454E2,2.450061417E1,-3.860528564E1,4.185192585E0
1.519181387E2,8.937828064E0,-2.275039864E1,-1.867534369E-1
1.519701321E2,8.169265747E0,-1.421959782E1,2.564268351E0
1.520221260E2,4.216318130E0,-6.584255695E0,4.764606953E-1
1.520741197E2,-1.939362586E-1,-9.840469360E-1,2.329629421E0
1.521261132E2,5.344021320E0,-1.077902508E1,1.163617611E0
1.521781065E2,9.893143654E0,-5.109382629E0,-1.848380208E0
1.522301014E2,9.596253395E0,2.645673752E0,6.225114346E0
1.522820972E2,6.227508545E0,4.573064744E-1,1.118844604E1
1.523340905E2,-8.643332124E-1,3.351984620E-1,5.348809719E0
1.523860838E2,-8.231516838E0,3.387898922E0,-2.518777132E0
1.524380771E2,-4.709538460E0,1.345582485E0,4.913052082E0
1.524900704E2,1.232572651E1,2.561874092E-1,1.193067169E1
1.525420637E2,-2.360754967E0,-1.556278616E-1,2.609759569E-1
