"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.325509752E1,-5.991412163E0,-2.098829031E0,-1.470521808E0
1.330709081E1,-5.646273613E0,-2.317518711E0,-2.240823030E0
1.335908417E1,-3.885148764E0,-1.587211192E-1,-1.191967249E0
1.341107750E1,-1.836917639E0,3.023275852E0,1.176968098E0
1.346307086E1,-3.885561228E-1,4.152154922E0,3.070650339E0
1.351506412E1,5.937151909E-1,2.920974493E-1,9.930976629E-1
1.356705794E1,1.306594968E0,1.668700576E-1,1.107940316E0
1.361905196E1,1.926012278E0,-1.831270099E0,1.257602334E0
1.367104536E1,2.592466354E0,-2.482452393E0,1.494618058E0
1.372303861E1,3.016406775E0,-1.773848891E0,2.234375954E0
1.377503191E1,2.743960857E0,-1.260722041E0,3.423119545E0
1.382702753E1,1.981601119E0,-3.407913446E0,1.340680003E0
1.387902632E1,3.469256461E-1,-2.053014278E0,3.193133175E-1
1.393102184E1,-1.932212472E0,-3.322068453E-1,-1.770456672E0
1.398301520E1,-2.853397369E0,-8.819856048E-1,-4.949700534E-1
1.403500859E1,-6.850288391E0,2.310109138E-1,-1.292149186E0
1.408700198E1,-6.026842117E0,3.281060934E0,-7.704702616E-1
1.413899521E1,3.377626538E-1,7.508572340E-1,6.265785694E-1
1.419098854E1,-1.460426003E-1,1.671431184E0,1.789666057E0
1.424298183E1,-9.242849350E-1,4.493017673E0,1.147646666E0
1.429497565E1,-6.426759958E-1,2.973185062E0,-4.149467051E-1
1.434696950E1,-5.980829000E-1,5.630345270E-2,-5.209275335E-2
1.439896293E1,3.493691087E-1,-3.447008848E0,2.426539920E-2
1.445095622E1,1.950446844E0,-1.999868989E0,6.736151576E-1
1.450294951E1,3.475166559E0,-1.907628298E0,2.157406807E0
1.455494294E1,4.566171646E0,-2.622340679E0,2.875173569E0
1.460693630E1,3.458062172E0,-3.077435255E0,1.345566869E0
1.465892963E1,1.312902123E-1,-1.477255374E-1,-1.315972924E0
1.471092365E1,-3.287111759E0,3.366905749E-1,-2.209057808E0
1.476291737E1,-4.704930305E0,-3.063385248E0,-3.527305126E0
1.481491050E1,-7.531403542E0,9.719904661E-1,-1.510228157E0
1.486690399E1,-1.937710285E0,7.048877716E0,-5.023004413E-1
1.491889855E1,8.447808027E-1,1.223056078E0,9.662196040E-1
1.497089464E1,1.649901271E0,-1.880426556E-1,7.707427144E-1
1.502288796E1,1.522230387E0,2.110032558E0,4.714187682E-1
1.507488146E1,1.858206272E0,2.191277504E0,-3.159865439E-1
1.512687465E1,2.096443653E0,1.097217798E0,4.259135947E-2
1.517886784E1,2.280314207E0,-5.612813234E-1,6.925520301E-1
1.523086127E1,2.295585632E0,-1.196581125E0,1.050518990E0
1.528285456E1,1.863704085E0,-1.227735400E0,-5.056131631E-3
1.533484881E1,1.548497558E0,-1.947945476E0,-3.501950204E-1
1.538684244E1,-2.191830397E0,-1.299817324E0,-1.119885206E0
1.543883569E1,-7.258957386E0,-5.753312111E-1,-2.164464951E0
1.549082922E1,-6.284016609E0,6.150294781E0,-1.910955667E0
1.554282241E1,-1.570580363E0,3.062982082E0,-2.775940895E0
