"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.525031103E2,-2.457723045E1,-2.831469345E1,-2.968900681E0
2.525551037E2,-1.217009926E1,-8.078283310E0,7.489291668E0
2.526070970E2,5.947378635E0,-9.998491287E0,1.180856323E1
2.526590923E2,-6.553130150E0,-8.691217422E0,8.154899597E0
2.527110874E2,-9.112609863E0,-8.327287674E0,9.876383781E0
2.527630809E2,-4.745452881E0,-6.727912426E0,8.940221786E0
2.528150742E2,-2.284138203E0,-6.723123550E0,8.506858826E0
2.528670675E2,-1.939362645E0,-2.044710636E0,3.701548815E0
2.529190610E2,-1.695146561E0,7.841249943E0,5.051919937E0
2.529710543E2,8.662486076E0,1.329540825E1,-5.727105141E0
2.530230480E2,3.368744612E0,9.500482559E0,-1.611346960E0
2.530750422E2,2.011190891E0,-1.008708000E1,1.702329445E1
2.531270352E2,-1.015172482E0,-4.641541290E1,6.763826370E0
2.531790285E2,-1.947503090E1,-2.191240311E1,-1.046298146E0
2.532310218E2,5.243461609E0,-5.956955910E0,2.549902678E0
2.532830152E2,-7.182824612E-1,-3.225088120E0,5.475706577E0
2.533350087E2,-2.025556564E0,2.691164970E0,1.735849261E0
2.533870018E2,-3.095797300E0,-2.729473412E-1,5.219519138E0
2.534389959E2,-2.257801056E0,-2.205127001E0,1.196658516E1
2.534909895E2,-7.125361919E0,-1.809832382E1,-2.664827824E0
2.535429828E2,3.931399345E0,4.357580245E-1,-2.231464148E0
2.535949763E2,1.591235065E1,2.868341208E0,-4.788549542E-1
2.536469695E2,5.827664852E0,-8.770228386E0,-4.656864643E0
2.536989653E2,-6.325674057E0,-3.137936592E1,8.786988258E-1
2.537509641E2,-8.961771011E0,-1.723877907E1,1.436564922E-1
2.538029595E2,-1.537124395E0,-1.925954628E1,3.447755575E-1
2.538549530E2,-4.197163582E0,-1.181095791E1,6.392713547E0
2.539069465E2,-3.490852594E0,-1.037439251E1,8.605023384E0
2.539589395E2,-6.955368519E0,-5.837242126E0,7.640130997E0
2.540109329E2,-2.727078915E0,-1.115732074E0,6.268211365E0
2.540629264E2,5.985686928E-2,2.607365370E0,5.403878212E0
2.541149197E2,9.409499764E-1,6.586649895E0,6.007235527E0
2.541669135E2,-3.629720688E0,3.629720688E0,3.687183142E0
2.542189073E2,9.648927450E-1,7.446194649E0,-1.106633854E1
2.542709007E2,5.913858891E0,-3.725970459E1,4.551277161E1
2.543228939E2,3.998439014E-1,-5.619362831E0,4.769395351E0
2.543748872E2,9.694418907E0,-3.433150482E1,8.502069473E0
2.544268806E2,3.007209063E0,-1.863942909E1,-4.043930054E0
2.544788739E2,-1.154040432E1,-9.589070320E0,5.181210518E0
2.545308673E2,4.118152559E-1,-9.112609863E0,7.003253937E0
2.545828612E2,1.436564922E-1,-9.287391663E0,9.735121727E0
2.546328806E2,-2.964112282E0,-8.248276711E0,1.209108734E1
2.546848738E2,-2.224281311E0,-5.899493217E0,8.545166969E0
2.547368673E2,-1.534730196E0,1.395862222E0,7.345634937E0
2.547888619E2,-1.071916866E1,-5.650488377E0,6.249057293E0
2.548408579E2,1.814860344E0,6.806923389E0,-5.377541065E0
2.548928512E2,2.755810261E0,1.307513428E1,-8.978530884E0
2.549448446E2,6.871568680E0,3.921822071E0,6.028783798E0
2.549968379E2,2.772570133E0,-1.870168114E1,1.184926605E1
