"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.529233075E1,-4.223916321E0,2.427651672E0,8.592731323E0
2.569366675E1,-4.164489899E0,2.271226959E0,8.859476624E0
2.609497375E1,-2.371219025E0,2.449506226E0,8.180937653E0
2.649624979E1,2.633922729E0,-6.985972595E-1,9.350605316E0
2.689758679E1,-2.356100464E-1,1.380429382E0,9.852960663E0
2.729889817E1,-5.653742981E-1,1.077609100E0,9.715845795E0
2.770017417E1,-6.780899048E-1,1.379381561E0,9.710307312E0
2.810151017E1,-5.263055420E-1,1.182241516E0,9.508975983E0
2.850280587E1,-6.402186584E-1,1.132993927E0,9.680070190E0
2.890411188E1,-6.304888916E-1,8.464897156E-1,9.960736542E0
2.930544638E1,-4.046086121E-1,3.016227722E-1,9.449399872E0
2.970678337E1,-1.871707764E0,-1.867217102E0,9.998308411E0
3.010812038E1,-2.778222656E-1,-8.907975769E-1,9.904303894E0
3.050945238E1,-3.085084534E-1,-5.255570984E-1,1.037357803E1
3.091082038E1,7.640112305E-1,5.201233978E0,1.099568436E1
3.131222554E1,-2.380050659E-2,6.374494171E0,6.375092926E0
3.171359254E1,-1.935924225E0,1.885179749E0,1.165521286E1
3.211496054E1,-2.646496582E0,1.402283936E0,9.244176636E0
3.251632475E1,-2.271676025E0,1.380728760E0,9.141639862E0
3.291772275E1,-2.946772156E0,2.509980469E0,8.464597778E0
3.331913325E1,-2.536774750E0,1.606159973E0,9.313482513E0
3.372050025E1,-2.794838104E0,1.892963562E0,8.987460480E0
3.412183725E1,-2.891986084E0,1.647773438E0,9.574839020E0
3.452323179E1,-2.819237366E0,1.817221069E0,9.195378113E0
3.492462979E1,-2.680625610E0,1.669178925E0,9.498946838E0
3.532604237E1,-2.878364410E0,1.798210602E0,9.282197571E0
3.572750037E1,-2.879861298E0,1.636397095E0,9.281299438E0
3.612895937E1,-2.772983551E0,1.634451141E0,9.255103912E0
3.653037242E1,-2.852019196E0,1.695823517E0,9.326954498E0
3.693180042E1,-3.030897217E0,1.528321838E0,9.482930145E0
3.733330112E1,-2.973117371E0,1.482666779E0,9.517358551E0
3.773479112E1,-3.016676788E0,1.517843628E0,9.241033173E0
3.813628012E1,-3.019820251E0,1.533261566E0,9.385183411E0
3.853768637E1,-2.941982117E0,1.334474945E0,9.247170410E0
3.893908438E1,-3.004102936E0,1.350791016E0,9.372310181E0
3.934048050E1,-2.997666321E0,1.593735809E0,9.038354645E0
3.974184750E1,-3.082090759E0,1.683998108E0,9.313781891E0
4.014324450E1,-2.993175659E0,1.579665070E0,9.382788391E0
4.054468167E1,-2.990930328E0,1.737736359E0,9.170080719E0
4.094607867E1,-2.943029938E0,1.532064056E0,9.251062317E0
4.134745842E1,-3.041824493E0,1.561702423E0,9.423503723E0
4.174879442E1,-2.988684998E0,1.469793549E0,9.263037415E0
4.215016142E1,-2.968477020E0,1.385818176E0,9.347910919E0
4.255150825E1,-2.910996552E0,1.420396271E0,9.245823212E0
4.295293625E1,-2.928959198E0,1.448238373E0,9.268575897E0
4.335431712E1,-2.928061066E0,1.219813385E0,9.385183411E0
4.375571513E1,-2.966082001E0,1.270108795E0,9.231752472E0
4.415711213E1,-2.901566162E0,1.303788757E0,9.530231781E0
4.455849900E1,-2.929258575E0,1.412313080E0,9.352401581E0
4.495992700E1,-2.846780090E0,1.353036346E0,9.299860840E0
4.536136537E1,-2.928809509E0,1.528321838E0,9.105564880E0
4.576279337E1,-2.834655304E0,1.400787048E0,9.170380096E0
4.616422138E1,-2.929408264E0,1.508562927E0,9.302255859E0
4.656562992E1,-2.928510132E0,1.492845612E0,9.442514191E0
4.696705792E1,-2.954555969E0,1.353784790E0,9.807305603E0
4.736849417E1,-2.958597565E0,1.414857788E0,9.327702942E0
4.776995317E1,-2.878065033E0,1.454076233E0,9.217681732E0
4.817138117E1,-2.995870056E0,1.435963898E0,9.456285553E0
4.857278567E1,-2.881807251E0,1.584455109E0,9.308991852E0
4.897421467E1,-3.221301270E0,1.613494720E0,9.787846069E0
4.937558812E1,-3.189417572E0,1.689386902E0,9.564660187E0
4.977698512E1,-3.162623291E0,1.224603424E0,8.915609894E0
5.017841413E1,-3.430266724E0,1.490899658E0,8.792715454E0
5.057979212E1,-2.991678772E0,1.262175293E0,9.236243134E0
5.098115912E1,-3.343896332E0,1.543889465E0,9.417965240E0
5.138250388E1,-3.318149872E0,1.696871338E0,9.036857758E0
5.178399287E1,-3.527564392E0,1.833237762E0,8.937015381E0
5.218551288E1,-3.608995056E0,1.783840485E0,8.894204407E0
5.258697838E1,-3.310066681E0,1.735191650E0,8.916807404E0
5.298843738E1,-3.254532166E0,1.571132813E0,9.627080383E0
5.338982212E1,-3.139421539E0,1.706451416E0,9.304950256E0
5.379122013E1,-3.205284576E0,1.627116394E0,9.130113831E0
5.419261729E1,-3.270848236E0,1.472038879E0,9.310937805E0
5.459404629E1,-3.262016602E0,1.600322113E0,9.002429352E0
5.499541329E1,-3.618425446E0,1.710043945E0,9.152267761E0
5.539679500E1,-3.413800964E0,1.534309387E0,9.077872467E0
5.579819300E1,-3.306623840E0,1.536554718E0,8.915310516E0
5.619960854E1,-3.500470734E0,1.415007477E0,9.164093170E0
5.660103654E1,-3.586841125E0,1.727856903E0,9.029223633E0
5.700246454E1,-3.157683563E0,1.608854370E0,9.316476288E0
5.740390767E1,-1.367556152E0,7.122189331E-1,1.041219772E1
5.780536667E1,1.754950562E0,4.478686523E-1,9.343270569E0
5.820688242E1,1.460213470E0,4.800517273E-1,9.809401245E0
5.860837142E1,1.027164001E0,6.108796692E-1,1.020577698E1
5.900979942E1,1.076261902E0,3.405418396E-1,9.958790588E0
5.941123567E1,5.451663208E-1,7.222480774E-1,9.958940277E0
5.981266467E1,2.728825378E-1,1.922003174E0,9.384884033E0
6.021405575E1,1.983076172E0,1.389261017E0,9.204359436E0
6.061551475E1,4.403243408E0,2.471211090E0,6.215225372E0
6.101697375E1,-2.736160126E0,-1.408121796E0,2.000919067E1
6.141843163E1,-1.410516815E0,2.722538452E0,8.319100342E0
6.181989062E1,-1.951940918E0,2.173180847E0,1.040621017E1
6.222132392E1,-1.753753052E0,1.779948578E0,9.268276520E0
6.262278292E1,-1.496887207E0,1.465452576E0,9.760303345E0
6.302421092E1,-1.761237488E0,2.042053528E0,9.261091461E0
6.342566317E1,-1.359023895E0,1.563498688E0,9.623637543E0
6.382712217E1,-1.658251648E0,1.734143829E0,9.560917969E0
6.422858537E1,-1.965861969E0,1.529219971E0,9.267079010E0
6.463001337E1,-1.757794647E0,1.536554718E0,1.007524841E1
6.503147237E1,-1.681154022E0,1.586101685E0,9.294172668E0
6.543291163E1,-1.695524139E0,1.335223389E0,9.632918243E0
6.583433962E1,-2.198627930E0,1.266965332E0,1.105121887E1
6.623580887E1,1.417252808E0,1.843117218E0,8.879385223E0
6.663726687E1,2.336640930E-1,1.854643250E0,1.004710693E1
6.703875688E1,-6.197113037E-2,1.963167572E0,9.664502563E0
6.744028717E1,9.084608459E-1,2.883004761E0,9.487271118E0
6.784174617E1,1.023870850E0,4.034709778E0,8.821755066E0
6.824324575E1,6.849755859E-1,3.308120728E0,9.683962097E0
6.864470475E1,2.180665283E0,4.360432434E0,8.526269531E0
6.904610175E1,1.983375549E0,4.203259277E0,8.474028168E0
6.944757167E1,1.357227631E0,4.330195312E0,8.203989716E0
6.984906067E1,-7.225474548E-1,5.792654114E0,7.854915619E0
7.025050037E1,-3.508703613E-1,5.618416443E0,7.279362488E0
7.065192838E1,-3.306623840E-1,5.491630096E0,7.640711060E0
7.105332637E1,-6.614744568E-1,5.772745514E0,7.787106628E0
7.145479538E1,-4.818479919E-1,5.315596161E0,8.293503571E0
7.185622337E1,-5.125341797E-1,5.347479858E0,8.327333221E0
7.225763100E1,-8.024812317E-1,5.095404053E0,8.596174164E0
7.265906000E1,-5.542973328E-1,2.694546661E0,9.940528564E0
7.306048800E1,-1.676513672E-2,2.113155670E0,9.596394196E0
7.346196254E1,-1.359173584E-1,2.348166962E0,9.607321472E0
7.386339054E1,2.854563904E-1,2.289938049E0,9.367819519E0
7.426480067E1,-2.480342102E-1,1.713636475E0,1.012015503E1
7.466613767E1,-7.946974182E-1,2.601290588E0,9.451345825E0
7.491299467E1,-2.728825378E-1,2.048939209E0,9.413324890E0
7.516384867E1,-3.103047180E-1,2.189047852E0,9.252409515E0
7.541466850E1,-2.308200073E-1,2.258503418E0,9.339977417E0
7.566552350E1,-1.407073975E-1,1.952090607E0,9.553433533E0
7.591634750E1,-2.642005920E-1,1.697320404E0,9.739197235E0
7.616720150E1,-4.132905579E-1,1.811981964E0,9.613009644E0
7.641802587E1,-8.475375366E-1,2.013013916E0,1.005578888E1
7.666888087E1,-4.055067444E-1,1.798959045E0,9.722132721E0
7.691973488E1,-6.140231323E-1,1.590442657E0,1.012225067E1
7.717055887E1,-1.090632019E0,1.809287567E0,9.364077301E0
7.742146362E1,-1.219214630E0,1.942061462E0,9.743388519E0
7.767234862E1,3.472778320E-1,2.968626709E0,8.546926575E0
7.792323362E1,3.237767029E-1,2.388283539E0,9.674831085E0
7.817411863E1,-2.249821472E-1,2.226020966E0,9.711504822E0
7.842500479E1,-1.570234680E-1,2.080074463E0,9.510023804E0
7.867582879E1,-5.643264771E-2,1.899849243E0,9.594897308E0
7.892668279E1,-8.696914673E-2,2.053729248E0,9.572893066E0
7.917750679E1,-1.782792664E-1,1.916315002E0,9.653874664E0
7.942832592E1,-7.888595581E-2,1.856738892E0,9.588161316E0
7.967918092E1,-9.804611206E-2,1.758543091E0,9.591753845E0
7.993000492E1,-2.146536255E-1,1.670077057E0,9.723180542E0
8.018079792E1,-2.486329651E-1,1.788331146E0,9.726324005E0
8.043164975E1,-2.299218750E-1,1.848356323E0,9.658215637E0
8.068244275E1,-2.389031982E-1,1.836381226E0,9.673932953E0
8.093329675E1,-2.535726929E-1,1.786385193E0,9.688752136E0
8.118412075E1,-2.380050659E-1,1.712438965E0,9.676028595E0
8.143497779E1,1.196012878E-1,2.310445404E0,9.029073944E0
8.168580179E1,1.065783691E0,3.687431946E0,8.897796936E0
8.193662579E1,1.537452850E0,3.914509735E0,8.716972961E0
8.218744979E1,1.540895691E0,4.300556946E0,8.711733856E0
8.243831467E1,1.102008362E0,3.940555573E0,8.809181213E0
8.268916967E1,7.267387390E-1,3.478017426E0,9.455387421E0
8.294002367E1,7.625143433E-1,3.378773804E0,9.134903870E0
8.319084767E1,7.955955505E-1,3.174149323E0,9.444160767E0
8.344167204E1,7.393125916E-1,2.867886200E0,9.587412872E0
8.369249604E1,6.490502930E-1,2.757116547E0,9.455986176E0
8.394335104E1,8.229885864E-1,2.559677124E0,9.417815552E0
8.419417504E1,7.686515808E-1,2.500250702E0,9.488917694E0
8.444505300E1,6.948550415E-1,2.585124207E0,9.449848938E0
8.469587700E1,7.222480774E-1,2.498753815E0,9.534123688E0
8.494670100E1,7.484436035E-1,2.491868134E0,9.581275635E0
8.519752500E1,7.277865601E-1,2.528092804E0,9.539362793E0
8.544834129E1,5.037025452E-1,2.577340393E0,9.531279602E0
8.569916529E1,6.288423157E-1,2.484683075E0,9.428742828E0
8.594998929E1,5.417234802E-1,2.573448486E0,9.526489563E0
8.620078229E1,6.489006042E-1,2.672991486E0,9.114845581E0
8.645163450E1,6.227050781E-1,2.497256927E0,9.590256958E0
8.670248950E1,5.978567505E-1,2.617756348E0,9.642648010E0
8.695331350E1,8.502319336E-1,2.305805054E0,9.604178009E0
8.720413650E1,4.706213379E-1,2.912343750E0,9.307794342E0
8.745493250E1,9.925859070E-1,2.186203766E0,9.616153107E0
8.770572650E1,5.004093933E-1,2.621498566E0,9.701026611E0
8.795655050E1,6.839277649E-1,2.465971985E0,9.533075867E0
8.820740450E1,8.336164856E-1,2.407294006E0,9.489217072E0
8.845824488E1,4.508624268E-1,2.372266846E0,9.640552368E0
8.870906887E1,3.537144470E-1,2.844235382E0,9.450447693E0
8.895989287E1,4.086502075E-1,2.780018921E0,9.409283295E0
8.921071688E1,4.969665527E-1,2.996768188E0,9.574689331E0
8.946154862E1,5.956114197E-1,3.130889282E0,9.374106445E0
8.971240363E1,5.679190063E-1,3.030597839E0,9.445957031E0
8.996325763E1,6.611750793E-1,2.888094177E0,9.495204620E0
9.021414263E1,5.788462830E-1,2.919828186E0,9.376052399E0
9.046494475E1,5.912704468E-1,2.949167175E0,9.446705475E0
9.071582975E1,6.864724731E-1,3.150498505E0,9.432634735E0
9.096668475E1,9.072633362E-1,2.886297913E0,9.206155701E0
9.121750875E1,7.952961731E-1,2.670895844E0,9.666747894E0
9.146833987E1,7.220983887E-1,2.916385345E0,9.347461853E0
9.171919387E1,3.615880737E0,3.397634583E0,9.247918854E0
9.197004888E1,4.636009369E0,4.679718475E0,4.518952789E0
9.222090288E1,4.252656555E-1,5.799988861E0,5.149591370E0
9.247176975E1,1.782642975E0,1.281934204E0,1.209365112E1
9.272265475E1,-1.791773987E-1,1.213526459E0,8.683442688E0
9.297353975E1,-9.939331055E-1,9.529183960E-1,9.371561737E0
9.322439375E1,-1.056952057E0,9.949809265E-1,9.422755280E0
9.347528913E1,-1.332379303E0,2.538720703E-1,9.877808990E0
9.372611312E1,-1.291663971E0,4.924758911E-2,9.818083191E0
9.397699812E1,-1.451531525E0,4.640350342E-3,9.890981598E0
9.422785312E1,-1.294358368E0,1.995350647E-1,9.718091125E0
9.447872667E1,-1.852697296E0,1.718426514E-1,1.002390518E1
9.472961167E1,-1.303339691E0,-2.544708252E-2,9.935139771E0
9.498046567E1,-1.061143341E0,6.750961304E-2,9.547296295E0
9.523133675E1,-1.714384918E0,5.092410278E-1,9.894274750E0
9.548222175E1,-1.472338257E0,1.375639343E-1,9.802814941E0
9.573310675E1,-1.186133423E0,4.670288086E-2,9.747130737E0
9.598402275E1,-1.423988800E0,9.385482788E-2,9.920470276E0
9.623491475E1,-1.459764404E0,-2.829116821E-2,9.952204285E0
9.648579975E1,-1.407223663E0,3.158432007E-2,9.823172607E0
9.673668475E1,-1.253044281E0,-3.336561584E-1,9.740095367E0
9.698756975E1,-1.676214294E0,-4.909790039E-2,9.638007660E0
9.723847263E1,-1.403780823E0,-1.465452576E-1,9.591304779E0
9.748935762E1,-1.375789032E0,-3.504212952E-1,9.916877747E0
9.774024262E1,-1.479822693E0,-2.757266235E-1,9.863438873E0
9.799109663E1,-1.540746002E0,-7.514373779E-2,9.997260590E0
9.824196417E1,-1.435664520E0,-8.202941895E-2,9.649683380E0
9.849284917E1,-1.414558411E0,-1.639091492E-1,9.827064514E0
