"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.678268989E2,1.490130615E1,8.159141541E0,-3.884869385E1
2.680765029E2,1.733949280E1,8.513511658E0,-3.854052734E1
2.683260874E2,1.518354797E1,4.647132874E0,-3.924743652E1
2.685756904E2,1.518351746E1,1.006229401E1,-3.897033691E1
2.688252934E2,1.395196533E1,7.244621277E0,-3.976330566E1
2.690748974E2,1.534739685E1,7.915367126E0,-3.951489258E1
2.693245124E2,1.803239441E1,2.207542419E0,-3.927252197E1
2.695741154E2,1.807460022E1,4.384574890E0,-3.905944824E1
2.698237184E2,1.588113403E1,3.553886414E0,-4.047821045E1
2.700733224E2,1.777735901E1,5.029304504E0,-3.959600830E1
2.703229369E2,2.607939148E1,-1.279830933E-1,-3.552142334E1
2.705725399E2,2.104086304E1,2.171028137E0,-3.735601807E1
2.708221439E2,1.847813416E1,5.364921570E0,-3.825872803E1
2.710717469E2,1.904051208E1,3.816047668E0,-3.766210938E1
2.713213299E2,2.094618225E1,7.092643738E0,-3.613592529E1
2.715709329E2,1.791349792E1,7.197364807E0,-3.774755859E1
2.718205369E2,1.773269653E1,1.124941254E1,-3.718743896E1
2.720701399E2,1.893299866E1,9.988807678E0,-3.705474854E1
2.723197699E2,1.780747986E1,9.850242615E0,-3.764349365E1
2.725693729E2,1.498039246E1,6.926155090E0,-3.933166504E1
2.728189769E2,1.498164368E1,9.796241760E0,-3.884100342E1
2.730685799E2,1.378054810E1,1.006339264E1,-3.927081299E1
2.733181583E2,1.642398071E1,1.031726837E1,-3.853338623E1
2.735677623E2,1.911244202E1,7.228446960E0,-3.827667236E1
2.738173653E2,1.916757202E1,8.366600037E0,-3.801824951E1
2.740669683E2,1.679301453E1,8.001029968E0,-3.942608643E1
2.743165880E2,1.608032227E1,8.910316467E0,-3.947210693E1
2.745661920E2,1.824536133E1,7.885246277E0,-3.886920166E1
2.748157950E2,1.474620056E1,8.968635559E0,-3.972241211E1
2.750653980E2,1.250871277E1,1.110016632E1,-3.998199463E1
2.753149978E2,1.384698486E1,8.292228699E0,-3.977459717E1
2.755646018E2,1.547848511E1,9.938011169E0,-3.909698486E1
2.758142048E2,1.482644653E1,8.729515076E0,-3.960632324E1
2.760638078E2,1.301264954E1,1.138500214E1,-3.936120605E1
2.763134112E2,1.477458191E1,1.328267670E1,-3.853021240E1
2.765630142E2,1.874494934E1,1.295526886E1,-3.653875732E1
2.768126172E2,1.686357117E1,9.166481018E0,-3.896539307E1
2.770622202E2,1.648030090E1,1.189109039E1,-3.785803223E1
2.773118222E2,1.529762268E1,8.365989685E0,-3.961865234E1
2.775614252E2,1.743887329E1,7.422370911E0,-3.855822754E1
2.778110282E2,1.715542603E1,7.538703918E0,-3.895062256E1
2.780606312E2,1.885726929E1,9.280799866E0,-3.794854736E1
2.783102323E2,1.681262207E1,8.473686218E0,-3.852642822E1
2.785598353E2,1.719721985E1,7.558677673E0,-3.866430664E1
2.788094383E2,2.203889465E1,2.890068054E0,-3.650457764E1
2.790590423E2,1.940000916E1,4.687889099E0,-3.756256104E1
2.793086544E2,1.336831665E1,9.836204529E0,-3.838024902E1
2.795582574E2,1.530725098E1,7.292121887E0,-3.812426758E1
2.798078604E2,2.166334534E1,8.344230652E0,-3.434661865E1
2.800574644E2,2.153181458E1,7.755088806E0,-3.403204346E1
2.803070727E2,2.061978149E1,8.030006409E0,-3.356365967E1
2.805566757E2,2.052511597E1,3.339134216E0,-3.374273682E1
2.808062787E2,2.033609009E1,5.644004822E0,-3.211322021E1
2.810558827E2,1.345382690E1,7.845802307E0,-3.321881104E1
2.813054962E2,5.223281860E0,9.852119446E0,-3.366735840E1
2.815550992E2,2.664321899E0,1.063716888E1,-3.393011475E1
2.818047032E2,7.636077881E0,1.429474640E1,-3.651727295E1
2.820543062E2,9.378372192E0,1.706824493E1,-3.734875488E1
2.823038889E2,1.305337524E1,1.870314789E1,-3.791760254E1
2.825534919E2,1.262884521E1,1.598186493E1,-3.883160400E1
2.828030959E2,1.501762390E1,1.415059662E1,-3.908807373E1
2.830526989E2,1.409474182E1,1.021630096E1,-4.013879395E1
2.833023085E2,1.500746155E1,1.284137726E1,-3.879852295E1
2.835519425E2,1.029551697E1,9.579689026E0,-4.024389648E1
2.838015455E2,1.026860046E1,1.015819550E1,-3.956420898E1
2.840511485E2,6.659103394E0,8.505424500E0,-4.018939209E1
2.843007575E2,3.570129395E0,7.370979309E0,-4.054193115E1
2.845503605E2,-2.955627441E-2,4.171806335E0,-4.081512451E1
2.847999635E2,5.678329468E0,1.010660553E1,-4.024298096E1
2.850495675E2,7.920364380E0,9.513938904E0,-4.038555908E1
2.852991760E2,6.245956421E0,1.019193268E1,-3.974200439E1
2.855487790E2,2.904968262E-1,8.439994812E0,-4.038031006E1
2.857983820E2,1.589889526E0,9.401954651E0,-3.925213623E1
2.860480160E2,5.222396851E0,1.004692841E1,-3.892132568E1
2.862976224E2,5.428543091E0,7.904991150E0,-3.851458740E1
2.865472264E2,8.851409912E0,9.040977478E0,-3.800317383E1
2.867968294E2,5.740615845E0,9.499214172E0,-3.798736572E1
2.870464324E2,3.874908447E0,8.485542297E0,-3.826940918E1
2.872960216E2,5.318695068E0,7.372871399E0,-3.826904297E1
2.875456546E2,3.718017578E0,7.880958557E0,-3.858819580E1
2.877952586E2,2.535552979E0,1.059691620E1,-3.867602539E1
2.880448616E2,4.084350586E0,1.075432587E1,-3.903424072E1
2.882944714E2,4.796890259E0,1.073764801E1,-3.883935547E1
2.885440744E2,6.140838623E0,1.154468536E1,-3.840319824E1
2.887937084E2,1.748672485E0,1.354709625E1,-3.833502197E1
2.890433114E2,5.389083862E0,1.246999359E1,-3.781390381E1
2.892929270E2,7.271957397E0,1.053194427E1,-3.829583740E1
2.895425300E2,4.939453125E0,1.075380707E1,-3.815716553E1
2.897921640E2,5.615463257E0,1.268321991E1,-3.758453369E1
2.900417670E2,1.085514832E1,1.142572784E1,-3.685870361E1
2.902913754E2,1.699375916E1,1.352002716E1,-3.287213135E1
2.905409794E2,1.567272949E1,9.562782288E0,-3.457427979E1
2.907906124E2,1.811643982E1,1.283846283E1,-3.251068115E1
2.910402164E2,1.590414429E1,1.639107513E1,-3.310418701E1
2.912898035E2,1.447944641E1,1.622760773E1,-3.434234619E1
2.915394065E2,1.135577393E1,1.559674835E1,-3.594793701E1
2.917890405E2,1.107228088E1,9.575981140E0,-3.762310791E1
2.920386435E2,8.516098022E0,1.102400970E1,-3.781463623E1
2.922882460E2,7.329269409E0,1.414167023E1,-3.657739258E1
2.925378490E2,1.046786499E1,7.318138123E0,-3.758758545E1
2.927874830E2,8.773239136E0,9.885322571E0,-3.685260010E1
2.930370860E2,5.737121582E0,9.147422791E0,-3.706304932E1
2.932866944E2,8.487609863E0,7.627861023E0,-3.639239502E1
2.935363284E2,9.384521484E0,8.410240173E0,-3.566809082E1
2.937859314E2,7.406814575E0,7.876823425E0,-3.641625977E1
2.940355344E2,5.039245605E0,9.099739075E0,-3.601556396E1
2.942851458E2,4.364196777E0,8.876716614E0,-3.632666016E1
2.945347798E2,6.738983154E0,1.210770416E1,-3.594989014E1
2.947843828E2,6.389266968E0,1.040418243E1,-3.707537842E1
2.950339858E2,8.508163452E0,1.049568939E1,-3.715087891E1
2.952836188E2,6.584930420E0,1.101737213E1,-3.709161377E1
2.955332218E2,1.071049500E1,1.343239594E1,-3.587933350E1
2.957828248E2,1.480731201E1,1.335962677E1,-3.454193115E1
2.960324588E2,1.496748352E1,1.324906158E1,-3.400463867E1
2.962820688E2,1.220805359E1,1.207564545E1,-3.456323242E1
2.965316728E2,1.377485657E1,9.641349792E0,-3.445654297E1
2.967812758E2,1.606459045E1,7.685462952E0,-3.239514160E1
2.970309098E2,1.323422241E1,7.459251404E0,-3.369885254E1
2.972804940E2,1.130104065E1,9.147239685E0,-3.354510498E1
2.975300970E2,1.065231323E1,8.165596008E0,-3.404052734E1
2.977797310E2,1.219772339E1,8.331306458E0,-3.405773926E1
2.980293340E2,1.148066711E1,1.029853058E1,-3.474975586E1
2.982789555E2,9.783569336E0,1.128780365E1,-3.576733398E1
2.985285885E2,1.015243530E1,1.110680389E1,-3.616650391E1
2.987781925E2,1.017570496E1,8.306938171E0,-3.735736084E1
2.990277955E2,8.137145996E0,7.359825134E0,-3.746343994E1
2.992774036E2,5.569793701E0,4.267662048E0,-3.660357666E1
2.995270376E2,6.699783325E0,2.410636902E0,-3.447845459E1
2.997766406E2,8.579727173E0,2.933525085E0,-3.244781494E1
3.000262446E2,5.738998413E0,9.205299377E0,-3.082946777E1
3.002758500E2,6.744140625E0,1.482088470E1,-2.812811279E1
3.005254840E2,6.499038696E0,1.413794708E1,-2.901904297E1
3.007750870E2,8.729888916E0,1.344744110E1,-2.990393066E1
3.010246900E2,1.102957153E1,1.197498322E1,-3.050299072E1
3.012742942E2,1.201585388E1,1.319107819E1,-3.008557129E1
3.015239282E2,6.057357788E0,9.814445496E0,-3.334643555E1
3.017735322E2,7.582794189E0,1.011867523E1,-3.370538330E1
3.020231352E2,6.639892578E0,7.803092957E0,-3.532495117E1
