"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.689965093E0,3.797999954E1,2.069999886E1,-9.239999771E0
5.749957491E0,3.989999771E1,1.181999969E1,-1.457999992E1
5.809949822E0,3.755999756E1,5.639999866E0,-2.184000015E1
5.869942418E0,3.636000061E1,1.319999933E0,-2.561999893E1
5.929934882E0,3.731999969E1,-4.859999657E0,-2.579999924E1
5.989927379E0,2.969999886E1,-3.059999943E0,-3.395999908E1
6.049919843E0,3.065999985E1,6.420000076E0,-3.407999802E1
6.109912340E0,2.885999870E1,2.105999947E1,-2.909999847E1
6.169904704E0,1.926000023E1,3.665999985E1,-1.650000000E1
6.229897201E0,2.273999977E1,3.845999908E1,-8.939999580E0
6.289889731E0,2.555999947E1,3.600000000E1,-4.739999771E0
6.349882261E0,3.126000023E1,3.089999962E1,-7.139999866E0
6.409874825E0,3.443999863E1,2.429999924E1,-1.313999939E1
6.469868058E0,3.743999863E1,1.637999916E1,-1.703999901E1
6.529861256E0,3.695999908E1,9.539999962E0,-2.273999977E1
6.589854386E0,3.588000107E1,4.440000057E0,-2.693999863E1
6.649847516E0,3.468000031E1,-9.599999785E-1,-2.976000023E1
6.709840547E0,2.939999962E1,-4.259999752E0,-3.438000107E1
6.769832878E0,2.868000031E1,-1.139999986E0,-3.593999863E1
6.829825309E0,2.921999931E1,9.359999657E0,-3.257999802E1
6.889817906E0,2.861999893E1,2.568000031E1,-2.363999939E1
6.949810436E0,1.919999886E1,3.887999725E1,-1.361999989E1
7.009802966E0,1.763999939E1,4.025999832E1,-7.199999809E0
7.069795497E0,2.405999947E1,3.750000000E1,-4.799999714E0
7.129787928E0,2.777999878E1,3.300000000E1,-9.420000076E0
7.189780193E0,3.384000015E1,2.507999992E1,-1.379999924E1
7.249772624E0,3.600000000E1,1.547999954E1,-2.021999931E1
7.309765055E0,3.665999985E1,5.579999924E0,-2.376000023E1
7.369757585E0,3.677999878E1,-2.879999876E0,-2.513999939E1
7.429750016E0,3.377999878E1,-9.119999886E0,-2.934000015E1
7.489743315E0,2.718000031E1,-8.699999809E0,-3.545999908E1
7.549737514E0,3.011999893E1,7.199999690E-1,-3.509999847E1
7.609732147E0,3.179999924E1,1.697999954E1,-2.795999908E1
7.669726613E0,2.537999916E1,3.329999924E1,-1.596000004E1
7.729721213E0,1.745999908E1,4.145999908E1,-6.420000076E0
7.789714911E0,1.847999954E1,4.061999893E1,-1.679999948E0
7.849707610E0,2.495999908E1,3.821999741E1,-2.819999933E0
7.909700141E0,2.957999992E1,3.143999863E1,-8.519999504E0
7.969692804E0,3.504000092E1,2.321999931E1,-1.439999962E1
8.029685268E0,3.870000076E1,1.331999969E1,-1.829999924E1
8.089677798E0,3.839999771E1,4.679999828E0,-2.111999893E1
8.149670328E0,3.618000031E1,-2.819999933E0,-2.676000023E1
8.209662626E0,3.365999985E1,-6.960000038E0,-2.921999931E1
8.269654857E0,2.742000008E1,-7.440000057E0,-3.534000015E1
8.329647387E0,2.969999886E1,-1.679999948E0,-3.461999893E1
8.389639984E0,2.987999916E1,1.247999954E1,-3.053999901E1
8.449632514E0,2.723999977E1,2.615999985E1,-2.477999878E1
8.509625045E0,2.627999878E1,3.341999817E1,-1.427999973E1
8.569617977E0,2.934000015E1,3.245999908E1,-8.039999962E0
8.629611942E0,3.161999893E1,2.915999985E1,-1.121999931E1
8.689606206E0,3.509999847E1,2.471999931E1,-1.517999935E1
8.749600536E0,3.804000092E1,1.553999996E1,-1.829999924E1
8.809594767E0,3.689999771E1,9.779999733E0,-2.303999901E1
8.869588664E0,3.852000046E1,5.460000038E0,-2.357999992E1
8.929581296E0,3.797999954E1,1.079999924E0,-2.495999908E1
8.989573761E0,3.431999969E1,-2.819999933E0,-2.909999847E1
9.049566225E0,2.801999855E1,-4.619999886E0,-3.575999832E1
9.109558855E0,2.484000015E1,2.399999857E0,-3.834000015E1
9.169551319E0,3.000000000E1,1.415999985E1,-3.227999878E1
9.229543915E0,2.447999954E1,3.192000008E1,-2.231999969E1
9.289536246E0,2.093999863E1,3.954000092E1,-1.013999939E1
9.349528577E0,2.477999878E1,3.738000107E1,-2.819999933E0
9.409520842E0,2.729999924E1,3.486000061E1,-5.159999847E0
9.469513472E0,3.143999863E1,3.029999924E1,-9.119999886E0
9.529505936E0,3.581999969E1,2.189999962E1,-1.325999928E1
9.589498499E0,3.791999817E1,1.469999981E1,-1.907999992E1
9.649491331E0,3.786000061E1,6.059999943E0,-2.226000023E1
9.709484596E0,3.720000076E1,-2.220000029E0,-2.573999977E1
9.769477627E0,3.336000061E1,-7.379999638E0,-2.897999954E1
9.829470691E0,2.921999931E1,-8.760000229E0,-3.270000076E1
9.889463788E0,2.669999886E1,-2.460000038E0,-3.677999878E1
9.949456620E0,3.084000015E1,1.026000023E1,-3.239999771E1
1.000944898E1,3.053999901E1,2.423999977E1,-2.034000015E1
1.006944145E1,2.879999924E1,3.336000061E1,-9.659999847E0
1.012943415E1,2.765999985E1,3.468000031E1,-5.099999905E0
1.018942668E1,2.981999969E1,3.270000076E1,-5.699999809E0
1.024941921E1,3.150000000E1,2.777999878E1,-1.085999966E1
1.030941167E1,3.563999939E1,2.147999954E1,-1.284000015E1
1.036940404E1,3.623999786E1,1.343999958E1,-1.835999870E1
1.042939620E1,3.581999969E1,6.659999847E0,-2.411999893E1
1.048938870E1,3.318000031E1,-1.199999973E-1,-2.861999893E1
1.054932041E1,2.735999870E1,-2.939999819E0,-3.497999954E1
1.060931300E1,2.579999924E1,1.500000000E0,-3.713999939E1
1.066930557E1,3.005999947E1,1.338000011E1,-3.059999847E1
1.072929900E1,3.473999786E1,2.135999870E1,-1.734000015E1
1.078929316E1,3.192000008E1,2.807999992E1,-1.139999962E1
1.084928749E1,2.915999985E1,3.197999954E1,-9.059999466E0
1.090928176E1,3.137999916E1,2.981999969E1,-8.699999809E0
1.096927609E1,3.354000092E1,2.663999939E1,-1.146000004E1
1.102926952E1,3.659999847E1,2.160000038E1,-1.379999924E1
1.108926198E1,3.827999878E1,1.542000008E1,-1.692000008E1
1.114925431E1,3.900000000E1,9.960000038E0,-1.979999924E1
1.120924684E1,3.870000076E1,7.739999771E0,-2.207999992E1
1.126923931E1,3.654000092E1,5.879999638E0,-2.435999870E1
1.132923184E1,3.239999771E1,6.420000076E0,-3.167999840E1
1.138922430E1,2.771999931E1,1.307999992E1,-3.402000046E1
