"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.782328025E0,-2.130904675E0,-5.147690773E-1,3.689577579E0
4.834322079E0,-8.233911514E0,-1.848380208E0,1.509590244E1
4.886315271E0,-5.839636326E0,-1.652049571E-1,-1.167448425E1
4.938308664E0,4.182797909E0,-1.383890867E0,-7.613793850E0
4.990301990E0,1.314456820E0,2.200338602E0,-1.118126392E0
5.042295316E0,-2.502017260E0,-6.033572555E-1,-2.736656189E0
5.094288643E0,4.455745220E0,-1.854844666E1,1.675034714E1
5.146282068E0,-5.068679810E0,-2.354290390E1,2.922691345E1
5.198275756E0,-8.806142807E0,-9.651321411E0,1.601769829E1
5.250269778E0,-1.198095131E1,-6.122160912E0,1.082930470E1
5.302263004E0,-9.593858719E0,-5.772596359E0,9.004867554E0
5.354256330E0,-6.296942711E0,-5.727105141E0,5.782173634E0
5.406250487E0,-5.600208759E0,-4.012804508E0,4.790944099E0
5.458246776E0,-2.427794695E0,8.691217303E-1,6.727912426E0
5.510240403E0,-3.943370581E0,7.470137477E-1,7.034379482E0
5.562233696E0,-5.341627121E0,7.278595567E-1,3.663240433E0
5.614226989E0,-5.248250484E0,2.133298874E0,5.911464691E0
5.666220348E0,2.035133600E0,-1.443747759E0,-8.107014656E0
5.718213708E0,-4.525179267E-1,-3.423812866E0,-5.171633363E-1
5.770207034E0,2.897072554E0,2.554691315E0,-9.500482559E0
5.822201020E0,-4.695172787E0,-4.264203548E0,1.123633194E1
5.874194777E0,-2.762993097E0,-2.352135658E1,1.036002731E1
5.926188202E0,-2.439765930E0,-2.186691093E1,2.387331390E1
5.978181395E0,-8.564320564E0,-1.157631874E1,1.167687798E1
6.030174787E0,-1.030016994E1,-6.553130150E0,1.228502369E1
6.082168113E0,-9.433443069E0,-7.987300873E0,1.126745701E1
6.134161404E0,-9.550762177E0,-8.765439987E0,7.618582249E0
6.186154797E0,-4.290540695E0,-5.312895775E0,6.802134514E0
6.238148684E0,-2.233858347E0,-4.189980924E-1,2.798907280E0
6.290142407E0,-5.619362831E0,1.869928598E0,4.355185986E0
6.342135766E0,-2.861158371E0,1.910631299E0,-5.387118340E0
6.394129092E0,-4.692778587E-1,3.062277555E0,-2.949746609E0
