"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.739721714E0,6.757834435E0,2.926926613E0,-6.761325836E0
7.799716280E0,1.114063263E-1,-8.845501900E0,1.770493507E1
7.859710813E0,-3.191216469E0,-1.749513817E1,2.812192917E1
7.919705279E0,-7.934051514E0,-4.050371170E0,1.284112740E1
7.979698544E0,-8.665274620E0,4.999519348E0,1.009120941E1
8.039691109E0,-4.267964363E0,1.610852718E0,1.057406425E1
8.099683740E0,-2.103296280E0,2.332152367E0,6.554835796E0
8.159676270E0,1.967784405E0,3.541696787E0,1.917290211E0
8.219668734E0,1.456953049E0,2.928820133E0,-1.611485720E0
8.279661330E0,6.473006248E0,1.871318817E0,-4.024549484E0
8.339653761E0,5.772835732E0,5.547776222E-1,-1.002230358E1
8.399646025E0,1.063208103E1,-5.159872770E-1,-6.299064636E0
8.459638389E0,8.343369484E0,1.124894857E0,-1.426988220E1
8.519630919E0,4.896659374E0,2.332448006E0,1.104742527E0
8.579623450E0,7.914230824E0,-2.825894833E0,1.009405708E1
8.639616080E0,-4.108268738E0,-8.902601242E0,2.266077232E1
8.699608511E0,-5.655405521E0,3.191618443E0,1.360729885E1
8.759601876E0,-5.601790428E0,2.434191227E0,9.710783958E0
8.819596074E0,-5.101943016E-1,2.946475744E0,5.393962860E0
8.879590338E0,2.371282578E0,3.371732235E0,1.450032949E0
8.939584569E0,4.172796726E0,3.355613947E0,1.039549351E0
8.999578899E0,1.314485550E0,3.925252438E0,-1.045907974E0
9.059572297E0,2.282904625E0,3.052296638E0,-2.298864603E0
9.119564762E0,8.343806267E-1,-4.332191348E-1,7.396152973E0
9.179557293E0,6.918288231E0,-6.401396275E0,-1.735109329E1
9.239549757E0,1.119579506E1,-4.504754066E0,-6.954262733E0
9.299542321E0,7.737767696E0,3.672899723E0,-7.900195122E0
9.359534851E0,1.010378456E1,-1.039415359E1,1.167463493E1
9.419527381E0,-1.701284885E0,-1.569577217E1,2.333068085E1
9.479519645E0,-5.399114132E0,3.186988831E-2,1.114746094E1
9.539512043E0,-6.010269642E0,2.429976463E0,1.002480888E1
9.599504374E0,-2.075546741E0,2.430199623E0,8.825506210E0
9.659496938E0,-1.175389290E-1,4.121378422E0,4.592923641E0
9.719489435E0,3.529095173E0,4.562963486E0,4.164528370E0
9.779482065E0,8.148508072E-1,2.565972805E0,-6.550493240E-1
9.839475030E0,2.716766834E0,2.197562218E0,-3.838813305E0
9.899468328E0,2.792282581E0,-4.303515553E-1,-6.068253040E0
9.959461359E0,5.938646317E0,-3.046879292E0,-1.018659115E1
1.001945439E1,1.171516800E1,-3.845582604E-1,-1.276991463E1
1.007944742E1,6.468585968E0,4.284321785E0,-1.113623238E1
1.013944012E1,4.206342697E-1,-4.490394115E0,1.329201984E1
1.019943245E1,-7.024833679E0,-1.229448795E1,2.153654099E1
1.025942498E1,-4.795460701E0,7.521939278E-1,1.357002449E1
1.031941768E1,-3.932426929E0,2.633110046E0,8.151541710E0
1.037941021E1,-2.912301064E0,2.022031784E0,6.177932739E0
1.043940267E1,-9.288425446E-1,7.089080811E-1,2.242246628E0
1.049939510E1,1.750624657E0,1.592720985E0,2.311953545E0
1.055938743E1,1.810658455E0,-1.629847050E0,-9.579820633E-1
1.061937970E1,3.275169134E0,-1.930439591E0,-5.033891201E0
1.067937223E1,7.375424862E0,4.141504288E0,-6.216048717E0
1.073930394E1,7.775763035E0,1.494810820E0,-1.256333542E1
1.079929650E1,6.308716297E0,3.422214031E0,-6.964035034E-1
1.085928917E1,-5.382180214E-1,2.422283411E0,5.267543793E-1
1.091928296E1,-3.653513432E0,-4.561604500E0,1.299648285E1
1.097927723E1,-5.129108429E0,-1.233853340E0,1.021341705E1
1.103927163E1,-3.086282730E0,1.110831261E0,6.630230427E0
1.109926589E1,-2.910557270E0,1.543825150E0,4.208248138E0
1.115926009E1,-6.009674072E-1,1.736078739E0,1.250767231E0
1.121925305E1,9.429554939E-1,2.754623413E0,8.179426193E-1
1.127924545E1,3.581691742E0,7.334996700E0,-5.600190163E-1
1.133923778E1,2.451218605E0,2.979369879E0,-1.869023800E0
1.139923038E1,-2.129529953E0,-5.338836193E0,-6.647292137E0
1.145922284E1,2.597584248E0,-8.645088196E0,-1.818115425E1
1.151921537E1,7.465330124E0,7.480473518E-1,-1.137615681E1
1.157920777E1,5.063698292E0,6.028373241E0,-3.468806028E0
1.163920030E1,3.127217531E0,-2.754813957E1,8.516283035E0
1.169919256E1,-1.948675394E0,-5.398176193E0,1.464548397E1
1.175918509E1,-4.108374596E0,3.926127911E0,9.031920433E0
1.181917766E1,-5.986172676E0,1.211585999E0,8.575693130E0
1.187917025E1,-5.109622478E0,1.109929562E0,5.374630451E0
1.193916275E1,-9.917263985E-1,1.217068672E0,4.163818359E0
1.199915592E1,2.693604946E0,2.349263191E0,1.228833675E0
1.205914905E1,-1.352404118E0,-1.853132963E0,-3.609760284E0
1.211914214E1,3.856692553E0,-1.115658760E0,-2.590298653E0
1.217913527E1,3.462496519E0,-2.347816706E0,-1.241573143E1
1.223912837E1,1.561034584E1,6.413778782E0,-2.272015762E1
1.229912087E1,6.541399479E0,1.463320136E0,-3.408397198E0
1.235911320E1,-5.548009872E-1,-1.442532063E1,1.419937515E1
1.241910570E1,2.612088442E0,-9.454511642E0,2.225108147E1
1.247909823E1,7.934956551E-1,1.096659184E0,1.365510941E1
1.253909076E1,-3.923156261E0,1.185434341E0,9.182164192E0
1.259908335E1,-2.861135006E0,2.244138241E0,9.130080223E0
1.265907588E1,-4.028940201E-2,7.680568695E-1,7.450679779E0
1.271906828E1,2.161368847E0,5.012254715E-1,1.431994200E0
1.277906071E1,4.187517166E0,9.288728237E-1,-3.175640106E-1
1.283905318E1,3.920892000E0,2.773499250E0,-9.984970093E-1
1.289904564E1,9.921954155E0,1.410236120E0,-2.182827187E1
1.295903810E1,1.236510944E1,5.517337799E0,-1.146679688E1
1.301903097E1,5.497704029E0,1.917978525E0,3.577368259E-1
1.307902497E1,1.439493656E0,-1.042217064E1,8.443914413E0
1.313901957E1,-3.641559124E0,-1.794095230E1,2.491067505E1
1.319901403E1,-5.986176014E0,9.043502808E-2,1.465559387E1
1.325900870E1,-7.288761616E0,2.057174683E0,1.107396984E1
1.331900280E1,-3.320742130E0,1.155075073E0,1.041680050E1
1.337899570E1,-6.586249352E0,1.536341667E0,6.436402321E0
1.343898809E1,-1.399032593E0,4.402990341E-1,-3.379564762E0
1.349898069E1,6.163510323E0,-1.071872711E-1,-1.182032824E0
1.355897309E1,5.636445999E0,4.320800602E-1,-1.451190352E0
1.361896562E1,1.226086235E1,-2.815712929E0,-2.081350327E0
1.367895818E1,1.879993439E1,-1.077077508E0,-8.499209404E0
1.373895058E1,1.663456154E1,-5.410310745E0,-1.105593681E1
1.379894284E1,5.378318787E0,-8.852830887E0,7.174022675E0
1.385893531E1,9.368789673E0,-1.460760593E1,8.289546013E0
1.391892784E1,-1.748811722E0,-1.582265472E1,1.889289856E1
1.397892030E1,-3.583852291E0,-6.832575798E-1,1.184857178E1
1.403891283E1,-4.901172638E0,-1.014951229E0,1.348725700E1
1.409890566E1,-9.813356400E-1,-7.313742638E-1,7.130828381E0
1.415889946E1,2.484282017E0,2.126396656E0,4.162451744E0
1.421889379E1,5.317115784E0,1.120193720E0,2.240960836E0
1.427888815E1,2.620823860E0,-3.703192472E0,-2.565017462E0
1.433888242E1,5.878539085E0,-4.510366917E-1,-3.194826126E0
1.439887645E1,3.589190483E0,-1.588811398E0,-1.956909943E1
1.445886941E1,1.176158714E1,3.960106373E0,-5.392988205E0
1.451886174E1,5.019629478E0,5.216250420E0,3.165601015E0
1.457885414E1,-1.658419609E0,-1.654838562E0,1.533965778E1
1.463884674E1,-6.861680984E0,-1.572398281E1,2.400818062E1
1.469879352E1,-8.909458160E0,-7.606182098E-1,1.505566597E1
1.475878602E1,-7.355607986E0,1.064203739E0,1.095248222E1
1.481877852E1,-6.128694534E0,-1.171055794E0,1.064847279E1
1.487877095E1,-4.827888012E0,-5.041546822E-1,3.286128759E0
1.493876325E1,3.183405876E0,4.435872078E0,1.533759117E0
1.499875581E1,4.555103779E0,7.456987381E0,3.429067135E-1
1.505874824E1,4.787149429E0,3.988553524E0,-3.161016464E0
1.511874074E1,7.505688667E0,9.162380695E-1,-2.022512197E0
1.517873327E1,1.479020977E1,2.343273401E0,-1.825576591E1
1.523872643E1,9.543887138E0,-5.645525455E-1,-8.744709492E-1
1.529871950E1,1.009058762E1,1.067983389E0,-9.695730209E-1
1.535871266E1,6.719892025E0,-1.732277107E1,5.133696079E0
1.541870579E1,-1.461487770E0,-1.874295616E1,2.119017601E1
1.547869889E1,-3.565012455E0,-6.160550117E0,1.202977180E1
1.553869135E1,-5.536381245E0,1.631097317E0,1.098194504E1
1.559868372E1,-4.597788811E0,1.467006683E0,6.582842827E0
1.565867625E1,-1.042866707E0,1.202421665E0,4.768696785E0
1.571866881E1,3.321587086E0,2.505179167E0,2.847273350E-1
1.577866134E1,3.059987068E0,8.076122999E-1,-1.918954968E0
1.583865380E1,4.740516663E0,-1.955506921E0,-6.476853371E0
1.589864644E1,1.470949364E1,2.998299599E-1,-9.662330627E0
1.595863870E1,1.633950615E1,-2.343071222E0,-8.567399979E0
1.601863113E1,1.367423630E1,-2.383465290E0,-2.542497158E0
1.607862359E1,-2.265846252E0,-2.125392723E1,9.158464432E0
1.613861619E1,1.219076633E0,-2.043745995E1,1.907265091E1
