"Time (s)","Pressure (hPa)"
1.819837515E1,1.022062500E3
1.829836301E1,1.022062500E3
1.839835111E1,1.022085938E3
1.849833935E1,1.022243164E3
1.859832755E1,1.022243164E3
1.869831575E1,1.022199951E3
1.879830398E1,1.022119385E3
1.889829221E1,1.022119385E3
1.899828034E1,1.022127441E3
1.909826854E1,1.022196533E3
1.919825678E1,1.022196533E3
1.929824468E1,1.022231445E3
1.939823258E1,1.022170898E3
1.949822071E1,1.022170898E3
1.959820894E1,1.022153809E3
1.969819714E1,1.022113770E3
1.979818534E1,1.022113770E3
1.989817354E1,1.022260986E3
1.999816178E1,1.022264893E3
2.009815011E1,1.022264893E3
2.019813831E1,1.022237549E3
2.029812634E1,1.022100586E3
2.039811444E1,1.022100586E3
2.049810254E1,1.022086182E3
2.059809078E1,1.022242676E3
2.069807898E1,1.022242676E3
2.079806718E1,1.022210693E3
2.089805538E1,1.022149658E3
2.099804361E1,1.022149658E3
2.109803184E1,1.022110840E3
2.119802004E1,1.022184082E3
2.129800824E1,1.022184082E3
2.139799624E1,1.022307129E3
2.149798411E1,1.022208496E3
2.159797211E1,1.022208496E3
2.169796031E1,1.022168945E3
2.179794847E1,1.022129639E3
2.189793664E1,1.022129639E3
2.199794898E1,1.022161865E3
2.209793718E1,1.022231445E3
2.219792534E1,1.022231445E3
2.229791351E1,1.022203125E3
2.239790168E1,1.022047363E3
2.249788964E1,1.022047363E3
2.259787751E1,1.022041992E3
2.269786544E1,1.022100830E3
2.279785344E1,1.022100830E3
2.289784144E1,1.022289795E3
2.299782941E1,1.022184326E3
2.309781727E1,1.022184326E3
2.319780527E1,1.022142090E3
2.329779327E1,1.022213135E3
2.339778124E1,1.022213135E3
2.349776924E1,1.022180176E3
2.359775717E1,1.022330811E3
2.369774507E1,1.022330811E3
2.379773320E1,1.022282959E3
2.389772140E1,1.022145264E3
2.399770964E1,1.022145264E3
2.409769787E1,1.022114014E3
2.419768604E1,1.022150146E3
2.429767420E1,1.022150146E3
2.439766237E1,1.022194336E3
2.449765053E1,1.022260986E3
2.459763863E1,1.022260986E3
2.469762650E1,1.022190430E3
2.479761437E1,1.022102295E3
2.489760237E1,1.022102295E3
2.499759037E1,1.022125000E3
2.509757840E1,1.022202148E3
2.519756636E1,1.022202148E3
2.529755436E1,1.022274414E3
2.539754237E1,1.022250000E3
2.549753033E1,1.022181885E3
2.559751836E1,1.022186035E3
2.569750630E1,1.022188965E3
2.579749423E1,1.022126465E3
2.589748230E1,1.022198730E3
2.599747053E1,1.022338379E3
2.609745880E1,1.022279297E3
2.619744700E1,1.022217529E3
2.629743520E1,1.022181885E3
2.639742343E1,1.022197510E3
2.649741163E1,1.022110840E3
2.659739983E1,1.022150391E3
2.669738803E1,1.022376221E3
2.679737599E1,1.022273438E3
2.689736389E1,1.022208008E3
2.699735196E1,1.022162354E3
2.709734019E1,1.022162598E3
2.719732846E1,1.022110107E3
2.729731669E1,1.022132324E3
2.739730502E1,1.022292969E3
2.749729322E1,1.022296631E3
2.759728146E1,1.022238281E3
2.769726966E1,1.022171631E3
2.779725789E1,1.022113770E3
2.789724599E1,1.022084717E3
2.799723406E1,1.022089844E3
2.809722229E1,1.022350098E3
2.819721052E1,1.022263672E3
2.829719872E1,1.022222900E3
2.839718692E1,1.022137939E3
2.849717516E1,1.022078613E3
2.859716339E1,1.022083984E3
2.869715159E1,1.022048584E3
2.879713972E1,1.022203613E3
2.889712772E1,1.022218506E3
2.899711559E1,1.022194580E3
2.909710345E1,1.022170898E3
2.919709169E1,1.022145752E3
2.929711220E1,1.022086914E3
2.939710057E1,1.022043701E3
2.949708877E1,1.022121826E3
2.959707703E1,1.022167725E3
2.969706530E1,1.022151123E3
2.979705350E1,1.022158203E3
2.989704170E1,1.022138916E3
2.999702970E1,1.022150146E3
3.009701760E1,1.022167725E3
3.019700550E1,1.022245117E3
3.029699373E1,1.022223145E3
3.039698183E1,1.022165039E3
3.049697007E1,1.022179688E3
3.059695826E1,1.022095459E3
3.069694653E1,1.022008301E3
3.079693473E1,1.022046875E3
3.089692293E1,1.022207520E3
3.099691116E1,1.022145996E3
3.109689926E1,1.022117188E3
3.119688736E1,1.022068359E3
3.129687550E1,1.022060791E3
3.139686373E1,1.022044678E3
3.149685193E1,1.022108154E3
3.159684013E1,1.022094238E3
3.169682836E1,1.022103516E3
3.179681660E1,1.022081299E3
3.189680483E1,1.022057861E3
3.199679303E1,1.022130859E3
3.209678123E1,1.022055908E3
3.219676910E1,1.022157471E3
3.229675696E1,1.022392578E3
3.239674493E1,1.022288086E3
3.249673313E1,1.022200928E3
3.259672126E1,1.022156738E3
3.269670943E1,1.022104736E3
3.279669759E1,1.022093750E3
3.289668579E1,1.022112061E3
3.299667396E1,1.022164795E3
3.309666212E1,1.022126221E3
3.319665026E1,1.022092773E3
3.329663812E1,1.022104980E3
3.339662599E1,1.022035156E3
3.349661399E1,1.022016602E3
3.359660199E1,1.022068604E3
3.369658992E1,1.022126221E3
3.379657789E1,1.022306641E3
3.389656589E1,1.022199951E3
3.399655389E1,1.022119385E3
3.409654182E1,1.022079834E3
3.419652979E1,1.022102295E3
3.429651775E1,1.022057861E3
3.439650562E1,1.022079346E3
3.449649362E1,1.022220459E3
3.459648185E1,1.022220215E3
3.469647005E1,1.022182861E3
3.479645825E1,1.022136719E3
3.489644645E1,1.022103516E3
3.499643469E1,1.022115234E3
3.509642292E1,1.022104004E3
3.519641115E1,1.022151611E3
3.529639935E1,1.022249268E3
3.539638732E1,1.022191162E3
3.549637522E1,1.022137207E3
3.559636325E1,1.022130127E3
3.569635145E1,1.022089600E3
3.579633968E1,1.022085938E3
3.589632788E1,1.022095459E3
3.599631608E1,1.022177002E3
3.609630428E1,1.022141602E3
3.619629255E1,1.022103271E3
3.629628075E1,1.022105225E3
3.639626895E1,1.022103516E3
3.649625705E1,1.022080566E3
3.659618635E1,1.022091064E3
3.669617458E1,1.022161133E3
3.679616282E1,1.022160156E3
3.689615105E1,1.022119141E3
3.699613925E1,1.022111328E3
3.709612751E1,1.022062500E3
3.719611575E1,1.022053955E3
3.729610395E1,1.022035889E3
3.739609215E1,1.022029053E3
3.749608025E1,1.022126709E3
3.759606811E1,1.022224609E3
3.769605598E1,1.022180664E3
3.779604438E1,1.022126709E3
3.789603258E1,1.022110352E3
3.799602074E1,1.022165283E3
3.809600891E1,1.022081787E3
3.819599708E1,1.022153809E3
3.829598528E1,1.022310059E3
3.839597344E1,1.022199951E3
3.849596161E1,1.022140137E3
3.859594968E1,1.022094727E3
3.869593754E1,1.022141113E3
3.879592547E1,1.022082031E3
3.889591347E1,1.022174072E3
3.899590147E1,1.022165283E3
3.909588947E1,1.022148682E3
3.919587741E1,1.022102539E3
3.929586541E1,1.022039551E3
3.939585341E1,1.022055420E3
3.949584137E1,1.022001465E3
3.959582934E1,1.022073975E3
3.969581721E1,1.022319336E3
3.979580507E1,1.022217285E3
3.989579314E1,1.022160156E3
3.999578137E1,1.022106689E3
4.009576957E1,1.022083984E3
4.019575777E1,1.022087402E3
4.029574600E1,1.022119873E3
4.039573424E1,1.022200928E3
4.049572244E1,1.022207764E3
4.059571064E1,1.022152588E3
4.069569887E1,1.022164062E3
4.079568657E1,1.022098633E3
4.089567447E1,1.022102783E3
4.099566260E1,1.022119629E3
4.109565084E1,1.022413818E3
4.119563904E1,1.022363281E3
4.129562724E1,1.022264648E3
4.139561547E1,1.022239990E3
4.149560370E1,1.022150879E3
4.159559190E1,1.022073242E3
4.169558010E1,1.022146484E3
4.179556823E1,1.022318848E3
4.189555633E1,1.022269287E3
4.199554443E1,1.022185303E3
4.209553263E1,1.022133057E3
4.219552087E1,1.022114746E3
4.229550907E1,1.022077881E3
4.239549727E1,1.022310547E3
4.249548550E1,1.022260498E3
4.259547373E1,1.022202637E3
4.269546193E1,1.022153076E3
4.279545013E1,1.022086914E3
4.289543813E1,1.022117920E3
4.299542600E1,1.022129883E3
4.309541390E1,1.022247559E3
4.319540210E1,1.022210693E3
4.329539026E1,1.022171387E3
4.339537846E1,1.022110840E3
4.349536663E1,1.022104492E3
4.359535483E1,1.022125488E3
4.369534300E1,1.022119385E3
4.379533116E1,1.022161621E3
4.389540184E1,1.022189453E3
4.399538981E1,1.022101562E3
4.409537768E1,1.022076172E3
4.419536561E1,1.022048340E3
4.429535361E1,1.021982666E3
4.439534158E1,1.022026611E3
4.449532954E1,1.022214844E3
4.459531754E1,1.022202393E3
4.469530554E1,1.022139648E3
4.479529354E1,1.022118408E3
4.489528151E1,1.022059814E3
4.499526947E1,1.022061768E3
4.509525737E1,1.022098877E3
4.519524524E1,1.022322021E3
4.529523337E1,1.022235107E3
4.539522157E1,1.022180176E3
4.549520974E1,1.022168701E3
4.559519790E1,1.022148193E3
4.569518607E1,1.022056396E3
4.579517427E1,1.022154053E3
4.589516244E1,1.022411133E3
4.599515060E1,1.022314697E3
4.609513874E1,1.022216309E3
4.619512660E1,1.022180664E3
4.629511447E1,1.022137939E3
4.639510243E1,1.022073975E3
4.649509043E1,1.022050049E3
4.659507840E1,1.022213379E3
4.669506636E1,1.022163086E3
4.679505437E1,1.022144043E3
4.689504236E1,1.022094971E3
4.699503033E1,1.022083252E3
4.709501830E1,1.022072998E3
4.719500623E1,1.022081787E3
4.729499410E1,1.022155273E3
4.739498216E1,1.022294678E3
4.749497040E1,1.022212402E3
4.759495860E1,1.022172119E3
4.769494680E1,1.022107666E3
4.779493500E1,1.022088623E3
4.789492323E1,1.022082031E3
4.799491146E1,1.022084229E3
4.809489963E1,1.022239746E3
4.819488783E1,1.022230225E3
4.829487579E1,1.022174805E3
4.839486369E1,1.022083252E3
4.849485179E1,1.022084229E3
4.859484003E1,1.022104248E3
4.869482826E1,1.022114746E3
4.879481646E1,1.022242676E3
4.889480466E1,1.022177979E3
4.899479289E1,1.022157959E3
4.909478113E1,1.022122559E3
4.919476932E1,1.022062256E3
4.929475752E1,1.022012695E3
4.939474563E1,1.022037598E3
4.949473372E1,1.022267334E3
4.959472196E1,1.022238525E3
4.969471019E1,1.022187012E3
4.979469839E1,1.022134766E3
4.989468666E1,1.022086182E3
4.999467489E1,1.022033936E3
5.009466309E1,1.022050537E3
5.019465129E1,1.022204834E3
5.029463946E1,1.022147461E3
5.039462756E1,1.022113037E3
5.049461542E1,1.022100586E3
5.059460329E1,1.022065918E3
5.069459152E1,1.022078613E3
5.079457975E1,1.022036865E3
5.089456802E1,1.022151855E3
5.099455622E1,1.022176514E3
5.109454449E1,1.022155273E3
5.119448892E1,1.022090088E3
5.129447712E1,1.022053711E3
5.139446538E1,1.022164307E3
5.149445342E1,1.022142578E3
5.159444132E1,1.022167725E3
5.169442925E1,1.022266357E3
5.179441748E1,1.022201904E3
5.189440578E1,1.022135986E3
5.199439398E1,1.022079102E3
5.209438218E1,1.022068848E3
5.219437041E1,1.022074463E3
5.229435865E1,1.022140625E3
5.239434691E1,1.022300781E3
5.249433511E1,1.022202148E3
5.259432321E1,1.022187744E3
5.269431131E1,1.022143799E3
5.279429945E1,1.022120361E3
5.289428768E1,1.022088623E3
5.299427588E1,1.022062012E3
5.309426411E1,1.022139648E3
5.319425234E1,1.022343750E3
5.329424061E1,1.022271484E3
5.339422881E1,1.022236816E3
5.349421701E1,1.022187256E3
5.359420521E1,1.022144043E3
5.369419308E1,1.022068359E3
5.379418094E1,1.022082275E3
5.389416904E1,1.022207031E3
5.399415724E1,1.022196289E3
5.409414541E1,1.022178467E3
5.419413358E1,1.022162354E3
5.429412174E1,1.022152100E3
5.439410994E1,1.022194580E3
5.449409811E1,1.022152100E3
5.459408627E1,1.022281494E3
5.469407441E1,1.022254395E3
5.479406227E1,1.022228271E3
5.489405014E1,1.022201416E3
5.499403814E1,1.022159912E3
5.509402614E1,1.022129395E3
5.519401410E1,1.022135010E3
5.529400207E1,1.022148438E3
5.539399007E1,1.022171143E3
5.549397807E1,1.022162842E3
5.559396604E1,1.022147461E3
5.569395400E1,1.022125244E3
5.579394197E1,1.022113037E3
5.589392983E1,1.022139160E3
5.599391780E1,1.022151611E3
5.609390600E1,1.022229004E3
5.619389417E1,1.022201172E3
5.629388233E1,1.022154053E3
5.639387050E1,1.022131836E3
5.649385870E1,1.022117676E3
5.659384690E1,1.022102539E3
5.669383506E1,1.022175293E3
5.679382323E1,1.022167969E3
5.689381120E1,1.022156738E3
5.699379906E1,1.022133545E3
5.709378700E1,1.022124512E3
5.719377500E1,1.022129883E3
5.729376300E1,1.022101562E3
5.739375096E1,1.022088623E3
5.749373893E1,1.022240723E3
5.759372693E1,1.022221436E3
5.769371493E1,1.022216064E3
5.779370289E1,1.022198975E3
5.789369086E1,1.022159180E3
5.799367872E1,1.022115967E3
5.809366659E1,1.022070557E3
5.819365476E1,1.022230225E3
5.829364299E1,1.022230469E3
5.839362718E1,1.022181885E3
5.849361538E1,1.022168213E3
5.859360361E1,1.022133301E3
5.869359185E1,1.022095947E3
5.879358005E1,1.022087891E3
5.889356825E1,1.022256592E3
5.899355638E1,1.022249512E3
5.909354428E1,1.022235352E3
5.919353218E1,1.022180664E3
5.929352041E1,1.022130371E3
5.939350865E1,1.022130371E3
5.949349685E1,1.022136230E3
5.959348505E1,1.022310791E3
5.969347328E1,1.022310791E3
5.979346151E1,1.022246094E3
5.989344971E1,1.022186768E3
5.999343791E1,1.022186768E3
6.009342608E1,1.022126709E3
6.019341418E1,1.022117676E3
6.029340228E1,1.022117676E3
6.039339051E1,1.022320312E3
6.049337874E1,1.022250000E3
6.059336694E1,1.022250000E3
6.069335514E1,1.022114502E3
6.079334334E1,1.022092041E3
6.089333158E1,1.022092041E3
6.099331978E1,1.022294678E3
6.109330798E1,1.022253418E3
6.119329591E1,1.022253418E3
6.129328378E1,1.022136963E3
6.139327184E1,1.022083496E3
6.149326004E1,1.022083496E3
6.159324821E1,1.022350830E3
6.169323637E1,1.022255127E3
6.179322454E1,1.022255127E3
6.189321277E1,1.022146729E3
6.199320097E1,1.022117920E3
6.209318914E1,1.022117920E3
6.219317731E1,1.022095703E3
6.229316527E1,1.022237061E3
6.239315314E1,1.022237061E3
6.249314114E1,1.022151855E3
6.259312914E1,1.022108154E3
6.269311710E1,1.022108154E3
6.279310507E1,1.022119629E3
6.289309307E1,1.022108398E3
6.299308107E1,1.022108398E3
6.309306904E1,1.022220703E3
6.319305700E1,1.022173340E3
6.329304503E1,1.022173340E3
6.339303290E1,1.022068604E3
6.349302080E1,1.022077881E3
6.359300903E1,1.022077881E3
