,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
85,1.55965655885e+18,12.30859661,-9.124201775,4.486784458
86,1.55965655891e+18,15.70300007,-1.824576378,10.85870934
87,1.55965655896e+18,13.61083126,0.07300567627,13.35147762
88,1.55965655902e+18,4.207136154,-1.828053474,8.718738556
89,1.55965655908e+18,3.964800358,-0.5371141434,4.814790249
90,1.55965655914e+18,2.604630947,-0.556391716,2.09840107
91,1.55965655919e+18,1.230279207,-6.520562172,0.2156066895
92,1.55965655924e+18,5.521995544,-3.895326614,1.636892319
93,1.5596565593e+18,6.031812668,-0.8317680359,3.232362747
94,1.55965655935e+18,4.898600101,-0.07159614563,0.8387584686
95,1.55965655941e+18,4.126329422,3.084746361,-0.2470464706
96,1.55965655947e+18,3.158979893,3.427351713,-2.894535303
97,1.55965655953e+18,3.122156382,2.246692657,-2.864853621
98,1.55965655958e+18,0.508767128,1.413718462,-3.169449091
99,1.55965655964e+18,0.9164981842,-1.95954299,-1.665570736
100,1.55965655969e+18,3.148755074,-1.041886806,1.306763649
101,1.55965655974e+18,4.079601288,1.860114574,3.833734512
102,1.55965655979e+18,2.857435703,2.642333984,2.56890583
103,1.55965655985e+18,1.571751595,1.161233664,-1.683137894
104,1.55965655991e+18,-0.01055908203,1.000020027,-3.448091269
105,1.55965655997e+18,-1.701991558,1.684597254,-1.634946823
106,1.55965656002e+18,-2.013546944,1.33032918,-2.604809046
107,1.55965656008e+18,-4.118600368,0.7627506256,-2.168692589
108,1.55965656013e+18,-5.075662613,2.152056932,-1.470711708
109,1.55965656019e+18,-1.579276562,-0.6526122093,-3.701651573
110,1.55965656024e+18,0.9139323235,-0.9825904369,-3.516165018
111,1.5596565603e+18,-0.1726408005,-3.645840406,-4.483619213
112,1.55965656036e+18,0.9143762589,-5.467857838,4.87059927
113,1.55965656042e+18,-5.202465057,1.268295288,0.7008323073
114,1.55965656048e+18,-3.878677845,0.2252402306,1.80843401
115,1.55965656054e+18,-6.998470783,2.426657677,-2.199379206
116,1.55965656059e+18,-0.523399353,2.90731287,-3.003881693
117,1.55965656065e+18,0.2025156021,-3.025569439,-1.613217354
118,1.55965656071e+18,5.704034805,-7.699718475,4.230205536
119,1.55965656077e+18,6.679472923,-5.89431572,0.5474991798
120,1.55965656083e+18,8.764763832,-3.741042614,2.068763733
121,1.55965656089e+18,12.51889992,-5.167890549,0.3360458612
122,1.55965656094e+18,10.22170544,-6.169552803,-0.1206067204
123,1.55965656099e+18,6.806710243,-7.243992805,-3.071400404
124,1.55965656104e+18,4.063929558,-8.565124512,-5.297444344
125,1.5596565611e+18,0.4541125298,-7.176328659,-7.692670822
126,1.55965656116e+18,-1.819156289,-5.843615532,-7.920761108
127,1.55965656122e+18,0.9002703428,-4.725030899,-7.423565865
128,1.55965656127e+18,-0.03556072712,-1.968113422,-5.060806274
129,1.55965656133e+18,-4.683118343,5.106311798,1.770200729
130,1.55965656138e+18,-22.54978943,9.690044403,2.876842976
131,1.55965656144e+18,-31.58255386,12.80152416,-13.87719631
132,1.55965656149e+18,-13.00740814,-7.4662714,-16.61359406
133,1.55965656155e+18,27.84859657,-21.80955696,-4.992088795
134,1.55965656161e+18,22.73721695,-11.61894703,-5.949806213
135,1.55965656167e+18,7.313324928,-20.04876709,-10.67247391
136,1.55965656172e+18,-0.4088497162,5.857598305,-11.85466576
137,1.55965656177e+18,0.6316671371,5.900515556,-8.386143684
138,1.55965656183e+18,4.313578129,-0.8063575029,-3.224153042
139,1.55965656189e+18,0.912153244,1.256665826,0.2406094074
140,1.55965656195e+18,0.004259109497,-0.1060720235,2.472205162
141,1.55965656201e+18,-0.9583272934,0.1042977571,4.063621521
142,1.55965656207e+18,-1.515460968,-0.4034314156,2.98261857
143,1.55965656213e+18,-2.38446331,-0.7460222244,1.748243809
144,1.55965656218e+18,-0.8835916519,0.2420213223,0.501932621
145,1.55965656224e+18,-0.1010770798,-0.2667450905,0.5120768547
146,1.55965656229e+18,0.4203877449,0.4022805691,-1.272631645
147,1.55965656235e+18,0.8785085678,-0.2703896761,-1.155846119
148,1.55965656241e+18,1.51174283,0.193474412,-1.460999966
149,1.55965656247e+18,1.695955038,0.3017196357,0.8181362152
150,1.55965656252e+18,1.659057617,0.6678417325,1.62908268
151,1.55965656258e+18,2.696045876,-0.548222065,2.278413773
152,1.55965656263e+18,2.905957222,-0.9422741532,1.5759058
153,1.55965656269e+18,0.7470402122,0.2751583159,0.4978065491
154,1.55965656274e+18,1.525680065,0.1082386971,0.5258932114
155,1.5596565628e+18,1.606574059,0.007697850466,-0.5151729584
156,1.55965656286e+18,2.692389965,-0.1521622539,-0.2475585938
157,1.55965656292e+18,1.332340002,0.9546760321,-1.004589081
158,1.55965656298e+18,0.6311831474,1.998728991,-0.1630935669
159,1.55965656304e+18,1.042971134,2.096631289,-0.3786115646
160,1.55965656309e+18,0.855243206,2.028865099,-0.5055561066
161,1.55965656315e+18,1.354888916,0.09171319008,0.09628582001
162,1.5596565632e+18,0.51765728,-0.6854703426,0.2556753159
163,1.55965656326e+18,0.7280631065,-1.428903818,0.1942615509
164,1.55965656332e+18,0.6105523109,-2.387168407,0.8620471954
165,1.55965656338e+18,-0.1521525383,-1.54586339,-0.9416952133
166,1.55965656343e+18,0.1022257805,-1.450475693,-0.7397866249
167,1.55965656349e+18,-0.188931942,-1.215986013,-1.465150833
168,1.55965656354e+18,0.1012382507,-1.206652164,-0.8180909157
169,1.5596565636e+18,-0.3802080154,-1.063674212,-1.294086933
170,1.55965656365e+18,-0.09161615372,-0.8241529465,-0.8577308655
171,1.55965656371e+18,0.233932972,-0.7590942383,-0.5652470589
172,1.55965656376e+18,0.2231249809,-0.6294820309,-0.7875871658
173,1.55965656381e+18,0.4087748528,-0.4030613899,-0.3041319847
174,1.55965656387e+18,0.4365262985,0.08691525459,-0.3143029213
175,1.55965656393e+18,0.3965477943,0.06214523315,-0.08767652512
176,1.55965656399e+18,-0.02586126328,0.9745721817,0.3757538795
177,1.55965656405e+18,0.4841461182,0.773809433,1.332774162
178,1.55965656411e+18,0.5628333092,0.4796867371,0.7446379662
179,1.55965656417e+18,0.4459762573,0.2734119892,0.2357177734
180,1.55965656423e+18,0.05845689774,0.3345716,-0.3374080658
181,1.55965656428e+18,-0.04100131989,0.3967590332,-0.7882056236
182,1.55965656434e+18,0.7105894089,-0.2702801228,-0.2230844498
183,1.5596565644e+18,0.1259827614,-0.702999115,-0.6773724556
184,1.55965656446e+18,-0.4602894783,-0.5444910526,-0.6468310356
185,1.55965656452e+18,-0.13555336,-0.8354105949,-0.8726453781
186,1.55965656458e+18,-0.08088207245,-0.5184910297,-0.2412018776
187,1.55965656464e+18,-0.5662322044,0.07123923302,-0.556271553
188,1.55965656469e+18,-0.2650713921,0.1438763142,-0.07432031631
