,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
85,1.55965352116e+18,-1.577418089,-3.227630615,4.245743752
86,1.55965352122e+18,0.7836430073,-11.80659866,-7.668855667
87,1.55965352128e+18,-8.153787613,-11.88043118,6.132140636
88,1.55965352134e+18,-1.163676977,-2.871360779,8.453291893
89,1.5596535214e+18,-2.190637589,-0.7613854408,5.482020855
90,1.55965352146e+18,0.5817563534,1.024751663,1.902880192
91,1.55965352152e+18,-0.1498272419,-0.09037733078,-1.604424953
92,1.55965352158e+18,-0.1106112003,0.5520834923,-5.574615479
93,1.55965352164e+18,-0.02137613297,2.682806969,0.498509407
94,1.5596535217e+18,5.424753189,3.01368022,-7.603182793
95,1.55965352176e+18,4.637481689,3.310003996,-12.24801636
96,1.55965352182e+18,4.707049847,1.49043417,-12.45166016
97,1.55965352188e+18,3.015530586,0.1556088924,-8.576031685
98,1.55965352194e+18,0.1606345177,-3.1272192,-0.2688674927
99,1.559653522e+18,-1.050262928,-12.50972748,15.60136414
100,1.55965352206e+18,-11.8028841,-20.67117691,-2.511529684
101,1.55965352212e+18,-5.10347271,-3.874753952,2.121086836
102,1.55965352218e+18,-0.8928229809,-3.447377205,7.121949196
103,1.55965352224e+18,-1.638737202,-0.5249023438,3.510914326
104,1.5596535223e+18,-0.1460280418,0.1117706299,4.115982533
105,1.55965352236e+18,2.555075407,2.060297728,2.00361824
106,1.55965352242e+18,3.524751186,2.57872963,0.2011499405
107,1.55965352248e+18,3.232201576,3.001280069,-2.993017673
108,1.55965352254e+18,2.467638493,0.4792505503,-2.892791271
109,1.5596535226e+18,6.310290337,4.09892416,-2.998338223
110,1.55965352266e+18,5.48167038,1.977226734,-3.78427887
111,1.55965352272e+18,-1.836837888,-0.5179550648,-6.79454565
112,1.55965352278e+18,-5.816812515,-12.6650877,-18.06578064
113,1.55965352284e+18,-5.540410042,-14.41629028,-14.50276566
114,1.5596535229e+18,-3.380130768,-13.22924519,-2.44448185
115,1.55965352296e+18,-1.172798038,-8.423136711,7.886051178
116,1.55965352302e+18,-6.335410118,-6.862588882,12.89956379
117,1.55965352308e+18,-4.828848839,-2.004402637,11.12481308
118,1.55965352314e+18,-3.299140453,1.154837132,10.25055504
119,1.5596535232e+18,0.3493615389,1.677536011,4.329801559
120,1.55965352326e+18,2.257904768,-2.161607742,-0.9763708115
121,1.55965352332e+18,1.442427397,-1.859028339,-6.708730698
122,1.55965352338e+18,-4.510050774,1.586226583,-11.81993866
123,1.55965352344e+18,-1.336529374,7.181903839,-5.728708267
124,1.5596535235e+18,0.6519037485,6.054210186,-12.26021385
125,1.55965352356e+18,-0.0114979744,3.213304043,-8.307743073
126,1.55965352362e+18,-3.433516026,0.1979775429,5.562633514
127,1.55965352368e+18,-1.331939697,2.1334095,-7.586550236
128,1.55965352374e+18,-3.729701996,-12.87434196,6.942154884
129,1.5596535238e+18,-10.02787399,-5.882593155,1.897324085
