"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.640008122E0,2.519999981E0,-4.187999725E1,-1.259999943E1
5.700000853E0,2.399999946E-1,-4.302000046E1,-9.119999886E0
5.759993184E0,0.000000000E0,-4.337999725E1,-7.259999752E0
5.819985681E0,-5.399999619E-1,-4.397999954E1,-8.699999809E0
5.879978211E0,8.399999738E-1,-4.223999786E1,-1.235999966E1
5.939970675E0,3.779999971E0,-4.007999802E1,-1.692000008E1
5.999963205E0,8.880000114E0,-3.654000092E1,-2.418000031E1
6.059955735E0,1.301999950E1,-2.969999886E1,-2.969999886E1
6.119948132E0,1.488000011E1,-1.907999992E1,-3.641999817E1
6.179940430E0,1.463999939E1,-7.440000057E0,-4.091999817E1
6.239933026E0,1.871999931E1,3.059999943E0,-3.905999756E1
6.299925490E0,2.261999893E1,6.719999790E0,-3.695999908E1
6.359918020E0,2.303999901E1,7.319999695E0,-3.720000076E1
6.419910551E0,2.489999962E1,4.319999695E0,-3.636000061E1
6.479903850E0,2.687999916E1,-1.019999981E0,-3.545999908E1
6.539896914E0,2.909999847E1,-7.079999924E0,-3.323999786E1
6.599890110E0,3.011999893E1,-1.301999950E1,-3.150000000E1
6.659883174E0,2.921999931E1,-1.787999916E1,-2.987999916E1
6.719876205E0,2.627999878E1,-2.207999992E1,-2.879999924E1
6.779868536E0,2.376000023E1,-2.645999908E1,-2.771999931E1
6.839861033E0,2.219999886E1,-2.963999939E1,-2.759999847E1
6.899853497E0,1.650000000E1,-3.318000031E1,-2.585999870E1
6.959846027E0,1.007999992E1,-3.713999939E1,-2.363999939E1
7.019838557E0,2.939999819E0,-3.965999985E1,-2.189999962E1
7.079831121E0,-1.860000014E0,-4.127999878E1,-1.661999893E1
7.139823485E0,-5.099999905E0,-4.170000076E1,-1.602000046E1
7.199815816E0,-1.134000015E1,-3.852000046E1,-1.992000008E1
7.259808313E0,-1.769999886E1,-3.659999847E1,-1.644000053E1
7.319800843E0,-1.697999954E1,-3.588000107E1,-1.787999916E1
7.379793340E0,-1.200000000E1,-3.575999832E1,-2.081999969E1
7.439785804E0,-1.679999948E0,-3.671999741E1,-2.507999992E1
7.499779069E0,5.759999752E0,-3.281999969E1,-2.957999992E1
